model	estimate	se	p	n_linked	n_background	tag	role	category	sample_size	binary	ancestry	region	locus_rule	n_sig_variants	n_leads	n_leads_with_vmr	n_vmrs	frac_vmrs_linked	in_distribution	q	cohort	tier	module_09_run_id
B_technical_context	-0.0108196397545579	0.0939996907561471	0.908363538132918	168	11036	BCAC_ER_negative_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		caudate	uniform_lead_snp	4664	49	36	11251	0.0149946447697251	TRUE	0.908363538132918	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.109784459720055	0.100959766551332	0.276856528914314	119	9095	BCAC_ER_negative_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	4664	49	37	9251	0.0129151291512915	TRUE	0.484498925600049	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.127114421327427	0.101954418167696	0.21247928436506	119	9095	BCAC_ER_negative_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	4664	49	37	9251	0.0129151291512915	TRUE	0.43181273919351	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.0709485475383585	0.0955008068568884	0.45753589762364	132	9002	BCAC_ER_negative_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	4664	49	40	9166	0.0144514998905189	TRUE	0.626625251093247	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.0722670827442055	0.096282321103146	0.452908599052101	132	9002	BCAC_ER_negative_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	4664	49	40	9166	0.0144514998905189	TRUE	0.72793309847662	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.320979277915162	0.162370834081893	0.048061029096292	61	11143	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		caudate	uniform_lead_snp	347	7	6	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.355626952922664	0.162455431960472	0.0285914661125503	61	11143	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		caudate	uniform_lead_snp	347	7	6	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.337413776277847	0.23003601319074	0.142434075103354	25	9189	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	347	7	7	9251	0.00271326242674191	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.360718944630855	0.234210336667185	0.123523904042021	25	9189	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	347	7	7	9251	0.00271326242674191	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.276689346150181	0.203350073019268	0.173622660027749	31	9103	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	347	7	7	9166	0.00339391285307642	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.289705490612794	0.205866932264831	0.159354349624046	31	9103	BCAC_ER_positive_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	347	7	7	9166	0.00339391285307642	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.0435777430987423	0.074804889930898	0.560194882509464	267	10937	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		caudate	uniform_lead_snp	5491	57	42	11251	0.0238307747233131	TRUE	0.674826410695203	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0530365511647903	0.0754882408068025	0.482317340573272	267	10937	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		caudate	uniform_lead_snp	5491	57	42	11251	0.0238307747233131	TRUE	0.675244276802581	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.025651152293781	0.0897288929581976	0.774974672903826	150	9064	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	5491	57	45	9251	0.0162795745604515	TRUE	0.871846507016804	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.0275739254198024	0.0907680553184423	0.761292100416812	150	9064	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		dlpfc	uniform_lead_snp	5491	57	45	9251	0.0162795745604515	TRUE	0.904877006517634	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.00640066041489415	0.0845786151353558	0.939676031981148	171	8963	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	5491	57	46	9166	0.0187212612218086	TRUE	0.964077608647418	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.00174955352400737	0.0853135409911724	0.983638659338553	171	8963	BCAC_Overall_BreastCancer_EUR	negative_control	Cancer	120000	TRUE		hippocampus	uniform_lead_snp	5491	57	46	9166	0.0187212612218086	TRUE	0.985777439828739	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.190734533681998	0.053949120824204	0.000407078006233901	529	10675	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	caudate	uniform_lead_snp	2215	91	77	11251	0.0472152802570511	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.199287899001308	0.0544818576897013	0.0002543136711961	529	10675	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	caudate	uniform_lead_snp	2215	91	77	11251	0.0472152802570511	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.111095380567382	0.058746271290708	0.0586102992297339	367	8847	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	dlpfc	uniform_lead_snp	2215	91	78	9251	0.0398306924245713	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.115617332903063	0.0592261605158141	0.0509224352501346	367	8847	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	dlpfc	uniform_lead_snp	2215	91	78	9251	0.0398306924245713	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.12701007402262	0.0585708427147709	0.0301217006608943	363	8771	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	hippocampus	uniform_lead_snp	2215	91	81	9166	0.0397416246989271	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.134086114889937	0.0589188046903293	0.0228593048159524	363	8771	BIP2024_multiancestry	ancestry_sensitivity	Psychiatric-neurologic	777032	TRUE	EUR_EAS_AFR_AMR	hippocampus	uniform_lead_snp	2215	91	81	9166	0.0397416246989271	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.0252579453155091	0.0785768733061977	0.747875092570513	235	10969	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		caudate	uniform_lead_snp	2111	45	40	11251	0.0209746519100321	TRUE	0.812347083309351	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0167980218846757	0.0792391122231758	0.832113629943027	235	10969	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		caudate	uniform_lead_snp	2111	45	40	11251	0.0209746519100321	TRUE	0.875220239669537	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.10834119327772	0.0846200873957993	0.200430942428515	165	9049	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		dlpfc	uniform_lead_snp	2111	45	42	9251	0.0179075320164966	TRUE	0.39459841790614	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.134632616321146	0.0863259275868014	0.118857998434652	165	9049	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		dlpfc	uniform_lead_snp	2111	45	42	9251	0.0179075320164966	TRUE	0.337463784818122	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0188218151196117	0.0846709499469623	0.824085289439913	162	8972	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		hippocampus	uniform_lead_snp	2111	45	44	9166	0.0177359316838187	TRUE	0.910831109380957	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0436668642585288	0.0860024013327515	0.611635651729899	162	8972	CARDIoGRAM_C4D_CAD_ADDITIVE	negative_control	Cardiometabolic	184305	TRUE		hippocampus	uniform_lead_snp	2111	45	44	9166	0.0177359316838187	TRUE	0.786388695081298	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.456498073902238	0.199226022827683	0.0219427361392619	36	11168	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		caudate	uniform_lead_snp	312	4	4	11251	0.00321313816494109	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.453745660914158	0.203340796641502	0.0256510625637192	36	11168	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		caudate	uniform_lead_snp	312	4	4	11251	0.00321313816494109	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0360360592596177	0.25979654275128	0.889680286532997	18	9196	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		dlpfc	uniform_lead_snp	312	4	4	9251	0.00195354894725418	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.0413461949957682	0.263391366528496	0.875263547841492	18	9196	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		dlpfc	uniform_lead_snp	312	4	4	9251	0.00195354894725418	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.383525980593871	0.380225358172464	0.313127790498098	9	9125	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		hippocampus	uniform_lead_snp	312	4	4	9166	0.000985329537989928	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.338184682213892	0.384586045573657	0.379213023107529	9	9125	CKDGen_Chronic_Kidney_Disease	negative_control	Immune	70484	FALSE		hippocampus	uniform_lead_snp	312	4	4	9166	0.000985329537989928	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.474034978664846	0.337655105078669	0.160347768257073	15	11189	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		caudate	uniform_lead_snp	9	2	2	11251	0.00133880756872546	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.492394834023144	0.338769487662658	0.146090398426367	15	11189	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		caudate	uniform_lead_snp	9	2	2	11251	0.00133880756872546	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.609636888830958	0.355447546932148	0.0863223555635079	12	9202	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		dlpfc	uniform_lead_snp	9	2	2	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.697685479436354	0.36124685102854	0.0534427351012901	12	9202	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		dlpfc	uniform_lead_snp	9	2	2	9251	0.00130236596483612	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.315541752217183	0.30912898343594	0.307375440050836	13	9121	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		hippocampus	uniform_lead_snp	9	2	2	9166	0.00142325377709656	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.425969192493281	0.316080813029058	0.177768043943308	13	9121	CNCR_Insomnia_all	negative_control	Psychiatric-neurologic	113006	TRUE		hippocampus	uniform_lead_snp	9	2	2	9166	0.00142325377709656	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.217213013338397	0.104109052704419	0.0369425042990864	144	11060	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		caudate	uniform_lead_snp	1018	35	31	11251	0.0128525526597644	TRUE	0.0727305553388264	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.195556788848671	0.105038907320221	0.0626375274755842	144	11060	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		caudate	uniform_lead_snp	1018	35	31	11251	0.0128525526597644	TRUE	0.127295620353607	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.155087009319631	0.107614704117094	0.149547353859161	106	9108	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		dlpfc	uniform_lead_snp	1018	35	31	9251	0.0115042326893857	TRUE	0.336481546183111	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.160177903496662	0.108932898913953	0.141446074311032	106	9108	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		dlpfc	uniform_lead_snp	1018	35	31	9251	0.0115042326893857	TRUE	0.356444107263799	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0694867170437648	0.103860145398719	0.503469192287009	114	9020	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		hippocampus	uniform_lead_snp	1018	35	33	9166	0.0124808408145391	TRUE	0.6608033148767	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0576600004094548	0.104470515970337	0.580999012041751	114	9020	DIAGRAM_T2D_TRANS_ETHNIC	negative_control	Cardiometabolic	149461	TRUE		hippocampus	uniform_lead_snp	1018	35	33	9166	0.0124808408145391	TRUE	0.774456704056297	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.362160567951879	0.127687278798373	0.00456382783349665	92	11112	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		caudate	uniform_lead_snp	760	13	13	11251	0.00821135308818279	TRUE	0.0151326922900152	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.298567581324991	0.127676276689825	0.019362702167724	92	11112	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		caudate	uniform_lead_snp	760	13	13	11251	0.00821135308818279	TRUE	0.0487940094626646	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.047766928067601	0.128910235478587	0.710977119049289	68	9146	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		dlpfc	uniform_lead_snp	760	13	13	9251	0.00738007380073801	TRUE	0.829473305557504	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0105151084440465	0.132035113298364	0.936524592715583	68	9146	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		dlpfc	uniform_lead_snp	760	13	13	9251	0.00738007380073801	TRUE	0.945472669847356	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0261455216501421	0.139405900905967	0.851229734448916	58	9076	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		hippocampus	uniform_lead_snp	760	13	13	9166	0.0063499014670462	TRUE	0.914039805250898	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.087540547594612	0.142481860858909	0.538952462578455	58	9076	EAGLE_Eczema	negative_control	Allergy	116863	TRUE		hippocampus	uniform_lead_snp	760	13	13	9166	0.0063499014670462	TRUE	0.771681935055515	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.440761708474026	0.487654596044174	0.366080271653097	7	11197	EGG_BL	negative_control	Anthropometric	28459	FALSE		caudate	uniform_lead_snp	4	2	2	11251	0.000624776865405212	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.352277369732791	0.509092519607084	0.488955405516882	7	11197	EGG_BL	negative_control	Anthropometric	28459	FALSE		caudate	uniform_lead_snp	4	2	2	11251	0.000624776865405212	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.667675565264237	0.472484066004017	0.157621139250573	6	9208	EGG_BL	negative_control	Anthropometric	28459	FALSE		dlpfc	uniform_lead_snp	4	2	2	9251	0.00065118298241806	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.785550916985196	0.491480011615147	0.109967893236376	6	9208	EGG_BL	negative_control	Anthropometric	28459	FALSE		dlpfc	uniform_lead_snp	4	2	2	9251	0.00065118298241806	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0813894773640352	0.396608858203461	0.83740535110204	7	9127	EGG_BL	negative_control	Anthropometric	28459	FALSE		hippocampus	uniform_lead_snp	4	2	2	9166	0.000766367418436611	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.00750780822673228	0.398348073004911	0.984962875329341	7	9127	EGG_BL	negative_control	Anthropometric	28459	FALSE		hippocampus	uniform_lead_snp	4	2	2	9166	0.000766367418436611	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.2132476238659	0.14707375396595	0.147076190173521	64	11140	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		caudate	uniform_lead_snp	1282	19	15	11251	0.00571224562656194	TRUE	0.250427026511671	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.188374855767414	0.147901830319581	0.202788227945466	64	11140	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		caudate	uniform_lead_snp	1282	19	15	11251	0.00571224562656194	TRUE	0.345288063799036	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0197415124186282	0.1356133563982	0.884259244711888	64	9150	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		dlpfc	uniform_lead_snp	1282	19	16	9251	0.0069459518124593	TRUE	0.913251351095885	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0346158956936348	0.138528611054599	0.802678105089434	64	9150	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		dlpfc	uniform_lead_snp	1282	19	16	9251	0.0069459518124593	TRUE	0.904877006517634	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.260186960915804	0.144659723996771	0.0720798092537208	59	9075	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		hippocampus	uniform_lead_snp	1282	19	16	9166	0.00645938252682286	TRUE	0.197435999260192	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.236944743974109	0.14604831466679	0.10472365093089	59	9075	EGG_BMI_HapMapImputed	negative_control	Anthropometric	35668	FALSE		hippocampus	uniform_lead_snp	1282	19	16	9166	0.00645938252682286	TRUE	0.286851739506351	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.173823702376248	0.0670262984099556	0.00950416543210085	316	10888	EGG_BW3_EUR	negative_control	Anthropometric	143677	FALSE		caudate	uniform_lead_snp	2370	53	48	11251	0.0282042127811496	TRUE	0.0260331487922762	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.170254374477306	0.0676778449730097	0.0118810099596407	316	10888	EGG_BW3_EUR	negative_control	Anthropometric	143677	FALSE		caudate	uniform_lead_snp	2370	53	48	11251	0.0282042127811496	TRUE	0.0356430298789222	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.234095124526635	0.0766718653207801	0.00226409222313205	210	9004	EGG_BW3_EUR	negative_control	Anthropometric	143677	FALSE		dlpfc	uniform_lead_snp	2370	53	45	9251	0.0227914043846321	TRUE	0.0178297262571649	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.233169312464333	0.077403057437727	0.00259187041250555	210	9004	EGG_BW3_EUR	negative_control	Anthropometric	143677	FALSE		dlpfc	uniform_lead_snp	2370	53	45	9251	0.0227914043846321	TRUE	0.0233268337125499	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.303633854137729	0.0745387978194947	4.63116881303667e-05	221	8913	EGG_BW3_EUR	negative_control	Anthropometric	143677	FALSE		hippocampus	uniform_lead_snp	2370	53	47	9166	0.0241953142106416	TRUE	0.000729409088053275	AA	claim_eligible	scz-AA-hippocampus-20260918
