tag	region	annotation	adjustment	arm	estimate	se	p	n_linked	n_background	mean_linked	mean_background	skipped	skip_reason	role	category	ancestry	n_leads	in_distribution	axis_estimate	axis_p	n_linked_axis	q	cohort	tier	post_hoc_sensitivity	module_09_run_id	retrotransposition_claim_allowed	cell_type_claim_allowed	trait_mechanism_claim_allowed	built_with_unaccepted_runs
BIP2024_multiancestry	caudate	h3k9me3_any	technical_score	high_mappability	-0.219682421651877	0.302991854828728	0.468425047232515	434	7762	0.0278422273781903	0.0515182974305736	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	quiescent_any	technical	all_vmrs	-0.327329665287071	0.116104353402127	0.00481328248192043	531	10720	0.218216318785579	0.355750211924272	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	quiescent_any	technical_score	all_vmrs	-0.267570051279108	0.117228755995733	0.022462143706697	531	10720	0.218216318785579	0.355750211924272	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	quiescent_any	technical	high_mappability	-0.277593662465881	0.134881178554029	0.0395843000378464	434	7762	0.174013921113689	0.273942382559045	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	quiescent_any	technical_score	high_mappability	-0.204571142357041	0.135939772026907	0.132358528518259	434	7762	0.174013921113689	0.273942382559045	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	h3k27me3_any	technical	all_vmrs	-0.565921738212463	0.150469410665868	0.000169207170246021	531	10720	0.0986717267552182	0.141565413958745	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	h3k27me3_any	technical_score	all_vmrs	-0.577655586109732	0.150587610655204	0.000125049298717929	531	10720	0.0986717267552182	0.141565413958745	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	bivalent_any	technical	all_vmrs	-0.50519970729922	0.298547509527019	0.0906093713427682	531	10720	0.0227703984819734	0.0324950551003108	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	bivalent_any	technical_score	all_vmrs	-0.541008709749115	0.298794369432234	0.0701967658196553	531	10720	0.0227703984819734	0.0324950551003108	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	accessible_any	technical	all_vmrs	0.200881480083032	0.092565006715093	0.0299942320864493	531	10720	0.574952561669829	0.475558067250636	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	accessible_any	technical_score	all_vmrs	0.138732764345001	0.0943911991180623	0.141625745644671	531	10720	0.574952561669829	0.475558067250636	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	h3k27ac_any	technical	all_vmrs	0.382037824696079	0.0970984102055402	8.33553079228872e-05	531	10720	0.652751423149905	0.506922859564849	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	h3k27ac_any	technical_score	all_vmrs	0.327610174953179	0.0987236331533394	0.000905161152264278	531	10720	0.652751423149905	0.506922859564849	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	segdup_any	technical	all_vmrs	-0.986929743075999	0.278807840638054	0.000400399083830195	531	10720	0.0301318267419962	0.0844216417910448	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	segdup_any	technical_score	all_vmrs	-1.03533991595084	0.279272284998986	0.000209499171203361	531	10720	0.0301318267419962	0.0844216417910448	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	segdup_any	technical	high_mappability	-0.902232023465463	0.726211850321762	0.214095911398904	434	7762	0.00460829493087558	0.010435454779696	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	segdup_any	technical_score	high_mappability	-0.958928396306215	0.726885475616614	0.187092567203583	434	7762	0.00460829493087558	0.010435454779696	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	snp_proximal_any	technical	all_vmrs	-0.148519754835146	0.109818000261294	0.176241883153133	531	10720	0.775894538606403	0.819682835820896	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	snp_proximal_any	technical_score	all_vmrs	-0.0759379414635703	0.111508887632024	0.495869283139568	531	10720	0.775894538606403	0.819682835820896	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	cell_composition_r2	technical	all_vmrs	0.0469098028613699	0.0435485076945749	0.281397588225747	531	10720	0.158185925295881	-0.00783551551605525	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	caudate	cell_composition_r2	technical_score	all_vmrs	0.0075290894477894	0.0451140310920277	0.867456448179975	531	10720	0.158185925295881	-0.00783551551605525	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.190734533681998	0.000407078006233901	529		AA	descriptive_only	TRUE	scz-AA-caudate-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	line_l1_any	technical	all_vmrs	-0.0186789160375156	0.189459423544544	0.921463343013695	369	8882	0.0975609756097561	0.144899797342941	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	line_l1_any	technical_score	all_vmrs	0.0229264676358835	0.190812858944467	0.904363068602737	369	8882	0.0975609756097561	0.144899797342941	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	line_l1_any	technical	high_mappability	0.122247243222268	0.257363854412579	0.634788600697117	237	5465	0.080168776371308	0.0947849954254346	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	line_l1_any	technical_score	high_mappability	0.141395299731038	0.258276116391226	0.58406418783315	237	5465	0.080168776371308	0.0947849954254346	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k9me3_any	technical	all_vmrs	-0.698904544089424	0.287510895027175	0.0150621935993495	369	8882	0.0354223433242507	0.0832291074474133	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k9me3_any	technical_score	all_vmrs	-0.672100986474594	0.288001642771431	0.0196129730404827	369	8882	0.0354223433242507	0.0832291074474133	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k9me3_any	technical	high_mappability	-1.03866082677543	0.457577708923116	0.0232129634175698	237	5465	0.0211864406779661	0.0627299484915379	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k9me3_any	technical_score	high_mappability	-1.03105677770377	0.457715624667431	0.0242834764444987	237	5465	0.0211864406779661	0.0627299484915379	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	quiescent_any	technical	all_vmrs	-0.432444056204551	0.125374282889499	0.000562198951212775	369	8882	0.280653950953678	0.429107447413303	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	quiescent_any	technical_score	all_vmrs	-0.40709224907761	0.126293643266168	0.00126687909256593	369	8882	0.280653950953678	0.429107447413303	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	quiescent_any	technical	high_mappability	-0.295266267215462	0.160221749627207	0.0653494413064131	237	5465	0.25	0.358903605592347	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	quiescent_any	technical_score	high_mappability	-0.282953887755106	0.161110704152473	0.0790423263388566	237	5465	0.25	0.358903605592347	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k27me3_any	technical	all_vmrs	-0.618512338894081	0.141784669261292	1.28681156998098e-05	369	8882	0.185286103542234	0.264582148948266	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k27me3_any	technical_score	all_vmrs	-0.62053151413003	0.141840712494981	1.21517291676102e-05	369	8882	0.185286103542234	0.264582148948266	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	bivalent_any	technical	all_vmrs	-0.408710193599586	0.314984140601935	0.194439260181528	369	8882	0.0299727520435967	0.0371802160318363	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	bivalent_any	technical_score	all_vmrs	-0.426006944868054	0.315166678508573	0.176475219074409	369	8882	0.0299727520435967	0.0371802160318363	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	accessible_any	technical	all_vmrs	0.23461740152216	0.109858348972243	0.0327091269629297	369	8882	0.517711171662125	0.430812961910176	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	accessible_any	technical_score	all_vmrs	0.198969202959809	0.112098981988552	0.0759074472459767	369	8882	0.517711171662125	0.430812961910176	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k27ac_any	technical	all_vmrs	0.394965039619264	0.114234971937693	0.000545254327633224	369	8882	0.626702997275204	0.496532120523025	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	h3k27ac_any	technical_score	all_vmrs	0.365386384153338	0.116493988405131	0.00170962474277858	369	8882	0.626702997275204	0.496532120523025	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	segdup_any	technical	all_vmrs	-0.709104181278951	0.246876597203232	0.00407493148732919	369	8882	0.0542005420054201	0.100540418824589	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	segdup_any	technical_score	all_vmrs	-0.745964066450082	0.247646539706815	0.00259350754620568	369	8882	0.0542005420054201	0.100540418824589	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	segdup_any	technical	high_mappability	-0.574867195701806	0.730773171123018	0.431483190884215	237	5465	0.00843881856540084	0.0118938700823422	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	segdup_any	technical_score	high_mappability	-0.596344236905941	0.731394913036595	0.414870904871732	237	5465	0.00843881856540084	0.0118938700823422	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	snp_proximal_any	technical	all_vmrs	-0.0902889363234106	0.135040153987249	0.50374552527767	369	8882	0.791327913279133	0.822337311416348	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	snp_proximal_any	technical_score	all_vmrs	-0.0386674078477099	0.137829766218813	0.779059650368968	369	8882	0.791327913279133	0.822337311416348	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	cell_composition_r2	technical	all_vmrs	-0.00853381811973193	0.0547730367388703	0.876188094630333	369	8882	0.0199020525494131	-0.000826824745635426	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	dlpfc	cell_composition_r2	technical_score	all_vmrs	-0.0335130533925994	0.0563715173419344	0.552175532135366	369	8882	0.0199020525494131	-0.000826824745635426	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.111095380567382	0.0586102992297339	367		AA	claim_eligible	TRUE	scz-AA-dlpfc-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	line_l1_any	technical	all_vmrs	-0.14134506222617	0.187826838790343	0.451733255901761	363	8803	0.0991735537190083	0.150630466886289	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	line_l1_any	technical_score	all_vmrs	-0.0940658982011298	0.189250477783016	0.619157711591894	363	8803	0.0991735537190083	0.150630466886289	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	line_l1_any	technical	high_mappability	-0.00330867104075357	0.267859789143212	0.990144581172829	228	5548	0.0745614035087719	0.0971521268925739	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	line_l1_any	technical_score	high_mappability	0.020431617775788	0.268972644105512	0.939449573603171	228	5548	0.0745614035087719	0.0971521268925739	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k9me3_any	technical	all_vmrs	-0.999327002105958	0.342527517364124	0.00352839837844373	363	8803	0.025	0.0824257709503611	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k9me3_any	technical_score	all_vmrs	-0.966247806114635	0.342932977918394	0.00483841122126331	363	8803	0.025	0.0824257709503611	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k9me3_any	technical	high_mappability	-1.39883091998355	0.585361169344261	0.0168626629726061	228	5548	0.0132743362831858	0.0606664252082579	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k9me3_any	technical_score	high_mappability	-1.38756921869267	0.585507371726824	0.0177949272559922	228	5548	0.0132743362831858	0.0606664252082579	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	quiescent_any	technical	all_vmrs	-0.474345084455333	0.134480854583716	0.000419929688801729	363	8803	0.227777777777778	0.362604608506248	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	quiescent_any	technical_score	all_vmrs	-0.441603327205293	0.135523810775165	0.00112005818783503	363	8803	0.227777777777778	0.362604608506248	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	quiescent_any	technical	high_mappability	-0.484064789075347	0.186929026364356	0.00960973909194969	228	5548	0.168141592920354	0.289568996740312	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	quiescent_any	technical_score	high_mappability	-0.467818093521588	0.188124192406225	0.0128915459134843	228	5548	0.168141592920354	0.289568996740312	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k27me3_any	technical	all_vmrs	-0.332179723230188	0.129493852248604	0.0103111544060145	363	8803	0.258333333333333	0.300470021781497	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	h3k27me3_any	technical_score	all_vmrs	-0.341517811188305	0.129623079206418	0.00842118971707223	363	8803	0.258333333333333	0.300470021781497	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	bivalent_any	technical	all_vmrs	-0.436405591383541	0.251849878625853	0.0831311369508823	363	8803	0.05	0.0648859337383928	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	bivalent_any	technical_score	all_vmrs	-0.475172311746338	0.252590809855063	0.0599455358921037	363	8803	0.05	0.0648859337383928	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	accessible_any	technical	all_vmrs	0.348562429124883	0.111109626545975	0.00170625721819731	363	8803	0.566666666666667	0.457755359394704	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
BIP2024_multiancestry	hippocampus	accessible_any	technical_score	all_vmrs	0.310629939350294	0.113456896151399	0.00618390004557331	363	8803	0.566666666666667	0.457755359394704	FALSE		ancestry_sensitivity	Psychiatric-neurologic	EUR_EAS_AFR_AMR	91	FALSE	-0.12701007402262	0.0301217006608943	363		AA	claim_eligible	TRUE	scz-AA-hippocampus-20260918	FALSE	FALSE	FALSE	FALSE
