ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
GO:0046651	lymphocyte proliferation	2/5	297/18986	0.00673400673400673	25.5703703703704	6.92672034379208	0.00236403364327639	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1903532	positive regulation of secretion by cell	2/5	298/18986	0.00671140939597315	25.4845637583893	6.91432593979008	0.00237975415144176	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0032943	mononuclear cell proliferation	2/5	305/18986	0.00655737704918033	24.8996721311475	6.82924291648255	0.00249120794100751	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0015911	long-chain fatty acid import across plasma membrane	1/5	10/18986	0.1	379.72	19.4422562590617	0.00263102360301137	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0045657	positive regulation of monocyte differentiation	1/5	10/18986	0.1	379.72	19.4422562590617	0.00263102360301137	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0046879	hormone secretion	2/5	319/18986	0.00626959247648903	23.8068965517241	6.66737724915997	0.00272150123202619	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0051047	positive regulation of secretion	2/5	322/18986	0.0062111801242236	23.5850931677019	6.63404201551011	0.00277212758489383	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1904951	positive regulation of establishment of protein localization	2/5	327/18986	0.00611620795107034	23.2244648318043	6.57948292513823	0.00285750458357115	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0042886	amide transport	2/5	328/18986	0.00609756097560976	23.1536585365854	6.56871763082248	0.00287472979501371	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	1/5	11/18986	0.0909090909090909	345.2	18.5330575612159	0.00289382107782066	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0032000	positive regulation of fatty acid beta-oxidation	1/5	11/18986	0.0909090909090909	345.2	18.5330575612159	0.00289382107782066	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0009914	hormone transport	2/5	330/18986	0.00606060606060606	23.0133333333333	6.54733061366331	0.00290932989644099	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0051251	positive regulation of lymphocyte activation	2/5	336/18986	0.00595238095238095	22.602380952381	6.48429253295199	0.00301432643125804	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0070661	leukocyte proliferation	2/5	341/18986	0.00586510263929619	22.2709677419355	6.43300668840273	0.00310319224308297	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0043380	regulation of memory T cell differentiation	1/5	12/18986	0.0833333333333333	316.433333333333	17.7398326509382	0.0031565631539533	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0043379	memory T cell differentiation	1/5	13/18986	0.0769230769230769	292.092307692308	17.0398261754404	0.0034192498401675	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0002696	positive regulation of leukocyte activation	2/5	371/18986	0.00539083557951483	20.4700808625337	6.1468688639412	0.00366239774368023	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0009306	protein secretion	2/5	371/18986	0.00539083557951483	20.4700808625337	6.1468688639412	0.00366239774368023	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0061469	regulation of type B pancreatic cell proliferation	1/5	14/18986	0.0714285714285714	271.228571428571	16.4160808929523	0.00368188114522183	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0071888	macrophage apoptotic process	1/5	14/18986	0.0714285714285714	271.228571428571	16.4160808929523	0.00368188114522183	0.0255654795464242	0.00769859877080864	PLEKHO2	1	Pooled_Q5
GO:0090715	immunological memory formation process	1/5	14/18986	0.0714285714285714	271.228571428571	16.4160808929523	0.00368188114522183	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:1901653	cellular response to peptide	1/5	14/18986	0.0714285714285714	271.228571428571	16.4160808929523	0.00368188114522183	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0035592	establishment of protein localization to extracellular region	2/5	374/18986	0.0053475935828877	20.3058823529412	6.12011655004119	0.00372076033649851	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0071692	protein localization to extracellular region	2/5	382/18986	0.00523560209424084	19.8806282722513	6.0502833766978	0.00387855467790847	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002840	regulation of T cell mediated immune response to tumor cell	1/5	15/18986	0.0666666666666667	253.146666666667	15.8556666663147	0.00394445707787383	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0002903	negative regulation of B cell apoptotic process	1/5	15/18986	0.0666666666666667	253.146666666667	15.8556666663147	0.00394445707787383	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0046321	positive regulation of fatty acid oxidation	1/5	15/18986	0.0666666666666667	253.146666666667	15.8556666663147	0.00394445707787383	0.0255654795464242	0.00769859877080864	IRS2	1	Pooled_Q5
GO:0046598	positive regulation of viral entry into host cell	1/5	15/18986	0.0666666666666667	253.146666666667	15.8556666663147	0.00394445707787383	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0075294	positive regulation by symbiont of entry into host	1/5	15/18986	0.0666666666666667	253.146666666667	15.8556666663147	0.00394445707787383	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0050867	positive regulation of cell activation	2/5	391/18986	0.0051150895140665	19.4230179028133	5.97422836912255	0.004059821672334	0.0255654795464242	0.00769859877080864	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002399	MHC class II protein complex assembly	1/5	16/18986	0.0625	237.325	15.3485287051094	0.00420697764687994	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0002468	dendritic cell antigen processing and presentation	1/5	16/18986	0.0625	237.325	15.3485287051094	0.00420697764687994	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0002503	peptide antigen assembly with MHC class II protein complex	1/5	16/18986	0.0625	237.325	15.3485287051094	0.00420697764687994	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0016045	detection of bacterium	1/5	16/18986	0.0625	237.325	15.3485287051094	0.00420697764687994	0.0255654795464242	0.00769859877080864	HLA-DRB1	1	Pooled_Q5
GO:0045725	positive regulation of glycogen biosynthetic process	1/5	17/18986	0.0588235294117647	223.364705882353	14.8867144198054	0.00446944286099515	0.0267011689706392	0.0080405918552491	IRS2	1	Pooled_Q5
GO:0002424	T cell mediated immune response to tumor cell	1/5	18/18986	0.0555555555555556	210.955555555556	14.4638400749677	0.00473185272897403	0.0267011689706392	0.0080405918552491	HLA-DRB1	1	Pooled_Q5
GO:0002836	positive regulation of response to tumor cell	1/5	18/18986	0.0555555555555556	210.955555555556	14.4638400749677	0.00473185272897403	0.0267011689706392	0.0080405918552491	HLA-DRB1	1	Pooled_Q5
GO:0002839	positive regulation of immune response to tumor cell	1/5	18/18986	0.0555555555555556	210.955555555556	14.4638400749677	0.00473185272897403	0.0267011689706392	0.0080405918552491	HLA-DRB1	1	Pooled_Q5
GO:0044539	long-chain fatty acid import into cell	1/5	18/18986	0.0555555555555556	210.955555555556	14.4638400749677	0.00473185272897403	0.0267011689706392	0.0080405918552491	IRS2	1	Pooled_Q5
GO:0098543	detection of other organism	1/5	19/18986	0.0526315789473684	199.852631578947	14.0747140237353	0.00499420725957056	0.0268798508316788	0.00809439878475603	HLA-DRB1	1	Pooled_Q5
GO:0051223	regulation of protein transport	2/5	446/18986	0.00448430493273543	17.027802690583	5.55926415063184	0.00525310624966733	0.0268798508316788	0.00809439878475603	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002902	regulation of B cell apoptotic process	1/5	20/18986	0.05	189.86	13.7150649426403	0.0052565064615373	0.0268798508316788	0.00809439878475603	IRS2	1	Pooled_Q5
GO:0031998	regulation of fatty acid beta-oxidation	1/5	20/18986	0.05	189.86	13.7150649426403	0.0052565064615373	0.0268798508316788	0.00809439878475603	IRS2	1	Pooled_Q5
GO:0045655	regulation of monocyte differentiation	1/5	20/18986	0.05	189.86	13.7150649426403	0.0052565064615373	0.0268798508316788	0.00809439878475603	HLA-DRB1	1	Pooled_Q5
GO:0070875	positive regulation of glycogen metabolic process	1/5	20/18986	0.05	189.86	13.7150649426403	0.0052565064615373	0.0268798508316788	0.00809439878475603	IRS2	1	Pooled_Q5
GO:1902001	fatty acid transmembrane transport	1/5	20/18986	0.05	189.86	13.7150649426403	0.0052565064615373	0.0268798508316788	0.00809439878475603	IRS2	1	Pooled_Q5
GO:0002396	MHC protein complex assembly	1/5	21/18986	0.0476190476190476	180.819047619048	13.3813421479921	0.0055187503436257	0.0268798508316788	0.00809439878475603	HLA-DRB1	1	Pooled_Q5
GO:0002501	peptide antigen assembly with MHC protein complex	1/5	21/18986	0.0476190476190476	180.819047619048	13.3813421479921	0.0055187503436257	0.0268798508316788	0.00809439878475603	HLA-DRB1	1	Pooled_Q5
GO:0090713	immunological memory process	1/5	21/18986	0.0476190476190476	180.819047619048	13.3813421479921	0.0055187503436257	0.0268798508316788	0.00809439878475603	HLA-DRB1	1	Pooled_Q5
GO:0140354	lipid import into cell	1/5	21/18986	0.0476190476190476	180.819047619048	13.3813421479921	0.0055187503436257	0.0268798508316788	0.00809439878475603	IRS2	1	Pooled_Q5
GO:0043549	regulation of kinase activity	2/5	460/18986	0.00434782608695652	16.5095652173913	5.46535614509846	0.00558012093214597	0.0268798508316788	0.00809439878475603	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0032211	negative regulation of telomere maintenance via telomerase	1/5	22/18986	0.0454545454545455	172.6	13.070566436384	0.0057809389145872	0.0275116972441198	0.00828466832401209	PIF1	1	Pooled_Q5
GO:0006925	inflammatory cell apoptotic process	1/5	24/18986	0.0416666666666667	158.216666666667	12.5081445671698	0.00630515015812716	0.0288225919448883	0.00867942142510962	PLEKHO2	1	Pooled_Q5
GO:0032891	negative regulation of organic acid transport	1/5	24/18986	0.0416666666666667	158.216666666667	12.5081445671698	0.00630515015812716	0.0288225919448883	0.00867942142510962	IRS2	1	Pooled_Q5
GO:0045591	positive regulation of regulatory T cell differentiation	1/5	24/18986	0.0416666666666667	158.216666666667	12.5081445671698	0.00630515015812716	0.0288225919448883	0.00867942142510962	HLA-DRB1	1	Pooled_Q5
GO:0023061	signal release	2/5	493/18986	0.00405679513184584	15.404462474645	5.2595379083589	0.0063878722503025	0.0288225919448883	0.00867942142510962	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1903829	positive regulation of protein localization	2/5	497/18986	0.00402414486921529	15.2804828973843	5.2359457108736	0.00648928510061093	0.0288225919448883	0.00867942142510962	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002483	antigen processing and presentation of endogenous peptide antigen	1/5	25/18986	0.04	151.888	12.2525037922327	0.00656717284820241	0.0288225919448883	0.00867942142510962	HLA-DRB1	1	Pooled_Q5
GO:1903902	positive regulation of viral life cycle	1/5	25/18986	0.04	151.888	12.2525037922327	0.00656717284820241	0.0288225919448883	0.00867942142510962	HLA-DRB1	1	Pooled_Q5
GO:0001783	B cell apoptotic process	1/5	26/18986	0.0384615384615385	146.046153846154	12.011700169664	0.00682914026214465	0.0290054882101843	0.00873449744903617	IRS2	1	Pooled_Q5
GO:0002053	positive regulation of mesenchymal cell proliferation	1/5	26/18986	0.0384615384615385	146.046153846154	12.011700169664	0.00682914026214465	0.0290054882101843	0.00873449744903617	IRS2	1	Pooled_Q5
GO:0098581	detection of external biotic stimulus	1/5	26/18986	0.0384615384615385	146.046153846154	12.011700169664	0.00682914026214465	0.0290054882101843	0.00873449744903617	HLA-DRB1	1	Pooled_Q5
GO:0002837	regulation of immune response to tumor cell	1/5	27/18986	0.037037037037037	140.637037037037	11.7843478100319	0.00709105240869967	0.029797507462089	0.00897300024841056	HLA-DRB1	1	Pooled_Q5
GO:0002834	regulation of response to tumor cell	1/5	28/18986	0.0357142857142857	135.614285714286	11.5692356089512	0.00735290929661359	0.0299422595068285	0.00901658980485442	HLA-DRB1	1	Pooled_Q5
GO:0044342	type B pancreatic cell proliferation	1/5	28/18986	0.0357142857142857	135.614285714286	11.5692356089512	0.00735290929661359	0.0299422595068285	0.00901658980485442	IRS2	1	Pooled_Q5
GO:0050996	positive regulation of lipid catabolic process	1/5	28/18986	0.0357142857142857	135.614285714286	11.5692356089512	0.00735290929661359	0.0299422595068285	0.00901658980485442	IRS2	1	Pooled_Q5
GO:0000002	mitochondrial genome maintenance	1/5	30/18986	0.0333333333333333	126.573333333333	11.1716020840652	0.00787645733149289	0.031426269150906	0.00946347345516956	PIF1	1	Pooled_Q5
GO:1904357	negative regulation of telomere maintenance via telomere lengthening	1/5	30/18986	0.0333333333333333	126.573333333333	11.1716020840652	0.00787645733149289	0.031426269150906	0.00946347345516956	PIF1	1	Pooled_Q5
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	1/5	31/18986	0.032258064516129	122.490322580645	10.9873104558874	0.00813814849594441	0.0319030274279512	0.00960704090435307	HLA-DRB1	1	Pooled_Q5
GO:0005979	regulation of glycogen biosynthetic process	1/5	32/18986	0.03125	118.6625	10.8116849265462	0.0083997844367264	0.0319030274279512	0.00960704090435307	IRS2	1	Pooled_Q5
GO:0010962	regulation of glucan biosynthetic process	1/5	32/18986	0.03125	118.6625	10.8116849265462	0.0083997844367264	0.0319030274279512	0.00960704090435307	IRS2	1	Pooled_Q5
GO:0019883	antigen processing and presentation of endogenous antigen	1/5	32/18986	0.03125	118.6625	10.8116849265462	0.0083997844367264	0.0319030274279512	0.00960704090435307	HLA-DRB1	1	Pooled_Q5
GO:2000279	negative regulation of DNA biosynthetic process	1/5	32/18986	0.03125	118.6625	10.8116849265462	0.0083997844367264	0.0319030274279512	0.00960704090435307	PIF1	1	Pooled_Q5
GO:0010464	regulation of mesenchymal cell proliferation	1/5	33/18986	0.0303030303030303	115.066666666667	10.6440644963121	0.00866136516257909	0.0320412892680542	0.00964867604874118	IRS2	1	Pooled_Q5
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	1/5	33/18986	0.0303030303030303	115.066666666667	10.6440644963121	0.00866136516257909	0.0320412892680542	0.00964867604874118	HLA-DRB1	1	Pooled_Q5
GO:0002418	immune response to tumor cell	1/5	34/18986	0.0294117647058824	111.682352941176	10.4838566974711	0.00892289068224295	0.0320412892680542	0.00964867604874118	HLA-DRB1	1	Pooled_Q5
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	1/5	34/18986	0.0294117647058824	111.682352941176	10.4838566974711	0.00892289068224295	0.0320412892680542	0.00964867604874118	HLA-DRB1	1	Pooled_Q5
GO:0046320	regulation of fatty acid oxidation	1/5	34/18986	0.0294117647058824	111.682352941176	10.4838566974711	0.00892289068224295	0.0320412892680542	0.00964867604874118	IRS2	1	Pooled_Q5
GO:2000191	regulation of fatty acid transport	1/5	34/18986	0.0294117647058824	111.682352941176	10.4838566974711	0.00892289068224295	0.0320412892680542	0.00964867604874118	IRS2	1	Pooled_Q5
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	1/5	35/18986	0.0285714285714286	108.491428571429	10.3305287198897	0.00918436100445619	0.0321046247500902	0.00966774842574336	HLA-DRB1	1	Pooled_Q5
GO:0032633	interleukin-4 production	1/5	35/18986	0.0285714285714286	108.491428571429	10.3305287198897	0.00918436100445619	0.0321046247500902	0.00966774842574336	HLA-DRB1	1	Pooled_Q5
GO:0032673	regulation of interleukin-4 production	1/5	35/18986	0.0285714285714286	108.491428571429	10.3305287198897	0.00918436100445619	0.0321046247500902	0.00966774842574336	HLA-DRB1	1	Pooled_Q5
GO:0030224	monocyte differentiation	1/5	36/18986	0.0277777777777778	105.477777777778	10.1835999019938	0.00944577613795749	0.0327287857411685	0.00985570363424928	HLA-DRB1	1	Pooled_Q5
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	1/5	37/18986	0.027027027027027	102.627027027027	10.0426353456224	0.00970713609148321	0.0330544720356541	0.00995377838781854	HLA-DRB1	1	Pooled_Q5
GO:0046326	positive regulation of D-glucose import	1/5	37/18986	0.027027027027027	102.627027027027	10.0426353456224	0.00970713609148321	0.0330544720356541	0.00995377838781854	IRS2	1	Pooled_Q5
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1/5	38/18986	0.0263157894736842	99.9263157894737	9.90724046121557	0.00996844087376902	0.0330885222280568	0.00996403201004777	HLA-DRB1	1	Pooled_Q5
GO:0045589	regulation of regulatory T cell differentiation	1/5	38/18986	0.0263157894736842	99.9263157894737	9.90724046121557	0.00996844087376902	0.0330885222280568	0.00996403201004777	HLA-DRB1	1	Pooled_Q5
GO:0070229	negative regulation of lymphocyte apoptotic process	1/5	38/18986	0.0263157894736842	99.9263157894737	9.90724046121557	0.00996844087376902	0.0330885222280568	0.00996403201004777	IRS2	1	Pooled_Q5
GO:0009595	detection of biotic stimulus	1/5	39/18986	0.0256410256410256	97.3641025641026	9.77705628726046	0.0102296904935514	0.0331511964722207	0.00998290526678465	HLA-DRB1	1	Pooled_Q5
GO:0032205	negative regulation of telomere maintenance	1/5	39/18986	0.0256410256410256	97.3641025641026	9.77705628726046	0.0102296904935514	0.0331511964722207	0.00998290526678465	PIF1	1	Pooled_Q5
GO:0032885	regulation of polysaccharide biosynthetic process	1/5	40/18986	0.025	94.93	9.6517554573752	0.0104908849595635	0.0331511964722207	0.00998290526678465	IRS2	1	Pooled_Q5
GO:0033028	myeloid cell apoptotic process	1/5	40/18986	0.025	94.93	9.6517554573752	0.0104908849595635	0.0331511964722207	0.00998290526678465	PLEKHO2	1	Pooled_Q5
GO:0045923	positive regulation of fatty acid metabolic process	1/5	40/18986	0.025	94.93	9.6517554573752	0.0104908849595635	0.0331511964722207	0.00998290526678465	IRS2	1	Pooled_Q5
GO:0070873	regulation of glycogen metabolic process	1/5	40/18986	0.025	94.93	9.6517554573752	0.0104908849595635	0.0331511964722207	0.00998290526678465	IRS2	1	Pooled_Q5
GO:0001916	positive regulation of T cell mediated cytotoxicity	1/5	41/18986	0.024390243902439	92.6146341463415	9.53103871171574	0.0107520242805389	0.0334413353607312	0.0100702755383414	HLA-DRB1	1	Pooled_Q5
GO:0002478	antigen processing and presentation of exogenous peptide antigen	1/5	41/18986	0.024390243902439	92.6146341463415	9.53103871171574	0.0107520242805389	0.0334413353607312	0.0100702755383414	HLA-DRB1	1	Pooled_Q5
GO:0045066	regulatory T cell differentiation	1/5	42/18986	0.0238095238095238	90.4095238095238	9.41463186795499	0.0110131084652103	0.0339857644043599	0.0102342208599405	HLA-DRB1	1	Pooled_Q5
GO:0010828	positive regulation of D-glucose transmembrane transport	1/5	44/18986	0.0227272727272727	86.3	9.19376104021683	0.011535111460565	0.0353206901311873	0.0106362104858739	IRS2	1	Pooled_Q5
GO:0010463	mesenchymal cell proliferation	1/5	45/18986	0.0222222222222222	84.3822222222222	9.08885193595946	0.0117960302887088	0.0355408442993291	0.0107025060781457	IRS2	1	Pooled_Q5
GO:0032689	negative regulation of type II interferon production	1/5	45/18986	0.0222222222222222	84.3822222222222	9.08885193595946	0.0117960302887088	0.0355408442993291	0.0107025060781457	HLA-DRB1	1	Pooled_Q5
GO:0005978	glycogen biosynthetic process	1/5	46/18986	0.0217391304347826	82.5478260869565	8.9873586884567	0.0120568940154686	0.0355408442993291	0.0107025060781457	IRS2	1	Pooled_Q5
GO:0009250	glucan biosynthetic process	1/5	46/18986	0.0217391304347826	82.5478260869565	8.9873586884567	0.0120568940154686	0.0355408442993291	0.0107025060781457	IRS2	1	Pooled_Q5
GO:0030890	positive regulation of B cell proliferation	1/5	46/18986	0.0217391304347826	82.5478260869565	8.9873586884567	0.0120568940154686	0.0355408442993291	0.0107025060781457	IRS2	1	Pooled_Q5
GO:0010634	positive regulation of epithelial cell migration	1/5	48/18986	0.0208333333333333	79.1083333333333	8.79390342509094	0.0125784561997465	0.0356856568473662	0.0107461138541036	IRS2	1	Pooled_Q5
GO:0032210	regulation of telomere maintenance via telomerase	1/5	48/18986	0.0208333333333333	79.1083333333333	8.79390342509094	0.0125784561997465	0.0356856568473662	0.0107461138541036	PIF1	1	Pooled_Q5
GO:0032881	regulation of polysaccharide metabolic process	1/5	48/18986	0.0208333333333333	79.1083333333333	8.79390342509094	0.0125784561997465	0.0356856568473662	0.0107461138541036	IRS2	1	Pooled_Q5
GO:0045622	regulation of T-helper cell differentiation	1/5	48/18986	0.0208333333333333	79.1083333333333	8.79390342509094	0.0125784561997465	0.0356856568473662	0.0107461138541036	HLA-DRB1	1	Pooled_Q5
