ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
GO:0042593	glucose homeostasis	2/4	265/18986	0.00754716981132076	35.822641509434	8.28675385719149	0.00114314705170375	0.0148475802789412	0.00329476888124441	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0033500	carbohydrate homeostasis	2/4	266/18986	0.0075187969924812	35.687969924812	8.27048716435485	0.00115172570186756	0.0148475802789412	0.00329476888124441	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0015833	peptide transport	2/4	270/18986	0.00740740740740741	35.1592592592593	8.20631380566512	0.00118635475668477	0.0148475802789412	0.00329476888124441	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0070663	regulation of leukocyte proliferation	2/4	270/18986	0.00740740740740741	35.1592592592593	8.20631380566512	0.00118635475668477	0.0148475802789412	0.00329476888124441	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0050708	regulation of protein secretion	2/4	272/18986	0.00735294117647059	34.9007352941177	8.17475168191361	0.00120385786045469	0.0148475802789412	0.00329476888124441	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0046651	lymphocyte proliferation	2/4	297/18986	0.00673400673400673	31.962962962963	7.80714090712972	0.0014332301452312	0.0166825121865856	0.00370195149517406	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1903532	positive regulation of secretion by cell	2/4	298/18986	0.00671140939597315	31.8557046979866	7.79339162880388	0.00144281186478579	0.0166825121865856	0.00370195149517406	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0032943	mononuclear cell proliferation	2/4	305/18986	0.00655737704918033	31.1245901639344	7.69901770761849	0.00151075803617906	0.0169388022238258	0.0037588238220723	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0046879	hormone secretion	2/4	319/18986	0.00626959247648903	29.7586206896552	7.51952560323834	0.00165123220449568	0.0171940991327962	0.00381547576773287	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0051047	positive regulation of secretion	2/4	322/18986	0.0062111801242236	29.4813664596273	7.48256859043945	0.00168212722245838	0.0171940991327962	0.00381547576773287	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1904951	positive regulation of establishment of protein localization	2/4	327/18986	0.00611620795107034	29.0305810397554	7.42208811696443	0.00173424019870846	0.0171940991327962	0.00381547576773287	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0042886	amide transport	2/4	328/18986	0.00609756097560976	28.9420731707317	7.41015538607592	0.00174475592438178	0.0171940991327962	0.00381547576773287	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0009914	hormone transport	2/4	330/18986	0.00606060606060606	28.7666666666667	7.3864499930324	0.00176588045147637	0.0171940991327962	0.00381547576773287	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0051251	positive regulation of lymphocyte activation	2/4	336/18986	0.00595238095238095	28.2529761904762	7.31658579076379	0.00182999814680476	0.0173615208799426	0.00385262767748371	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0070661	leukocyte proliferation	2/4	341/18986	0.00586510263929619	27.8387096774194	7.25975458988364	0.00188428137628154	0.0174296027306042	0.00386773545657789	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0015911	long-chain fatty acid import across plasma membrane	1/4	10/18986	0.1	474.65	21.7480096818604	0.00210531783851786	0.0181801188273586	0.00403427956908669	IRS2	1	Pooled_Q5
GO:0045657	positive regulation of monocyte differentiation	1/4	10/18986	0.1	474.65	21.7480096818604	0.00210531783851786	0.0181801188273586	0.00403427956908669	HLA-DRB1	1	Pooled_Q5
GO:0002696	positive regulation of leukocyte activation	2/4	371/18986	0.00539083557951483	25.5876010781671	6.94281998139054	0.00222619374199026	0.0181801188273586	0.00403427956908669	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0009306	protein secretion	2/4	371/18986	0.00539083557951483	25.5876010781671	6.94281998139054	0.00222619374199026	0.0181801188273586	0.00403427956908669	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0035592	establishment of protein localization to extracellular region	2/4	374/18986	0.0053475935828877	25.3823529411765	6.91320132558969	0.00226190935660387	0.0181801188273586	0.00403427956908669	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	1/4	11/18986	0.0909090909090909	431.5	20.7320820025877	0.00231566663324001	0.0181801188273586	0.00403427956908669	HLA-DRB1	1	Pooled_Q5
GO:0032000	positive regulation of fatty acid beta-oxidation	1/4	11/18986	0.0909090909090909	431.5	20.7320820025877	0.00231566663324001	0.0181801188273586	0.00403427956908669	IRS2	1	Pooled_Q5
GO:0071692	protein localization to extracellular region	2/4	382/18986	0.00523560209424084	24.8507853403141	6.83589702007865	0.0023585019019276	0.0181801188273586	0.00403427956908669	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0050867	positive regulation of cell activation	2/4	391/18986	0.0051150895140665	24.2787723785166	6.75172388029916	0.00246951377968388	0.0186473489486334	0.0041379607908774	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0043380	regulation of memory T cell differentiation	1/4	12/18986	0.0833333333333333	395.541666666667	19.8457886334613	0.00252598217123545	0.0186922680671423	0.00414792861802874	HLA-DRB1	1	Pooled_Q5
GO:0043379	memory T cell differentiation	1/4	13/18986	0.0769230769230769	365.115384615385	19.063692045631	0.0027362644560105	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0061469	regulation of type B pancreatic cell proliferation	1/4	14/18986	0.0714285714285714	339.035714285714	18.3668364458697	0.00294651349106945	0.0187903613538083	0.00416969611834153	IRS2	1	Pooled_Q5
GO:0090715	immunological memory formation process	1/4	14/18986	0.0714285714285714	339.035714285714	18.3668364458697	0.00294651349106945	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:1901653	cellular response to peptide	1/4	14/18986	0.0714285714285714	339.035714285714	18.3668364458697	0.00294651349106945	0.0187903613538083	0.00416969611834153	IRS2	1	Pooled_Q5
GO:1902047	polyamine transmembrane transport	1/4	14/18986	0.0714285714285714	339.035714285714	18.3668364458697	0.00294651349106945	0.0187903613538083	0.00416969611834153	ATP13A3	1	Pooled_Q5
GO:0002840	regulation of T cell mediated immune response to tumor cell	1/4	15/18986	0.0666666666666667	316.433333333333	17.7407679259986	0.00315672927991806	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0002903	negative regulation of B cell apoptotic process	1/4	15/18986	0.0666666666666667	316.433333333333	17.7407679259986	0.00315672927991806	0.0187903613538083	0.00416969611834153	IRS2	1	Pooled_Q5
GO:0046321	positive regulation of fatty acid oxidation	1/4	15/18986	0.0666666666666667	316.433333333333	17.7407679259986	0.00315672927991806	0.0187903613538083	0.00416969611834153	IRS2	1	Pooled_Q5
GO:0046598	positive regulation of viral entry into host cell	1/4	15/18986	0.0666666666666667	316.433333333333	17.7407679259986	0.00315672927991806	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0075294	positive regulation by symbiont of entry into host	1/4	15/18986	0.0666666666666667	316.433333333333	17.7407679259986	0.00315672927991806	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0051223	regulation of protein transport	2/4	446/18986	0.00448430493273543	21.2847533632287	6.29283881604865	0.00320158909398384	0.0187903613538083	0.00416969611834153	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0002399	MHC class II protein complex assembly	1/4	16/18986	0.0625	296.65625	17.1742468927507	0.00336691182606097	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0002468	dendritic cell antigen processing and presentation	1/4	16/18986	0.0625	296.65625	17.1742468927507	0.00336691182606097	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0002503	peptide antigen assembly with MHC class II protein complex	1/4	16/18986	0.0625	296.65625	17.1742468927507	0.00336691182606097	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0015846	polyamine transport	1/4	16/18986	0.0625	296.65625	17.1742468927507	0.00336691182606097	0.0187903613538083	0.00416969611834153	ATP13A3	1	Pooled_Q5
GO:0016045	detection of bacterium	1/4	16/18986	0.0625	296.65625	17.1742468927507	0.00336691182606097	0.0187903613538083	0.00416969611834153	HLA-DRB1	1	Pooled_Q5
GO:0043549	regulation of kinase activity	2/4	460/18986	0.00434782608695652	20.6369565217391	6.18908684027382	0.00340257894785178	0.0187903613538083	0.00416969611834153	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0045725	positive regulation of glycogen biosynthetic process	1/4	17/18986	0.0588235294117647	279.205882352941	16.6583837597019	0.00357706113300338	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0002424	T cell mediated immune response to tumor cell	1/4	18/18986	0.0555555555555556	263.694444444444	16.1860427166752	0.00378717720424926	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0002836	positive regulation of response to tumor cell	1/4	18/18986	0.0555555555555556	263.694444444444	16.1860427166752	0.00378717720424926	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0002839	positive regulation of immune response to tumor cell	1/4	18/18986	0.0555555555555556	263.694444444444	16.1860427166752	0.00378717720424926	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0044539	long-chain fatty acid import into cell	1/4	18/18986	0.0555555555555556	263.694444444444	16.1860427166752	0.00378717720424926	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0023061	signal release	2/4	493/18986	0.00405679513184584	19.2555780933063	5.96183121844558	0.00389967362171205	0.0194572694568556	0.00431768710564647	HLA-DRB1/IRS2	2	Pooled_Q5
GO:1903829	positive regulation of protein localization	2/4	497/18986	0.00402414486921529	19.1006036217304	5.9357944452115	0.0039621455033792	0.0194572694568556	0.00431768710564647	HLA-DRB1/IRS2	2	Pooled_Q5
GO:0098543	detection of other organism	1/4	19/18986	0.0526315789473684	249.815789473684	15.7514205444819	0.00399726004330381	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0002902	regulation of B cell apoptotic process	1/4	20/18986	0.05	237.325	15.3497428110792	0.00420730965367067	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0031998	regulation of fatty acid beta-oxidation	1/4	20/18986	0.05	237.325	15.3497428110792	0.00420730965367067	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0045655	regulation of monocyte differentiation	1/4	20/18986	0.05	237.325	15.3497428110792	0.00420730965367067	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0070875	positive regulation of glycogen metabolic process	1/4	20/18986	0.05	237.325	15.3497428110792	0.00420730965367067	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:1902001	fatty acid transmembrane transport	1/4	20/18986	0.05	237.325	15.3497428110792	0.00420730965367067	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0002396	MHC protein complex assembly	1/4	21/18986	0.0476190476190476	226.02380952381	14.9770406483718	0.0044173260388537	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0002501	peptide antigen assembly with MHC protein complex	1/4	21/18986	0.0476190476190476	226.02380952381	14.9770406483718	0.0044173260388537	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0090713	immunological memory process	1/4	21/18986	0.0476190476190476	226.02380952381	14.9770406483718	0.0044173260388537	0.0194572694568556	0.00431768710564647	HLA-DRB1	1	Pooled_Q5
GO:0140354	lipid import into cell	1/4	21/18986	0.0476190476190476	226.02380952381	14.9770406483718	0.0044173260388537	0.0194572694568556	0.00431768710564647	IRS2	1	Pooled_Q5
GO:0032891	negative regulation of organic acid transport	1/4	24/18986	0.0416666666666667	197.770833333333	14.0019520636107	0.00504717587833992	0.0217145938951834	0.00481860120575904	IRS2	1	Pooled_Q5
GO:0045591	positive regulation of regulatory T cell differentiation	1/4	24/18986	0.0416666666666667	197.770833333333	14.0019520636107	0.00504717587833992	0.0217145938951834	0.00481860120575904	HLA-DRB1	1	Pooled_Q5
GO:0002483	antigen processing and presentation of endogenous peptide antigen	1/4	25/18986	0.04	189.86	13.7165118316761	0.00525705939782517	0.0221035451954013	0.00490491187835363	HLA-DRB1	1	Pooled_Q5
GO:1903902	positive regulation of viral life cycle	1/4	25/18986	0.04	189.86	13.7165118316761	0.00525705939782517	0.0221035451954013	0.00490491187835363	HLA-DRB1	1	Pooled_Q5
GO:0001783	B cell apoptotic process	1/4	26/18986	0.0384615384615385	182.557692307692	13.4476523561935	0.00546690970964492	0.022228094423831	0.00493255011396534	IRS2	1	Pooled_Q5
GO:0002053	positive regulation of mesenchymal cell proliferation	1/4	26/18986	0.0384615384615385	182.557692307692	13.4476523561935	0.00546690970964492	0.022228094423831	0.00493255011396534	IRS2	1	Pooled_Q5
GO:0098581	detection of external biotic stimulus	1/4	26/18986	0.0384615384615385	182.557692307692	13.4476523561935	0.00546690970964492	0.022228094423831	0.00493255011396534	HLA-DRB1	1	Pooled_Q5
GO:0002837	regulation of immune response to tumor cell	1/4	27/18986	0.037037037037037	175.796296296296	13.1938246213563	0.00567672681730091	0.0228303143739276	0.00506618640445619	HLA-DRB1	1	Pooled_Q5
GO:0002834	regulation of response to tumor cell	1/4	28/18986	0.0357142857142857	169.517857142857	12.9536749837385	0.00588651072429669	0.0229264101893661	0.00508751065368578	HLA-DRB1	1	Pooled_Q5
GO:0044342	type B pancreatic cell proliferation	1/4	28/18986	0.0357142857142857	169.517857142857	12.9536749837385	0.00588651072429669	0.0229264101893661	0.00508751065368578	IRS2	1	Pooled_Q5
GO:0050996	positive regulation of lipid catabolic process	1/4	28/18986	0.0357142857142857	169.517857142857	12.9536749837385	0.00588651072429669	0.0229264101893661	0.00508751065368578	IRS2	1	Pooled_Q5
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	1/4	31/18986	0.032258064516129	153.112903225806	12.3040849169709	0.00651566327634501	0.0251124522109131	0.0055726067495056	HLA-DRB1	1	Pooled_Q5
GO:0005979	regulation of glycogen biosynthetic process	1/4	32/18986	0.03125	148.328125	12.1080588919902	0.00672531441572233	0.0251350134729016	0.00557761323154005	IRS2	1	Pooled_Q5
GO:0010962	regulation of glucan biosynthetic process	1/4	32/18986	0.03125	148.328125	12.1080588919902	0.00672531441572233	0.0251350134729016	0.00557761323154005	IRS2	1	Pooled_Q5
GO:0019883	antigen processing and presentation of endogenous antigen	1/4	32/18986	0.03125	148.328125	12.1080588919902	0.00672531441572233	0.0251350134729016	0.00557761323154005	HLA-DRB1	1	Pooled_Q5
GO:0010464	regulation of mesenchymal cell proliferation	1/4	33/18986	0.0303030303030303	143.833333333333	11.9209776034617	0.00693493237194998	0.0251759175710087	0.00558669010110576	IRS2	1	Pooled_Q5
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	1/4	33/18986	0.0303030303030303	143.833333333333	11.9209776034617	0.00693493237194998	0.0251759175710087	0.00558669010110576	HLA-DRB1	1	Pooled_Q5
GO:0002418	immune response to tumor cell	1/4	34/18986	0.0294117647058824	139.602941176471	11.7421788958354	0.00714451714852948	0.0251759175710087	0.00558669010110576	HLA-DRB1	1	Pooled_Q5
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	1/4	34/18986	0.0294117647058824	139.602941176471	11.7421788958354	0.00714451714852948	0.0251759175710087	0.00558669010110576	HLA-DRB1	1	Pooled_Q5
GO:0046320	regulation of fatty acid oxidation	1/4	34/18986	0.0294117647058824	139.602941176471	11.7421788958354	0.00714451714852948	0.0251759175710087	0.00558669010110576	IRS2	1	Pooled_Q5
GO:2000191	regulation of fatty acid transport	1/4	34/18986	0.0294117647058824	139.602941176471	11.7421788958354	0.00714451714852948	0.0251759175710087	0.00558669010110576	IRS2	1	Pooled_Q5
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	1/4	35/18986	0.0285714285714286	135.614285714286	11.5710672944955	0.00735406874896227	0.0251944947881115	0.00559081249921109	HLA-DRB1	1	Pooled_Q5
GO:0032633	interleukin-4 production	1/4	35/18986	0.0285714285714286	135.614285714286	11.5710672944955	0.00735406874896227	0.0251944947881115	0.00559081249921109	HLA-DRB1	1	Pooled_Q5
GO:0032673	regulation of interleukin-4 production	1/4	35/18986	0.0285714285714286	135.614285714286	11.5710672944955	0.00735406874896227	0.0251944947881115	0.00559081249921109	HLA-DRB1	1	Pooled_Q5
GO:0030224	monocyte differentiation	1/4	36/18986	0.0277777777777778	131.847222222222	11.4071056122817	0.00756358717674976	0.0256745619761231	0.00569734234463044	HLA-DRB1	1	Pooled_Q5
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	1/4	37/18986	0.027027027027027	128.283783783784	11.2498078123026	0.00777307243539327	0.0259081936447857	0.00574918664094818	HLA-DRB1	1	Pooled_Q5
GO:0046326	positive regulation of D-glucose import	1/4	37/18986	0.027027027027027	128.283783783784	11.2498078123026	0.00777307243539327	0.0259081936447857	0.00574918664094818	IRS2	1	Pooled_Q5
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1/4	38/18986	0.0263157894736842	124.907894736842	11.0987329106949	0.00798252452839343	0.0259081936447857	0.00574918664094818	HLA-DRB1	1	Pooled_Q5
GO:0045589	regulation of regulatory T cell differentiation	1/4	38/18986	0.0263157894736842	124.907894736842	11.0987329106949	0.00798252452839343	0.0259081936447857	0.00574918664094818	HLA-DRB1	1	Pooled_Q5
GO:0070229	negative regulation of lymphocyte apoptotic process	1/4	38/18986	0.0263157894736842	124.907894736842	11.0987329106949	0.00798252452839343	0.0259081936447857	0.00574918664094818	IRS2	1	Pooled_Q5
GO:0009595	detection of biotic stimulus	1/4	39/18986	0.0256410256410256	121.705128205128	10.9534797448565	0.00819194345925101	0.0263431509800218	0.00584570633411579	HLA-DRB1	1	Pooled_Q5
GO:0032885	regulation of polysaccharide biosynthetic process	1/4	40/18986	0.025	118.6625	10.8136824656149	0.00840132923146642	0.0263431509800218	0.00584570633411579	IRS2	1	Pooled_Q5
GO:0045923	positive regulation of fatty acid metabolic process	1/4	40/18986	0.025	118.6625	10.8136824656149	0.00840132923146642	0.0263431509800218	0.00584570633411579	IRS2	1	Pooled_Q5
GO:0070873	regulation of glycogen metabolic process	1/4	40/18986	0.025	118.6625	10.8136824656149	0.00840132923146642	0.0263431509800218	0.00584570633411579	IRS2	1	Pooled_Q5
GO:0001916	positive regulation of T cell mediated cytotoxicity	1/4	41/18986	0.024390243902439	115.768292682927	10.67900663784	0.00861068184853964	0.0265496023663306	0.00589151915952712	HLA-DRB1	1	Pooled_Q5
GO:0002478	antigen processing and presentation of exogenous peptide antigen	1/4	41/18986	0.024390243902439	115.768292682927	10.67900663784	0.00861068184853964	0.0265496023663306	0.00589151915952712	HLA-DRB1	1	Pooled_Q5
GO:0045066	regulatory T cell differentiation	1/4	42/18986	0.0238095238095238	113.011904761905	10.549145854766	0.00882000131397154	0.0269702519518138	0.00598486387550918	HLA-DRB1	1	Pooled_Q5
GO:0010828	positive regulation of D-glucose transmembrane transport	1/4	44/18986	0.0227272727272727	107.875	10.3027666078344	0.00923854080390985	0.0280185253889069	0.00621748216311448	IRS2	1	Pooled_Q5
GO:0010463	mesenchymal cell proliferation	1/4	45/18986	0.0222222222222222	105.477777777778	10.1857507219775	0.00944776083541576	0.028134414644355	0.00624319869775161	IRS2	1	Pooled_Q5
GO:0032689	negative regulation of type II interferon production	1/4	45/18986	0.0222222222222222	105.477777777778	10.1857507219775	0.00944776083541576	0.028134414644355	0.00624319869775161	HLA-DRB1	1	Pooled_Q5
GO:0005978	glycogen biosynthetic process	1/4	46/18986	0.0217391304347826	103.184782608696	10.0725507843468	0.00965694772927861	0.028134414644355	0.00624319869775161	IRS2	1	Pooled_Q5
GO:0009250	glucan biosynthetic process	1/4	46/18986	0.0217391304347826	103.184782608696	10.0725507843468	0.00965694772927861	0.028134414644355	0.00624319869775161	IRS2	1	Pooled_Q5
GO:0030890	positive regulation of B cell proliferation	1/4	46/18986	0.0217391304347826	103.184782608696	10.0725507843468	0.00965694772927861	0.028134414644355	0.00624319869775161	IRS2	1	Pooled_Q5
GO:0010634	positive regulation of epithelial cell migration	1/4	48/18986	0.0208333333333333	98.8854166666667	9.85679826832606	0.0100752221180725	0.0283397421851437	0.00628876213496788	IRS2	1	Pooled_Q5
GO:0032881	regulation of polysaccharide metabolic process	1/4	48/18986	0.0208333333333333	98.8854166666667	9.85679826832606	0.0100752221180725	0.0283397421851437	0.00628876213496788	IRS2	1	Pooled_Q5
GO:0045622	regulation of T-helper cell differentiation	1/4	48/18986	0.0208333333333333	98.8854166666667	9.85679826832606	0.0100752221180725	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	1/4	48/18986	0.0208333333333333	98.8854166666667	9.85679826832606	0.0100752221180725	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:0002861	regulation of inflammatory response to antigenic stimulus	1/4	49/18986	0.0204081632653061	96.8673469387755	9.75388141022991	0.0102843096200015	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:0032369	negative regulation of lipid transport	1/4	49/18986	0.0204081632653061	96.8673469387755	9.75388141022991	0.0102843096200015	0.0283397421851437	0.00628876213496788	IRS2	1	Pooled_Q5
GO:0042088	T-helper 1 type immune response	1/4	49/18986	0.0204081632653061	96.8673469387755	9.75388141022991	0.0102843096200015	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:0002347	response to tumor cell	1/4	50/18986	0.02	94.93	9.6540493362459	0.0104933639982829	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:0010907	positive regulation of glucose metabolic process	1/4	50/18986	0.02	94.93	9.6540493362459	0.0104933639982829	0.0283397421851437	0.00628876213496788	IRS2	1	Pooled_Q5
GO:0019884	antigen processing and presentation of exogenous antigen	1/4	50/18986	0.02	94.93	9.6540493362459	0.0104933639982829	0.0283397421851437	0.00628876213496788	HLA-DRB1	1	Pooled_Q5
GO:0001914	regulation of T cell mediated cytotoxicity	1/4	51/18986	0.0196078431372549	93.0686274509804	9.55715025612675	0.0107023852564162	0.028488363632187	0.00632174214313112	HLA-DRB1	1	Pooled_Q5
