feature_id	Br1615	Br1657	Br1571	Br1644	Br1228	Br1069	Br1556	Br1193	Br1111	Br1611	Br1227	Br1185	Br1160	Br1137	Br1539	Br1105	Br1157	Br1263	Br1281	Br1297	Br1410	Br1039	Br1249	Br1348	Br1494	Br1135	Br1187	Br1250	Br1390	Br1134	Br1325	Br1522	Br1004	Br1122	Br1473	Br1053	Br1054	Br1007	Br1314	Br1324	Br1573	Br1099	Br1003	Br1303	Br1283	Br1321	Br1898	Br1420	Br1552	Br1459	Br1276	Br1371	Br1585	Br1102	Br1665	Br1509	Br1056	Br1884	Br1605	Br1703	Br1883	Br1905	Br1722	Br1021	Br1030	Br1067	Br1576	Br1590	Br1740	Br1538	Br1579	Br1664	Br1167	Br1504	Br1663	Br1447	Br1503	Br1840	Br1298	Br1399	Br1320	Br1326	Br1974	Br1536	Br1235	Br1340	Br1179	Br1142	Br1143	Br1700	Br1721	Br1588	Br1527	Br2038	Br1084	Br1693	Br1455	Br1941	Br2020	Br1912	Br1265	Br2003	Br1688	Br2267	Br1017	Br1832	Br2074	Br2263	Br2076	Br2046	Br2064	Br1563	Br1280	Br1464	Br1733	Br1528
VMR1288	0.617783655544082	0.437527954772325	0.481846624025535	0.550061700476712	0.478435409897031	0.431213217556219	0.519470218352214	0.400974154359543	0.460244666350608	0.495995273702875	0.524120989795245	0.601445754890965	0.358992109448459	0.444797128950106	0.50704665264942	0.526993513508253	0.209925868384119	0.433114306260617	0.439269677694204	0.433404951720897	0.541040779533948	0.381500917961334	0.400584126432686	0.435611797049056	0.399318393187877	0.458151519827964	0.493174771783455	0.479493962558365	0.442269514323281	0.413560983018795	0.315323097504199	0.475736970157492	0.442598299008775	0.443041551711794	0.328619972531225	0.279232341859835	0.470472964815011	0.465179929408535	0.455786482712155	0.441548480864898	0.516320444435154	0.365350354146397	0.195446026777125	0.411114521342688	0.427112733788498	0.351159509863603	0.348055913018528	0.396925894605334	0.471536956223094	0.533728354259367	0.461958872948699	0.444443412304031	0.446682920162612	0.459172430618484	0.291419104381847	0.388956030983764	0.456488191665952	0.397811252418295	0.396653644149963	0.363172810230553	0.486723842121578	0.413871595583881	0.526624712248957	0.488944057396066	0.351252707195388	0.414263266829882	0.50614580442766	0.247429336545078	0.48015455125726	0.510945756918702	0.387858096181328	0.477317682533241	0.503257122489361	0.495807510026303	0.469420106836494	0.577741796682518	0.490493495424455	0.408184268284718	0.442243124786985	0.486337682549514	0.441474675097551	0.497851831761504	0.378074197083783	0.508931650605689	0.387965042358387	0.451166829622803	0.340603494654246	0.425090354203076	0.393987417731252	0.307069818419336	0.431285574163977	0.47686554537146	0.435124708540415	0.358608222663416	0.3782585304066	0.518923307851586	0.349539519904033	0.348380844437793	0.471112856700945	0.502934405748664	0.468993484582489	0.496796376959729	0.679108466944833	0.567583910124114	0.53314635977408	0.357617213884017	0.483158008178242	0.269324627964424	0.606482732191367	0.449016639286865	0.509661072017968	0.475453821492768	0.480192147069644	0.222405905885623	0.581126414771142	0.517915981032837
VMR1289	0.546973921045856	0.537464435887317	0.517745671263569	0.753320755394054	0.470129768128346	0.497032814102545	0.547297204465321	0.490602467790814	0.513627578632832	0.583005702809972	0.509117122029957	0.633869169471189	0.423983874109217	0.431169496570551	0.453589766795259	0.614851494602289	0.479147086635328	0.494533876871906	0.534299817453084	0.417188604724097	0.565069900416676	0.415978331920634	0.472067848154842	0.451885972076961	0.438725263807326	0.546393425047627	0.564071328605694	0.566976004928221	0.541963213294599	0.450122663973259	0.520105946716497	0.567243322643383	0.416976610422832	0.551525808789674	0.488686223642342	0.350340410177686	0.645844785355976	0.369053863708402	0.490705731337859	0.398281452894301	0.471287911660302	0.416464190302443	0.505130300340319	0.472074048341232	0.478260692982511	0.471099033749744	0.44848024368589	0.536024743194025	0.420186323949276	0.55881901417097	0.519347337901875	0.500052612480657	0.354124179534558	0.60157399648971	0.349863657648393	0.429018550598851	0.549354752992206	0.500978295994633	0.451751745677428	0.335192083783778	0.497320734529997	0.514833464079925	0.469838365126762	0.475654018845703	0.361230641955521	0.567753703944587	0.548881069343378	0.53581395521576	0.456569388304219	0.3964631662074	0.551761433077641	0.523958069308134	0.498854745527615	0.539802589466657	0.518696043979919	0.622327718504113	0.508188267178793	0.430901315662001	0.525462414505864	0.510530865474233	0.538237957768904	0.598901133352532	0.28771633632573	0.469510823107368	0.396032328563502	0.440041206362999	0.461171696532666	0.5799438275	0.49540563353292	0.430607017568836	0.536264901898847	0.597910185323915	0.511662070257227	0.462059171592826	0.589994123923437	0.58709545913487	0.472308470588266	0.499925884851606	0.381958081544943	0.446908192459789	0.491406383641974	0.544391519444575	0.586169019754969	0.534623237545319	0.615151449738797	0.441987046758853	0.679105410219914	0.20821577768472	0.514377357236835	0.512869823758236	0.441305523150903	0.476303836417579	0.531196807801835	0.526708956791909	0.561069773897912	0.415910877812304
VMR1290	0.66224514257016	0.709853637484407	0.640783914434469	0.709481335062897	0.530900334391735	0.590685950758673	0.77268689291543	0.60418873690265	0.565298210089999	0.574611347076937	0.64118929353906	0.773513173224768	0.604032107802566	0.647915812621306	0.377394769987796	0.759695223519894	0.514444540625869	0.641672419469119	0.545247270390927	0.6192146558907	0.69009470107365	0.659542544844787	0.570947020166914	0.739934881356475	0.624831053931938	0.558729664984138	0.66646044895168	0.708306092953337	0.623916551868193	0.713707519370619	0.600243093158684	0.608877823447707	0.67765395157095	0.615034072819195	0.622694549579535	0.65700929024698	0.674363424001154	0.519941365831439	0.676802589710088	0.642252986449232	0.744346592967299	0.495950043816626	0.648849123352265	0.688748916563217	0.503102751205193	0.512457426377489	0.691590922943028	0.567083512576169	0.699806652431562	0.64788446227944	0.523860242554919	0.649036628534074	0.565722412828425	0.736750836830146	0.536247001012393	0.65806008265497	0.559685764931864	0.688201398374967	0.568939201645706	0.708240508918213	0.457488410842749	0.624691325124135	0.781837036602644	0.528158556101195	0.569863080178416	0.678515493616243	0.653008227080037	0.552146987285928	0.678784682720608	0.60021930404636	0.664308282550452	0.580885484047029	0.724657051257062	0.554073911828655	0.64991821309447	0.587971002917064	0.507713375774807	0.583485952534168	0.694636639105302	0.700157084685208	0.571298857331281	0.61428896618489	0.702160971809078	0.472829246019858	0.591251379761951	0.613072675534701	0.482901453313424	0.753665822199903	0.699986157907426	0.609814904761293	0.609077925821123	0.662148696695656	0.434554801081482	0.477842453824272	0.672297518975733	0.59040927538589	0.640621133651452	0.69487652156435	0.605484746676166	0.622490844082651	0.643049029336394	0.654763217811823	0.816380488714548	0.61458542242406	0.789049072556267	0.554087598848533	0.740472584982977	0.567429223975715	0.583989684030362	0.683928992689972	0.727711707478985	0.516652599960434	0.56240239948943	0.372174068871011	0.763902269864006	0.620953196182921
VMR1291	0.568002798748826	0.580933358110565	0.646078769477746	0.695455920279901	0.667642212878655	0.503904964861465	0.754901340315515	0.552405427510417	0.538508918666568	0.67504867127028	0.721208334199482	0.677175586729788	0.613513169060658	0.4793238600951	0.616319277020913	0.68856918258342	0.555053446170421	0.579916465085245	0.610365536244546	0.483003577714056	0.738874338141585	0.542964388322709	0.504708099640681	0.568365351191908	0.594360019704175	0.570323752023734	0.643594353493199	0.572676235898131	0.61025695910304	0.745725561431319	0.597298870723152	0.556842032447223	0.6635507444246	0.639290755943213	0.507276285631362	0.292346180045435	0.52423596517079	0.565807143815033	0.556189287408234	0.543225698238039	0.751007749695722	0.417432366313736	0.448703397770796	0.557152215114608	0.436945745043079	0.542948509745311	0.500737201459386	0.640811705460691	0.566954160301345	0.631784187017615	0.467216959763444	0.572135011907961	0.531862524780737	0.744575025906496	0.370391886624592	0.576642738373881	0.658142495026027	0.579664022657796	0.538367334527075	0.551896271090379	0.524454204842801	0.677222062834375	0.573286507707226	0.549407047381214	0.449178774448579	0.500528046576599	0.643024931681517	0.456280948489031	0.611740501694129	0.493154415527879	0.64501740152766	0.512681422649066	0.715542252320724	0.604043700818169	0.650880931033423	0.73661666288866	0.768594566139449	0.656104393577219	0.609052355385104	0.610293552195315	0.556941264411252	0.499740286707056	0.534997008143681	0.55953634316476	0.599410203155018	0.557091999472813	0.552490497059865	0.640424557594209	0.697610349845725	0.520743518542028	0.643305885488808	0.631389771136018	0.598034058718736	0.447302571065343	0.627787770109477	0.598523568633522	0.563904404691091	0.590066679363201	0.519284388503224	0.586829460367933	0.67993185952605	0.632974444441325	0.766610682634758	0.61823934602	0.804968827884005	0.624388395703816	0.537756830020007	0.512473953788522	0.753435714115186	0.526150109025796	0.670672753615344	0.488645816005094	0.672546428211907	0.383841371600861	0.660986037677015	0.768954000369676
VMR1292	0.67892339563375	0.781836603593817	0.717545985571578	0.824550901329806	0.473980161542874	0.721204794718049	0.826867589223945	0.812067029917015	0.660367637483222	0.835997679165296	0.807452028409902	0.888956486379465	0.618730847150353	0.693695017494852	0.659089621825077	0.704467189433023	0.670609294538059	0.625904011673257	0.793886501915854	0.594929551882999	0.809286807050249	0.772587625943951	0.649393646473021	0.689896959648695	0.671536067420877	0.740877026129957	0.69480206711244	0.674997891006282	0.678017177583221	0.626007952876305	0.82730187010873	0.726023044441676	0.760480829916406	0.55766035490599	0.759454315952919	0.497861602918182	0.793344678240071	0.488814600710586	0.771315633956007	0.771435432901555	0.744247592057233	0.564234318458134	0.712194860055598	0.727800337224017	0.733581358844337	0.662810740020024	0.694358518918738	0.71463679267301	0.652014739505126	0.663834394172842	0.686977225531086	0.693744296689089	0.718690817734379	0.794985322067644	0.522358916855463	0.539971353830708	0.586749465597822	0.657122039194243	0.70071717434671	0.734821575339651	0.771811832238042	0.807317715394092	0.737707264870005	0.652183396447038	0.531444833530775	0.69028398051541	0.830302790525091	0.567654205212277	0.804541578568675	0.610795933689878	0.634007361093754	0.709516926721557	0.753533907061703	0.797429664652416	0.683422283269171	0.834476811858516	0.739373044033092	0.745566360056917	0.594188550874517	0.680483519381493	0.617545758203199	0.668409109016235	0.697308408155968	0.747472054614891	0.761000788369711	0.758590812584485	0.72360077297433	0.820171868926199	0.763542548833455	0.525281300866519	0.780999517168632	0.658103094186146	0.632627641874148	0.574952979824636	0.696849293182795	0.750492844948368	0.782374844604919	0.792354403239619	0.574672996520571	0.70092762784657	0.66952196536198	0.741471856446856	0.881773882972921	0.809328300289534	0.729888756501615	0.797689151413292	0.771419871070696	0.465124313536878	0.683674277639484	0.712003042041754	0.724097066743578	0.71540587851899	0.850056456538849	0.611823436031329	0.889568938893292	0.785769960517676
VMR1293	0.569770124552523	0.514641896466645	0.485559957523174	0.428089346654082	0.523659702013352	0.66224883051855	0.4808344441702	0.494176541881179	0.700343459683061	0.543190017532672	0.406132517917021	0.426657223026501	0.585741629013102	0.621306662698298	0.660591451140475	0.383514415389075	0.504794291491721	0.499718741592214	0.431703469588433	0.591695058178922	0.3951432458511	0.525437709733463	0.59462460996536	0.448284209719711	0.483058479847496	0.570370575726157	0.486576580189079	0.446321074143445	0.503912245110951	0.531717668552259	0.536854956091501	0.530637987902177	0.513115772594649	0.527249748855725	0.565158702970092	0.556190920730641	0.732348517620743	0.646105265671619	0.590760676771383	0.51837058558821	0.564187437679256	0.697598275137172	0.452112934719758	0.526132860674186	0.608936692788103	0.492906851696857	0.428231076845482	0.676965654787447	0.546404862818032	0.55050195570422	0.566322211132952	0.661862892436235	0.531743601131839	0.544364546948131	0.548904310151191	0.563249558295238	0.706350597232833	0.576639236566116	0.68012854819595	0.504643310091328	0.435019722473032	0.618669025316839	0.476507863841281	0.488174604283095	0.527359501110362	0.508756434503206	0.719572139311864	0.615174717587803	0.522953661625854	0.608002117277133	0.433496588819247	0.486717069744233	0.477612171415004	0.562199261184989	0.64306664818673	0.501523980820606	0.542847130240152	0.422561426832144	0.45416407608814	0.463039206706102	0.471045855451529	0.592255647403893	0.557397047435922	0.520442832126461	0.563016804908746	0.411588878067399	0.526000048759078	0.430851052735015	0.368261544055549	0.605486465051147	0.538348292156848	0.40243079111124	0.575791123470377	0.490787742883795	0.4488462990515	0.523586718320043	0.434523039471236	0.475790743501593	0.729283779225087	0.555549457350657	0.596506849426452	0.659791009508188	0.394576008044296	0.608633287318548	0.546751506868075	0.550685360125525	0.392758438876714	0.549150018046927	0.386870398676686	0.587474877729164	0.428333470168642	0.600606525641411	0.537654022513631	0.515927167727615	0.537631882816808	0.42316907678322
VMR1294	0.575909107179583	0.411072243462416	0.579650540446808	0.642819056250575	0.409096333154733	0.542064888275715	0.568127569192093	0.598809573432208	0.59362244232447	0.590026464602866	0.632203755405247	0.686055154605448	0.455623131969129	0.509468886751689	0.385824803053252	0.560391236374563	0.38703691148414	0.422494072191261	0.44160965518613	0.441253933062396	0.561324960431531	0.454954368504196	0.455281565902553	0.407601419445523	0.524918738025382	0.593517056828154	0.597451748363185	0.595212130015525	0.579300063421062	0.590651571419152	0.496897109508958	0.572618732223	0.465427255181895	0.459332735134488	0.487923591700399	0.294130789176639	0.605408026963171	0.454398353756783	0.515033041005261	0.511321961371461	0.436793887434504	0.310588114656383	0.410976173090092	0.4615235877335	0.437801891372262	0.419662564448099	0.4255036734733	0.591162531129833	0.505027910786782	0.499564723575274	0.558122893349847	0.517833551785353	0.465310582473551	0.520674195190607	0.425716400628156	0.399555041942627	0.631904155398973	0.590577560068438	0.48542622580281	0.496997113441585	0.464014930830708	0.489040151702384	0.577502793428377	0.566140816951404	0.376295922417681	0.544271841013819	0.555126516485032	0.442095084354605	0.595926989612819	0.504985802098647	0.495127872051389	0.565998448005063	0.628357173739875	0.625905503220535	0.44360828693788	0.508054708745285	0.49243858797548	0.5328342374393	0.49798469260857	0.571169348990692	0.54665441697037	0.531401032000877	0.501057539670264	0.499345658807225	0.526670502862307	0.41484983153541	0.452842740352357	0.538114272521072	0.636046477127453	0.474405356692525	0.53951428030183	0.550150540490586	0.524475027918788	0.445669737857798	0.518773825654406	0.670895903291404	0.38618977818827	0.438997518777002	0.630757558586965	0.432423276773486	0.613227227112138	0.513948058362477	0.644657092386515	0.488689116717005	0.818758108158682	0.385541243328775	0.572508321071074	0.301282937264049	0.519440730730998	0.422222242289316	0.564402405376357	0.565855310585139	0.434634951396688	0.300156704213487	0.68975864753533	0.565067764732992
VMR1295	0.552457054509951	0.545819721561576	0.475713010453086	0.449202976729816	0.468856399462429	0.407078416246402	0.515014031977422	0.558901824828702	0.446307342262494	0.469664354420207	0.574617338561099	0.808398717301976	0.431592204166705	0.424408034256414	0.424023468597444	0.643278968645974	0.470852139785504	0.498345267897378	0.490200796418148	0.416672884480219	0.708222976882711	0.562055047649962	0.479797059440508	0.439799169051016	0.504379776733434	0.406636428008897	0.537966414157702	0.469200485048221	0.440276366534369	0.494798056106544	0.525332131489983	0.46412013628154	0.527664615543901	0.550927379022578	0.408691183719322	0.448726776380981	0.54925976110776	0.396795062668218	0.439910730308634	0.414598029096697	0.570905012745993	0.470096180589988	0.404435046661411	0.450145348021158	0.367036587919355	0.517617490030321	0.493510210225043	0.475840656217863	0.431318300441931	0.496508078182711	0.420942257061068	0.41650669050046	0.339383029501164	0.423458273954941	0.387079901099099	0.425068874986681	0.351550051785578	0.582896155217562	0.447197676724785	0.478543197230823	0.574929528048115	0.410718231745817	0.516831528117003	0.466745986830138	0.503362941149675	0.364041358797696	0.563055050124455	0.400214620548416	0.387075639726019	0.446310454882384	0.386844244151212	0.480594616584739	0.488588710209633	0.492231456343507	0.504286707023847	0.506533726488702	0.500023607220058	0.461405893643047	0.542975822621741	0.552797109922291	0.405511694921695	0.532716085899996	0.397547023389613	0.617711693270016	0.388274955427087	0.45765421784481	0.353686483688088	0.552153770560877	0.443920180631023	0.400806173822723	0.447644737682892	0.548838430303636	0.575843304937052	0.523703942974613	0.545046724112767	0.483646723372378	0.485908149711755	0.538775003096152	0.498992452556193	0.406368249190926	0.394918131665411	0.301116351840272	0.606563777371011	0.529192663082941	0.536352901569505	0.41367559572564	0.607861827664643	0.395300449384298	0.671517192506494	0.412729513423255	0.610136610236402	0.440390439803659	0.46646835918957	0.461247723585615	0.727654465982718	0.580490974543614
VMR1296	0.857072421788954	0.768717498021178	0.862353095349656	0.819522052147064	0.883153847279188	0.690958123679325	0.812817475669902	0.796430460611884	0.830659796472875	0.61058547780132	0.660698900849887	0.868642876950732	0.912056671959737	0.861925530456873	0.816422480363715	0.753083343048336	0.830144517871436	0.727252403106592	0.872079677352652	0.757140881181805	0.7603083675459	0.712411086851167	0.90859624731668	0.698927375806813	0.83103086249003	0.587674220554833	0.568599284851207	0.845939691819442	0.856070249210022	0.927562324298866	0.848393814690991	0.899159456417176	0.880073280325093	0.850537143474635	0.87108723070397	0.851155961250446	0.872660115680953	0.856320829587425	0.734916284045386	0.783324638415701	0.722124524232526	0.822518732699239	0.668244735581506	0.841380506623435	0.836075232367751	0.860064492193636	0.705727562172966	0.507736052988595	0.846340913215908	0.698931312799124	0.865924759345113	0.772205576177495	0.732105981879706	0.684447459794496	0.860363581592892	0.679878912276534	0.911463896770942	0.824232802426458	0.878665495889344	0.500712892969831	0.730644444608925	0.819881928038372	0.810972009295603	0.773348002428749	0.889201240069846	0.855286750495013	0.840030885520797	0.860295816816752	0.735379478986804	0.792177103247895	0.844062750147536	0.407847079430249	0.904958924056692	0.761736236423502	0.706509326690898	0.847000963468817	0.834546662878536	0.819696398062906	0.863720111614589	0.838080285136081	0.775877318641647	0.888564224217763	0.861782608837274	0.850053247070537	0.914823339689676	0.899615323329951	0.850587732611928	0.877764215797505	0.771135184155137	0.855788524466349	0.85796732581264	0.814673930673983	0.687910651781253	0.918425955868192	0.839297840491713	0.863572129704939	0.848793081858957	0.825455985761905	0.8433433865478	0.852020204774802	0.901922907200905	0.682389861356758	0.714475211053602	0.861731853508551	0.860339847414404	0.456956932574176	0.848746993775438	0.842304855372957	0.787224636298195	0.811019489952284	0.884039037559112	0.839656065546132	0.844331489195544	0.735472510185895	0.733824320680839	0.868008041125273
VMR1297	0.466238228327559	0.508518246861127	0.460881636275089	0.558237154080197	0.374235131056157	0.416352807812516	0.532714128985881	0.477668232089715	0.421249648612789	0.557822898355353	0.608009500660431	0.565390381137796	0.376435632447316	0.394207515516523	0.356911386814048	0.52309796428398	0.340315943864311	0.421128500817441	0.620276861320821	0.411205979323096	0.491415384440156	0.476660444894593	0.412570179324011	0.530374041405374	0.418420460760228	0.510343522051195	0.503353229065065	0.561880093422452	0.477077776296881	0.476068226740121	0.463474554640839	0.342593184047037	0.479827808229119	0.394014445848496	0.476559281172468	0.345573932463377	0.485235918817122	0.364861184878919	0.354301096751338	0.375331769823976	0.506595805801403	0.31452635282494	0.367573476211959	0.528895788409529	0.373385904849282	0.451003497396857	0.399219609744702	0.532898848041615	0.479780303806148	0.519924904746396	0.389695495927362	0.554234485344302	0.332153994634017	0.601885620522989	0.321794452017961	0.459874181450101	0.429248230439672	0.534995115796261	0.432054292042553	0.412604230785062	0.405314457412287	0.532121740892015	0.468621437590253	0.542603097669959	0.348951191162255	0.430257155775681	0.434824577899981	0.376706965403184	0.45091935458077	0.405409854289408	0.413634551796659	0.514919766847993	0.498371320506159	0.540655631635453	0.509674292412386	0.554229688836984	0.333886638935108	0.514759134843255	0.425357491923596	0.58307009005053	0.477271723982115	0.435689421046098	0.4173128283274	0.490817859549432	0.449611403786447	0.491224105840356	0.48553969372976	0.431020729671432	0.400180656275325	0.317525321891892	0.389537341569378	0.51929631240831	0.526072420496185	0.436800776887162	0.485591305318335	0.457720077429161	0.444552601246445	0.461289057574543	0.500190283786309	0.430712327682407	0.465421758497355	0.465015739998596	0.702329126001989	0.577987362032102	0.535466442020242	0.410674114736402	0.521435810753052	0.289685284004727	0.694325954478241	0.440330141780991	0.532003761938894	0.31441555251958	0.417749193441572	0.240902401835184	0.604787416244064	0.596476556673462
VMR1298	0.294434915251814	0.227724171765355	0.456556161378159	0.19855427772911	0.144789985792213	0.14140138643016	0.233279354016967	0.395612706861441	0.0979355861300264	0.156878661203033	0.20143159856584	0.139558409848109	0.25709893310512	0.235844380400795	0.202158421352006	0.106388817627386	0.196492945665251	0.424998578200294	0.220312354983276	0.213745473137521	0.137967004233256	0.235301599943672	0.148952779943249	0.17270234142538	0.0284111900350704	0.0994247858125546	0.228607796946937	0.118111219429932	0.066145617581692	0.131279967600777	0.0706423662716045	0.0717140433736961	0.130563906773478	0.0930314961038618	0.0816547749610064	0.246791038982663	0.19972287968879	0.249962806774212	0.0577552959513846	0.221166444481936	0.231531747991888	0.051787663156621	0.242744553889031	0.102053167154311	0.101615775490748	0.207439549942702	0.274290553678499	0.353944717299385	0.432391178315442	0.149355216756875	0.11280374114764	0.390164667792013	0.232613141325523	0.082270852280333	0.16570565321795	0.282401234433626	0.267145275103832	0.120493906068069	0.264324252763715	0.211724529675766	0.138660730235706	0.374858009894234	0.264379922738878	0.248197999037208	0.154398919779026	0.0941311742110681	0.0877402449548929	0.319074197650276	0.14386562520914	0.30235592308679	0.159768692785891	0.147167264990158	0.144994898793126	0.169989618996238	0.183967867017333	0.146311147033033	0.0574044453044784	0.197104268834564	0.131155948171772	0.257604554785096	0.150564539606267	0.117421973238195	0.178754833424193	0.0809022904397376	0.153276734559199	0.283277892063338	0.0920632639036656	0.114245600863563	0.0782373855865091	0.0474739192148471	0.0870163345096382	0.0999736520085092	0.225853700860416	0.046859357944245	0.202695092472457	0.0884982723610875	0.0935653730632368	0.105759213645317	0.457103003602735	0.228391792237855	0.138442792558499	0.0758743809735822	0.332269966281362	0.219081217167852	0.300775162604809	0.180951968908954	0.091824341370746	0.0824900511240888	0.237817733586871	0.170279700358634	0.201842456453815	0.113106189450799	0.128075975486415	0.325283751162672	0.0833977895633855	0.127424827272216
VMR1299	0.226787976968932	0.228597611479427	0.570654975757817	0.265022408544673	0.198452816207167	0.273504096040717	0.213867732601707	0.346068834794713	0.150541896861153	0.121986616858939	0.297738863030237	0.213637435834551	0.268376389170468	0.214414150085615	0.287144624619607	0.180282974985702	0.221895145233974	0.377480846858479	0.134365907702151	0.323710780663844	0.187235382000404	0.173817281712512	0.152327384228248	0.227576713995211	0.13531504313902	0.12372548535397	0.180987368409247	0.131149366204664	0.189396485593236	0.198824823953282	0.135471791211096	0.23114501659821	0.157898233920369	0.13237843368272	0.211009350840941	0.23654218986085	0.219178785522017	0.214217882434564	0.172434572851423	0.171534776828101	0.136864766603492	0.16002655559	0.228498138760452	0.200703668816573	0.249030219005694	0.175418960204726	0.256081215840434	0.385480819018677	0.282521939185427	0.131413198860402	0.136902898127603	0.478469578871611	0.202394897139102	0.143755662190394	0.336305839954574	0.213194016818536	0.21865714468443	0.287189877996953	0.17574837134342	0.37309395198439	0.270225360823288	0.31071473142172	0.150910867431531	0.466569688402409	0.168510349268506	0.153601695307753	0.188468283709662	0.321512837887992	0.139995632140102	0.252447621104572	0.225682491674176	0.120135855396828	0.201808820815213	0.181438831985782	0.18899704107455	0.28508058900519	0.166347578179854	0.218786775673837	0.188287886936673	0.24382872664043	0.156249194937462	0.143355246047746	0.201583143377521	0.11738145822185	0.229199229768766	0.371971085847935	0.15464460320187	0.170541549205862	0.129928611351181	0.14413279306218	0.145778995012931	0.193333509649251	0.194827563462872	0.155027974784051	0.211279456595159	0.110366301818337	0.135193484212078	0.15350309724693	0.626565130501394	0.212983746480376	0.246295396709411	0.177570210446159	0.216444967328626	0.370663165121239	0.244861304400993	0.355294559133947	0.147453355714704	0.217486304258972	0.17979695440632	0.329400323676329	0.185589563958983	0.177758313588097	0.151275309904242	0.438391792767544	0.132061470587099	0.229338558943538
VMR1300	0.579792104443858	0.466123515200646	0.536304004090619	0.544928439885341	0.407303523157494	0.340454110452436	0.579459321488557	0.352065092779342	0.485714047033993	0.45964458938292	0.5899742491373	0.736925004124074	0.340877293626598	0.448327986409362	0.454691636285148	0.518688013275674	0.331697119037926	0.472612185583503	0.461878068909186	0.376206525624053	0.693158689313339	0.454146712234049	0.36343915187169	0.45070779464831	0.414289287887382	0.35759237746307	0.514126208951142	0.47590176927276	0.393892661324087	0.481229345833755	0.42253721219109	0.465595984154969	0.433636982972201	0.44653001677942	0.367727936309297	0.288800890898951	0.534160739026557	0.411143530973073	0.481189708672763	0.417896286814769	0.513834455131198	0.220609515621116	0.329736076386158	0.522713809690856	0.314916477529738	0.31931181845272	0.337409426328607	0.437275933267284	0.415446096717188	0.512536249615875	0.407950525886091	0.480116657781976	0.432607468535433	0.550417875629754	0.286688656797523	0.357081809419335	0.381353670519301	0.410471778467931	0.390121038796371	0.384830539247136	0.40104053527516	0.44123631198777	0.484880309620482	0.395568894944692	0.272674167169627	0.387755740274181	0.461816442736449	0.452524132954086	0.528962414666831	0.404296050882629	0.420351544275397	0.558916628775941	0.508726698725473	0.539283798617507	0.466466264578312	0.559703588476869	0.455327557007401	0.447886925118136	0.445994708120543	0.569897454440503	0.399262062623624	0.482912272791742	0.383507241139697	0.467457293565529	0.309985140537618	0.459075257712781	0.385877492435177	0.490965637413578	0.488256653726023	0.275795953551983	0.498931489084558	0.555085515402053	0.347529423253459	0.347740026274826	0.355355613714754	0.508366909748548	0.452109414486207	0.383198619409909	0.532947492602344	0.452343110790751	0.531111043508724	0.450610796026002	0.629991356802544	0.472941580795459	0.568879648566034	0.425838329443295	0.486825977541931	0.26253365113969	0.695319168488081	0.45356381741332	0.426439340932567	0.360518941731811	0.429821212180865	0.184724948080274	0.737957488834585	0.532480459742945
VMR1301	0.702041351108564	0.67477731276434	0.683679022861757	0.752880846205312	0.901906602821358	0.812327080931151	0.718281539365482	0.690825230031882	0.804591246256428	0.699638243397949	0.59917508190344	0.621927467081918	0.688099647964852	0.781319894059813	0.809049687665993	0.522937136254879	0.670200164758431	0.599860165498426	0.696674144225276	0.887640984832863	0.575417476554034	0.758157948828298	0.745782159309325	0.680039871841301	0.76707120852868	0.717634960237924	0.819494475728596	0.679001616716981	0.703803647806875	0.716768416834362	0.710913334758594	0.826848870051701	0.897187616704819	0.814146903133118	0.752664448481398	0.553411048341699	0.592131669415584	0.8503635717867	0.648535636334982	0.787637819704339	0.604331115079664	0.732209569569483	0.619903866279833	0.782738096293442	0.772453157861085	0.76008768437372	0.676141725427822	0.550132470749588	0.701760763847076	0.564475696785141	0.666451684655049	0.72601373379395	0.863908435479528	0.667006754167614	0.774292205176277	0.699955706337104	0.749211930927936	0.705374723631633	0.891953095437816	0.691828423639763	0.597242686980344	0.654931481520907	0.6283044186454	0.769610278471379	0.731441021892681	0.697965880275109	0.666899551587394	0.607175785676112	0.747051881127878	0.632014170750717	0.660329457102544	0.768941384776018	0.664641155106224	0.764195402262478	0.765946820836896	0.595447558743371	0.784129074484496	0.724849476507084	0.836861797987922	0.817708253350458	0.77685206159467	0.877023323214602	0.608006304837699	0.638135299426089	0.683438960895608	0.632900843408105	0.819373678062789	0.681925827659669	0.820408507222427	0.655960037674275	0.735702839355536	0.718903340733915	0.864811563068188	0.783506395821387	0.817655166751227	0.700425732995303	0.709341334521731	0.854060863853638	0.660845147347077	0.769538945757487	0.640414219847813	0.783943282902312	0.580421084897417	0.796362072939934	0.876510803339027	0.884533976572813	0.616705993007393	0.636747712964187	0.607995738299939	0.675717493605309	0.796391090495129	0.672287907228629	0.681798271868231	0.880636642009038	0.50842202026209	0.702814375178728
