region	sample_id	n_cell_types	fraction_sum	min_fraction	max_fraction	bounded	sum_to_one
dlpfc	Br1527	7	1	0.0589523730350831	0.225109107131487	TRUE	TRUE
dlpfc	Br1528	7	1	0.0450059089696803	0.232956536446247	TRUE	TRUE
dlpfc	Br1529	7	1	0.0474049138966386	0.341096413344185	TRUE	TRUE
dlpfc	Br1536	7	1	0.0628405309062652	0.269114588082901	TRUE	TRUE
dlpfc	Br1538	7	1	0.0510892957164159	0.273257626676625	TRUE	TRUE
dlpfc	Br1539	7	1	0.028115762019489	0.280296273375943	TRUE	TRUE
dlpfc	Br1556	7	1	0.0411339228888145	0.303405767191793	TRUE	TRUE
dlpfc	Br1563	7	1	0.0643680675359115	0.260122885690822	TRUE	TRUE
dlpfc	Br1565	7	1	0	0.663107099500388	TRUE	TRUE
dlpfc	Br1568	7	1	0.0364410428924319	0.318070420928235	TRUE	TRUE
dlpfc	Br1571	7	1	0.0522017409699996	0.245983788501594	TRUE	TRUE
dlpfc	Br1573	7	1	0.0413579876234805	0.28872466333724	TRUE	TRUE
dlpfc	Br1576	7	1	0.0442222589737589	0.240582309738873	TRUE	TRUE
dlpfc	Br1578	7	1	0.0470780505192677	0.246642980555198	TRUE	TRUE
dlpfc	Br1579	7	1	0.0427643952781897	0.358197123247713	TRUE	TRUE
dlpfc	Br1581	7	1	0.0144847145656454	0.594491770468944	TRUE	TRUE
dlpfc	Br1585	7	1	0.0666333183451922	0.320634401527205	TRUE	TRUE
dlpfc	Br1587	7	1	0.0383612156439883	0.405821267055587	TRUE	TRUE
dlpfc	Br1588	7	1	0.0318288542754646	0.398948385832803	TRUE	TRUE
dlpfc	Br1590	7	1	0.0255364808190452	0.438034628674228	TRUE	TRUE
dlpfc	Br1594	7	1	0.02275849869736	0.287141897103218	TRUE	TRUE
dlpfc	Br1602	7	1	0.0396455355778886	0.285580863901572	TRUE	TRUE
dlpfc	Br1605	7	1	0.0392525397783873	0.269284738328564	TRUE	TRUE
dlpfc	Br1611	7	1	0.054654421110504	0.208497660718143	TRUE	TRUE
dlpfc	Br1615	7	1	0.0307626800357505	0.467582349291063	TRUE	TRUE
dlpfc	Br1637	7	1	0.0350920966390504	0.357803059585535	TRUE	TRUE
dlpfc	Br1644	7	1	0.0621274436852798	0.234373999547281	TRUE	TRUE
dlpfc	Br1648	7	1	0.032149222186504	0.381102176018034	TRUE	TRUE
dlpfc	Br1654	7	1	0.0164619967113178	0.466463229535949	TRUE	TRUE
dlpfc	Br1657	7	1	0.0464116003285444	0.191815229659649	TRUE	TRUE
dlpfc	Br1663	7	1	0.0375475425151252	0.281495742671447	TRUE	TRUE
dlpfc	Br1664	7	1	0.0533915438267718	0.239312280157115	TRUE	TRUE
dlpfc	Br1665	7	1	0.044524071419877	0.282196137937528	TRUE	TRUE
dlpfc	Br1669	7	1	0.0408180573656238	0.428215473889445	TRUE	TRUE
dlpfc	Br1676	7	1	0.0533034849054215	0.348039647776253	TRUE	TRUE
dlpfc	Br1678	7	1	0.0397121523071864	0.460313423444994	TRUE	TRUE
dlpfc	Br1682	7	1	0.0423023383968941	0.309692053482977	TRUE	TRUE
dlpfc	Br1684	7	1	0.0454321658463065	0.27817394492178	TRUE	TRUE
dlpfc	Br1688	7	1	0.0508146771259289	0.223913646973028	TRUE	TRUE
dlpfc	Br1703	7	1	0.0409255756081078	0.386852366009431	TRUE	TRUE
dlpfc	Br1721	7	1	0.048079057095588	0.215372120573483	TRUE	TRUE
dlpfc	Br1722	7	1	0.0340205296725057	0.296075613870832	TRUE	TRUE
dlpfc	Br1733	7	1	0.0422768333764514	0.231059970127498	TRUE	TRUE
dlpfc	Br1738	7	1	0.0599520113547804	0.239423786304625	TRUE	TRUE
dlpfc	Br1740	7	1	0.0307223779648732	0.296404544115849	TRUE	TRUE
dlpfc	Br1753	7	1	0.038275512434593	0.260990952586645	TRUE	TRUE
dlpfc	Br1761	7	1	0.0540604609367346	0.317372564342339	TRUE	TRUE
dlpfc	Br1832	7	1	0.0413889675824999	0.327672909738414	TRUE	TRUE
dlpfc	Br1840	7	1	0.0581933780211404	0.220967256737656	TRUE	TRUE
dlpfc	Br1880	7	1	0.0602914467403249	0.318460225711449	TRUE	TRUE
dlpfc	Br1884	7	1	0.0502532056775445	0.244922632267165	TRUE	TRUE
dlpfc	Br1898	7	1	0.0764853535742889	0.248587863175368	TRUE	TRUE
dlpfc	Br1905	7	1	0.00747712482441384	0.484461518415037	TRUE	TRUE
dlpfc	Br1912	7	1	0.0518930331488375	0.328071857800217	TRUE	TRUE
dlpfc	Br1927	7	1	0.0541462991697982	0.265850514633972	TRUE	TRUE
dlpfc	Br1936	7	1	0.030173549786075	0.47974397603683	TRUE	TRUE
dlpfc	Br1941	7	1	0.0798224788687804	0.344030848947775	TRUE	TRUE
dlpfc	Br1946	7	1	0.0637645496711843	0.269224837999981	TRUE	TRUE
dlpfc	Br1958	7	1	0.0644977300046347	0.233126757697694	TRUE	TRUE
dlpfc	Br1960	7	1	0.0580897171869211	0.310444603377046	TRUE	TRUE
dlpfc	Br1974	7	1	0.0536846784469489	0.28612550404988	TRUE	TRUE
dlpfc	Br2009	7	1	0.0283709806822017	0.25621123158964	TRUE	TRUE
dlpfc	Br2020	7	1	0.0403196945834112	0.351380689990057	TRUE	TRUE
dlpfc	Br2038	7	1	0.0582718519931966	0.302798974383681	TRUE	TRUE
dlpfc	Br2044	7	1	0.0398445874842394	0.338094331289888	TRUE	TRUE
dlpfc	Br2046	7	1	0.0353605987300719	0.253387490403038	TRUE	TRUE
dlpfc	Br2053	7	1	0.0321814057376604	0.271832332586996	TRUE	TRUE
dlpfc	Br2064	7	1	0.0554758237926673	0.235889889810163	TRUE	TRUE
dlpfc	Br2074	7	1	0.0537622952792634	0.245987479404226	TRUE	TRUE
dlpfc	Br2076	7	1	0.0436949270090662	0.20856407379864	TRUE	TRUE
dlpfc	Br2084	7	1	0.0632134145096018	0.277788598180475	TRUE	TRUE
dlpfc	Br2242	7	1	0.0525532835397993	0.318877038065611	TRUE	TRUE
dlpfc	Br2257	7	1	0.0516779118720328	0.290848470447459	TRUE	TRUE
dlpfc	Br2263	7	1	0.00997148537651463	0.319084408449424	TRUE	TRUE
dlpfc	Br2267	7	1	0.0228970120062533	0.319963252951441	TRUE	TRUE
dlpfc	Br2271	7	1	0.0563626213069305	0.25854776822483	TRUE	TRUE
dlpfc	Br2285	7	1	0.061602078347341	0.274407331507236	TRUE	TRUE
dlpfc	Br2288	7	1	0.0765616781844782	0.228100497940168	TRUE	TRUE
dlpfc	Br2292	7	1	0.0310787062372577	0.285412815918524	TRUE	TRUE
