region	sample_id	n_cell_types	fraction_sum	min_fraction	max_fraction	bounded	sum_to_one
caudate	Br1250	7	1	0.0739447900702836	0.285892814566637	TRUE	TRUE
caudate	Br1263	7	1	0.0447607180943199	0.473812847330669	TRUE	TRUE
caudate	Br1265	7	1	0.0477728115114502	0.487898214243333	TRUE	TRUE
caudate	Br1275	7	1	0.0439238243954052	0.523664932256611	TRUE	TRUE
caudate	Br1276	7	1	0.0558554761208279	0.452282735336748	TRUE	TRUE
caudate	Br1279	7	1	0.0432879576625591	0.437308293467427	TRUE	TRUE
caudate	Br1280	7	1	0.0408180564270699	0.567588630893324	TRUE	TRUE
caudate	Br1281	7	1	0.0566990883248889	0.417137538536287	TRUE	TRUE
caudate	Br1283	7	1	0.034113906314218	0.508298438672217	TRUE	TRUE
caudate	Br1285	7	1	0.0430986280125248	0.532364137298488	TRUE	TRUE
caudate	Br1288	7	1	0.0323201644766341	0.519701817525323	TRUE	TRUE
caudate	Br1297	7	1	0.0345767331158467	0.494925807375409	TRUE	TRUE
caudate	Br1298	7	1	0.0428370425717032	0.505627111898248	TRUE	TRUE
caudate	Br1303	7	1	0.0290188249124703	0.407857250987638	TRUE	TRUE
caudate	Br1314	7	1	0.0557996564970669	0.488043726270285	TRUE	TRUE
caudate	Br1320	7	1	0.0152308545012299	0.640813087119805	TRUE	TRUE
caudate	Br1321	7	1	0.0530251063910839	0.478325034439751	TRUE	TRUE
caudate	Br1324	7	1	0.0459129598459567	0.494707958437383	TRUE	TRUE
caudate	Br1325	7	1	0.0245831460440515	0.552969760138494	TRUE	TRUE
caudate	Br1326	7	1	0.0490475281432411	0.452148465643465	TRUE	TRUE
caudate	Br1339	7	1	0.0719001900247528	0.306830405363737	TRUE	TRUE
caudate	Br1340	7	1	0.047672514121145	0.449067265833108	TRUE	TRUE
caudate	Br1346	7	1	0.0673506685537474	0.399224773626828	TRUE	TRUE
caudate	Br1348	7	1	0.0655800848044694	0.423624303086217	TRUE	TRUE
caudate	Br1351	7	1	0.0584374809421918	0.404525487932672	TRUE	TRUE
caudate	Br1356	7	1	0.0281111742804272	0.39172771114572	TRUE	TRUE
caudate	Br1371	7	1	0.0146829367293471	0.513098395545529	TRUE	TRUE
caudate	Br1378	7	1	0.0371268788351196	0.481292744853052	TRUE	TRUE
caudate	Br1383	7	1	0.037972165420775	0.463847639158783	TRUE	TRUE
caudate	Br1384	7	1	0.0477145092872628	0.432427766056333	TRUE	TRUE
caudate	Br1389	7	1	0.0527023445407552	0.406782040739934	TRUE	TRUE
caudate	Br1390	7	1	0.0278911716686555	0.521423210143897	TRUE	TRUE
caudate	Br1399	7	1	0.040729628951202	0.453924960770327	TRUE	TRUE
caudate	Br1408	7	1	0.0613777328797114	0.31178481058729	TRUE	TRUE
caudate	Br1410	7	1	0.0740934481860436	0.25927231773061	TRUE	TRUE
caudate	Br1416	7	1	0.0144689839975173	0.574936912213377	TRUE	TRUE
caudate	Br1420	7	1	0.0515720367405811	0.406571606982759	TRUE	TRUE
caudate	Br1424	7	1	0.0612258279936317	0.405656262849938	TRUE	TRUE
caudate	Br1436	7	1	0.035722398457632	0.466612406755602	TRUE	TRUE
caudate	Br1441	7	1	0.0237572321200168	0.573477018454461	TRUE	TRUE
caudate	Br1443	7	1	0.0337127165985041	0.482318182725225	TRUE	TRUE
caudate	Br1446	7	1	0.0626555194062203	0.348448806461404	TRUE	TRUE
caudate	Br1447	7	1	0.0358731260235873	0.519649192315831	TRUE	TRUE
caudate	Br1448	7	1	0.0419626677116191	0.442653385652739	TRUE	TRUE
caudate	Br1453	7	1	0.0291758031456448	0.49353973169615	TRUE	TRUE
caudate	Br1455	7	1	0.0573626219844211	0.402633438659908	TRUE	TRUE
caudate	Br1464	7	1	0.0420199607268987	0.526990872666717	TRUE	TRUE
caudate	Br1474	7	1	0.0452961329396929	0.474836329823916	TRUE	TRUE
caudate	Br1494	7	1	0.0608765601573825	0.398896114648693	TRUE	TRUE
caudate	Br1497	7	1	0.036491564239087	0.509785098104473	TRUE	TRUE
caudate	Br1498	7	1	0	0.533427677799607	TRUE	TRUE
caudate	Br1499	7	1	0.076483490707213	0.250364717341244	TRUE	TRUE
caudate	Br1503	7	1	0.0418795575929979	0.374474194548401	TRUE	TRUE
caudate	Br1504	7	1	0.0555933650489938	0.496087810892413	TRUE	TRUE
caudate	Br1507	7	1	0.038233999607436	0.461382822468231	TRUE	TRUE
caudate	Br1509	7	1	0	0.695330086471887	TRUE	TRUE
caudate	Br1517	7	1	0.0460670722597338	0.431565644071737	TRUE	TRUE
caudate	Br1522	7	1	0.0545467262498291	0.474408539888228	TRUE	TRUE
caudate	Br1525	7	1	0.0632217697740928	0.391523892933612	TRUE	TRUE
caudate	Br1527	7	1	0.0431278871419505	0.407815376646411	TRUE	TRUE
caudate	Br1529	7	1	0.00678988029310266	0.539295982972996	TRUE	TRUE
caudate	Br1531	7	1	0.034262054891679	0.417216593491596	TRUE	TRUE
caudate	Br1536	7	1	0.0281275809939204	0.529033457657471	TRUE	TRUE
caudate	Br1538	7	1	0.0230139398078702	0.625511613633052	TRUE	TRUE
caudate	Br1539	7	1	0.0446766824501438	0.527584681954705	TRUE	TRUE
caudate	Br1548	7	1	0.00515880751788983	0.688251361314498	TRUE	TRUE
caudate	Br1550	7	1	0.0109660163965171	0.494034441229335	TRUE	TRUE
caudate	Br1552	7	1	0.0520946397712378	0.440754966038963	TRUE	TRUE
caudate	Br1556	7	1	0.0433204903298462	0.485556499146247	TRUE	TRUE
caudate	Br1558	7	1	0.0318665875478844	0.507542016607228	TRUE	TRUE
caudate	Br1565	7	1	0.0435273189671108	0.478732917719829	TRUE	TRUE
caudate	Br1568	7	1	0.0621353882589862	0.376305794801384	TRUE	TRUE
caudate	Br1571	7	1	0.0654822380630776	0.339458859766589	TRUE	TRUE
caudate	Br1573	7	1	0.0178901725506146	0.599067281428989	TRUE	TRUE
caudate	Br1576	7	1	0.0274520066010329	0.502512305908575	TRUE	TRUE
caudate	Br1578	7	1	0.0473919188126007	0.457871519133459	TRUE	TRUE
caudate	Br1579	7	1	0.0413923752238582	0.468084878042062	TRUE	TRUE
caudate	Br1580	7	1	0.045651797159718	0.576559561564406	TRUE	TRUE
caudate	Br1585	7	1	0.0667314998355918	0.340001573544223	TRUE	TRUE
caudate	Br1588	7	1	0.013854146655436	0.613698863494907	TRUE	TRUE
caudate	Br1590	7	1	0.0501978171163978	0.443476867642718	TRUE	TRUE
caudate	Br1594	7	1	0.00879775559983184	0.605264588474025	TRUE	TRUE
caudate	Br1602	7	1	0.0789234038959324	0.347343481822475	TRUE	TRUE
caudate	Br1604	7	1	0.0671545272335172	0.407951612406806	TRUE	TRUE
caudate	Br1605	7	1	0.0368272479626883	0.560226892736202	TRUE	TRUE
caudate	Br1610	7	1	0.0226994037367461	0.441492858634718	TRUE	TRUE
caudate	Br1611	7	1	0.0562041400333631	0.411818932598064	TRUE	TRUE
caudate	Br1613	7	1	0.0457715976950845	0.367151881248619	TRUE	TRUE
caudate	Br1615	7	1	0.0552282393428061	0.45589332777256	TRUE	TRUE
caudate	Br1624	7	1	0.0508019682752302	0.488303564059418	TRUE	TRUE
caudate	Br1637	7	1	0.0303744556734214	0.4768899965212	TRUE	TRUE
caudate	Br1644	7	1	0.049937039318365	0.435087101786674	TRUE	TRUE
caudate	Br1646	7	1	0.0657895488800349	0.467294730589813	TRUE	TRUE
caudate	Br1649	7	1	0.0589835659769786	0.414230615506039	TRUE	TRUE
caudate	Br1654	7	1	0.0350644699300067	0.531604396982738	TRUE	TRUE
caudate	Br1657	7	1	0.0175239972016182	0.531314506274362	TRUE	TRUE
caudate	Br1663	7	1	0.0218323753553956	0.576351382988785	TRUE	TRUE
caudate	Br1664	7	1	0.0108225625626963	0.640091897336877	TRUE	TRUE
caudate	Br1665	7	1	0.0122509414849897	0.672610646600797	TRUE	TRUE
caudate	Br1669	7	1	0.0540161170544678	0.44361392644178	TRUE	TRUE
caudate	Br1672	7	1	0.0158757124462034	0.479004930285775	TRUE	TRUE
caudate	Br1674	7	1	0.0293117616247755	0.529104012653922	TRUE	TRUE
caudate	Br1676	7	1	0.0219854293088126	0.533703786366167	TRUE	TRUE
caudate	Br1678	7	1	0.0477410127541603	0.51685427871466	TRUE	TRUE
caudate	Br1682	7	1	0.0621936888278039	0.444649327783459	TRUE	TRUE
caudate	Br1688	7	1	0.0455445801810808	0.399323199726796	TRUE	TRUE
caudate	Br1693	7	1	0.0243976256796943	0.646403836926337	TRUE	TRUE
caudate	Br1695	7	1	0.0577563673461592	0.437135648238963	TRUE	TRUE
caudate	Br1700	7	1	0.0417828344536036	0.542077564725548	TRUE	TRUE
caudate	Br1703	7	1	0.0594112434382224	0.326723267439471	TRUE	TRUE
caudate	Br1722	7	1	0.0521652836766499	0.476951119993242	TRUE	TRUE
caudate	Br1735	7	1	0.0229108217785241	0.493593646299505	TRUE	TRUE
caudate	Br1738	7	1	0.0404310397367719	0.382441546705416	TRUE	TRUE
caudate	Br1740	7	1	0.041497097976771	0.559303157799879	TRUE	TRUE
caudate	Br1750	7	1	0.0511373266946236	0.410125483956028	TRUE	TRUE
caudate	Br1753	7	1	0.00465051914300653	0.715437471629246	TRUE	TRUE
caudate	Br1756	7	1	0.0543984324549101	0.433624530062497	TRUE	TRUE
caudate	Br1761	7	1	0.0351972305157429	0.463045077214506	TRUE	TRUE
caudate	Br1832	7	1	0.049264484054322	0.520800428644227	TRUE	TRUE
caudate	Br1840	7	1	0.0459846851107744	0.528029011131492	TRUE	TRUE
caudate	Br1842	7	1	0.0206538201998614	0.511966699779885	TRUE	TRUE
caudate	Br1865	7	1	0.0691977823494561	0.277705450017062	TRUE	TRUE
caudate	Br1883	7	1	0.0336978239005895	0.477925372203214	TRUE	TRUE
caudate	Br1898	7	1	0.00115398904996857	0.621522451009823	TRUE	TRUE
caudate	Br1905	7	1	0.0421534480628233	0.480302782090089	TRUE	TRUE
caudate	Br1912	7	1	0.0343864088368415	0.603267886039225	TRUE	TRUE
caudate	Br1918	7	1	0.0458621685037801	0.514440639792209	TRUE	TRUE
caudate	Br1927	7	1	0.0572619277251953	0.478559528498844	TRUE	TRUE
caudate	Br1941	7	1	0.0333490356274762	0.483564949548138	TRUE	TRUE
caudate	Br1946	7	1	0.0600785242973654	0.43920657721249	TRUE	TRUE
caudate	Br1958	7	1	0.0551837355633019	0.40767734239783	TRUE	TRUE
caudate	Br1960	7	1	0.0244756022729141	0.553826391720407	TRUE	TRUE
caudate	Br1980	7	1	0.0786150944461021	0.281222540508756	TRUE	TRUE
caudate	Br1987	7	1	0.0611326117365793	0.421715886882298	TRUE	TRUE
caudate	Br1988	7	1	0.00988625175321655	0.534982700936301	TRUE	TRUE
caudate	Br1994	7	1	0.0566874442736356	0.469288099401936	TRUE	TRUE
caudate	Br1995	7	1	0.041422371483391	0.504378039620134	TRUE	TRUE
caudate	Br1998	7	1	0.0326994424047077	0.515424255758485	TRUE	TRUE
caudate	Br2001	7	1	0.0415623451283719	0.525335535106837	TRUE	TRUE
caudate	Br2003	7	1	0	0.693997003922735	TRUE	TRUE
caudate	Br2009	7	1	0.0573267392736753	0.459229686458711	TRUE	TRUE
caudate	Br2020	7	1	0.0409966739414732	0.540469974142394	TRUE	TRUE
caudate	Br2038	7	1	0.05749665830967	0.463016771535014	TRUE	TRUE
caudate	Br2044	7	1	0.047232197235975	0.552605565129047	TRUE	TRUE
caudate	Br2046	7	1	0.0513722656595948	0.559825316507822	TRUE	TRUE
caudate	Br2052	7	1	0.0373643316947152	0.497486095768763	TRUE	TRUE
caudate	Br2053	7	1	0.0515709564057071	0.451660147507432	TRUE	TRUE
caudate	Br2064	7	1	0.0160546380754362	0.557787761154223	TRUE	TRUE
caudate	Br2074	7	1	0.0418102821913436	0.495961223842655	TRUE	TRUE
caudate	Br2075	7	1	0.0545123738486706	0.500350348625515	TRUE	TRUE
caudate	Br2076	7	1	0.0459696987396965	0.483132017741209	TRUE	TRUE
caudate	Br2084	7	1	0.0212281366261402	0.4948078431402	TRUE	TRUE
caudate	Br2242	7	1	0.0565508165860873	0.468418370210911	TRUE	TRUE
caudate	Br2257	7	1	0.0295893241771077	0.586199765948289	TRUE	TRUE
caudate	Br2267	7	1	0.0452177938473893	0.404085021554857	TRUE	TRUE
caudate	Br2271	7	1	0.0532729601300082	0.507038764119148	TRUE	TRUE
caudate	Br2285	7	1	0.0600876861762069	0.447247084079846	TRUE	TRUE
caudate	Br2287	7	1	0.0251794993346706	0.49679796008856	TRUE	TRUE
caudate	Br2288	7	1	0.0311048543817108	0.493079625239288	TRUE	TRUE
caudate	Br2292	7	1	0.056318978147874	0.404086076396104	TRUE	TRUE
caudate	Br2295	7	1	0.0359072695025734	0.496540120980187	TRUE	TRUE
caudate	Br2298	7	1	0.0145612835594111	0.551002822796348	TRUE	TRUE
caudate	Br2337	7	1	0.0169186489143732	0.518548377994118	TRUE	TRUE
caudate	Br2345	7	1	0.0279401325263944	0.558544185576171	TRUE	TRUE
caudate	Br2346	7	1	0.0714284576343384	0.279742761135527	TRUE	TRUE
caudate	Br2351	7	1	0.0111894135487107	0.606382383321431	TRUE	TRUE
caudate	Br2353	7	1	0.0437359532237755	0.432916322194128	TRUE	TRUE
caudate	Br2377	7	1	0	0.625706903092312	TRUE	TRUE
caudate	Br2421	7	1	0.0246340137500477	0.64592734099898	TRUE	TRUE
caudate	Br2423	7	1	0.00363074086029126	0.674055857446251	TRUE	TRUE
caudate	Br2425	7	1	0.0315155031876294	0.483849049999015	TRUE	TRUE
caudate	Br2454	7	1	0.0184960435600189	0.561383267199047	TRUE	TRUE
caudate	Br2464	7	1	0.0577563148511602	0.411676222724829	TRUE	TRUE
caudate	Br2470	7	1	0.0288506847921388	0.469891283078666	TRUE	TRUE
caudate	Br2476	7	1	0.0193269138958369	0.51771681284653	TRUE	TRUE
caudate	Br2481	7	1	0.0450790146408403	0.542749570310711	TRUE	TRUE
caudate	Br2494	7	1	0.046594341289871	0.499222892695439	TRUE	TRUE
caudate	Br2509	7	1	0.0438318730686752	0.486328686597259	TRUE	TRUE
caudate	Br2513	7	1	0.054314364180737	0.459432940342728	TRUE	TRUE
caudate	Br2534	7	1	0.0430174514438896	0.463542610912234	TRUE	TRUE
caudate	Br2539	7	1	0.0363992157914707	0.530953922303315	TRUE	TRUE
caudate	Br2542	7	1	0.0344618439030903	0.502986721884238	TRUE	TRUE
caudate	Br2543	7	1	0.0618849121464492	0.343432414233718	TRUE	TRUE
caudate	Br2573	7	1	0.0595809903432602	0.421358140847368	TRUE	TRUE
caudate	Br2582	7	1	0.0517068966581715	0.457215399822208	TRUE	TRUE
caudate	Br2585	7	1	0.054289918675589	0.484024984830015	TRUE	TRUE
caudate	Br2587	7	1	0.0425669433941876	0.544013517218941	TRUE	TRUE
caudate	Br5005	7	1	0.0500078856391322	0.460629992597858	TRUE	TRUE
caudate	Br5062	7	1	0.0278741746367603	0.386819189626197	TRUE	TRUE
caudate	Br5066	7	1	0.047373723189083	0.418490122883576	TRUE	TRUE
caudate	Br5073	7	1	0.0454927523673048	0.485397503907017	TRUE	TRUE
caudate	Br5154	7	1	0.0373695116625964	0.563290192665273	TRUE	TRUE
caudate	Br5161	7	1	0.0551515626980531	0.449600621276494	TRUE	TRUE
caudate	Br5165	7	1	0.0583885479601236	0.438949331399683	TRUE	TRUE
caudate	Br5179	7	1	0.00910441067070629	0.585390898966059	TRUE	TRUE
caudate	Br5182	7	1	0.0533399791256123	0.475975759591026	TRUE	TRUE
caudate	Br5200	7	1	0.0425071849232722	0.52153252622495	TRUE	TRUE
caudate	Br5205	7	1	0.0222121051308991	0.501881926688567	TRUE	TRUE
caudate	Br5207	7	1	0.0401621374488587	0.562334472842554	TRUE	TRUE
caudate	Br5212	7	1	0.0593080718387233	0.427095192366717	TRUE	TRUE
caudate	Br5224	7	1	0.0184093310893541	0.586942662419086	TRUE	TRUE
caudate	Br5228	7	1	0.0293151084828909	0.531227233319122	TRUE	TRUE
caudate	Br5234	7	1	0.0569939551309331	0.45958457906092	TRUE	TRUE
caudate	Br5239	7	1	0.0253312125153185	0.573263949010565	TRUE	TRUE
caudate	Br5242	7	1	0.0109745640886512	0.639636492110486	TRUE	TRUE
caudate	Br5259	7	1	0.0413210100326247	0.440524967155389	TRUE	TRUE
caudate	Br5262	7	1	0.0544120195808599	0.506091104538167	TRUE	TRUE
caudate	Br5264	7	1	0.0370753185261975	0.453141282175509	TRUE	TRUE
caudate	Br5280	7	1	0.0477403526061884	0.539932439403069	TRUE	TRUE
caudate	Br5282	7	1	0.0536550354340194	0.402153510705494	TRUE	TRUE
caudate	Br5287	7	1	0.0341596624437007	0.522097611422789	TRUE	TRUE
caudate	Br5292	7	1	0.0432432364747689	0.452701547950961	TRUE	TRUE
caudate	Br5295	7	1	0.0464045353598116	0.462194670424456	TRUE	TRUE
caudate	Br5315	7	1	0.0369257758265286	0.480906979662554	TRUE	TRUE
caudate	Br5319	7	1	0.0543739241433981	0.468024536708617	TRUE	TRUE
caudate	Br5323	7	1	0.039910417832687	0.47218862969171	TRUE	TRUE
caudate	Br5324	7	1	0.0619483077469555	0.427270824789684	TRUE	TRUE
caudate	Br5330	7	1	0.0388203876905822	0.528373031338685	TRUE	TRUE
caudate	Br5347	7	1	0.0621805216002446	0.414370097345161	TRUE	TRUE
caudate	Br5359	7	1	0.0524943055325197	0.501362927631008	TRUE	TRUE
caudate	Br5373	7	1	0.0483002701700438	0.518037447492528	TRUE	TRUE
caudate	Br5398	7	1	0.0373382985122891	0.527377647613557	TRUE	TRUE
caudate	Br5422	7	1	0.0482825316148554	0.3750589928993	TRUE	TRUE
caudate	Br5426	7	1	0.0512839735370704	0.466558498786112	TRUE	TRUE
caudate	Br5460	7	1	0.0473834403281069	0.517243883515696	TRUE	TRUE
caudate	Br5467	7	1	0.0314797382114999	0.502146396437659	TRUE	TRUE
caudate	Br5475	7	1	0.0407474483621595	0.516884208760078	TRUE	TRUE
caudate	Br5488	7	1	0.026305653705281	0.394504499453649	TRUE	TRUE
caudate	Br5584	7	1	0.0193905849152474	0.652597955732052	TRUE	TRUE
caudate	Br5590	7	1	0.020477889934159	0.473178690816086	TRUE	TRUE
