Tissue	h2_Category	OR	PValue	FDR	Test	Env
Hippocampus	Heritable	1.6178438870768193	0.0012774411930136077	0.003242735336111466	Logit	morphine
Hippocampus	Heritable	1.4858991991518746	0.020557611986257135	0.02949570415419502	Logit	cocaine
Hippocampus	Heritable	1.297736097455297	0.0559979589559195	0.07391730582181373	Logit	ethanol
Hippocampus	Heritable	0.7300647449751508	5.753251369349178e-12	4.7464323797130716e-11	Logit	nicotine
Hippocampus	Heritable	0.661227920481897	4.9594955911014045e-14	5.455445150211545e-13	Logit	amphetamines
Hippocampus	Heritable	1.5342712842712842	0.0025967579992494556	0.006120929569659431	Logit	less_than_hs
Hippocampus	Heritable	2.106393328133959	5.5865689148546725e-08	2.6336682027172024e-07	Logit	more_than_hs
Hippocampus	Heritable	1.3874678961957203	0.006154694086724132	0.01128360582566091	Logit	single
Hippocampus	Heritable	1.0768242548818088	0.5322250624563585	0.5488570956581197	Logit	previously_married
Hippocampus	Heritable	0.8251414393925155	0.0003266019692213616	0.0011975405538116593	DMR	smoking
Hippocampus	Heritable	0.9596504272628359	0.7160111978641103	0.7160111978641103	DMR	codeine
Hippocampus	Heritable	1.6937049566112663	0.0005303715382373416	0.0015925662657202142	DMR	morphine
Hippocampus	Heritable	1.5483490566037736	0.011112604831512721	0.017462664735234276	DMR	cocaine
Hippocampus	Heritable	1.4798556037707615	0.0048276072622623085	0.010620735976977078	DMR	ethanol
Hippocampus	Heritable	0.7360207886055791	2.148496636408642e-11	1.4180077800297037e-10	DMR	nicotine
Hippocampus	Heritable	0.6542210290477702	2.015773916065598e-14	5.455445150211545e-13	DMR	amphetamines
Hippocampus	Heritable	3.6438042620363063	0.00579344631855878	0.011246101677202337	DMR	less_than_hs
Hippocampus	Heritable	3.6438042620363063	0.00579344631855878	0.011246101677202337	DMR	more_than_hs
Hippocampus	Heritable	1.556616282153275	0.12067771030184904	0.1422273014271792	DMR	single
Hippocampus	Heritable	1.556616282153275	0.12067771030184904	0.1422273014271792	DMR	previously_married
Hippocampus	Heritable	0.8284372551275939	0.0005308554219067381	0.0015925662657202142	Both	smoking
Hippocampus	Heritable	0.914600962336154	0.3967740404900494	0.4223723656829558	Both	codeine
Hippocampus	Heritable	1.6690561529271206	0.0008626825004152258	0.0023723768761418707	Both	morphine
Hippocampus	Heritable	1.4800611443363385	0.02783581376961294	0.038274243933217794	Both	cocaine
Hippocampus	Heritable	1.4468066994402946	0.008125786682440427	0.01411320844844916	Both	ethanol
Hippocampus	Heritable	0.7379460003796048	3.81259931143723e-11	2.0969296212904764e-10	Both	nicotine
Hippocampus	Heritable	0.6565705605877001	4.436329617385434e-14	5.455445150211545e-13	Both	amphetamines
Hippocampus	Heritable	3.2366697848456503	0.014571340188367816	0.021857010282551725	Both	less_than_hs
Hippocampus	Heritable	3.399139221556886	0.009431358392020856	0.015561741346834412	Both	more_than_hs
Hippocampus	Heritable	1.6185470245917026	0.10806425692318822	0.13715847994096966	Both	single
Hippocampus	Heritable	1.5025213239633066	0.15199728363742798	0.1729624262081077	Both	previously_married
Hippocampus	Non-heritable	1.1996349463309344	0.0007072382631190125	0.0021217147893570374	Logit	smoking
Hippocampus	Non-heritable	1.0713843359068578	0.5334522583637152	0.5867974842000868	Logit	codeine
Hippocampus	Non-heritable	0.5730082285554862	0.00019471694366734576	0.0007139621267802679	Logit	morphine
Hippocampus	Non-heritable	0.6836340206185567	0.03093208860663134	0.04438082278342757	Logit	cocaine
Hippocampus	Non-heritable	0.7828715871018724	0.07491165332964447	0.09888338239513071	Logit	ethanol
Hippocampus	Non-heritable	1.3622914442563165	1.2405084657156111e-11	1.0234194842153791e-10	Logit	nicotine
Hippocampus	Non-heritable	1.5315508021390374	8.398691376137931e-15	9.238560513751724e-14	Logit	amphetamines
Hippocampus	Non-heritable	0.6621556631551397	0.004002755651574664	0.009435066892997423	Logit	less_than_hs
