Cohort	cohort_key	Tissue	Test	test_label	Env	env_label	h2_Category	OR	PValue	FDR	log2_or	sig
Discovery	discovery	DLPFC	Logit	VMR	more_than_hs	> high school	Non-heritable	0.735813938029199	0.0278854142996568	0.0400095074734206	-0.442587090314509	TRUE
Discovery	discovery	DLPFC	Logit	VMR	single	Single	Non-heritable	1.50025230988966	2.09994565758258e-14	1.73245516750563e-13	0.585205151131751	TRUE
Discovery	discovery	DLPFC	Logit	VMR	previously_married	Previously married	Non-heritable	1.59390459327751	1.95991345836121e-20	6.467714412592e-19	0.672565276176076	TRUE
Discovery	discovery	DLPFC	DMR	DMR	smoking	Smoking	Non-heritable	0.979508455724361	0.759183529167022	0.835101882083724	-0.0298701481025676	FALSE
Discovery	discovery	DLPFC	DMR	DMR	codeine	Codeine	Non-heritable	0.516159931297584	1.14009537462599e-05	3.42028612387797e-05	-0.954109943308141	TRUE
Discovery	discovery	DLPFC	DMR	DMR	morphine	Morphine	Non-heritable	0.5767750213858	0.000309382799688645	0.000638102024357831	-0.793919408296053	TRUE
Discovery	discovery	DLPFC	DMR	DMR	cocaine	Cocaine	Non-heritable	0.729730610754707	0.0208321294714837	0.0327362034551886	-0.454564121656772	TRUE
Discovery	discovery	DLPFC	DMR	DMR	ethanol	Ethanol	Non-heritable	0.459226590338221	8.35116368985271e-06	2.7558840176514e-05	-1.12272191489805	TRUE
Discovery	discovery	DLPFC	DMR	DMR	nicotine	Nicotine	Non-heritable	0.978614839760071	0.740299133543207	0.835101882083724	-0.0311869348571238	FALSE
Discovery	discovery	DLPFC	DMR	DMR	amphetamines	Amphetamines	Non-heritable	0.468086662668052	2.75167354531397e-06	1.29721752850516e-05	-1.09515243638906	TRUE
Discovery	discovery	DLPFC	DMR	DMR	less_than_hs	< high school	Non-heritable	0.360674442190669	0.0365639049544873	0.0467288863735575	-1.47123089918397	TRUE
Discovery	discovery	DLPFC	DMR	DMR	more_than_hs	> high school	Non-heritable	0.360674442190669	0.0365639049544873	0.0467288863735575	-1.47123089918397	TRUE
Discovery	discovery	DLPFC	DMR	DMR	single	Single	Non-heritable	1.74252248573795	1.75595873869636e-17	1.931554612566e-16	0.801177272939219	TRUE
Discovery	discovery	DLPFC	DMR	DMR	previously_married	Previously married	Non-heritable	1.74252248573795	1.75595873869636e-17	1.931554612566e-16	0.801177272939219	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	smoking	Smoking	Non-heritable	0.995639715958639	0.95072408856815	1	-0.00630431447424686	FALSE
Discovery	discovery	DLPFC	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.501761077607683	7.07769250863415e-06	2.59515391983252e-05	-0.99492753191282	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	morphine	Morphine	Non-heritable	0.616529542286017	0.00215673420162292	0.00395401270297535	-0.697758068891215	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	cocaine	Cocaine	Non-heritable	0.711029273864934	0.0146373743571696	0.0241516676893299	-0.492019136462698	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	ethanol	Ethanol	Non-heritable	0.490232511539048	6.08021149109262e-05	0.000133764652804038	-1.0284619299792	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	nicotine	Nicotine	Non-heritable	1.00110657716387	1	1	0.00159557073833188	FALSE
Discovery	discovery	DLPFC	Both	VMR + DMR	amphetamines	Amphetamines	Non-heritable	0.472673025631753	4.39518501676752e-06	1.8130138194166e-05	-1.08108555914722	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	less_than_hs	< high school	Non-heritable	0.309192442348312	0.0272839586585939	0.0400095074734206	-1.6934230392723	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	more_than_hs	> high school	Non-heritable	0.386585630562188	0.0552251475390185	0.0674974025476893	-1.37114008150259	FALSE
Discovery	discovery	DLPFC	Both	VMR + DMR	single	Single	Non-heritable	1.6241255109983	6.21808296409934e-14	3.41994563025464e-13	0.699663127041578	TRUE
Discovery	discovery	DLPFC	Both	VMR + DMR	previously_married	Previously married	Non-heritable	1.63026953575646	4.04299162192192e-14	2.66837447046847e-13	0.705110507862544	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	smoking	Smoking	Heritable	0.853178396626316	0.126383445714158	0.21950808992459	-0.229080659301081	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	codeine	Codeine	Heritable	1.58340812445242	0.000208635276596366	0.000653664196090667	0.66303315897186	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	morphine	Morphine	Heritable	0.981251156410502	0.848950918745675	0.848950918745675	-0.0273056457697858	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	cocaine	Cocaine	Heritable	1.88155791628853	7.34466766551623e-07	1.32716713038956e-05	0.911927697726963	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	ethanol	Ethanol	Heritable	1.02845720314279	0.795831909652652	0.848950918745675	0.0404817607094265	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	nicotine	Nicotine	Heritable	0.842583354347802	0.101371468840179	0.209078654482868	-0.247108679861971	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	amphetamines	Amphetamines	Heritable	1.13252414664082	0.33157247759784	0.47573442437951	0.179541810419486	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	less_than_hs	< high school	Heritable	1.06407787762088	0.581253672647677	0.710421155458272	0.0896037425175591	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	more_than_hs	> high school	Heritable	1.31629517366112	0.0174125719519264	0.0442011441856594	0.396483043652551	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	single	Single	Heritable	1.55065639691316	0.000217888065363556	0.000653664196090667	0.632879041379195	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	previously_married	Previously married	Heritable	1.82846429193658	2.87399064888058e-05	0.000135488130590085	0.870632452575352	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	smoking	Smoking	Heritable	0.897660859970482	0.306032781418002	0.47573442437951	-0.155757603208587	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	codeine	Codeine	Heritable	1.60776755557592	0.000127692318465773	0.000468205167707834	0.685058842674656	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	morphine	Morphine	Heritable	0.976663375506112	0.811636190024764	0.848950918745675	-0.0340666976596518	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	cocaine	Cocaine	Heritable	1.87328532875673	8.0434371538761e-07	1.32716713038956e-05	0.90557065987524	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	ethanol	Ethanol	Heritable	1.06196145283142	0.570939657079882	0.710421155458272	0.0867314000231955	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	nicotine	Nicotine	Heritable	0.853178396626316	0.126383445714158	0.21950808992459	-0.229080659301081	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	amphetamines	Amphetamines	Heritable	1.13438884219612	0.326636861487908	0.47573442437951	0.181915247468378	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	less_than_hs	< high school	Heritable	1.05758295519002	0.620079054051109	0.730807456560236	0.0807708305768188	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	more_than_hs	> high school	Heritable	1.2856188103773	0.0288448202044688	0.0634586044498314	0.362462942899383	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	single	Single	Heritable	1.6704299765128	1.69068606774453e-05	0.000111585280471139	0.740219506973928	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	previously_married	Previously married	Heritable	1.83285428813884	2.38129907594825e-05	0.000130971449177154	0.874092096223994	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	smoking	Smoking	Heritable	0.886873605021357	0.257907358110883	0.425547140882957	-0.173199584952063	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	codeine	Codeine	Heritable	1.55838339469888	0.000378036908661896	0.00103960149882021	0.64005021002698	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	morphine	Morphine	Heritable	0.980199058998537	0.847719451733625	0.848950918745675	-0.0288533331415249	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	cocaine	Cocaine	Heritable	1.85841924398625	1.28299209000355e-06	1.4112912990039e-05	0.894075998486538	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	ethanol	Ethanol	Heritable	1.04509202453988	0.676418801243933	0.769717946243097	0.0636299829779066	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	nicotine	Nicotine	Heritable	0.843182556485309	0.10868248166459	0.21097187617244	-0.246083073657549	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	amphetamines	Amphetamines	Heritable	1.11795793832407	0.389127667249955	0.535050542468688	0.160865909726002	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	less_than_hs	< high school	Heritable	1.06436295200383	0.578230672531192	0.710421155458272	0.0899901994914137	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	more_than_hs	> high school	Heritable	1.31038695679649	0.0197408519609925	0.046532008193768	0.389992902004055	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	single	Single	Heritable	1.62754877014419	5.1415828843194e-05	0.000212090293978175	0.702700774967542	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	previously_married	Previously married	Heritable	1.875010814708	1.6685651050369e-05	0.000111585280471139	0.906898916824843	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	smoking	Smoking	Non-heritable	1.17270526766814	0.126393597061133	0.219525721211441	0.229840470909228	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	codeine	Codeine	Non-heritable	0.641773283280983	0.000337874824231916	0.00111498691996532	-0.639864362731509	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	morphine	Morphine	Non-heritable	1.05246648917546	0.600437651129783	0.762093941818571	0.0737742982132419	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	cocaine	Cocaine	Non-heritable	0.530208296714426	7.3543724099212e-07	1.33124717238268e-05	-0.915368849172747	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	ethanol	Ethanol	Non-heritable	1.0037857782707	1	1	0.00545141111872426	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	nicotine	Nicotine	Non-heritable	1.19964290848264	0.0817625547887292	0.168635269251754	0.262605030143584	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	amphetamines	Amphetamines	Non-heritable	0.897730062321331	0.395780628662925	0.567859162864197	-0.155646387442486	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	less_than_hs	< high school	Non-heritable	0.958200118413262	0.699650021536771	0.815348322743644	-0.0616011031304653	FALSE
Replication (Shared)	all	Caudate	Logit	VMR	more_than_hs	> high school	Non-heritable	0.734756533026531	0.00778149973476652	0.0197530377882535	-0.444661813350903	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	single	Single	Non-heritable	0.665474776681985	0.000663967271819578	0.00182590999750384	-0.587544109810208	TRUE
Replication (Shared)	all	Caudate	Logit	VMR	previously_married	Previously married	Non-heritable	0.528785568560077	1.09557625504389e-05	6.02566940274141e-05	-0.919245291057861	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	smoking	Smoking	Non-heritable	1.11436979619783	0.306081837589666	0.480985744783761	0.156228060874732	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	codeine	Codeine	Non-heritable	0.6320220916696	0.000209905615506986	0.000769653923525616	-0.66195310771101	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	morphine	Morphine	Non-heritable	1.04781831102376	0.633629088043732	0.77443555205345	0.0673885789847957	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	cocaine	Cocaine	Non-heritable	0.532704678946738	8.06816468110717e-07	1.33124717238268e-05	-0.908592142196279	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	ethanol	Ethanol	Non-heritable	0.972136333259078	0.796785294743038	0.848190797629685	-0.0407694420395023	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	nicotine	Nicotine	Non-heritable	1.18502416546349	0.1030013882988	0.188835878547801	0.244916479409488	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	amphetamines	Amphetamines	Non-heritable	0.895954130663006	0.390944868792521	0.567859162864197	-0.158503221040804	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	less_than_hs	< high school	Non-heritable	0.964122001776725	0.741225747948767	0.815348322743644	-0.05271237558836	FALSE
Replication (Shared)	all	Caudate	DMR	DMR	more_than_hs	> high school	Non-heritable	0.753413025017963	0.0136619595873149	0.0300563110920928	-0.408487120048577	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	single	Single	Non-heritable	0.617754314080845	6.12122970711581e-05	0.000288572257621174	-0.694894914252269	TRUE
Replication (Shared)	all	Caudate	DMR	DMR	previously_married	Previously married	Non-heritable	0.527985200988858	9.08844192390013e-06	5.99837166977409e-05	-0.921430602347572	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	smoking	Smoking	Non-heritable	1.12754314332196	0.257988500193954	0.425681025320024	0.173182636554553	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.651920838183935	0.000603041387594497	0.00180912416278349	-0.617231304193497	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	morphine	Morphine	Non-heritable	1.05355495114335	0.597512287338279	0.762093941818571	0.0752655639648854	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	cocaine	Cocaine	Non-heritable	0.536731344724394	1.28266954748735e-06	1.41093650223609e-05	-0.897727951963673	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	ethanol	Ethanol	Non-heritable	0.987775790101372	0.916890503632464	0.945543331870978	-0.0177444854833318	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	nicotine	Nicotine	Non-heritable	1.19819927971188	0.0877583376667873	0.170354420176705	0.260867871351112	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	amphetamines	Amphetamines	Non-heritable	0.90902540082868	0.460603317355989	0.633329561364485	-0.137607486785282	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	less_than_hs	< high school	Non-heritable	0.957720297421294	0.738426783596609	0.815348322743644	-0.0623237170494757	FALSE
Replication (Shared)	all	Caudate	Both	VMR + DMR	more_than_hs	> high school	Non-heritable	0.737660195406674	0.00889493590146572	0.0209666346248835	-0.438971705834808	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	single	Single	Non-heritable	0.634009010842646	0.0001744825816648	0.000719740649367301	-0.657424750097414	TRUE
Replication (Shared)	all	Caudate	Both	VMR + DMR	previously_married	Previously married	Non-heritable	0.514598253959956	6.07619028934905e-06	5.01285698871297e-05	-0.958481532894519	TRUE
Replication (Shared)	all	Hippocampus	Logit	VMR	smoking	Smoking	Heritable	1.18240311966854	0.538504308402558	0.634665792045871	0.241721981028017	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	codeine	Codeine	Heritable	1.27341648324774	0.319696028741308	0.390739590683821	0.348704343863884	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	morphine	Morphine	Heritable	1.03418803418803	1	1	0.0484985176911901	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	cocaine	Cocaine	Heritable	2.06512054952902	0.0725339881265848	0.140801271069253	1.04622600011034	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	ethanol	Ethanol	Heritable	2.00829743098771	0.0444254484750833	0.114901339261034	1.00597294978379	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	nicotine	Nicotine	Heritable	0.715623363250589	0.0186615277153149	0.102638402434232	-0.482727606469663	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	amphetamines	Amphetamines	Heritable	0.609808197231988	0.000123918357238486	0.00136755636958873	-0.713572551252636	TRUE
Replication (Shared)	all	Hippocampus	Logit	VMR	less_than_hs	< high school	Heritable	1.75085054678007	0.0311583435912972	0.114901339261034	0.808055940069886	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	more_than_hs	> high school	Heritable	1.4167068466731	0.23861553136716	0.328096355629846	0.502541258181409	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	single	Single	Heritable	1.94113389626056	0.0245671782116637	0.114901339261034	0.956899636242517	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	previously_married	Previously married	Heritable	1.32176039119804	0.231127978209284	0.328096355629846	0.402460668705584	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	smoking	Smoking	Heritable	1.14135693657878	0.610381316944228	0.671419448638651	0.190750036239619	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	codeine	Codeine	Heritable	1.34589371980676	0.224432268125881	0.328096355629846	0.428564490214565	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	morphine	Morphine	Heritable	0.969914003984566	0.899167616526817	0.957178430496288	-0.044071256376161	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	cocaine	Cocaine	Heritable	2.06512054952902	0.0725339881265848	0.140801271069253	1.04622600011034	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	ethanol	Ethanol	Heritable	1.95495495495496	0.0575644174612836	0.126641718414824	0.967135366094373	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	nicotine	Nicotine	Heritable	0.703694775596073	0.0134829503920734	0.0889874725876844	-0.506978292756434	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	amphetamines	Amphetamines	Heritable	0.589041703637977	4.18500632216416e-05	0.00136755636958873	-0.763558315667265	TRUE
Replication (Shared)	all	Hippocampus	DMR	DMR	less_than_hs	< high school	Heritable	1.68969910215967	0.0487460227168022	0.114901339261034	0.756766357470842	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	more_than_hs	> high school	Heritable	1.54364792848547	0.146094913586429	0.253743797281692	0.626343743702121	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	single	Single	Heritable	1.91415481070654	0.031800537532083	0.114901339261034	0.936707515093872	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	previously_married	Previously married	Heritable	1.28778998778999	0.268807698183521	0.341179001540623	0.364897338578477	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	smoking	Smoking	Heritable	1.14358724750548	0.60426498331871	0.671419448638651	0.193566437233459	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	codeine	Codeine	Heritable	1.3246334373077	0.223663200146827	0.328096355629846	0.405593181303249	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	morphine	Morphine	Heritable	0.999042374910223	1	1	-0.00138222289939747	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	cocaine	Cocaine	Heritable	1.9744182096144	0.0937018401478188	0.171786706937668	0.981427605312718	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	ethanol	Ethanol	Heritable	2.14268642447419	0.0383123031342118	0.114901339261034	1.0994207315088	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	nicotine	Nicotine	Heritable	0.69436052366566	0.0104699087012139	0.0863767467850147	-0.526243166014394	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	amphetamines	Amphetamines	Heritable	0.604949088868272	0.000124323306326248	0.00136755636958873	-0.725114361306481	TRUE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	less_than_hs	< high school	Heritable	1.68969910215967	0.0487460227168022	0.114901339261034	0.756766357470842	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	more_than_hs	> high school	Heritable	1.49778449489919	0.177707546368134	0.293217451507422	0.582830060040795	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	single	Single	Heritable	1.87373493975904	0.0407134054108546	0.114901339261034	0.905916882484131	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	previously_married	Previously married	Heritable	1.31047720042418	0.261039575930595	0.341179001540623	0.390092253993607	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	smoking	Smoking	Non-heritable	0.78962141557654	0.343341265741757	0.429948806247368	-0.340766976765929	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	codeine	Codeine	Non-heritable	0.733985132514544	0.184983596506775	0.305222934236178	-0.446177254522924	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	morphine	Morphine	Non-heritable	0.782328358208955	0.436590600973477	0.49205577239238	-0.354153833478851	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	cocaine	Cocaine	Non-heritable	0.443256607584358	0.046547324444803	0.166732393938071	-1.17378595748447	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	ethanol	Ethanol	Non-heritable	0.538637137023594	0.0744924260146086	0.166732393938071	-0.892614393171156	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	nicotine	Nicotine	Non-heritable	1.46616373348088	0.00790891342208721	0.0434990238214796	0.552046225088803	TRUE
Replication (Shared)	all	Hippocampus	Logit	VMR	amphetamines	Amphetamines	Non-heritable	1.65662307580949	0.000140201422864485	0.00158868062285509	0.728245389814373	TRUE
Replication (Shared)	all	Hippocampus	Logit	VMR	less_than_hs	< high school	Non-heritable	0.618410656354865	0.0757874517900322	0.166732393938071	-0.693362915117072	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	more_than_hs	> high school	Non-heritable	0.764205775761858	0.396067051299829	0.466793310460512	-0.387966933460583	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	single	Single	Non-heritable	0.557501802651284	0.0518010359713249	0.166732393938071	-0.842951624972154	FALSE
Replication (Shared)	all	Hippocampus	Logit	VMR	previously_married	Previously married	Non-heritable	0.780454956064712	0.304699240551866	0.42983363768036	-0.357612725384139	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	smoking	Smoking	Non-heritable	0.822463955797289	0.462234210429206	0.49205577239238	-0.281975640272852	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	codeine	Codeine	Non-heritable	0.725032555344085	0.177550540418592	0.305222934236178	-0.463882318547395	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	morphine	Morphine	Non-heritable	0.846573250455471	0.695257093382896	0.695257093382896	-0.240293190975804	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	cocaine	Cocaine	Non-heritable	0.443256607584358	0.046547324444803	0.166732393938071	-1.17378595748447	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	ethanol	Ethanol	Non-heritable	0.486618845965488	0.0505935695424316	0.166732393938071	-1.03913590026977	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	nicotine	Nicotine	Non-heritable	1.48893015521064	0.00674404271812868	0.0434990238214796	0.574276079578437	TRUE
Replication (Shared)	all	Hippocampus	DMR	DMR	amphetamines	Amphetamines	Non-heritable	1.71427291282919	4.69048175919997e-05	0.00154785898053599	0.777596805274587	TRUE
Replication (Shared)	all	Hippocampus	DMR	DMR	less_than_hs	< high school	Non-heritable	0.640781741413636	0.0926996734990995	0.169949401415016	-0.642095055048493	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	more_than_hs	> high school	Non-heritable	0.701194268465824	0.261849893042733	0.3927748395641	-0.512113891273834	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	single	Single	Non-heritable	0.565356721200877	0.0658650410240848	0.166732393938071	-0.822766647690451	FALSE
Replication (Shared)	all	Hippocampus	DMR	DMR	previously_married	Previously married	Non-heritable	0.800934343434344	0.351776296020574	0.429948806247368	-0.320244112283341	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	smoking	Smoking	Non-heritable	0.816002145539067	0.454163597858127	0.49205577239238	-0.293355149363996	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	codeine	Codeine	Non-heritable	0.736551759202766	0.209548325521976	0.329290225820249	-0.44114118453272	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	morphine	Morphine	Non-heritable	0.808957964995957	0.511228511819178	0.527204402813528	-0.305863355479861	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	cocaine	Cocaine	Non-heritable	0.463393344244408	0.0617019063862225	0.166732393938071	-1.10969077207985	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	ethanol	Ethanol	Non-heritable	0.504791759964174	0.0653894531464234	0.166732393938071	-0.986239734400199	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	nicotine	Nicotine	Non-heritable	1.50881593714927	0.00508095990547024	0.0419179192201294	0.593416819941121	TRUE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	amphetamines	Amphetamines	Non-heritable	1.66508067542214	0.000144425511168645	0.00158868062285509	0.735592079525828	TRUE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	less_than_hs	< high school	Non-heritable	0.640781741413636	0.0926996734990995	0.169949401415016	-0.642095055048493	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	more_than_hs	> high school	Non-heritable	0.722658313371415	0.312606281949353	0.42983363768036	-0.468614420220266	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	single	Single	Non-heritable	0.577548209366391	0.0830834852637514	0.169949401415016	-0.791986718036723	FALSE
Replication (Shared)	all	Hippocampus	Both	VMR + DMR	previously_married	Previously married	Non-heritable	0.785382460676578	0.343668054529475	0.429948806247368	-0.348532715087107	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	smoking	Smoking	Heritable	1.73315062931385	0.0801993603056241	0.139293625793979	0.793397045565854	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	codeine	Codeine	Heritable	1.08159502009231	0.824634221577634	0.97189033257364	0.113160414254303	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	morphine	Morphine	Heritable	1.89466437177281	0.119258600595459	0.178887900893188	0.921942306410207	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	cocaine	Cocaine	Heritable	0.819593787335723	0.556058653568243	0.705766752605847	-0.287019046377531	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	ethanol	Ethanol	Heritable	1.00527501354395	1	1	0.00759023414061191	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	nicotine	Nicotine	Heritable	1.88339793281654	0.0722786108576675	0.132510786572391	0.913337851278741	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	amphetamines	Amphetamines	Heritable	6.79255192169969	0.0239116870647031	0.0789085673135202	2.76395368832982	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	less_than_hs	< high school	Heritable	9.47951114306255	0.00346236249939555	0.0380859874933511	3.24481266147961	TRUE
Replication (Shared)	all	DLPFC	Logit	VMR	more_than_hs	> high school	Heritable	2.22099447513812	0.0874682023252211	0.144322533836615	1.15120580409572	FALSE
Replication (Shared)	all	DLPFC	Logit	VMR	single	Single	Heritable	10.6615458473356	0.000968412477359083	0.0239399180010081	3.41434472853761	TRUE
Replication (Shared)	all	DLPFC	Logit	VMR	previously_married	Previously married	Heritable	0.712738242150007	0.0406093077366127	0.117087352130042	-0.488555760277685	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	smoking	Smoking	Heritable	2.0202978376173	0.0190187251864565	0.0784522413941332	1.01456799455082	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	codeine	Codeine	Heritable	0.992105908310861	1	1	-0.0114339568970341	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	morphine	Morphine	Heritable	2.24186550976139	0.0603177268548699	0.117087352130042	1.16469973299611	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	cocaine	Cocaine	Heritable	0.874860513311015	0.701452910611824	0.857331335192229	-0.192875081137923	FALSE
Replication (Shared)	all	DLPFC	DMR	DMR	ethanol	Ethanol	Heritable	1.01702069716776	1	1	0.0243490394682211	FALSE
