sample_id	cell_type	proportion
Br1856	D2-SPN	0.0137930297499104
Br1856	OPC	0.0173763550585411
Br1856	Inhib	0
Br1856	Immune	0.00529917374772321
Br5584	Oligo	0.8241226558648
Br5584	Micro	0.0484746657376479
Br5584	Astro	0.0837540218703071
Br5584	D1-SPN	0.000369873702954306
Br5584	D2-SPN	0.0208470389143313
Br5584	OPC	0.0191893792644812
Br5584	Inhib	0
Br5584	Immune	0.00324236464547884
Br1604	Oligo	0.522623400605179
Br1604	Micro	0.155879086469342
Br1604	Astro	0.167822382974298
Br1604	D1-SPN	0.055264478849655
Br1604	D2-SPN	0.0844517988783539
Br1604	OPC	0.0117311634972447
Br1604	Inhib	8.0085892777647e-06
Br1604	Immune	0.00221968013664988
Br5237	Oligo	0.741014913921681
Br5237	Micro	0.0587908624190879
Br5237	Astro	0.141616524451125
Br5237	D1-SPN	0.00539625700755466
Br5237	D2-SPN	0.0199064768732828
Br5237	OPC	0.0310810828566056
Br5237	Inhib	1.10960180690601e-05
Br5237	Immune	0.00218278645259393
Br5347	Oligo	0.525471819896739
Br5347	Micro	0.110283700530443
Br5347	Astro	0.280539607456801
Br5347	D1-SPN	0.00550650484085533
Br5347	D2-SPN	0.0465648865035915
Br5347	OPC	0.0216426312512539
Br5347	Inhib	0.00500320700902353
Br5347	Immune	0.00498764251129181
Br1525	Oligo	0.607407186458312
Br1525	Micro	0.11581417646223
Br1525	Astro	0.127342588793009
Br1525	D1-SPN	0.0328743825309588
Br1525	D2-SPN	0.0964296836691228
Br1525	OPC	0.0158010485253118
Br1525	Inhib	0
Br1525	Immune	0.00433093356105595
Br1324	Oligo	0.662219864608472
Br1324	Micro	0.0731479409438298
Br1324	Astro	0.145175043919033
Br1324	D1-SPN	0.0271528192057909
Br1324	D2-SPN	0.0689506337148416
Br1324	OPC	0.0211556436345583
Br1324	Inhib	0
Br1324	Immune	0.00219805397347421
Br2333	Oligo	0.787888018888749
Br2333	Micro	0.0446608422719351
Br2333	Astro	0.129488341037455
Br2333	D1-SPN	0.000874965002824793
Br2333	D2-SPN	0.000207260428511802
Br2333	OPC	0.0321454996231342
Br2333	Inhib	0
Br2333	Immune	0.00473507274739053
Br2027	Oligo	0.49684118216894
Br2027	Micro	0.040269157143782
Br2027	Astro	0.370143713267224
Br2027	D1-SPN	0.022788449695771
Br2027	D2-SPN	0.0258200163607598
Br2027	OPC	0.0385084944102219
Br2027	Inhib	0
Br2027	Immune	0.00562898695330171
Br2496	Oligo	0.489681807813678
Br2496	Micro	0.0292106664721361
Br2496	Astro	0.331923858760619
Br2496	D1-SPN	0.0526565197212798
Br2496	D2-SPN	0.000506261931940001
Br2496	OPC	0.0900024576864112
Br2496	Inhib	0
Br2496	Immune	0.00601842761393527
Br1185	Oligo	0.695134855946569
Br1185	Micro	0.0719948026469677
Br1185	Astro	0.145208959692673
Br1185	D1-SPN	0.0162319448453887
Br1185	D2-SPN	0.0510605668876632
Br1185	OPC	0.0185908314416666
Br1185	Inhib	0
Br1185	Immune	0.00177803853907181
Br983	Oligo	0.657412049716108
Br983	Micro	0.0564925620538809
Br983	Astro	0.113236018464444
Br983	D1-SPN	0.0491792274837482
Br983	D2-SPN	0.106362616636773
Br983	OPC	0.0132517937419704
Br983	Inhib	0
Br983	Immune	0.00406573190307507
Br1157	Oligo	0.611796823626652
Br1157	Micro	0.0814641251110917
Br1157	Astro	0.203050933212095
Br1157	D1-SPN	0.023506771807686
Br1157	D2-SPN	0.0538666225053092
Br1157	OPC	0.0226085285128242
Br1157	Inhib	0
Br1157	Immune	0.00370619522434173
Br5529	Oligo	0.579778104610698
Br5529	Micro	0.0381191226606257
Br5529	Astro	0.337822092742777
Br5529	D1-SPN	0.00662913570899732
Br5529	D2-SPN	0.0137652304102145
Br5529	OPC	0.0215441297476501
Br5529	Inhib	0
Br5529	Immune	0.00234218411903753
Br1464	Oligo	0.446304851842473
Br1464	Micro	0.0908020679557398
Br1464	Astro	0.39203032675831
Br1464	D1-SPN	0.0376471453401517
Br1464	D2-SPN	0.0013386623165868
Br1464	OPC	0.0244954897637914
Br1464	Inhib	0
Br1464	Immune	0.00738145602294745
Br5338	Oligo	0.697466730945643
Br5338	Micro	0.0730060457804729
Br5338	Astro	0.159457578606401
Br5338	D1-SPN	0.00263330408988522
Br5338	D2-SPN	0.0385994921754373
Br5338	OPC	0.0268698015089613
Br5338	Inhib	0
Br5338	Immune	0.00196704689319887
Br1304	Oligo	0.617246061367624
Br1304	Micro	0.0975900484976633
Br1304	Astro	0.180084751811873
Br1304	D1-SPN	0.016617700086299
Br1304	D2-SPN	0.0569242532062786
Br1304	OPC	0.0282335861803143
Br1304	Inhib	0
Br1304	Immune	0.00330359884994727
Br1761	Oligo	0.662683265067126
Br1761	Micro	0.0928735478574329
Br1761	Astro	0.149725124442905
Br1761	D1-SPN	0.00453639935659455
Br1761	D2-SPN	0.0773004945076674
Br1761	OPC	0.0107922933820628
Br1761	Inhib	0
Br1761	Immune	0.00208887538621154
Br1682	Oligo	0.573494958498339
Br1682	Micro	0.0927634358197224
Br1682	Astro	0.201462690833339
Br1682	D1-SPN	0.0275788928309348
Br1682	D2-SPN	0.0793732890353441
Br1682	OPC	0.0208921279693429
Br1682	Inhib	0
Br1682	Immune	0.00443460501297688
Br1623	Oligo	0.646683597127676
Br1623	Micro	0.0791076825855085
Br1623	Astro	0.155633835406592
Br1623	D1-SPN	0.00158097513354364
Br1623	D2-SPN	0.0330825355286283
Br1623	OPC	0.0779178586068749
Br1623	Inhib	0
Br1623	Immune	0.0059935156111767
Br1664	Oligo	0.741414104320735
Br1664	Micro	0.0698284880628668
Br1664	Astro	0.113025532564682
Br1664	D1-SPN	0.0188389260929646
Br1664	D2-SPN	0.0411312356825518
Br1664	OPC	0.0145516254625711
Br1664	Inhib	4.52961389260844e-06
Br1664	Immune	0.00120555819973605
Br2365	Oligo	0.0209884107131076
Br2365	Micro	0.245231741316076
Br2365	Astro	0.112571888770355
Br2365	D1-SPN	0.180159426736762
Br2365	D2-SPN	0
Br2365	OPC	0.237096412066957
Br2365	Inhib	0.193693930463444
Br2365	Immune	0.010258189933298
Br1458	Oligo	0.634923173060167
Br1458	Micro	0.119528669740705
Br1458	Astro	0.144651407506294
Br1458	D1-SPN	0.00496290895387088
Br1458	D2-SPN	0.0763497656724853
Br1458	OPC	0.0127234760013504
Br1458	Inhib	0
Br1458	Immune	0.00686059906512676
Br1178	Oligo	0.466093253123552
Br1178	Micro	0.112718089608106
Br1178	Astro	0.179605586231058
Br1178	D1-SPN	0.0634087140555587
Br1178	D2-SPN	0.134680029340799
Br1178	OPC	0.0411288814297782
Br1178	Inhib	0
Br1178	Immune	0.00236544621114778
Br1536	Oligo	0.735276087244118
Br1536	Micro	0.0706644345831133
Br1536	Astro	0.111443198085269
Br1536	D1-SPN	0.013084794291106
Br1536	D2-SPN	0.0510653275228885
Br1536	OPC	0.0153958325230204
Br1536	Inhib	1.00563053127273e-05
Br1536	Immune	0.00306026944517224
Br1139	Oligo	0.454992609248243
Br1139	Micro	0.117747172437805
Br1139	Astro	0.202042390759361
Br1139	D1-SPN	0.0910794118567405
Br1139	D2-SPN	0.0854502714711117
Br1139	OPC	0.0439910272142563
Br1139	Inhib	0
Br1139	Immune	0.00469711701248278
Br1455	Oligo	0.647689717149459
Br1455	Micro	0.125152819215301
Br1455	Astro	0.124412663202468
Br1455	D1-SPN	0.00148948017767214
Br1455	D2-SPN	0.0829657645021086
Br1455	OPC	0.016051587087303
Br1455	Inhib	0
Br1455	Immune	0.0022379686656878
Br1420	Oligo	0.481947704792612
Br1420	Micro	0.0589864846595619
Br1420	Astro	0.290201981512229
Br1420	D1-SPN	0.0472672498664629
Br1420	D2-SPN	0.0311881525880037
Br1420	OPC	0.0514579136148994
Br1420	Inhib	0
Br1420	Immune	0.0389505129662302
Br846	Oligo	0.674546265092362
Br846	Micro	0.0377335070876625
Br846	Astro	0.192273679681671
Br846	D1-SPN	0.0203024474099634
Br846	D2-SPN	0.0344176428253373
Br846	OPC	0.0359265624935696
Br846	Inhib	0
Br846	Immune	0.00479989540943371
Br848	Oligo	0.708915116263753
Br848	Micro	0.0895919870608178
Br848	Astro	0.124995883659091
Br848	D1-SPN	0.00179033094617293
Br848	D2-SPN	0.0564971656228251
Br848	OPC	0.0162379455079141
Br848	Inhib	0
Br848	Immune	0.00197157093942622
Br1358	Oligo	0.43385863055776
Br1358	Micro	0.116135450671135
Br1358	Astro	0.188166465912675
Br1358	D1-SPN	0.1401957348171
Br1358	D2-SPN	0.0626285651436075
Br1358	OPC	0.0433406327752811
Br1358	Inhib	0
Br1358	Immune	0.0156745201224417
Br2425	Oligo	0.62226240652302
Br2425	Micro	0.102589699281274
Br2425	Astro	0.165964606448734
Br2425	D1-SPN	0.03946430814503
Br2425	D2-SPN	0.0519765506720021
Br2425	OPC	0.0157933638614993
Br2425	Inhib	0
Br2425	Immune	0.0019490650684404
Br1459	Oligo	0.440492331872497
Br1459	Micro	0.0674783610632193
Br1459	Astro	0.384400890763315
Br1459	D1-SPN	0.0360786196756118
Br1459	D2-SPN	0
Br1459	OPC	0.069510337482218
Br1459	Inhib	0
Br1459	Immune	0.00203945914313869
Br1290	Oligo	0.739849524655584
Br1290	Micro	0.0785777253304818
Br1290	Astro	0.100611726477057
Br1290	D1-SPN	0.00409623521384289
Br1290	D2-SPN	0.00724741795068399
Br1290	OPC	0.0461432365952072
Br1290	Inhib	0.000558953824980568
Br1290	Immune	0.0229151799521626
Br1610	Oligo	0.579837326072043
Br1610	Micro	0.128178386433387
Br1610	Astro	0.159700829533813
Br1610	D1-SPN	0.0273186925875578
Br1610	D2-SPN	0.0700871096224862
Br1610	OPC	0.0324994164644269
Br1610	Inhib	0
Br1610	Immune	0.0023782392862854
Br1509	Oligo	0.858442035938682
Br1509	Micro	0.0438593559012031
Br1509	Astro	0.0691906729274192
Br1509	D1-SPN	0.00201866623602065
Br1509	D2-SPN	1.00373974078763e-05
Br1509	OPC	0.0239650353786576
Br1509	Inhib	0.000401450962449719
Br1509	Immune	0.00211274525815992
Br1931	Oligo	0.640979166462527
Br1931	Micro	0.122859746194769
Br1931	Astro	0.132720790844073
Br1931	D1-SPN	0.00535660355891245
Br1931	D2-SPN	0.0759662279028838
Br1931	OPC	0.0181571996070272
Br1931	Inhib	0
Br1931	Immune	0.00396026542980751
Br1039	Oligo	0.653011311821511
Br1039	Micro	0.0517777618414492
Br1039	Astro	0.135975795749331
Br1039	D1-SPN	0.0452569936179589
Br1039	D2-SPN	0.085200622338879
Br1039	OPC	0.0190535928744734
Br1039	Inhib	1.34128333694549e-05
Br1039	Immune	0.00971050892302827
Br2044	Oligo	0.739539885473779
Br2044	Micro	0.0655328322729813
Br2044	Astro	0.0958998819757332
Br2044	D1-SPN	0.013956243988507
Br2044	D2-SPN	0.0657432159625293
Br2044	OPC	0.0158561786099993
Br2044	Inhib	0
Br2044	Immune	0.00347176171647086
Br1384	Oligo	0.583032311038399
Br1384	Micro	0.0724722664027573
Br1384	Astro	0.183278416469311
Br1384	D1-SPN	0.0491751839824557
Br1384	D2-SPN	0.0882315858659395
Br1384	OPC	0.0218143386100852
Br1384	Inhib	0
Br1384	Immune	0.00199589763105327
Br2582	Oligo	0.739347849224509
Br2582	Micro	0.0864766242704802
Br2582	Astro	0.102060530041692
Br2582	D1-SPN	0.00349472837002679
Br2582	D2-SPN	0.0468330577744456
Br2582	OPC	0.0171169193515297
Br2582	Inhib	0
Br2582	Immune	0.00467029096731705
Br1693	Oligo	0.714164202511909
Br1693	Micro	0.037359530747095
Br1693	Astro	0.155444995336723
Br1693	D1-SPN	0.00133661252019376
Br1693	D2-SPN	0.0522557156071523
Br1693	OPC	0.0298558031383154
Br1693	Inhib	0
Br1693	Immune	0.00958314013861111
Br1264	Oligo	0.65885476917434
Br1264	Micro	0.0546253976852322
Br1264	Astro	0.109598249018189
Br1264	D1-SPN	0.0338456079252851
Br1264	D2-SPN	0.0717568307754132
Br1264	OPC	0.0631769469842166
Br1264	Inhib	0
Br1264	Immune	0.00814219843732386
Br5135	Oligo	0.699443723919884
Br5135	Micro	0.0349063674047396
Br5135	Astro	0.142529244067512
Br5135	D1-SPN	0.044281821787869
Br5135	D2-SPN	0.0481531753123908
Br5135	OPC	0.0261078001167165
Br5135	Inhib	0
Br5135	Immune	0.00457786739088833
Br1404	Oligo	0.700017976105161
Br1404	Micro	0.042601657131011
Br1404	Astro	0.180296804488854
Br1404	D1-SPN	0.0152537116630276
Br1404	D2-SPN	0.0366123806760109
Br1404	OPC	0.0209038492360402
Br1404	Inhib	0
Br1404	Immune	0.00431362069989554
Br1669	Oligo	0.543005734428405
Br1669	Micro	0.096332940097981
Br1669	Astro	0.183933579688375
Br1669	D1-SPN	0.0354129483817234
Br1669	D2-SPN	0.0948747273419851
Br1669	OPC	0.0211959415877087
Br1669	Inhib	3.01835366347301e-05
Br1669	Immune	0.0252139449371877
Br5370	Oligo	0.739632855880422
Br5370	Micro	0.0356687039875414
Br5370	Astro	0.154665311505285
Br5370	D1-SPN	0.00651585804724959
Br5370	D2-SPN	0.0250979077497923
Br5370	OPC	0.033094604937331
Br5370	Inhib	0
Br5370	Immune	0.00532475789237924
Br1562	Oligo	0.600803701842824
Br1562	Micro	0.0732570283887332
Br1562	Astro	0.108149033365882
Br1562	D1-SPN	0.0849016591667991
Br1562	D2-SPN	0.118991030365739
Br1562	OPC	0.0124076398095411
Br1562	Inhib	0
Br1562	Immune	0.00148990706048122
Br2076	Oligo	0.660699274136073
Br2076	Micro	0.0568401339433667
Br2076	Astro	0.134186084513563
Br2076	D1-SPN	0.0151612507464588
Br2076	D2-SPN	0.0864040305797994
Br2076	OPC	0.0424483430224105
Br2076	Inhib	0
Br2076	Immune	0.00426088305832884
Br909	Oligo	0.562798812114892
Br909	Micro	0.0479365934230663
Br909	Astro	0.303487805350702
Br909	D1-SPN	0.0210537971977557
Br909	D2-SPN	0
Br909	OPC	0.0576334042615117
Br909	Inhib	0
Br909	Immune	0.00708958765207195
Br2071	Oligo	0.587623158331751
Br2071	Micro	0.0228506076070478
Br2071	Astro	0.224330849784541
Br2071	D1-SPN	0.0328197062624063
Br2071	D2-SPN	0.0599052103268984
Br2071	OPC	0.0718091957775253
Br2071	Inhib	0
Br2071	Immune	0.000661271909829808
Br1320	Oligo	0.787531306937277
Br1320	Micro	0.0440623307603411
Br1320	Astro	0.125319374027714
Br1320	D1-SPN	0.000547242324004479
Br1320	D2-SPN	0.0242079508098872
Br1320	OPC	0.0147715725065615
Br1320	Inhib	2.3780957271223e-07
Br1320	Immune	0.0035599848246421
Br1842	Oligo	0.589471296517422
Br1842	Micro	0.0783199868260299
Br1842	Astro	0.157001708486092
Br1842	D1-SPN	0.018412841980348
Br1842	D2-SPN	0.142691913756871
Br1842	OPC	0.00843112981014629
Br1842	Inhib	3.13717044312017e-06
Br1842	Immune	0.00566798545264741
Br1537	Oligo	0.781566368156075
Br1537	Micro	0.0377672090776614
Br1537	Astro	0.162521568333133
Br1537	D1-SPN	0
Br1537	D2-SPN	0.000197781035843512
Br1537	OPC	0.017947073397287
Br1537	Inhib	0
Br1537	Immune	0
Br1901	Oligo	0.340870885829521
Br1901	Micro	0.0623982834964057
Br1901	Astro	0.368365350664734
Br1901	D1-SPN	0.0894765242931927
Br1901	D2-SPN	0.0923245790789503
Br1901	OPC	0.0407245463395906
Br1901	Inhib	0
Br1901	Immune	0.00583983029760597
Br1896	Oligo	0.526746706351219
Br1896	Micro	0.0761192304538062
Br1896	Astro	0.214762371661783
Br1896	D1-SPN	0.0232189954929376
Br1896	D2-SPN	0.128673950408698
Br1896	OPC	0.0265183765146851
Br1896	Inhib	0
Br1896	Immune	0.00396036911687098
Br5323	Oligo	0.720802202855433
Br5323	Micro	0.0897857695934314
Br5323	Astro	0.136168126873079
Br5323	D1-SPN	0.000111125640109416
Br5323	D2-SPN	0.0311784044966574
Br5323	OPC	0.020080926395315
Br5323	Inhib	1.1797271870625e-05
Br5323	Immune	0.00186164687410469
Br1452	Oligo	0.496933042258466
Br1452	Micro	0.189647424855381
Br1452	Astro	0.181182388553283
Br1452	D1-SPN	0.0273283460053343
Br1452	D2-SPN	0.00574781870337299
Br1452	OPC	0.096122467607622
Br1452	Inhib	0
Br1452	Immune	0.00303851201654052
Br1688	Oligo	0.516630231497159
Br1688	Micro	0.130854368253235
Br1688	Astro	0.230854995185705
Br1688	D1-SPN	0.053353040047816
Br1688	D2-SPN	0.0459632261082461
Br1688	OPC	0.0146964581455412
Br1688	Inhib	0
Br1688	Immune	0.00764768076229846
Br5242	Oligo	0.804227574721783
Br5242	Micro	0.0417856803746631
Br5242	Astro	0.123508226326989
Br5242	D1-SPN	0.000151990965413077
Br5242	D2-SPN	0.0070569617756939
Br5242	OPC	0.0177592237075143
Br5242	Inhib	0
Br5242	Immune	0.00551034212794349
Br5369	Oligo	0.631477096698606
Br5369	Micro	0.0269068568179599
Br5369	Astro	0.297467727262672
Br5369	D1-SPN	0.00222263519706723
Br5369	D2-SPN	0.00922997302830293
Br5369	OPC	0.0309866496265753
Br5369	Inhib	0
Br5369	Immune	0.00170906136881685
Br1498	Oligo	0.551291023004543
Br1498	Micro	0.0806133177983782
Br1498	Astro	0.292786479129247
Br1498	D1-SPN	0.0187905524778592
Br1498	D2-SPN	0.00235206509107685
Br1498	OPC	0.0322502775818906
Br1498	Inhib	0
Br1498	Immune	0.0219162849170049
Br858	Oligo	0.436350495302535
Br858	Micro	0.0226193295339815
Br858	Astro	0.257179082043703
Br858	D1-SPN	0.130359641644681
Br858	D2-SPN	0.0865850500229578
Br858	OPC	0.0611403861516456
Br858	Inhib	0
Br858	Immune	0.00576601530049656
Br1927	Oligo	0.599309481869164
Br1927	Micro	0.089968370059942
Br1927	Astro	0.175917917711657
Br1927	D1-SPN	0.0464532811232089
Br1927	D2-SPN	0.0548500015470184
Br1927	OPC	0.0153843994569069
Br1927	Inhib	0
Br1927	Immune	0.0181165482321032
Br5239	Oligo	0.757965807537017
Br5239	Micro	0.0345942630973196
Br5239	Astro	0.175065528954208
Br5239	D1-SPN	0.000510476170302749
Br5239	D2-SPN	0.000223649305569212
Br5239	OPC	0.0232497636384599
Br5239	Inhib	2.67261349130825e-05
Br5239	Immune	0.00836378516221069
Br1648	Oligo	0.19401720594221
Br1648	Micro	0.12877139507
Br1648	Astro	0.603115463496729
Br1648	D1-SPN	0.0156513910237579
Br1648	D2-SPN	0.00240856298020175
Br1648	OPC	0.0508312813326658
Br1648	Inhib	0
Br1648	Immune	0.00520470015443476
Br1539	Oligo	0.607038189073697
Br1539	Micro	0.0887042315400446
Br1539	Astro	0.0866180392433254
Br1539	D1-SPN	0.0925583989410574
Br1539	D2-SPN	0.109819796103958
Br1539	OPC	0.0150088818639467
Br1539	Inhib	0
Br1539	Immune	0.000252463233970525
Br1053	Oligo	0.502625494420551
Br1053	Micro	0.0362643711988711
Br1053	Astro	0.375238624576088
Br1053	D1-SPN	0.0209663002423145
Br1053	D2-SPN	0
Br1053	OPC	0.0612528780143409
Br1053	Inhib	0
Br1053	Immune	0.00365233154783488
Br5165	Oligo	0.48724455286598
Br5165	Micro	0.116995225577781
Br5165	Astro	0.186119692207362
Br5165	D1-SPN	0.0832728708483221
Br5165	D2-SPN	0.100232240493514
Br5165	OPC	0.0246160515253962
Br5165	Inhib	0
Br5165	Immune	0.00151936648164533
Br1030	Oligo	0.612934441841364
Br1030	Micro	0.0649633985490288
Br1030	Astro	0.156476024505172
Br1030	D1-SPN	0.061564501195539
Br1030	D2-SPN	0.0919640376293698
Br1030	OPC	0.00868326914116708
Br1030	Inhib	0
Br1030	Immune	0.00341432713835883
Br1526	Oligo	0.518563277323355
Br1526	Micro	0.0471509988228942
Br1526	Astro	0.244157838364201
Br1526	D1-SPN	0.0400470415213176
Br1526	D2-SPN	0.0945765118994672
Br1526	OPC	0.0484841702939395
Br1526	Inhib	0
Br1526	Immune	0.00702016177482618
Br1414	Oligo	0.706717569713692
Br1414	Micro	0.030949859783125
Br1414	Astro	0.160532128831817
Br1414	D1-SPN	0.00616504303679054
Br1414	D2-SPN	0.0745098894315243
Br1414	OPC	0.0198928090416941
Br1414	Inhib	0
Br1414	Immune	0.00123270016135698
Br1193	Oligo	0.528314760246797
Br1193	Micro	0.13647118529423
Br1193	Astro	0.15541124767053
Br1193	D1-SPN	0.0664778229708826
Br1193	D2-SPN	0.0838122638037792
Br1193	OPC	0.0295127200137823
Br1193	Inhib	0
Br1193	Immune	0
Br5005	Oligo	0.673395022043096
Br5005	Micro	0.0782664640540029
Br5005	Astro	0.150414649895692
Br5005	D1-SPN	0.00213398356945247
Br5005	D2-SPN	0.0691722131801453
Br5005	OPC	0.0194826610737416
Br5005	Inhib	0
Br5005	Immune	0.00713500618386971
Br1069	Oligo	0.685715925899521
Br1069	Micro	0.0673086225111071
Br1069	Astro	0.0781244253700741
Br1069	D1-SPN	0.0834275765797568
Br1069	D2-SPN	0.0823767605897597
Br1069	OPC	0.00275336812381361
Br1069	Inhib	0
Br1069	Immune	0.000293320925967468
Br1314	Oligo	0.483984783303497
Br1314	Micro	0.091702967135555
Br1314	Astro	0.209979090426149
Br1314	D1-SPN	0.0645734840274237
Br1314	D2-SPN	0.111037318037928
Br1314	OPC	0.0269890598799116
Br1314	Inhib	0
Br1314	Immune	0.0117332971895367
Br1191	Oligo	0.664554383687624
Br1191	Micro	0.106866856725502
Br1191	Astro	0.11223925958967
Br1191	D1-SPN	0.0450004841216387
Br1191	D2-SPN	0.0532143067405267
Br1191	OPC	0.0146963335356047
Br1191	Inhib	1.94161992049449e-05
Br1191	Immune	0.00340895940022906
Br1167	Oligo	0.724782434943905
Br1167	Micro	0.0474609761269774
Br1167	Astro	0.166091963985207
Br1167	D1-SPN	0.00349528581083681
Br1167	D2-SPN	0.036267768677671
Br1167	OPC	0.0188214196733376
Br1167	Inhib	9.7894289141925e-05
Br1167	Immune	0.00298225649292309
Br1565	Oligo	0.615960937808937
Br1565	Micro	0.0984044610022046
Br1565	Astro	0.152846859005868
Br1565	D1-SPN	0.0135522076939127
Br1565	D2-SPN	0.0960167907111533
Br1565	OPC	0.0192648002418407
Br1565	Inhib	0
Br1565	Immune	0.00395394353608386
Br2423	Oligo	0.744410439128937
Br2423	Micro	0.0638807199430837
Br2423	Astro	0.136573868370859
Br2423	D1-SPN	0.000439682648444335
Br2423	D2-SPN	0.00931503987024022
Br2423	OPC	0.0156519776050351
Br2423	Inhib	0.00237597561310212
Br2423	Immune	0.0273522968202987
Br1148	Oligo	0.596184472826066
Br1148	Micro	0.111248705155428
Br1148	Astro	0.151840213344164
Br1148	D1-SPN	0.0312716355384785
Br1148	D2-SPN	0.0926862709272113
Br1148	OPC	0.0152195100313474
Br1148	Inhib	1.85668633694935e-05
Br1148	Immune	0.00153062531393558
Br1581	Oligo	0.697814233588974
Br1581	Micro	0.087572686790973
Br1581	Astro	0.149777670718111
Br1581	D1-SPN	0
Br1581	D2-SPN	0.0310337814922574
Br1581	OPC	0.03133653980351
Br1581	Inhib	0
Br1581	Immune	0.00246508760617469
Br1163	Oligo	0.771075404573131
Br1163	Micro	0.0292188389143321
Br1163	Astro	0.146378112475235
Br1163	D1-SPN	0.001154210873793
Br1163	D2-SPN	0.0302488220779484
Br1163	OPC	0.0140691675442993
Br1163	Inhib	0
Br1163	Immune	0.00785544354126129
Br2351	Oligo	0.673027159126406
Br2351	Micro	0.0518166712257829
Br2351	Astro	0.22587355885148
Br2351	D1-SPN	0
Br2351	D2-SPN	0.016130550657544
Br2351	OPC	0.0229134822431528
Br2351	Inhib	0.0027121412977583
Br2351	Immune	0.00752643659787657
Br1325	Oligo	0.704849363885997
Br1325	Micro	0.0513017661668326
Br1325	Astro	0.200424622396788
Br1325	D1-SPN	0.00208162439859535
Br1325	D2-SPN	0
Br1325	OPC	0.0191448038100724
Br1325	Inhib	0
Br1325	Immune	0.0221978193417153
Br5292	Oligo	0.674692793214683
Br5292	Micro	0.080761154955328
Br5292	Astro	0.157935310117907
Br5292	D1-SPN	0.000223979675164371
Br5292	D2-SPN	0.0734931600875821
Br5292	OPC	0.012633861734245
Br5292	Inhib	0
Br5292	Immune	0.000259740215091039
Br1602	Oligo	0.378320366797921
Br1602	Micro	0.131006165258405
Br1602	Astro	0.311586817679487
Br1602	D1-SPN	0.0107691400719921
Br1602	D2-SPN	0.0880860771385047
Br1602	OPC	0.0706964143173814
Br1602	Inhib	0
Br1602	Immune	0.00953501873630948
Br1532	Oligo	0.798766970807241
Br1532	Micro	0.0580618181214621
Br1532	Astro	0.0789435744613153
Br1532	D1-SPN	0.00149280638932911
Br1532	D2-SPN	0.0319278969113231
Br1532	OPC	0.0269385777594626
Br1532	Inhib	0
Br1532	Immune	0.00386835554986634
Br1356	Oligo	0.580002709763478
Br1356	Micro	0.11951138436138
Br1356	Astro	0.206671310484141
Br1356	D1-SPN	0.018890065721901
Br1356	D2-SPN	0.051637690369522
Br1356	OPC	0.0176680472602871
Br1356	Inhib	1.92010446110924e-05
Br1356	Immune	0.00559959099468056
Br5235	Oligo	0.705028891160166
Br5235	Micro	0.0419679639499297
Br5235	Astro	0.19260607101006
Br5235	D1-SPN	0.000969259109501835
Br5235	D2-SPN	0.0366060871965064
Br5235	OPC	0.0200760523393793
Br5235	Inhib	3.08503264781882e-05
Br5235	Immune	0.00271482490797901
Br5207	Oligo	0.770084826667482
Br5207	Micro	0.0724308105256392
Br5207	Astro	0.090626384718026
Br5207	D1-SPN	0.00144413038940994
Br5207	D2-SPN	0.0516952749044093
Br5207	OPC	0.0104078426804687
Br5207	Inhib	9.34410235797972e-06
Br5207	Immune	0.00330138601220678
Br1588	Oligo	0.736285490167531
Br1588	Micro	0.115672690992054
Br1588	Astro	0.0807138658333922
Br1588	D1-SPN	0
Br1588	D2-SPN	0
Br1588	OPC	0.0405426353200194
Br1588	Inhib	0
Br1588	Immune	0.026785317687003
Br5066	Oligo	0.568435469459084
Br5066	Micro	0.135898273542892
Br5066	Astro	0.143485555524642
Br5066	D1-SPN	0.0198134249647401
Br5066	D2-SPN	0.0919067738212999
Br5066	OPC	0.0380281599901566
Br5066	Inhib	0
Br5066	Immune	0.00243234269718564
Br1448	Oligo	0.622061198009824
Br1448	Micro	0.101912456201103
Br1448	Astro	0.164699069194958
Br1448	D1-SPN	0.0176696645907485
Br1448	D2-SPN	0.0504671820249238
Br1448	OPC	0.0410600502984806
Br1448	Inhib	0
Br1448	Immune	0.00213037967996107
Br5355	Oligo	0.358739709369236
Br5355	Micro	0.0359153224526904
Br5355	Astro	0.560110912178829
Br5355	D1-SPN	0.00738535802072453
Br5355	D2-SPN	0.00693234237304923
Br5355	OPC	0.0292602926068125
Br5355	Inhib	0
Br5355	Immune	0.00165606299865877
Br1624	Oligo	0.449188723937208
Br1624	Micro	0.0318106237570001
Br1624	Astro	0.189572789594172
Br1624	D1-SPN	0.112385853200262
Br1624	D2-SPN	0.174672080870457
Br1624	OPC	0.038956421692233
Br1624	Inhib	0
Br1624	Immune	0.0034135069486685
Br2453	Oligo	0.693256414118861
Br2453	Micro	0.0646821049134295
Br2453	Astro	0.174373274100199
Br2453	D1-SPN	0.00955263665514251
Br2453	D2-SPN	0.00630845966450033
Br2453	OPC	0.0470425091675166
Br2453	Inhib	0.00105406185682537
Br2453	Immune	0.00373053952352551
Br5007	Oligo	0.104246815944949
Br5007	Micro	0.209413916212795
Br5007	Astro	0.251526776975242
Br5007	D1-SPN	0.0692088114600326
Br5007	D2-SPN	0.202838773995522
Br5007	OPC	0.150609805750948
Br5007	Inhib	0.00846047997958481
Br5007	Immune	0.00369461968092672
Br1412	Oligo	0.551288533363715
Br1412	Micro	0.113792817915672
