sample_id	cell_type	proportion
Br1792	OPC	0.0777276966137308
Br1792	Mural	0.0339670738718582
Br1792	Immune	0.46603003085897
Br827	Oligo	0.348396545974553
Br827	Excit	0.118292675253497
Br827	Astro	0.332413395267028
Br827	Inhib	0.0463319119326555
Br827	Micro	0.0551629020545257
Br827	OPC	0.0251730076063874
Br827	Mural	0.0742295619113535
Br827	Immune	0
Br2094	Oligo	0.270689824703317
Br2094	Excit	0.202647084835568
Br2094	Astro	0.273398685158526
Br2094	Inhib	0.0506934327873057
Br2094	Micro	0.0265017277547212
Br2094	OPC	0.0512570558931922
Br2094	Mural	0.124812188867369
Br2094	Immune	0
Br1780	Oligo	0
Br1780	Excit	0.118491662101414
Br1780	Astro	0.0542705195159691
Br1780	Inhib	0.0412387450707293
Br1780	Micro	0.0375404359328272
Br1780	OPC	0.117304560557613
Br1780	Mural	0.134819708872668
Br1780	Immune	0.496334367948778
Br1447	Oligo	0.131132101282642
Br1447	Excit	0.15002557830206
Br1447	Astro	0.483555050687717
Br1447	Inhib	0.00807215229332973
Br1447	Micro	0.0128361861541776
Br1447	OPC	0.033701438454134
Br1447	Mural	0.0818415566520241
Br1447	Immune	0.098835936173915
Br1667	Oligo	0.360348113996717
Br1667	Excit	0.109601987512895
Br1667	Astro	0.346339220426686
Br1667	Inhib	0.048198345936259
Br1667	Micro	0.0196951869359497
Br1667	OPC	0.0189793420227064
Br1667	Mural	0.0433704797106422
Br1667	Immune	0.053467323458144
Br1265	Oligo	0.619348724351952
Br1265	Excit	0.0547380595303709
Br1265	Astro	0.196617950240304
Br1265	Inhib	0.0197899351387033
Br1265	Micro	0.0196188733667575
Br1265	OPC	0.0242256808706671
Br1265	Mural	0.0656607765012454
Br1265	Immune	0
Br1585	Oligo	0.193931208995276
Br1585	Excit	0.175776062397641
Br1585	Astro	0.365148980935283
Br1585	Inhib	0.0672508663068623
Br1585	Micro	0.0239576846999712
Br1585	OPC	0.0267789611441726
Br1585	Mural	0.117799190962802
Br1585	Immune	0.0293570445579924
Br1787	Oligo	0
Br1787	Excit	0.166077972881285
Br1787	Astro	0.120283349453181
Br1787	Inhib	0.0339853597138553
Br1787	Micro	0.0299722987318737
Br1787	OPC	0.106011573015542
Br1787	Mural	0.0508049352279201
Br1787	Immune	0.492864510976342
Br1050	Oligo	0.412857451631666
Br1050	Excit	0.110218786674554
Br1050	Astro	0.317589609143858
Br1050	Inhib	0.029045640775541
Br1050	Micro	0.0332240957475425
Br1050	OPC	0.0193701771021849
Br1050	Mural	0.0470841678603471
Br1050	Immune	0.0306100710643064
Br863	Oligo	0.198885098305577
Br863	Excit	0.168741982624034
Br863	Astro	0.371198176709603
Br863	Inhib	0.0607876523271414
Br863	Micro	0.0229634413264432
Br863	OPC	0.0301231558539956
Br863	Mural	0.111493328721397
Br863	Immune	0.0358071641318077
Br1275	Oligo	0.506906194059298
Br1275	Excit	0.156478311149881
Br1275	Astro	0.148226715088561
Br1275	Inhib	0.0421330830616371
Br1275	Micro	0.0377822273794576
Br1275	OPC	0.0294342669129571
Br1275	Mural	0.0651083365776989
Br1275	Immune	0.0139308657705095
Br890	Oligo	0.485947955833276
Br890	Excit	0.1086438643497
Br890	Astro	0.223525549926353
Br890	Inhib	0.0260799811819083
Br890	Micro	0.049736996614438
Br890	OPC	0.0328829693592825
Br890	Mural	0.0731826827350423
Br890	Immune	0
Br1281	Oligo	0.449085786498368
Br1281	Excit	0.135687406227768
Br1281	Astro	0.223356719056848
Br1281	Inhib	0.0332130813178479
Br1281	Micro	0.0565357195375596
Br1281	OPC	0.0210069312282566
Br1281	Mural	0.0582340299061453
Br1281	Immune	0.0228803262272074
Br2351	Oligo	0.304585866121084
Br2351	Excit	0.146841664724558
Br2351	Astro	0.331867331646421
Br2351	Inhib	0.0297079125761924
Br2351	Micro	0.0312108881943085
Br2351	OPC	0.0240899911767658
Br2351	Mural	0.107419558600265
Br2351	Immune	0.0242767869604052
Br1693	Oligo	0.35317771332073
Br1693	Excit	0.118132014474746
Br1693	Astro	0.329077811747357
Br1693	Inhib	0.0186010241390696
Br1693	Micro	0.0198776909513289
Br1693	OPC	0.0272759991875298
Br1693	Mural	0.0772781808919635
Br1693	Immune	0.0565795652872755
Br2178	Oligo	0.363689265780835
Br2178	Excit	0.133273497265124
Br2178	Astro	0.319954725963055
Br2178	Inhib	0.0145583661061473
Br2178	Micro	0.00352734002037557
Br2178	OPC	0.0325554343802952
Br2178	Mural	0.0957211582293651
Br2178	Immune	0.0367202122548033
Br845	Oligo	0.213180353998119
Br845	Excit	0.164203792684365
Br845	Astro	0.377386117515987
Br845	Inhib	0.0673919271115413
Br845	Micro	0.0591573540339464
Br845	OPC	0.0272219319797475
Br845	Mural	0.0745649707444827
Br845	Immune	0.016893551931811
Br1021	Oligo	0.382721991538047
Br1021	Excit	0.0827281461669333
Br1021	Astro	0.362619152599565
Br1021	Inhib	0.0269809162061133
Br1021	Micro	0.00932551517998723
Br1021	OPC	0.0360663690902023
Br1021	Mural	0.0651425227736369
Br1021	Immune	0.0344153864455149
Br5280	Oligo	0.362979248662922
Br5280	Excit	0.176077256435398
Br5280	Astro	0.207036099570386
Br5280	Inhib	0.0595069196412869
Br5280	Micro	0.0497661059214715
Br5280	OPC	0.0309811810267175
Br5280	Mural	0.104447470721537
Br5280	Immune	0.0092057180202801
Br2048	Oligo	0
Br2048	Excit	0.00290011440118022
Br2048	Astro	0.251755997093979
Br2048	Inhib	0.0101666833852019
Br2048	Micro	0.0535962479962581
Br2048	OPC	0.0793798550123202
Br2048	Mural	0.102504900831927
Br2048	Immune	0.499696201279133
Br1276	Oligo	0.371551358627499
Br1276	Excit	0.138603022480038
Br1276	Astro	0.324661868186449
Br1276	Inhib	0.0336075128642608
Br1276	Micro	0.0332284845249822
Br1276	OPC	0.0227983319888184
Br1276	Mural	0.0695732945443845
Br1276	Immune	0.00597612678356773
Br1509	Oligo	0.271733156421328
Br1509	Excit	0.160401215069515
Br1509	Astro	0.373842483029569
Br1509	Inhib	0.048083472156056
Br1509	Micro	0.0300543648022273
Br1509	OPC	0.0262397961528046
Br1509	Mural	0.0769645886177506
Br1509	Immune	0.0126809237507488
Br1872	Oligo	0.194398826989158
Br1872	Excit	0.253745116300308
Br1872	Astro	0.334203742331147
Br1872	Inhib	0.0309048375240142
Br1872	Micro	0.0320944901894773
Br1872	OPC	0.0337651952005765
Br1872	Mural	0.0880121985486912
Br1872	Immune	0.0328755929166274
Br1824	Oligo	0
Br1824	Excit	0.040808583356745
Br1824	Astro	0.170750537541001
Br1824	Inhib	0.132930959406416
Br1824	Micro	0.0250052205040575
Br1824	OPC	0.0946896772585237
Br1824	Mural	0.0404359182729082
Br1824	Immune	0.495379103660349
Br1797	Oligo	0
Br1797	Excit	0.0659761484402752
Br1797	Astro	0.408175967855553
Br1797	Inhib	0.140853547295633
Br1797	Micro	0.0405820316930873
Br1797	OPC	0.0516519493743256
Br1797	Mural	0.158788355565089
Br1797	Immune	0.133971999776037
Br2223	Oligo	0.100080873823718
Br2223	Excit	0.157722641982742
Br2223	Astro	0.392335517602014
Br2223	Inhib	0.0607442993702103
Br2223	Micro	0.0231850569203211
Br2223	OPC	0.0174164599635003
Br2223	Mural	0.145078256107461
Br2223	Immune	0.103436894230034
Br2412	Oligo	0
Br2412	Excit	0.456122270678684
Br2412	Astro	0.018552850617223
Br2412	Inhib	0.0355557962084465
Br2412	Micro	0.00687272517215556
Br2412	OPC	0.0786458775335846
Br2412	Mural	0.0407525621042619
Br2412	Immune	0.363497917685645
Br1552	Oligo	0.388571575766296
Br1552	Excit	0.12064283870184
Br1552	Astro	0.300077994692082
Br1552	Inhib	0.0360313414772281
Br1552	Micro	0.0291246057938961
Br1552	OPC	0.0270502027026499
Br1552	Mural	0.0708966890941268
Br1552	Immune	0.0276047517718801
Br2097	Oligo	0.239821633707771
Br2097	Excit	0.153201027722119
Br2097	Astro	0.347493626073468
Br2097	Inhib	0.0294128206666554
Br2097	Micro	0.00835118565247931
Br2097	OPC	0.026030863326739
Br2097	Mural	0.0723040096590865
Br2097	Immune	0.123384833191682
Br946	Oligo	0.530737032375156
Br946	Excit	0.0577873381823071
Br946	Astro	0.261736834105976
Br946	Inhib	0.0212184092297973
Br946	Micro	0.0197053938118221
Br946	OPC	0.0180325611054419
Br946	Mural	0.054634292850704
Br946	Immune	0.0361481383387956
Br2474	Oligo	0.125463448181333
Br2474	Excit	0.260936630473919
Br2474	Astro	0.252681393567934
Br2474	Inhib	0.0727535518978701
Br2474	Micro	0.0280728562350488
Br2474	OPC	0.0571002163779117
Br2474	Mural	0.172332795598291
Br2474	Immune	0.0306591076676924
Br2271	Oligo	0.39448955787199
Br2271	Excit	0.144263560260699
Br2271	Astro	0.284850704699387
Br2271	Inhib	0.0294227992905438
Br2271	Micro	0.0238318841155657
Br2271	OPC	0.0302321503723432
Br2271	Mural	0.039892550882617
Br2271	Immune	0.0530167925068546
Br2049	Oligo	0
Br2049	Excit	0.0487965484808572
Br2049	Astro	0.132353540366398
Br2049	Inhib	0.138517373118321
Br2049	Micro	0.0229957791505691
Br2049	OPC	0.129737059240115
Br2049	Mural	0.0788589741848013
Br2049	Immune	0.448740725458938
Br5234	Oligo	0.405393007508143
Br5234	Excit	0.143093893951648
Br5234	Astro	0.288237765178523
Br5234	Inhib	0.0550857632129204
Br5234	Micro	0.00640179630682515
Br5234	OPC	0.0176418435660243
Br5234	Mural	0.0645796491097816
Br5234	Immune	0.0195662811661349
Br1594	Oligo	0.310344347841649
Br1594	Excit	0.100227198190236
Br1594	Astro	0.382970184497191
Br1594	Inhib	0.0266203947666505
Br1594	Micro	0.00762925561222477
Br1594	OPC	0.0291083346250824
Br1594	Mural	0.0721335619822987
Br1594	Immune	0.0709667224846673
Br1250	Oligo	0.301080555585964
Br1250	Excit	0.182236853593365
Br1250	Astro	0.287043170846284
Br1250	Inhib	0.0533658197120455
Br1250	Micro	0.0411904684487882
Br1250	OPC	0.0310509097579026
Br1250	Mural	0.104032222055651
Br1250	Immune	0
Br2285	Oligo	0.241653095950769
Br2285	Excit	0.152239547120247
Br2285	Astro	0.406539672296941
Br2285	Inhib	0.0460362023512356
Br2285	Micro	0.0311756747288452
Br2285	OPC	0.0218964087027564
Br2285	Mural	0.0760141458746957
Br2285	Immune	0.02444525297451
Br1791	Oligo	0
Br1791	Excit	0.248878861875959
Br1791	Astro	0.118031299680598
Br1791	Inhib	0.0757292014646552
Br1791	Micro	0.0154482832672289
Br1791	OPC	0.132099850365749
Br1791	Mural	0.0467868329090021
Br1791	Immune	0.363025670436808
Br1587	Oligo	0.252907138190451
Br1587	Excit	0.0367540980442442
Br1587	Astro	0.571199536156881
Br1587	Inhib	0.000361376711746555
Br1587	Micro	0.000340264477491855
Br1587	OPC	0.0375128314326488
Br1587	Mural	0.0823146729131115
Br1587	Immune	0.0186100820734255
Br2481	Oligo	0.335024538850147
Br2481	Excit	0.205116258249447
Br2481	Astro	0.262278629991373
Br2481	Inhib	0.00662985177042308
Br2481	Micro	0.0041558845340648
Br2481	OPC	0.0232637537490209
Br2481	Mural	0.0924977428203344
Br2481	Immune	0.0710333400351888
Br2170	Oligo	0.365312750720809
Br2170	Excit	0.149927094685804
Br2170	Astro	0.285009766215052
Br2170	Inhib	0.0420305640437063
Br2170	Micro	0.0414912247116737
Br2170	OPC	0.0194451040401354
Br2170	Mural	0.064522556228799
Br2170	Immune	0.0322609393540214
Br1315	Oligo	0.392065213245706
Br1315	Excit	0.074727877081663
Br1315	Astro	0.228800438661756
Br1315	Inhib	0.000464725423429597
Br1315	Micro	0.0862775122756656
Br1315	OPC	0.0262165132157319
Br1315	Mural	0.102548539687461
Br1315	Immune	0.0888991804085869
Br5259	Oligo	0.28209429080804
Br5259	Excit	0.170047306821852
Br5259	Astro	0.343281530029139
Br5259	Inhib	0.045425551878513
Br5259	Micro	0.0392406836877515
Br5259	OPC	0.0228243387703052
Br5259	Mural	0.0808487449333008
Br5259	Immune	0.0162375530710984
Br1857	Oligo	0.241967388294338
Br1857	Excit	0.18855508952407
Br1857	Astro	0.32898840705931
Br1857	Inhib	0.0420195486852358
Br1857	Micro	0.0623362766034795
Br1857	OPC	0.0209705632283839
Br1857	Mural	0.0932138053025851
Br1857	Immune	0.0219489213025977
Br1898	Oligo	0.1876366928582
Br1898	Excit	0.194119334497984
Br1898	Astro	0.398119342734439
Br1898	Inhib	0.0686249640464034
Br1898	Micro	0.0234576965975436
Br1898	OPC	0.0217511402103046
Br1898	Mural	0.0801672831540342
Br1898	Immune	0.0261235459010911
Br1647	Oligo	0.148131976577774
Br1647	Excit	0.1129829420306
Br1647	Astro	0.376100170161206
Br1647	Inhib	0.162599246037301
Br1647	Micro	0.0421500910596073
Br1647	OPC	0.0470514266655868
Br1647	Mural	0.109660608204551
Br1647	Immune	0.00132353926337358
Br5250	Oligo	0.25767844323712
Br5250	Excit	0.135266512969221
Br5250	Astro	0.423091014327412
Br5250	Inhib	0.0185876721571478
Br5250	Micro	0.0182100442881151
Br5250	OPC	0.0242435036356084
Br5250	Mural	0.0561209518423942
Br5250	Immune	0.0668018575429816
Br2343	Oligo	0.00692856880974705
Br2343	Excit	0.020949238434693
Br2343	Astro	0.823744459116019
Br2343	Inhib	0.00167133236253586
Br2343	Micro	0
Br2343	OPC	0.0252347831937656
Br2343	Mural	0.0756139750843478
Br2343	Immune	0.0458576429988918
Br2177	Oligo	0.391156993210739
Br2177	Excit	0.116019291293517
Br2177	Astro	0.282261917567383
Br2177	Inhib	0.0388356320201156
Br2177	Micro	0.0269288822790326
Br2177	OPC	0.0282273600579022
Br2177	Mural	0.096114936088325
Br2177	Immune	0.0204549874829861
Br1464	Oligo	0.161596247086871
Br1464	Excit	0.0404047185816894
Br1464	Astro	0.617188894354543
Br1464	Inhib	0.00776291483124841
Br1464	Micro	0
Br1464	OPC	0.00940320251080965
Br1464	Mural	0.0951265902850862
Br1464	Immune	0.0685174323497519
Br1700	Oligo	0.426280653849558
Br1700	Excit	0.07986102391046
Br1700	Astro	0.301921963664859
Br1700	Inhib	0.0325687494768408
Br1700	Micro	0.0298845724773959
Br1700	OPC	0.0272787612110153
Br1700	Mural	0.0686403299656054
Br1700	Immune	0.0335639454442654
Br957	Oligo	0.119959279985838
Br957	Excit	0.179778101498485
Br957	Astro	0.332987766834556
Br957	Inhib	0.102395579315704
Br957	Micro	0.0468103669719807
Br957	OPC	0.0504017680690521
Br957	Mural	0.118672867534557
Br957	Immune	0.0489942697898278
Br1782	Oligo	0
Br1782	Excit	0.0526304790294241
Br1782	Astro	0.110585406257697
Br1782	Inhib	0.0689797645876049
Br1782	Micro	0.0393933794384809
Br1782	OPC	0.110616461859668
Br1782	Mural	0.0841978668909504
Br1782	Immune	0.533596641936175
Br823	Oligo	0.164349184638097
Br823	Excit	0.0951119525117104
Br823	Astro	0.529441383271352
Br823	Inhib	0.0156506614127713
Br823	Micro	0.0114794107936033
Br823	OPC	0.0259468689237644
Br823	Mural	0.103279295480156
Br823	Immune	0.054741242968546
Br1750	Oligo	0.635997622029989
Br1750	Excit	0.04156473524042
Br1750	Astro	0.189373466544878
Br1750	Inhib	0.0152886127099182
Br1750	Micro	0.0493841245453963
Br1750	OPC	0.021724845264939
Br1750	Mural	0.0466665936644605
Br1750	Immune	0
Br2003	Oligo	0.431061729088918
Br2003	Excit	0.13585356893979
Br2003	Astro	0.273088534957135
Br2003	Inhib	0.0329853235064073
Br2003	Micro	0.00794784176480281
Br2003	OPC	0.0228040507130236
Br2003	Mural	0.0751662953627332
Br2003	Immune	0.0210926556671895
Br1370	Oligo	0.535376667857082
Br1370	Excit	0.100318569189295
Br1370	Astro	0.263107956589097
Br1370	Inhib	0.0154686948808137
Br1370	Micro	0.0131780636708402
Br1370	OPC	0.0247603321799452
Br1370	Mural	0.0422461898967753
Br1370	Immune	0.00554352573615224
Br1722	Oligo	0.368646694609627
Br1722	Excit	0.142317292064877
Br1722	Astro	0.239915681262029
Br1722	Inhib	0.0630213797049478
Br1722	Micro	0.018753238885178
Br1722	OPC	0.0432234574682021
Br1722	Mural	0.0763528282962418
Br1722	Immune	0.0477694277088984
Br1282	Oligo	0.291765395124458
Br1282	Excit	0.19685741087523
Br1282	Astro	0.264643948632663
Br1282	Inhib	0.0372298636510262
Br1282	Micro	0.0761968393268619
Br1282	OPC	0.0294291259312803
Br1282	Mural	0.0999972104353584
Br1282	Immune	0.00388020602312173
Br2346	Oligo	0.27584658795413
Br2346	Excit	0.135087874822401
Br2346	Astro	0.364118090190745
Br2346	Inhib	0.037516046528917
Br2346	Micro	0.0116999453864658
Br2346	OPC	0.0327484946998111
Br2346	Mural	0.104481142152639
Br2346	Immune	0.038501818264891
Br5372	Oligo	0.402022185959898
Br5372	Excit	0.135586275560927
Br5372	Astro	0.30985424034948
Br5372	Inhib	0.0184306559377295
Br5372	Micro	0.00624711920746954
Br5372	OPC	0.037405622685755
Br5372	Mural	0.0575504245752614
Br5372	Immune	0.0329034757234804
Br1845	Oligo	0
Br1845	Excit	0.184597043718639
Br1845	Astro	0.309988788330941
Br1845	Inhib	0.12707902496728
Br1845	Micro	0.0500361508551508
Br1845	OPC	0.0422571786866853
Br1845	Mural	0.187477963559167
Br1845	Immune	0.0985638498821377
Br1989	Oligo	0.23775772222418
Br1989	Excit	0.317563610495679
Br1989	Astro	0.112002494784923
Br1989	Inhib	0.0799211879261363
Br1989	Micro	0
Br1989	OPC	0.0575076814041092
Br1989	Mural	0.141591605141706
Br1989	Immune	0.053655698023267
Br1690	Oligo	0.212585561385723
Br1690	Excit	0.199766646306829
Br1690	Astro	0.372444934646174
Br1690	Inhib	0.0389440022964555
Br1690	Micro	0.0142718182362084
Br1690	OPC	0.041014761524771
Br1690	Mural	0.0585753056968737
Br1690	Immune	0.0623969699069654
Br1228	Oligo	0.692533531027831
Br1228	Excit	0.063971602245652
Br1228	Astro	0.143305877963498
Br1228	Inhib	0.00208365257847822
Br1228	Micro	0.000171664017624677
Br1228	OPC	0.029508144070911
Br1228	Mural	0.0384813188994514
Br1228	Immune	0.0299442091965539
Br2393	Oligo	0.171180642009229
Br2393	Excit	0.197237013980075
Br2393	Astro	0.33316383455837
Br2393	Inhib	0.0545772176997973
Br2393	Micro	0.0311426488574341
Br2393	OPC	0.0243331803887906
Br2393	Mural	0.0702548948426811
Br2393	Immune	0.118110567663623
Br1941	Oligo	0.166792844800505
Br1941	Excit	0.162530374769267
Br1941	Astro	0.420006451984061
Br1941	Inhib	0.0469942225001381
Br1941	Micro	0.021740685987567
Br1941	OPC	0.0294583594056134
Br1941	Mural	0.152477060552848
Br1941	Immune	0
Br1383	Oligo	0.47312026226085
Br1383	Excit	0.0931053013290699
Br1383	Astro	0.246088698503855
Br1383	Inhib	0.0264872399047362
Br1383	Micro	0.0489162108313968
Br1383	OPC	0.0183001975743381
Br1383	Mural	0.0569676053748315
Br1383	Immune	0.0370144842209229
Br5168	Oligo	0.148411492846232
Br5168	Excit	0.207034095227567
Br5168	Astro	0.388101940700687
Br5168	Inhib	0.0586570511257916
Br5168	Micro	0.0094143400415107
Br5168	OPC	0.026092940983914
Br5168	Mural	0.130094853252749
Br5168	Immune	0.0321932858215492
Br989	Oligo	0.583119862734514
Br989	Excit	0.0647695849962078
Br989	Astro	0.21293423630683
Br989	Inhib	0.0255378869197874
Br989	Micro	0.0525799287321683
Br989	OPC	0.0160999784298114
Br989	Mural	0.0449585218806819
Br989	Immune	0
Br1505	Oligo	0.179827490224408
Br1505	Excit	0.171441128012434
Br1505	Astro	0.433762228722293
Br1505	Inhib	0.0255874866282833
Br1505	Micro	0.00136424718626335
Br1505	OPC	0.0394499021667025
Br1505	Mural	0.0540090704979565
Br1505	Immune	0.0945584465616605
Br1740	Oligo	0.465736398670751
Br1740	Excit	0.0755148709089831
Br1740	Astro	0.240577279790622
Br1740	Inhib	0.0302448616921315
Br1740	Micro	0.0302722856349824
Br1740	OPC	0.019084394236519
Br1740	Mural	0.108063679578339
Br1740	Immune	0.030506229487672
Br2388	Oligo	0
Br2388	Excit	0.282650517055261
Br2388	Astro	0.260580274236357
Br2388	Inhib	0.127439813385948
Br2388	Micro	0.0432421327964396
Br2388	OPC	0.0574644720506919
Br2388	Mural	0.0946605243218755
Br2388	Immune	0.133962266153427
Br1753	Oligo	0.26671040754284
Br1753	Excit	0.185512769986807
Br1753	Astro	0.307016823351786
Br1753	Inhib	0.0487964160364422
Br1753	Micro	0.0461050946401637
Br1753	OPC	0.0283124199443262
Br1753	Mural	0.0870713203381849
Br1753	Immune	0.030474748159451
Br1778	Oligo	0
Br1778	Excit	0.165141742993191
Br1778	Astro	0.0558170075066273
Br1778	Inhib	0.127528389161767
Br1778	Micro	0.0175619506952838
Br1778	OPC	0.120089382355674
Br1778	Mural	0.0417902783314695
Br1778	Immune	0.472071248955988
Br1412	Oligo	0.0917232477004167
Br1412	Excit	0.266934286799946
Br1412	Astro	0.310221155500607
Br1412	Inhib	0.070045412428945
Br1412	Micro	0.0796972094448109
Br1412	OPC	0.0446279577425553
Br1412	Mural	0.129849158067203
Br1412	Immune	0.00690157231551622
Br873	Oligo	0.236644075618831
Br873	Excit	0.127203731273139
Br873	Astro	0.399644989479047
Br873	Inhib	0.0398478946561031
Br873	Micro	0.0061611591027351
Br873	OPC	0.0350183809618714
Br873	Mural	0.10108864861322
Br873	Immune	0.0543911202950531
Br1803	Oligo	0
Br1803	Excit	0.290624918161833
Br1803	Astro	0.115343328746655
Br1803	Inhib	0.0826071605276377
Br1803	Micro	0.0125972983490322
Br1803	OPC	0.0698374159313821
Br1803	Mural	0.112200453543603
Br1803	Immune	0.316789424739857
Br2186	Oligo	0.295638187033737
Br2186	Excit	0.152014380020601
Br2186	Astro	0.291767030562638
Br2186	Inhib	0.0404422593022754
Br2186	Micro	0.0312240604596001
Br2186	OPC	0.0195797154155298
Br2186	Mural	0.0905381602272977
Br2186	Immune	0.0787962069783215
Br1654	Oligo	0.178891723460893
Br1654	Excit	0.210413538994951
Br1654	Astro	0.39222983540733
Br1654	Inhib	0.0695848435524875
Br1654	Micro	0.0334218945596636
Br1654	OPC	0.0286995053733479
Br1654	Mural	0.0821897741493482
Br1654	Immune	0.00456888450197885
Br1320	Oligo	0.191445152247441
Br1320	Excit	0.150379419147865
Br1320	Astro	0.41939102978353
Br1320	Inhib	0.0465271170866482
Br1320	Micro	0.0253603899622057
Br1320	OPC	0.0271840933550362
Br1320	Mural	0.1218342316171
Br1320	Immune	0.0178785668001731
Br1517	Oligo	0.17502578763734
Br1517	Excit	0.206943290455333
Br1517	Astro	0.336881325424275
Br1517	Inhib	0.0759382378654179
Br1517	Micro	0.045011320396386
Br1517	OPC	0.0449689747809397
Br1517	Mural	0.10911098889822
Br1517	Immune	0.00612007454208822
Br5155	Oligo	0.320315484472829
Br5155	Excit	0.154760855972726
Br5155	Astro	0.310729220569622
Br5155	Inhib	0.0542082093187985
Br5155	Micro	0.0120367108514
Br5155	OPC	0.0434216977403122
Br5155	Mural	0.0694075004603188
Br5155	Immune	0.035120320613994
Br1249	Oligo	0.330392213597332
Br1249	Excit	0.203805852794611
Br1249	Astro	0.310338295900505
Br1249	Inhib	0.0467564030427009
Br1249	Micro	0.0075880061915166
Br1249	OPC	0.0240181587306666
Br1249	Mural	0.0577713686958418
Br1249	Immune	0.0193297010468263
Br894	Oligo	0.220185548827403
Br894	Excit	0.0983424574754185
Br894	Astro	0.434747706807011
Br894	Inhib	0.00171894487954019
Br894	Micro	0.032299292535436
Br894	OPC	0.0500610929202927
Br894	Mural	0.0743535938246378
Br894	Immune	0.0882913627302612
Br1193	Oligo	0.315505983181673
Br1193	Excit	0.179157424109395
Br1193	Astro	0.300160209592582
Br1193	Inhib	0.0371619224152839
Br1193	Micro	0.0591808817764885
Br1193	OPC	0.0233468372091676
Br1193	Mural	0.0649003322863039
Br1193	Immune	0.0205864094291054
Br1289	Oligo	0.835488693094174
Br1289	Excit	0
Br1289	Astro	0.0477692078444268
Br1289	Inhib	0
Br1289	Micro	0.0835314413017899
Br1289	OPC	0.0128849489823331
Br1289	Mural	0.0203257087772761
Br1289	Immune	0
Br1664	Oligo	0.455043124722533
Br1664	Excit	0.094400409286445
Br1664	Astro	0.251023055428659
Br1664	Inhib	0.0299463748318241
Br1664	Micro	0.00776499639535974
Br1664	OPC	0.0306043547398692
Br1664	Mural	0.0389007067533123
Br1664	Immune	0.092316977841998
Br2313	Oligo	0.346410689702865
Br2313	Excit	0.125940398998308
Br2313	Astro	0.335778894094808
Br2313	Inhib	0.0403715210938857
Br2313	Micro	0
Br2313	OPC	0.0171119801456624
Br2313	Mural	0.0693005925732766
Br2313	Immune	0.0650859233911948
Br1795	Oligo	0
Br1795	Excit	0.0220146766306821
Br1795	Astro	0.394468186948219
Br1795	Inhib	0.0793321211163597
Br1795	Micro	0.0363205738068023
Br1795	OPC	0.0951840921232879
Br1795	Mural	0.172125913172969
Br1795	Immune	0.20055443620168
Br1485	Oligo	0.455609377597092
Br1485	Excit	0.123258289820082
Br1485	Astro	0.253543930637566
Br1485	Inhib	0.0307454353158592
Br1485	Micro	0.0192353300516347
Br1485	OPC	0.026153450564146
Br1485	Mural	0.0627292029514322
Br1485	Immune	0.0287249830621871
Br1456	Oligo	0.339194682945224
Br1456	Excit	0.169638268308263
Br1456	Astro	0.302622699804821
Br1456	Inhib	0.0377694635685015
Br1456	Micro	0.0272206610816178
Br1456	OPC	0.025556201915235
Br1456	Mural	0.0730786467869944
Br1456	Immune	0.0249193755893425
Br993	Oligo	0.154949911209472
Br993	Excit	0.252229539661524
Br993	Astro	0.370980643671116
Br993	Inhib	0.0711799325027112
Br993	Micro	0.0267677516222788
Br993	OPC	0.0321966722338749
Br993	Mural	0.080050729629792
Br993	Immune	0.011644819469232
Br2020	Oligo	0.304852880067844
Br2020	Excit	0.126328875162358
Br2020	Astro	0.304059401693235
Br2020	Inhib	0.037623572619144
Br2020	Micro	0.012346074469047
Br2020	OPC	0.0324552069499336
Br2020	Mural	0.128959343640216
Br2020	Immune	0.0533746453982223
Br2229	Oligo	0.3561672902297
Br2229	Excit	0.106235718951766
Br2229	Astro	0.325306509854779
Br2229	Inhib	0.0457830097908047
Br2229	Micro	0.035322670297939
Br2229	OPC	0.0192987903648454
Br2229	Mural	0.0588065077593787
Br2229	Immune	0.0530795027507879
Br1988	Oligo	0.340295296785073
Br1988	Excit	0.172260751655706
Br1988	Astro	0.314051274178668
Br1988	Inhib	0.0478504361061157
Br1988	Micro	0.0266267720126848
Br1988	OPC	0.0226568070792892
Br1988	Mural	0.0579113816928759
Br1988	Immune	0.018347280489587
Br1061	Oligo	0.0957479549103241
Br1061	Excit	0.219814729698264
Br1061	Astro	0.309732814703517
Br1061	Inhib	0.108461899480261
Br1061	Micro	0.0987081261728371
Br1061	OPC	0.0328731685411647
Br1061	Mural	0.0919077565676454
Br1061	Immune	0.0427535499259859
Br1946	Oligo	0.260663446663332
Br1946	Excit	0.189853373192828
Br1946	Astro	0.338365291735013
Br1946	Inhib	0.0372266378673758
Br1946	Micro	0.00556752069110546
Br1946	OPC	0.0355083835665266
Br1946	Mural	0.106119977268212
Br1946	Immune	0.0266953690156067
Br856	Oligo	0.176968849925671
Br856	Excit	0.19438527333624
Br856	Astro	0.427091726626653
Br856	Inhib	0.0635423126173684
Br856	Micro	0
Br856	OPC	0.0348706122466516
Br856	Mural	0.0886790225072399
Br856	Immune	0.0144622027401761
Br1958	Oligo	0.377242500435395
Br1958	Excit	0.088597683795848
Br1958	Astro	0.297112523985526
Br1958	Inhib	0.0403508124699261
Br1958	Micro	0.056614504855547
Br1958	OPC	0.0195967660032651
Br1958	Mural	0.0608979759539444
Br1958	Immune	0.0595872325005487
