sample_id	cell_type	proportion
Br2337	Immune	0.000619578144275833
Br2337	Mural	0
Br1525	Oligo	0.319303277681588
Br1525	Micro	0.0670525270600878
Br1525	OPC	0
Br1525	Inhib	0.0209722601756502
Br1525	Astro	0.408199263428219
Br1525	Excit	0.184472671654454
Br1525	Immune	0
Br1525	Mural	0
Br1974	Oligo	0.115371628079538
Br1974	Micro	0.0957417918007078
Br1974	OPC	0
Br1974	Inhib	0.0644076066026654
Br1974	Astro	0.489223208912327
Br1974	Excit	0.180395072058225
Br1974	Immune	0.00189578247361503
Br1974	Mural	0.0529649100729212
Br1657	Oligo	0.409072516286487
Br1657	Micro	0.0704802928152292
Br1657	OPC	0
Br1657	Inhib	0.0124841038281338
Br1657	Astro	0.358167380018654
Br1657	Excit	0.14316973523205
Br1657	Immune	0
Br1657	Mural	0.00662597181944625
Br1408	Oligo	0.225780138410616
Br1408	Micro	0.0919454567554451
Br1408	OPC	0
Br1408	Inhib	0.0167355365054926
Br1408	Astro	0.526711946543826
Br1408	Excit	0.129444766443791
Br1408	Immune	0
Br1408	Mural	0.00938215534082879
Br1370	Oligo	0.229189863186597
Br1370	Micro	0.0209302855837631
Br1370	OPC	0
Br1370	Inhib	0.0237309698599605
Br1370	Astro	0.53080225201949
Br1370	Excit	0.187867006472082
Br1370	Immune	0
Br1370	Mural	0.00747962287810767
Br1791	Oligo	0
Br1791	Micro	0.0689758843650833
Br1791	OPC	0.00688624502563754
Br1791	Inhib	0.118485253280092
Br1791	Astro	0.508521585198229
Br1791	Excit	0.150822869712866
Br1791	Immune	0
Br1791	Mural	0.146308162418093
Br1304	Oligo	0.311149701906382
Br1304	Micro	0.0542733149497741
Br1304	OPC	0.000437775791386449
Br1304	Inhib	0.0104206865618007
Br1304	Astro	0.450281145194778
Br1304	Excit	0.170850155411465
Br1304	Immune	0
Br1304	Mural	0.00258722018441449
Br5338	Oligo	0.213597684417741
Br5338	Micro	0.0778121596463358
Br5338	OPC	0
Br5338	Inhib	0.0359783314045955
Br5338	Astro	0.47677617806505
Br5338	Excit	0.188268465546587
Br5338	Immune	0
Br5338	Mural	0.00756718091969033
Br5135	Oligo	0.347321495479926
Br5135	Micro	0.0462542731687387
Br5135	OPC	0
Br5135	Inhib	0.00914555668300576
Br5135	Astro	0.409642636996212
Br5135	Excit	0.139157320476829
Br5135	Immune	5.3111384744333e-05
Br5135	Mural	0.0484256058105441
Br2371	Oligo	0.250078272268202
Br2371	Micro	0.0643814118318136
Br2371	OPC	0
Br2371	Inhib	0.00711918670453079
Br2371	Astro	0.486590233467622
Br2371	Excit	0.191830895727832
Br2371	Immune	0
Br2371	Mural	0
Br1909	Oligo	0.192129615387727
Br1909	Micro	0.0687789641082982
Br1909	OPC	0
Br1909	Inhib	0.00946330325653937
Br1909	Astro	0.591923310614916
Br1909	Excit	0.126340638663347
Br1909	Immune	0
Br1909	Mural	0.0113641679691725
Br2298	Oligo	0.325569533320337
Br2298	Micro	0.0440833652715424
Br2298	OPC	0
Br2298	Inhib	0.00801643061486389
Br2298	Astro	0.559402857602007
Br2298	Excit	0.057719409146651
Br2298	Immune	0
Br2298	Mural	0.00520840404459845
Br1139	Oligo	0.177142251671828
Br1139	Micro	0.0516219447186727
Br1139	OPC	0
Br1139	Inhib	0.0228640696129599
Br1139	Astro	0.576228768261312
Br1139	Excit	0.157633238703122
Br1139	Immune	0
Br1139	Mural	0.0145097270321058
Br2476	Oligo	0.175614844091931
Br2476	Micro	0.0876202613391613
Br2476	OPC	0
Br2476	Inhib	0.0183502099863943
Br2476	Astro	0.488506514675599
Br2476	Excit	0.229908169906914
Br2476	Immune	0
Br2476	Mural	0
Br1348	Oligo	0.397292124480518
Br1348	Micro	0.00236413362885879
Br1348	OPC	0
Br1348	Inhib	0.00282867296918637
Br1348	Astro	0.479611789443692
Br1348	Excit	0.110338068431924
Br1348	Immune	0
Br1348	Mural	0.00756521104582015
Br1275	Oligo	0.404581278462708
Br1275	Micro	0.0676439109984871
Br1275	OPC	0
Br1275	Inhib	0.0286778279624276
Br1275	Astro	0.328587140221744
Br1275	Excit	0.16262072868862
Br1275	Immune	0.000248015748538632
Br1275	Mural	0.00764109791747473
Br1281	Oligo	0.24309159138336
Br1281	Micro	0.0719268974015903
Br1281	OPC	0
Br1281	Inhib	0.0162122870306454
Br1281	Astro	0.519724843157746
Br1281	Excit	0.14459392315995
Br1281	Immune	0
Br1281	Mural	0.00445045786670889
Br5146	Oligo	0.298094139554573
Br5146	Micro	0.106573783615314
Br5146	OPC	0
Br5146	Inhib	0.0275144407677822
Br5146	Astro	0.430268724870023
Br5146	Excit	0.120032037880032
Br5146	Immune	0.000607204369374275
Br5146	Mural	0.0169096689429015
Br1703	Oligo	0.143235398790477
Br1703	Micro	0.0625458196722016
Br1703	OPC	0
Br1703	Inhib	0.0030957070127862
Br1703	Astro	0.733578329322914
Br1703	Excit	0.0256583089921059
Br1703	Immune	0.000865290822528039
Br1703	Mural	0.0310211453869872
Br1034	Oligo	0.181491126595112
Br1034	Micro	0.0809132432467092
Br1034	OPC	0
Br1034	Inhib	0.00973224051360382
Br1034	Astro	0.556685379650334
Br1034	Excit	0.164871115488706
Br1034	Immune	0
Br1034	Mural	0.00630689450553393
Br1424	Oligo	0.384083191137602
Br1424	Micro	0.00994344208315045
Br1424	OPC	0
Br1424	Inhib	0.0154763573523762
Br1424	Astro	0.39121070284639
Br1424	Excit	0.199286306580481
Br1424	Immune	0
Br1424	Mural	0
Br5348	Oligo	0.171542998788947
Br5348	Micro	0.105817839324975
Br5348	OPC	0.000604534673917768
Br5348	Inhib	0.0338697517684044
Br5348	Astro	0.46628592619229
Br5348	Excit	0.204479894403679
Br5348	Immune	2.6243660444805e-05
Br5348	Mural	0.0173728111873424
Br1156	Oligo	0.19062767752063
Br1156	Micro	0.0807244362234883
Br1156	OPC	0
Br1156	Inhib	0.0189011186565264
Br1156	Astro	0.57813577192714
Br1156	Excit	0.123350419859787
Br1156	Immune	0
Br1156	Mural	0.00826057581242806
Br1815	Oligo	0
Br1815	Micro	0.0702205192346987
Br1815	OPC	0
Br1815	Inhib	0.218861245630611
Br1815	Astro	0.185271255922056
Br1815	Excit	0.224157703888748
Br1815	Immune	0
Br1815	Mural	0.301489275323886
Br1279	Oligo	0.345936214713396
Br1279	Micro	0.0514299456665193
Br1279	OPC	0
Br1279	Inhib	0.00435248269048174
Br1279	Astro	0.53059240807485
Br1279	Excit	0.0519803967460576
Br1279	Immune	0
Br1279	Mural	0.0157085521086954
Br1503	Oligo	0.266079164059602
Br1503	Micro	0.0415129906497476
Br1503	OPC	0
Br1503	Inhib	0.00126667819817234
Br1503	Astro	0.548092541877152
Br1503	Excit	0.12135627192943
Br1503	Immune	0.0017637395780487
Br1503	Mural	0.0199286137078481
Br1538	Oligo	0.241388720919193
Br1538	Micro	0.0849923123084574
Br1538	OPC	0
Br1538	Inhib	0.0266476137092027
Br1538	Astro	0.521346385580362
Br1538	Excit	0.0878770237511965
Br1538	Immune	0.00740812059857508
Br1538	Mural	0.0303398231330133
Br1876	Oligo	0.453393440092112
Br1876	Micro	0.06924269177264
Br1876	OPC	6.23878331479517e-05
Br1876	Inhib	0.0165697376912557
Br1876	Astro	0.398880836011186
Br1876	Excit	0.0505630664550122
Br1876	Immune	0.00271238572287974
Br1876	Mural	0.00857545442176592
Br1811	Oligo	0
Br1811	Micro	0.0818452518943012
Br1811	OPC	0
Br1811	Inhib	0.333701817183034
Br1811	Astro	0.161587293647177
Br1811	Excit	0.171351831862081
Br1811	Immune	0.00198712637649212
Br1811	Mural	0.249526679036916
Br957	Oligo	0.249325635157318
Br957	Micro	0.0349290102511993
Br957	OPC	0
Br957	Inhib	0.0348164851199685
Br957	Astro	0.415732609903519
Br957	Excit	0.149515510725135
Br957	Immune	0
Br957	Mural	0.115680748842861
Br1750	Oligo	0.320242142829204
Br1750	Micro	0.0818243356387888
Br1750	OPC	0
Br1750	Inhib	0.0283231179015505
Br1750	Astro	0.439812631836237
Br1750	Excit	0.12979777179422
Br1750	Immune	0
Br1750	Mural	0
Br1994	Oligo	0.218076681387546
Br1994	Micro	0.0710528558549166
Br1994	OPC	0
Br1994	Inhib	0.0393763784499152
Br1994	Astro	0.466092346653226
Br1994	Excit	0.201928248516068
Br1994	Immune	0
Br1994	Mural	0.00347348913832906
Br1568	Oligo	0.170931289938356
Br1568	Micro	0.0650522993555208
Br1568	OPC	0
Br1568	Inhib	0.0189327169528059
Br1568	Astro	0.542953733168025
Br1568	Excit	0.194181775259204
Br1568	Immune	0
Br1568	Mural	0.00794818532608804
Br1167	Oligo	0.320198121343858
Br1167	Micro	0.0477213737223273
Br1167	OPC	0
Br1167	Inhib	0.021811314470944
Br1167	Astro	0.439846067767373
Br1167	Excit	0.138179443797458
Br1167	Immune	0
Br1167	Mural	0.0322436788980402
Br1221	Oligo	0.367540723648988
Br1221	Micro	0.0526240707445486
Br1221	OPC	0
Br1221	Inhib	0.0262158975519165
Br1221	Astro	0.422724127294226
Br1221	Excit	0.127511732541155
Br1221	Immune	0
Br1221	Mural	0.00338344821916545
Br973	Oligo	0.563373472672933
Br973	Micro	0.0421348050854396
Br973	OPC	0.000229615670642187
Br973	Inhib	0.00908233565255724
Br973	Astro	0.304119121671638
Br973	Excit	0.0679213444393426
Br973	Immune	5.26345105303483e-05
Br973	Mural	0.0130866702969174
Br1499	Oligo	0.147637433614084
Br1499	Micro	0.0543978245504553
Br1499	OPC	0
Br1499	Inhib	0.0096106791968468
Br1499	Astro	0.62807562313159
Br1499	Excit	0.143121219116301
Br1499	Immune	0
Br1499	Mural	0.0171572203907229
Br1033	Oligo	0.285693124717723
Br1033	Micro	0.101257057433695
Br1033	OPC	0
Br1033	Inhib	0.0243869157148672
Br1033	Astro	0.393395179400073
Br1033	Excit	0.194643300127301
Br1033	Immune	0
Br1033	Mural	0.000624422606341016
Br1809	Oligo	0
Br1809	Micro	0.0840093317303318
Br1809	OPC	0
Br1809	Inhib	0.406674815731191
Br1809	Astro	0.310758062201522
Br1809	Excit	0.0888247082212793
Br1809	Immune	0
Br1809	Mural	0.109733082115675
Br2005	Oligo	0.28942421240652
Br2005	Micro	0.0995128316182464
Br2005	OPC	4.91315238922845e-05
Br2005	Inhib	0.0577295390047811
Br2005	Astro	0.370809491118472
Br2005	Excit	0.18219767544941
Br2005	Immune	0
Br2005	Mural	0.000277118878677302
Br1399	Oligo	0.266228667934633
Br1399	Micro	0.0533034575114239
Br1399	OPC	0
Br1399	Inhib	0.0150266972915766
Br1399	Astro	0.502710038354688
Br1399	Excit	0.152176636873535
Br1399	Immune	0
Br1399	Mural	0.0105545020341427
Br1670	Oligo	0.161406060450436
Br1670	Micro	0.0733754348767466
Br1670	OPC	0
Br1670	Inhib	0.0113585777524244
Br1670	Astro	0.541173588147411
Br1670	Excit	0.153513234384811
Br1670	Immune	0
Br1670	Mural	0.059173104388171
Br1591	Oligo	0.42162031354483
Br1591	Micro	0.0524476108893022
Br1591	OPC	0
Br1591	Inhib	0.00300049863553715
Br1591	Astro	0.441746492232527
Br1591	Excit	0.0811850846978033
Br1591	Immune	0
Br1591	Mural	0
Br2509	Oligo	0.215789228555891
Br2509	Micro	0.0903955134119536
Br2509	OPC	0
Br2509	Inhib	0.0165575037495755
Br2509	Astro	0.510219779869749
Br2509	Excit	0.16292474863468
Br2509	Immune	0.0020216484846667
Br2509	Mural	0.00209157729348393
Br1649	Oligo	0.268292929975839
Br1649	Micro	0.0858264325399789
Br1649	OPC	0
Br1649	Inhib	0.0434227143377018
Br1649	Astro	0.437351459904857
Br1649	Excit	0.160736710601531
Br1649	Immune	0
Br1649	Mural	0.004369752640092
Br1647	Oligo	0.233979685053894
Br1647	Micro	0.0751486752538444
Br1647	OPC	0
Br1647	Inhib	0.0225331140090815
Br1647	Astro	0.419957479700094
Br1647	Excit	0.154223115747525
Br1647	Immune	0
Br1647	Mural	0.0941579302355609
Br5200	Oligo	0.311777996032362
Br5200	Micro	0.0784518864084724
Br5200	OPC	0
Br5200	Inhib	0.0125951166800223
Br5200	Astro	0.473726299789384
Br5200	Excit	0.116092081235677
Br5200	Immune	0
Br5200	Mural	0.00735661985408152
Br1942	Oligo	0
Br1942	Micro	0.0940383175757836
Br1942	OPC	0.000156496779575047
Br1942	Inhib	0.334117571354258
Br1942	Astro	0.106720872990302
Br1942	Excit	0.288068754624597
Br1942	Immune	0.000184905512298388
Br1942	Mural	0.176713081163185
Br1964	Oligo	0.222985775534934
Br1964	Micro	0.121970535408395
Br1964	OPC	0
Br1964	Inhib	0.0686710978762686
Br1964	Astro	0.424264681808721
Br1964	Excit	0.162107909371681
Br1964	Immune	0
Br1964	Mural	0
Br1610	Oligo	0.286210638742767
Br1610	Micro	0.0731811329259019
Br1610	OPC	0.000587772446651793
Br1610	Inhib	0.0505543446319065
Br1610	Astro	0.425486225288585
Br1610	Excit	0.160020797651199
Br1610	Immune	0
Br1610	Mural	0.00395908831298864
Br1590	Oligo	0.205615399160011
Br1590	Micro	0.0467011687528486
Br1590	OPC	0
Br1590	Inhib	0
Br1590	Astro	0.684253637763331
Br1590	Excit	0.031494310493556
Br1590	Immune	0
Br1590	Mural	0.0319354838302533
Br1966	Oligo	0.228934825962503
Br1966	Micro	0.0947878476378639
Br1966	OPC	0
Br1966	Inhib	0.0387224210806159
Br1966	Astro	0.480841009016507
Br1966	Excit	0.151229287375802
Br1966	Immune	1.21769839708135e-05
Br1966	Mural	0.00547243194273776
Br1528	Oligo	0.0946808832175003
Br1528	Micro	0.0323918292837928
Br1528	OPC	0
Br1528	Inhib	0.00117121803335143
Br1528	Astro	0.742250762269727
Br1528	Excit	0.0153032251807942
Br1528	Immune	0.00170512869071894
Br1528	Mural	0.112496953324115
Br2353	Oligo	0.172639081720209
Br2353	Micro	0.0320248731007834
Br2353	OPC	0.000391853249004705
Br2353	Inhib	0.0749199099590512
Br2353	Astro	0.498258225948476
Br2353	Excit	0.208111395075829
Br2353	Immune	0.00362171280968354
Br2353	Mural	0.0100329481369634
Br1518	Oligo	0.405989649578699
Br1518	Micro	0.129728795046616
Br1518	OPC	0.0006628783432652
Br1518	Inhib	0.00962719347385949
Br1518	Astro	0.366236739095198
Br1518	Excit	0.0876331360720713
Br1518	Immune	0
Br1518	Mural	0.000121608390290328
Br1263	Oligo	0.350968174904606
Br1263	Micro	0.0372178502108574
Br1263	OPC	0
Br1263	Inhib	0.0197009825324851
Br1263	Astro	0.42064321003565
Br1263	Excit	0.148874636951514
Br1263	Immune	0.00596797577462954
Br1263	Mural	0.0166271695902576
Br845	Oligo	0.438497538589806
Br845	Micro	0.115154177323741
Br845	OPC	0
Br845	Inhib	0.00601267125609764
Br845	Astro	0.364756580285895
Br845	Excit	0.0722635209018455
Br845	Immune	0
Br845	Mural	0.00331551164261589
Br2543	Oligo	0.327378572764374
Br2543	Micro	0.0822188833869791
Br2543	OPC	0
Br2543	Inhib	0.0481990702084914
Br2543	Astro	0.404644940403677
Br2543	Excit	0.130737555977919
Br2543	Immune	0
Br2543	Mural	0.00682097725855897
Br2052	Oligo	0.188589216422878
Br2052	Micro	0.0867493189483628
Br2052	OPC	0
Br2052	Inhib	0.0164611610999467
Br2052	Astro	0.518275920372392
Br2052	Excit	0.151385392597817
Br2052	Immune	0
Br2052	Mural	0.0385389905586027
Br2295	Oligo	0.144797822076838
Br2295	Micro	0.0396823412377478
Br2295	OPC	0
Br2295	Inhib	0.0250068028793136
Br2295	Astro	0.623502614644752
Br2295	Excit	0.165607967672923
Br2295	Immune	0
Br2295	Mural	0.00140245148842635
Br2494	Oligo	0.311977334574625
Br2494	Micro	0.0845803022080751
Br2494	OPC	0.000304426559520581
Br2494	Inhib	0.0620566633179737
Br2494	Astro	0.401691323571637
Br2494	Excit	0.13767065058462
Br2494	Immune	0
Br2494	Mural	0.00171929918354795
Br1060	Oligo	0.0994849443360145
Br1060	Micro	0.0545241008649575
Br1060	OPC	0
Br1060	Inhib	0.00914100552534282
Br1060	Astro	0.6167649928696
Br1060	Excit	0.192535714129284
Br1060	Immune	0
Br1060	Mural	0.0275492422748009
Br1297	Oligo	0.378768063766643
Br1297	Micro	0.0302857161488797
Br1297	OPC	0
Br1297	Inhib	0.00493442611023523
Br1297	Astro	0.484465870993516
Br1297	Excit	0.101545922980726
Br1297	Immune	0
Br1297	Mural	0
Br1738	Oligo	0.140602684937509
Br1738	Micro	0.00503618572861119
Br1738	OPC	0
Br1738	Inhib	0.00288899305438087
Br1738	Astro	0.646778049930763
Br1738	Excit	0.152780892483327
Br1738	Immune	0
Br1738	Mural	0.0519131938654088
Br822	Oligo	0.279800944299258
Br822	Micro	0.094506584772499
Br822	OPC	0
Br822	Inhib	0.0238197871773641
Br822	Astro	0.471515558055578
Br822	Excit	0.0807769279186873
Br822	Immune	0
Br822	Mural	0.0495801977766137
Br1581	Oligo	0.300785704075017
Br1581	Micro	0.0975636449879431
Br1581	OPC	0
Br1581	Inhib	0.0265666358355257
Br1581	Astro	0.434658643959579
Br1581	Excit	0.129794295238355
Br1581	Immune	0
Br1581	Mural	0.0106310759035803
Br1416	Oligo	0.521602745963319
Br1416	Micro	0.0643223595228532
Br1416	OPC	0
Br1416	Inhib	0.0165104639603054
Br1416	Astro	0.299548312499112
Br1416	Excit	0.0905028895986975
Br1416	Immune	0
Br1416	Mural	0.0075132284557125
Br1023	Oligo	0.227472047932954
Br1023	Micro	0.109384561966177
Br1023	OPC	0
Br1023	Inhib	0.0155979210959397
Br1023	Astro	0.553755703855838
Br1023	Excit	0.0856974706978552
Br1023	Immune	0
Br1023	Mural	0.00809229445123581
Br1379	Oligo	0.118202960277505
Br1379	Micro	0.0483903350051782
Br1379	OPC	0.00418736816947805
Br1379	Inhib	0.0233053076221795
Br1379	Astro	0.691200791110826
Br1379	Excit	0.107244353804544
Br1379	Immune	0
Br1379	Mural	0.00746888401028943
Br2304	Oligo	0.149815714837339
Br2304	Micro	0.0204045339886348
Br2304	OPC	1.3701805722766e-05
Br2304	Inhib	0.00746720525289294
Br2304	Astro	0.618706634607099
Br2304	Excit	0.17565765809389
Br2304	Immune	0
Br2304	Mural	0.0279345514144213
Br2313	Oligo	0.560228065211118
Br2313	Micro	0.00798772497059665
Br2313	OPC	0
Br2313	Inhib	0.0105206970840261
Br2313	Astro	0.336894837614886
Br2313	Excit	0.0843686751193738
Br2313	Immune	0
Br2313	Mural	0
Br2257	Oligo	0.232425649275069
Br2257	Micro	0.0382035562651176
Br2257	OPC	0
Br2257	Inhib	0.00324978213120088
Br2257	Astro	0.594464056119268
Br2257	Excit	0.126230176127707
Br2257	Immune	0.00230361661562725
Br2257	Mural	0.00312316346601069
Br1290	Oligo	0.0364820443353759
Br1290	Micro	0.0335792434682549
Br1290	OPC	0.00156036942401463
Br1290	Inhib	0
Br1290	Astro	0.920865575950828
Br1290	Excit	0.00484135212026914
Br1290	Immune	0.000781416300893737
Br1290	Mural	0.00188999840036358
Br1884	Oligo	0.37840164425249
Br1884	Micro	0.0861801421759914
Br1884	OPC	0.000469969639790045
Br1884	Inhib	0.0115486026533847
Br1884	Astro	0.402742346652366
Br1884	Excit	0.116258954215516
Br1884	Immune	0
Br1884	Mural	0.00439834041046197
Br1350	Oligo	0.297212168496487
Br1350	Micro	0.0219773835565862
Br1350	OPC	0
Br1350	Inhib	0.0202485067640071
Br1350	Astro	0.446896457324592
Br1350	Excit	0.19413530040692
Br1350	Immune	0
Br1350	Mural	0.0195301834514069
Br1753	Oligo	0.231140501904264
Br1753	Micro	0.10805108263753
Br1753	OPC	0
Br1753	Inhib	0.0189571349409648
Br1753	Astro	0.459334201740419
Br1753	Excit	0.182517078776822
Br1753	Immune	0
Br1753	Mural	0
Br2322	Oligo	0.116226846967871
Br2322	Micro	0.0276826761248916
Br2322	OPC	0
Br2322	Inhib	0.00197624585978405
Br2322	Astro	0.699309857373516
Br2322	Excit	0.111008169796426
Br2322	Immune	0
Br2322	Mural	0.0437962038775124
Br2474	Oligo	0.090058891584854
Br2474	Micro	0.0588001741482955
Br2474	OPC	0
Br2474	Inhib	0.0488604603699787
Br2474	Astro	0.58347407126375
Br2474	Excit	0.218806402633122
Br2474	Immune	0
Br2474	Mural	0
Br2421	Oligo	0.401162819374732
Br2421	Micro	0.0411495470958675
Br2421	OPC	0.000106611133651256
Br2421	Inhib	0.0357963372006503
Br2421	Astro	0.355419148736887
Br2421	Excit	0.166025904784494
Br2421	Immune	0
Br2421	Mural	0.000339631673717982
Br852	Oligo	0.18760650128826
Br852	Micro	0.0521937533905932
Br852	OPC	0
Br852	Inhib	0.0505963602825581
Br852	Astro	0.558674536851337
Br852	Excit	0.147932142456935
Br852	Immune	0
Br852	Mural	0.00299670573031589
Br1531	Oligo	0.170234925153224
Br1531	Micro	0.095520805253544
Br1531	OPC	0.000178768110560907
Br1531	Inhib	0.0448523833953607
Br1531	Astro	0.560395978792731
Br1531	Excit	0.115724774563717
Br1531	Immune	0
Br1531	Mural	0.0130923647308625
Br2036	Oligo	0.181152974507218
Br2036	Micro	0.0176953608304808
Br2036	OPC	0
Br2036	Inhib	0.00242906142762619
Br2036	Astro	0.747371391122769
Br2036	Excit	0.0180466135609735
Br2036	Immune	0.000183760589174517
Br2036	Mural	0.033120837961758
Br1813	Oligo	0
Br1813	Micro	0.0685636848285698
Br1813	OPC	0.000380450713788455
Br1813	Inhib	0.127561953449332
Br1813	Astro	0.539439158386141
Br1813	Excit	0.188962208375176
Br1813	Immune	0.00011090820342225
Br1813	Mural	0.0749816360435703
Br1006	Oligo	0.302183914602071
Br1006	Micro	0.0106747813651494
Br1006	OPC	0
Br1006	Inhib	0.0142491807364094
Br1006	Astro	0.567429104878876
Br1006	Excit	0.100958889914111
Br1006	Immune	0
Br1006	Mural	0.00450412850338313
Br1648	Oligo	0.453139188484214
Br1648	Micro	0.0419730282935831
Br1648	OPC	0
Br1648	Inhib	0.0024193925063682
Br1648	Astro	0.485494386922862
Br1648	Excit	0.00819420431407495
Br1648	Immune	0.00184179034735668
Br1648	Mural	0.00693800913154151
Br1003	Oligo	0.215448803718419
Br1003	Micro	0.0424541175255348
Br1003	OPC	0
Br1003	Inhib	0.0478463186717104
Br1003	Astro	0.521586508527249
Br1003	Excit	0.171756500913897
Br1003	Immune	0.000907750643190249
Br1003	Mural	0
Br1552	Oligo	0.180454629759862
Br1552	Micro	0.0683081999662464
Br1552	OPC	0.00884601524401873
Br1552	Inhib	0.0155413192233781
Br1552	Astro	0.549468335175629
Br1552	Excit	0.177381500630866
Br1552	Immune	0
Br1552	Mural	0
Br1537	Oligo	0.0812483881630262
Br1537	Micro	0
Br1537	OPC	0
Br1537	Inhib	0.00147567835948239
Br1537	Astro	0.854864368453246
Br1537	Excit	0.0241747466451774
Br1537	Immune	0.000537125796821205
Br1537	Mural	0.0376996925822468
Br1700	Oligo	0.224856757166675
Br1700	Micro	0.0406472852365532
Br1700	OPC	0.000755738318589391
Br1700	Inhib	0.0361776027900866
Br1700	Astro	0.505821609484911
Br1700	Excit	0.173587891828726
Br1700	Immune	0
Br1700	Mural	0.0181531151744597
Br1288	Oligo	0.253457466740748
Br1288	Micro	0.112632150374308
Br1288	OPC	0
Br1288	Inhib	0.0272903246454216
Br1288	Astro	0.50721378046241
Br1288	Excit	0.0910453373724965
Br1288	Immune	0
Br1288	Mural	0.00836094040461603
Br1708	Oligo	0.0103195122232289
Br1708	Micro	0.03132356686292
Br1708	OPC	0
Br1708	Inhib	0.0353246938686451
Br1708	Astro	0.787877175344446
Br1708	Excit	0.129359020989411
Br1708	Immune	0
Br1708	Mural	0.00579603071134957
Br1968	Oligo	0.463331704734567
Br1968	Micro	0.0481561834159068
Br1968	OPC	0
Br1968	Inhib	0.0287896773339108
Br1968	Astro	0.352491345255777
Br1968	Excit	0.105390827519197
Br1968	Immune	0
Br1968	Mural	0.00184026174064174
Br1787	Oligo	0
Br1787	Micro	0.0475562131184143
Br1787	OPC	0.0447094369971913
Br1787	Inhib	0.0749617335791099
Br1787	Astro	0.664666566619992
Br1787	Excit	0.0705736115113939
Br1787	Immune	0
Br1787	Mural	0.0975324381738989
Br1287	Oligo	0.147165701850758
Br1287	Micro	0.0371474528375728
Br1287	OPC	0
Br1287	Inhib	0.00773983939198553
Br1287	Astro	0.599719414122319
Br1287	Excit	0.200473872320392
Br1287	Immune	0
Br1287	Mural	0.0077537194769733
Br1627	Oligo	0.122331460325551
Br1627	Micro	0.0601978707019473
Br1627	OPC	0.000738562584431459
Br1627	Inhib	0.0265714499307654
Br1627	Astro	0.542495390830872
Br1627	Excit	0.1407334849216
Br1627	Immune	0.00308932005929558
Br1627	Mural	0.103842460645537
Br1804	Oligo	0.00175482062891521
Br1804	Micro	0.103080057335594
Br1804	OPC	0.000217057636516486
Br1804	Inhib	0.080157189693008
Br1804	Astro	0.52380761680437
Br1804	Excit	0.0229404818024671
Br1804	Immune	0.0272602292363559
Br1804	Mural	0.240782546862774
Br1912	Oligo	0.328845937931664
Br1912	Micro	0.0090181858832424
Br1912	OPC	0
Br1912	Inhib	0
Br1912	Astro	0.523448717949731
Br1912	Excit	0.130525381180261
Br1912	Immune	0
Br1912	Mural	0.00816177705510099
Br1464	Oligo	0.458001458547657
Br1464	Micro	0.0138166023630265
Br1464	OPC	0
Br1464	Inhib	0.00335427717037952
Br1464	Astro	0.448584030919209
Br1464	Excit	0.0656174503670003
Br1464	Immune	0.00136290790076204
Br1464	Mural	0.00926327273196645
Br1579	Oligo	0.422742610185421
Br1579	Micro	0.0237972551747109
Br1579	OPC	0
Br1579	Inhib	0.0131215939691362
Br1579	Astro	0.390652741573381
Br1579	Excit	0.148999743290789
Br1579	Immune	0.000686055806561326
Br1579	Mural	0
Br1410	Oligo	0.287297922796601
Br1410	Micro	0.0928832647005157
Br1410	OPC	0
Br1410	Inhib	0.0211943700631079
Br1410	Astro	0.473966170757566
Br1410	Excit	0.116031438148906
Br1410	Immune	0
Br1410	Mural	0.00862683353330404
Br1244	Oligo	0.252765926368704
Br1244	Micro	0.0547521953093659
Br1244	OPC	0.000247284097338172
Br1244	Inhib	0.0174675735144812
Br1244	Astro	0.469944092198541
Br1244	Excit	0.202714418597442
Br1244	Immune	0
Br1244	Mural	0.00210850991412735
Br1280	Oligo	0.318270296530503
Br1280	Micro	0.0145780984565895
Br1280	OPC	0
Br1280	Inhib	0.00681372650729669
Br1280	Astro	0.575723827120579
Br1280	Excit	0.0662746648751737
Br1280	Immune	0
Br1280	Mural	0.0183393865098582
Br5262	Oligo	0.269622420260101
Br5262	Micro	0.0520714936505058
Br5262	OPC	0
Br5262	Inhib	0.0074409791634459
Br5262	Astro	0.529413828218897
Br5262	Excit	0.0992485173489733
Br5262	Immune	0
Br5262	Mural	0.0422027613580778
Br846	Oligo	0.377293638371659
Br846	Micro	0.0242776345561743
Br846	OPC	0.000453533370398481
Br846	Inhib	0.00642228037098515
Br846	Astro	0.429989613405491
Br846	Excit	0.102442161081392
Br846	Immune	0
Br846	Mural	0.0591211388438998
Br1320	Oligo	0.420690405791385
Br1320	Micro	0.0250521004870896
Br1320	OPC	0
Br1320	Inhib	0.0122597130420798
Br1320	Astro	0.428277442734077
Br1320	Excit	0.111516396330228
Br1320	Immune	0
Br1320	Mural	0.00220394161514079
Br5367	Oligo	0.199562315801955
Br5367	Micro	0.0195204589414993
Br5367	OPC	0.00151031848425798
Br5367	Inhib	0.00661126213389718
Br5367	Astro	0.518333026027863
Br5367	Excit	0.253458955810683
Br5367	Immune	0
Br5367	Mural	0.00100366279984476
Br1164	Oligo	0.345239932749448
Br1164	Micro	0.0597708300006674
Br1164	OPC	0
Br1164	Inhib	0.0280012950219128
Br1164	Astro	0.437464820205009
Br1164	Excit	0.101557708416201
