sample_id	cell_type	proportion	region	method	reference	cell_type_raw
Br1453	Microglia	0.0923384643988904	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1455	Microglia	0.12767549931702	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1459	Microglia	0.0599411176090149	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1463	Microglia	0.116545630702357	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1464	Microglia	0.0686181292368565	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1473	Microglia	0.0993419304630794	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1474	Microglia	0.127578614669975	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1494	Microglia	0.119662697108731	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1497	Microglia	0.0866091328986373	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1498	Microglia	0.100784208281123	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1499	Microglia	0.121679083788976	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1503	Microglia	0.115270875002894	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1504	Microglia	0.11834638322669	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1509	Microglia	0.143632679634948	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1522	Microglia	0.114669584102659	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1524	Microglia	0.1256141736781	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1527	Microglia	0.127779465522497	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1528	Microglia	0.0855974200053103	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1529	Microglia	0.148216070845807	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1536	Microglia	0.133424554897935	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1538	Microglia	0.111423227265971	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1539	Microglia	0.102552709497873	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1552	Microglia	0.108069665886498	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1556	Microglia	0.105373714969299	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1563	Microglia	0.0970121871760186	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1565	Microglia	0.10680644368684	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1568	Microglia	0.100591540329301	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1571	Microglia	0.0971697240365961	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1573	Microglia	0.0858505227277383	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1576	Microglia	0.0957230380997073	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1578	Microglia	0.0890591419032449	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1579	Microglia	0.117774115493327	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1581	Microglia	0.132605724140624	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1585	Microglia	0.0539605111823414	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1587	Microglia	0.0640896368854395	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1588	Microglia	0.128936879917784	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1590	Microglia	0.0840550503460338	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1594	Microglia	0.104063575085906	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1602	Microglia	0.0899425431581637	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1605	Microglia	0.0848500957277086	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1611	Microglia	0.11578100627866	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1613	Microglia	0.102950861118129	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1615	Microglia	0.105595478654179	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1637	Microglia	0.147390606581307	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1644	Microglia	0.103649565241974	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1648	Microglia	0.13661635221026	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1649	Microglia	0.107759952291075	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1654	Microglia	0.0877202990098727	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1657	Microglia	0.123703691111949	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1663	Microglia	0.0920599964119628	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1664	Microglia	0.0959601281326438	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1665	Microglia	0.101395653041765	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1669	Microglia	0.179574072620376	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1676	Microglia	0.110351664764869	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1678	Microglia	0.12670179419204	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1682	Microglia	0.113640945560705	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1684	Microglia	0.10601610885907	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1688	Microglia	0.0976764820774065	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1693	Microglia	0.0760839744801021	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1695	Microglia	0.107174700753992	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1700	Microglia	0.0687493488082975	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1703	Microglia	0.135263375756693	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1721	Microglia	0.119066786811755	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1722	Microglia	0.0964781839082474	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1733	Microglia	0.080823942037925	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1738	Microglia	0.0761356236939432	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1740	Microglia	0.0988402496786134	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1753	Microglia	0.124973813062541	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1761	Microglia	0.100818545902598	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1832	Microglia	0.0678688341729253	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1840	Microglia	0.081198860810427	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1880	Microglia	0.123474056235312	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1883	Microglia	0.138289830579888	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1884	Microglia	0.135402086888276	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1898	Microglia	0.101130032501658	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1905	Microglia	0.13180481015717	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1912	Microglia	0.079731626708792	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1936	Microglia	0.123906408021204	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1941	Microglia	0.129047004866047	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1946	Microglia	0.0741886377908992	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1958	Microglia	0.0934159948050341	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1960	Microglia	0.133046280952375	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1974	Microglia	0.111959118436653	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2003	Microglia	0.0652564074812927	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2009	Microglia	0.0689234625347739	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2020	Microglia	0.105950743699181	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2038	Microglia	0.0822328814427728	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2044	Microglia	0.0925141730636164	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2046	Microglia	0.0800603760951078	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2064	Microglia	0.105728031268921	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2074	Microglia	0.139705715922617	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2076	Microglia	0.0994888822965157	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2084	Microglia	0.0735573000751335	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2242	Microglia	0.149962103531529	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2257	Microglia	0.0934027598977197	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2263	Microglia	0.0800520357906141	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2267	Microglia	0.0891587029620088	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2271	Microglia	0.113890903176075	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2285	Microglia	0.120600022828874	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2288	Microglia	0.131723889455478	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2292	Microglia	0.0968055015067855	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1003	Endothelial	0.0712338525193109	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1004	Endothelial	0.114630362762413	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1007	Endothelial	0.101366650857366	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1016	Endothelial	0.110836584499761	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1017	Endothelial	0.180501086250555	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1021	Endothelial	0.0793859765795826	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1023	Endothelial	0.107678148746567	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1030	Endothelial	0.0862314641096318	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1034	Endothelial	0.0923639916090934	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1039	Endothelial	0.136778801245712	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1053	Endothelial	0.0811830472337076	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1054	Endothelial	0.164601264846888	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1056	Endothelial	0.106688901146866	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1067	Endothelial	0.0947316221202904	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1069	Endothelial	0.0874751971714014	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1084	Endothelial	0.099458407353352	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1092	Endothelial	0.0673396718476553	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1093	Endothelial	0.0719682945998472	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1099	Endothelial	0.0716792265525712	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1102	Endothelial	0.120852702053342	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1105	Endothelial	0.163332729604093	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1111	Endothelial	0.130492737641436	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1113	Endothelial	0.0773078515318466	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1122	Endothelial	0.102300324182556	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1134	Endothelial	0.10390957031109	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1135	Endothelial	0.100970824400591	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1137	Endothelial	0.103653681286644	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1142	Endothelial	0.0912642825579544	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1143	Endothelial	0.116218292531996	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1157	Endothelial	0.0908597904646144	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1160	Endothelial	0.0884639608812353	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1167	Endothelial	0.147481274728215	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1179	Endothelial	0.125543831054521	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1185	Endothelial	0.25029202059609	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1187	Endothelial	0.132330617995817	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1193	Endothelial	0.115409854645283	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1214	Endothelial	0.120963693342874	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1227	Endothelial	0.142631775040992	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1228	Endothelial	0.0871944985913653	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1235	Endothelial	0.0883955459443159	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1245	Endothelial	0.152682568227721	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1249	Endothelial	0.084933747835614	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1250	Endothelial	0.120712406452034	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1263	Endothelial	0.105918858012671	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1265	Endothelial	0.106796367121651	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1276	Endothelial	0.104947474569653	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1279	Endothelial	0.140038128754416	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1280	Endothelial	0.111470576785897	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1281	Endothelial	0.10425176204576	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1283	Endothelial	0.101373123365242	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1297	Endothelial	0.116986422855799	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1298	Endothelial	0.10234790585372	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1303	Endothelial	0.120313375325069	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1314	Endothelial	0.119215279635645	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1320	Endothelial	0.106335188232535	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1321	Endothelial	0.132072562359276	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1324	Endothelial	0.108628816079577	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1325	Endothelial	0.11175919395964	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1326	Endothelial	0.136249592399895	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1339	Endothelial	0.0946097613568336	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1340	Endothelial	0.0988959851620641	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1348	Endothelial	0.127567349619292	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1370	Endothelial	0.106936259158696	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1371	Endothelial	0.118656226514165	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1378	Endothelial	0.0824673306568257	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1383	Endothelial	0.097676632028951	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1389	Endothelial	0.105896654091718	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1390	Endothelial	0.10077963966155	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1399	Endothelial	0.11861080273415	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1410	Endothelial	0.146549089096183	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1416	Endothelial	0.119667705212175	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1420	Endothelial	0.115690440909983	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1425	Endothelial	0.11967842374199	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1446	Endothelial	0.101246801124302	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1447	Endothelial	0.112510717900743	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1453	Endothelial	0.0821985686174816	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1455	Endothelial	0.0865532694715503	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1459	Endothelial	0.183195261745651	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1463	Endothelial	0.139537599270452	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1464	Endothelial	0.0413086913260874	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1473	Endothelial	0.11091972199	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1474	Endothelial	0.115077365170218	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1494	Endothelial	0.108599646302099	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1497	Endothelial	0.104313808285038	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1498	Endothelial	0.0733913408985628	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1499	Endothelial	0.126204976217461	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1503	Endothelial	0.116325701517731	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1504	Endothelial	0.125992443479509	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1509	Endothelial	0.114935905901985	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1522	Endothelial	0.119316833843029	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1524	Endothelial	0.0950965830997024	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1527	Endothelial	0.0995702142052693	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1528	Endothelial	0.127976925117836	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1529	Endothelial	0.110588601920115	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1536	Endothelial	0.113301132017542	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1538	Endothelial	0.102736970715567	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1539	Endothelial	0.0978258373773157	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1552	Endothelial	0.130436155105211	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1556	Endothelial	0.129391944922712	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1563	Endothelial	0.0936314658839139	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1565	Endothelial	0.0823179953040856	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1568	Endothelial	0.115532465680554	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1571	Endothelial	0.113807539181679	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1573	Endothelial	0.134701403263188	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1576	Endothelial	0.103100144003245	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1578	Endothelial	0.0776955256718129	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1579	Endothelial	0.0754620424288694	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1581	Endothelial	0.0924733223541455	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1585	Endothelial	0.0788721347707163	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1587	Endothelial	0.0784300270069472	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1588	Endothelial	0.123351017118612	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1590	Endothelial	0.104427078592537	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1594	Endothelial	0.11751898276548	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1602	Endothelial	0.110535135776208	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1605	Endothelial	0.112490768271034	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1611	Endothelial	0.125498359838643	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1613	Endothelial	0.100013291621698	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1615	Endothelial	0.214502750837536	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1637	Endothelial	0.122956918203221	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1644	Endothelial	0.133589824851819	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1648	Endothelial	0.106636055584886	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1649	Endothelial	0.214852084606901	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1654	Endothelial	0.0946355084232659	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1657	Endothelial	0.130910677569531	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1663	Endothelial	0.118947693469536	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1664	Endothelial	0.118234947456459	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1665	Endothelial	0.0827604031060263	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1669	Endothelial	0.136641526623289	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1676	Endothelial	0.0871551562918005	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1678	Endothelial	0.107741069214582	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1682	Endothelial	0.125276987419685	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1684	Endothelial	0.101902988170745	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1688	Endothelial	0.164442543277958	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1693	Endothelial	0.119807923785933	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1695	Endothelial	0.11036741147887	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1700	Endothelial	0.0926436261672373	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1703	Endothelial	0.10708044778362	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1721	Endothelial	0.123952993917353	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1722	Endothelial	0.121201060673342	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1733	Endothelial	0.29494852739841	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1738	Endothelial	0.140278843349742	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1740	Endothelial	0.102446760596724	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1753	Endothelial	0.100077676971454	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1761	Endothelial	0.0795743307017682	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1832	Endothelial	0.0899786353000624	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1840	Endothelial	0.122285590907087	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1880	Endothelial	0.0989730059705655	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1883	Endothelial	0.121836503538197	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1884	Endothelial	0.131989983634817	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1898	Endothelial	0.0833077004471338	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1905	Endothelial	0.116977069354135	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1912	Endothelial	0.0974174593496972	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1936	Endothelial	0.131855977899119	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
