sample_id	cell_type	proportion	region	method	reference	cell_type_raw
Br1389	Microglia	0.152852929416435	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1390	Microglia	0.0858274324532741	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1399	Microglia	0.135045472862084	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1410	Microglia	0.145467663457106	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1416	Microglia	0.119487566192214	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1420	Microglia	0.112033469309803	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1425	Microglia	0.104549533161841	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1446	Microglia	0.134308002531229	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1447	Microglia	0.107258569960311	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1453	Microglia	0.0879560043085779	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1455	Microglia	0.125141642921598	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1459	Microglia	0.0685042694135436	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1463	Microglia	0.134373315363168	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1464	Microglia	0.0701081940807664	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1473	Microglia	0.1124377451994	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1474	Microglia	0.138605526168386	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1494	Microglia	0.118269119686252	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1497	Microglia	0.0896818171479328	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1498	Microglia	0.103183158275079	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1499	Microglia	0.14022955649406	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1503	Microglia	0.116675113302809	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1504	Microglia	0.110251179673363	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1509	Microglia	0.130810997753715	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1522	Microglia	0.117116032145905	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1524	Microglia	0.118001502111859	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1527	Microglia	0.113372370373371	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1528	Microglia	0.102869738864321	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1529	Microglia	0.166478673968316	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1536	Microglia	0.114536816387077	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1538	Microglia	0.113813348484881	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1539	Microglia	0.0975472427406678	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1552	Microglia	0.129961029355362	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1556	Microglia	0.119468390482139	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1563	Microglia	0.105214374615111	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1565	Microglia	0.106667761779293	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1568	Microglia	0.113943309852329	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1571	Microglia	0.1036484716659	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1573	Microglia	0.0961528950321189	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1576	Microglia	0.095052306307487	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1578	Microglia	0.0935711908006092	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1579	Microglia	0.0934947512782638	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1581	Microglia	0.141093465663685	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1585	Microglia	0.0674357307958176	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1587	Microglia	0.0818015192725847	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1588	Microglia	0.135019237005031	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1590	Microglia	0.098746371663424	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1594	Microglia	0.102257583980409	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1602	Microglia	0.116715245505513	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1605	Microglia	0.0902878477458565	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1611	Microglia	0.126509157056469	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1613	Microglia	0.110047720362078	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1615	Microglia	0.121452805126723	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1637	Microglia	0.14550205004547	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1644	Microglia	0.109051887295324	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1648	Microglia	0.126991871279413	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1649	Microglia	0.129618017192292	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1654	Microglia	0.0878177475416891	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1657	Microglia	0.144938648162859	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1663	Microglia	0.106202424499142	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1664	Microglia	0.0976603733577089	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1665	Microglia	0.113419362457333	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1669	Microglia	0.171304646956722	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1676	Microglia	0.119118198655808	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1678	Microglia	0.137342536009656	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1682	Microglia	0.126617416356861	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1684	Microglia	0.110845590664041	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1688	Microglia	0.121942987861245	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1693	Microglia	0.0846049245343562	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1695	Microglia	0.116148296352749	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1700	Microglia	0.0712092815248613	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1703	Microglia	0.142720977988484	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1721	Microglia	0.130505142968575	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1722	Microglia	0.0938896911857391	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1733	Microglia	0.0846794958737418	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1738	Microglia	0.0734804682205148	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1740	Microglia	0.102590158231151	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1753	Microglia	0.126541521218309	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1761	Microglia	0.118527729793561	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1832	Microglia	0.0749585756461581	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1840	Microglia	0.10131343007787	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1880	Microglia	0.125448736380349	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1883	Microglia	0.16092786025099	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1884	Microglia	0.14815838958483	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1898	Microglia	0.0918834421754168	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1905	Microglia	0.127729800858297	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1912	Microglia	0.0911431938534733	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1936	Microglia	0.150398595563343	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1941	Microglia	0.131409091564755	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1946	Microglia	0.0741473533087911	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1958	Microglia	0.111407132453863	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1960	Microglia	0.152245714098869	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1974	Microglia	0.11091026964854	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2003	Microglia	0.0713908461725292	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2009	Microglia	0.0797558379645907	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2020	Microglia	0.101526226046102	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2038	Microglia	0.094129292388334	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2044	Microglia	0.107156556171184	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2046	Microglia	0.0893037740815799	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2064	Microglia	0.12749330918405	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2074	Microglia	0.150727656521271	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2076	Microglia	0.121793162794394	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2084	Microglia	0.0980647868101612	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2242	Microglia	0.150232685964105	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2257	Microglia	0.092221738694276	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2263	Microglia	0.0872206952659171	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2267	Microglia	0.0906803188888055	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2271	Microglia	0.110812435472317	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2285	Microglia	0.137022054554461	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2288	Microglia	0.136636164710021	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2292	Microglia	0.0835031197479694	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1003	Endothelial	0.0759116112255004	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1004	Endothelial	0.0971784062831283	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1007	Endothelial	0.0742946355022779	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1016	Endothelial	0.111379946512179	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1017	Endothelial	0.176992642068148	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1021	Endothelial	0.0929872217199768	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1023	Endothelial	0.120000582222013	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1030	Endothelial	0.06948230800906	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1034	Endothelial	0.0960976669193657	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1039	Endothelial	0.132141982590964	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1053	Endothelial	0.0794967417201355	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1054	Endothelial	0.163539008756089	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1056	Endothelial	0.0968546022195036	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1067	Endothelial	0.0831317088990295	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1069	Endothelial	0.0732830174597397	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1084	Endothelial	0.103792684322334	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1092	Endothelial	0.0686496322215652	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1093	Endothelial	0.0791959095300885	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1099	Endothelial	0.0641424410948911	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1102	Endothelial	0.113900722481825	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1105	Endothelial	0.153616987851657	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1111	Endothelial	0.122208984183353	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1113	Endothelial	0.0826576529389029	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1122	Endothelial	0.1130512610504	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1134	Endothelial	0.116926430087728	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1135	Endothelial	0.0945414633359027	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1137	Endothelial	0.10787155639375	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1142	Endothelial	0.0982179438698405	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1143	Endothelial	0.122423339113332	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1157	Endothelial	0.09211271083269	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1160	Endothelial	0.0736057704381094	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1167	Endothelial	0.140255839393764	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1179	Endothelial	0.104630384957181	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1185	Endothelial	0.227768474882595	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1187	Endothelial	0.133097980394594	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1193	Endothelial	0.101793351834448	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1214	Endothelial	0.114444192044713	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1227	Endothelial	0.121804560039683	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1228	Endothelial	0.0937491375705811	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1235	Endothelial	0.0731569632785301	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1245	Endothelial	0.139939959683763	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1249	Endothelial	0.0785951832839379	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1250	Endothelial	0.103376135479255	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1263	Endothelial	0.0991698960542455	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1265	Endothelial	0.103107063908891	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1276	Endothelial	0.0984055793024399	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1279	Endothelial	0.140653081468371	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1280	Endothelial	0.104132527827939	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1281	Endothelial	0.095678992645525	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1283	Endothelial	0.111690907083095	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1297	Endothelial	0.0933073981843931	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1298	Endothelial	0.111562984096069	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1303	Endothelial	0.116444754483562	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1314	Endothelial	0.121966005638865	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1320	Endothelial	0.0938789079219258	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1321	Endothelial	0.104914402224427	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1324	Endothelial	0.107556838124985	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1325	Endothelial	0.0960063996845305	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1326	Endothelial	0.120745373295632	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1339	Endothelial	0.0842991789228973	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1340	Endothelial	0.0991738550413078	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1348	Endothelial	0.119226221390543	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1370	Endothelial	0.0921040214478469	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1371	Endothelial	0.134375874532417	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1378	Endothelial	0.0655727254178835	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1383	Endothelial	0.0914751748661511	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1389	Endothelial	0.108848656422157	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1390	Endothelial	0.096417034396834	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1399	Endothelial	0.112155712479689	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1410	Endothelial	0.137322151074717	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1416	Endothelial	0.118060928526548	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1420	Endothelial	0.0957167698017335	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1425	Endothelial	0.122140669663325	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1446	Endothelial	0.10283686802051	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1447	Endothelial	0.100773280472998	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1453	Endothelial	0.0799917755787776	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1455	Endothelial	0.0772123616302075	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1459	Endothelial	0.172255027402019	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1463	Endothelial	0.136179026055093	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1464	Endothelial	0.0464175053035608	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1473	Endothelial	0.113855024252224	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1474	Endothelial	0.103719230923842	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1494	Endothelial	0.109502493859268	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1497	Endothelial	0.0974275595131882	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1498	Endothelial	0.0707686578451325	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1499	Endothelial	0.115516263432884	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1503	Endothelial	0.0970519160011116	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1504	Endothelial	0.135196234824469	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1509	Endothelial	0.102852515163932	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1522	Endothelial	0.101683992146144	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1524	Endothelial	0.0947484415286453	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1527	Endothelial	0.0952449476360354	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1528	Endothelial	0.107406966878286	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1529	Endothelial	0.108000658714426	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1536	Endothelial	0.109440114411933	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1538	Endothelial	0.0950200862576237	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1539	Endothelial	0.088563634697048	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1552	Endothelial	0.109645746884007	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1556	Endothelial	0.132142319194712	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1563	Endothelial	0.0979929540931868	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1565	Endothelial	0.0843277940089478	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1568	Endothelial	0.110979208317724	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1571	Endothelial	0.108251690287256	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1573	Endothelial	0.148377212138065	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1576	Endothelial	0.0978599236818848	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1578	Endothelial	0.0750939762499724	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1579	Endothelial	0.0979091828357101	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1581	Endothelial	0.106421919132391	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1585	Endothelial	0.0739537125669507	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1587	Endothelial	0.0660656159715347	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1588	Endothelial	0.0983156671198585	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1590	Endothelial	0.115816847261627	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1594	Endothelial	0.103256610544062	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1602	Endothelial	0.118485947129115	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1605	Endothelial	0.093371229241285	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1611	Endothelial	0.124463266392668	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1613	Endothelial	0.0786572205680663	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1615	Endothelial	0.190937522563573	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1637	Endothelial	0.141660513323651	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1644	Endothelial	0.114562369992423	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1648	Endothelial	0.0946396520232905	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1649	Endothelial	0.196152020265283	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1654	Endothelial	0.0856407583930457	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1657	Endothelial	0.128471021281304	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1663	Endothelial	0.108716353316293	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1664	Endothelial	0.104821090869229	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1665	Endothelial	0.0693789172760223	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1669	Endothelial	0.147030688943463	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1676	Endothelial	0.0880517638879751	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1678	Endothelial	0.0979411034395919	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1682	Endothelial	0.120104871912502	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1684	Endothelial	0.0890284083002621	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1688	Endothelial	0.150395522602739	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1693	Endothelial	0.0988522130346087	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1695	Endothelial	0.0997530109600891	hippocampus	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
