"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"R4719",-23.1790640169386,1.75713915492291,-5.40738350637835,0.890734489727036,0.262182578814958,-1.8405546744478,1.68347058068878,1.85364135255627,1.25167268237911,1.46988295207357,-0.420295302845827,-0.355968924263454,-0.553772121987975,1.48850864947989
"R4720",9.76329138523785,-12.441515824454,-3.83607929688257,-19.0512306419042,6.27200993366063,7.5289315378543,0.628784154367395,1.69553167997336,1.19146462766082,4.25667317698163,2.85834173985895,1.33267108852914,-2.50164854995816,-5.48134388420792
"R4721",14.1261017233372,5.34745765060872,5.42831701000707,2.53565964062281,-0.981007150502249,-1.40923261124113,4.04137996747746,-2.94227527427622,-0.632963433653439,1.39535183095344,-1.61808120856576,-0.0281838875621253,2.3372353610752,-1.22888425974056
"R4722",11.5187610000374,5.12764006201433,-11.5266329947355,-4.15090146473658,-10.654613412029,0.865403156898926,-3.88781455841609,-1.74182527931453,6.07000567634051,0.782305836837112,-2.58730003148405,-2.18191628430452,0.636696852539988,-0.365351347554898
"R4723",8.29577672442422,5.68308297638875,-5.44840688122851,-1.28228887766413,-7.03339388674083,3.17573828485925,-1.74039924609279,3.91632146374253,-0.886479440665454,0.147491285258859,-1.39574080360699,-0.0692527984817429,-0.0610745415439568,0.900977667145435
"R4724",-3.74441492019191,7.40410849870029,-3.25031542086631,5.53945844305192,-5.49223040970138,-5.05661912939253,-1.45005607662128,-4.4082550386685,9.17564671153873,2.97061821441189,-0.675461607271138,-5.95599138861985,4.05141997984369,-2.41674974358883
"R4725",-39.8730387388136,-8.42473761957336,1.80209726892251,-9.981344053529,-4.85642959385882,-5.90270857697644,-6.85844887561629,-8.57472096528072,9.43263957229705,-0.305365994389499,-0.744958372744008,-5.15218123434166,-0.112443512664579,-0.874117440479256
"R4726",-17.9195473390465,4.71083266226627,-8.35892155154301,2.81511082262543,0.716044199414729,-5.55203968929743,-1.12771012150165,-7.1967231305095,6.95879699234242,0.957973300362076,-3.77794499112595,-0.801972622602299,-1.74189635521527,-0.517744809719768
"R4727",-4.83421300369056,8.1471899743181,-10.6774088506097,4.8979292932937,-9.5827268908697,3.86077345491611,-3.06360721994426,-7.26561658610331,6.87885935571568,-1.14295592065539,-0.710474729263861,-0.561123369085656,1.82517451648456,0.0619704312377549
"R4729",0.816505370803297,8.54675553772351,-6.61633122988384,3.78819175692266,-8.04691410387555,2.98582484680052,-3.43373443703921,-3.66073756367521,5.78386121310489,0.165132314706412,-3.13823334609662,-2.37986486175048,-2.30205588809694,1.43787337095654
"R4731",16.6578646507388,3.14695648006806,2.36207595707369,-0.301552973666351,4.51924500456593,1.15363675753289,-1.7374493993553,-0.329100036619697,1.78660851258572,2.39362971556911,3.95596495232767,1.94037238764485,1.85011561226058,-1.10793267627059
"R4732",3.07834022971126,7.0729192064721,-4.00274918679969,3.50543278539488,-6.25015860804736,2.56691862270265,-1.54822591560601,3.36251623973192,-3.59764276347996,-0.019623631762772,0.233912001866212,0.842599150015612,-2.35415849908631,-3.0153667585445
"R4733",5.84405612217577,7.50378531752718,-9.91209848678913,-0.605343612844125,1.60316953950072,-2.44538599760739,1.76117131836318,-1.03050867429581,1.57012947638694,-3.85142708016988,-1.90636609197079,1.11812409452598,0.102267449743352,0.0750356646134168
"R4738",5.32705210414739,1.60537089105861,5.4772405238247,-2.19604874370293,0.179163461492485,-2.57552078728985,-3.04461303705092,1.61027963852037,-0.976830321598559,-0.750303695849103,-0.729277369706085,-1.53329683693885,0.429362033305753,0.907392556523908
"R4742",-5.42497686685681,4.18656373464983,6.29996575611804,3.54037459183831,-3.70685713199874,-0.352638558054753,4.24486916074878,-1.07002725773478,-2.11885419052196,4.61760147416039,-1.51466012346772,1.39400658957316,0.810226172834078,-0.686850998176301
"R4743",3.36657733276411,6.36499308905678,-7.34596431539806,4.61749662902714,1.14153815781002,-1.18648566480232,0.00308260793575652,-4.22087177535254,-2.7480144796669,-4.54814319191271,1.56257530035247,-0.496480282595181,0.270529025575179,0.370475515993747
"R4744",-11.6504953370276,1.60385956017199,6.9327074442555,1.41724783837026,-2.24983298399339,-1.73722330940762,3.10447543067,0.10471528279145,2.14870165266111,2.29733958139148,-0.265683623216668,1.06954272541121,-0.021358916467774,0.225811590658248
"R4753",6.43942135574561,4.34785626688317,-6.84656441229835,-2.64908633906094,-7.80823880636838,1.19658671438382,-2.57365659334706,2.36138529272423,-3.95402470634573,1.39430062065145,0.259516406995109,-2.03930445221365,0.279450182745182,0.697637744646615
"R4756",-0.669744920562448,2.79746419846563,2.00998877771396,0.774733121919314,0.203906488181685,0.090771081289315,0.183350063726354,0.385935628411726,-2.2220075421523,-0.218803672195909,-1.17864635317252,4.14761807135697,0.508914822098437,-2.48578776840178
"R4758",11.980349096366,1.28805413106095,4.68941344364796,-3.00992325088729,-0.610964793487988,2.48531497088872,-1.58743964233395,-0.207313561544923,1.88947320714292,-2.90270316732991,-1.26249731517056,-0.288092766485479,1.95334413146395,0.0751998173584567
"R4762",-15.1877031645163,3.02357977633382,2.04198257483219,5.41678397878162,-1.80073230361809,-3.25589863677169,1.09853737831512,1.14354799489899,-1.66569687827187,-0.0494291690690258,-1.11519336198549,2.99397729482088,1.37410377800098,-1.27161039938377
"R4764",4.70293153217527,1.71483880007199,5.55094755687214,-0.327106190976815,1.251901026235,2.47393322724578,-1.40754968076718,-0.863972965074386,-0.162253274076595,-3.7956556733382,-2.43701251150286,-0.546131533253246,2.94351033706864,-0.445714070308106
"R4765",-4.48004138290339,1.69245258254047,5.24570541244079,-0.242264783535741,-0.678437072048027,1.2531285027571,3.49291713519424,-4.04326836358378,-0.684097241634049,-0.302361072534037,1.46150245519992,-1.15356043467057,-0.224798053014037,-0.917675448794223
"R4766",5.08883919853038,4.35848277189305,4.95897149417205,1.21169160637539,1.07607313064916,2.46757134631011,-2.54849083567486,-0.560539978854818,-1.04781466446296,-3.57672263212509,-2.37537453572753,-1.06546212735475,1.40169861795125,0.284691700445653
"R4767",3.8143192521022,3.54388113724826,6.101249907101,0.892959519266992,0.21513919458032,0.559397019868914,-3.62653599813801,1.23397385064993,2.52264544886378,-0.135091133452852,-0.243094395640956,1.5714431499872,-0.0867520453130878,-1.57769958644974
"R4768",7.38097153417954,4.09709747886346,3.05226544031799,3.73478070512907,0.437067568392157,-0.84238616276905,1.84288808517255,-3.14165636995491,-1.36656352677424,-4.02330275550919,-0.707995103001435,1.06735957334942,2.50869543651535,-1.748938992011
"R4769",2.22070864520979,4.31046580413266,6.64679899007923,2.96560505427135,-0.531800958389307,-0.294840125955652,-2.92385760799841,-0.117088377452623,-0.83356262839467,-2.35486466794493,-0.764260720143902,-0.340866352282715,1.41207425468373,0.674724948447122
"R4771",14.372539230165,9.59161353710707,-7.60321690781421,0.916566717629876,-4.68861943635653,4.18426018179795,-2.44287956784089,3.9952647896376,-0.296267838655259,-0.427814995194025,0.0126494524560393,-3.11393390134131,-1.85242802271223,0.767753893336214
"R4774",-4.75389968781972,1.61485319699204,-4.35300597238209,-1.06784319108366,4.92608247308622,2.39804518333279,6.04631167567401,-1.10073123947269,-0.527120846745124,-0.843849752190305,-3.60673925648951,0.652924894262139,3.23413339533591,0.950347003405403
"R4775",-0.624776311073654,0.907235913556474,-7.65265394259631,4.55861395417839,0.914785846087186,1.41718850828706,-0.623042984210335,-2.44130226380178,-3.16047944647486,2.11606695179277,-4.55801498795166,2.85418081866663,1.62330932599236,1.35015716123375
"R4777",-2.07501335576327,3.23025050048866,-6.64979645329115,-0.788090923016379,-3.39657974217963,10.0364791673057,0.339388890814684,-0.981302260099736,-2.52095512516366,-1.99698969323487,0.98744893901874,-1.59211634494931,1.17679002104021,1.35920011869294
"R4778",11.8601926519578,8.25876858818168,-5.68853245834565,3.70398855455143,-6.29198036455861,3.08858325240694,0.802351518426163,1.866573965369,0.00795550685674774,-4.86181895584055,-0.409138126210105,0.310935293638327,2.9365827629716,0.117032937492445
"R4780",-23.1054573213968,-3.94392800282776,4.36684580987349,-4.34392048078801,-0.427688156335632,4.58594535239336,-2.0916956260051,5.50483606628334,4.95664778689201,2.02918423275624,-6.57640923380707,2.51429009466068,1.46800379739548,2.39379253119247
"R4781",15.0381763073358,9.09287479206636,-4.26302224832214,2.83430635357014,-6.21281090902163,4.10176178512486,-1.78560412424804,1.56127526639837,-1.15263210650374,0.777428436733297,0.594035966748394,-4.39357017339487,0.20808798100297,0.337642227439811
"R4783",10.1025176337741,10.0118868332844,-6.90311332916498,4.69508336205923,-4.98820740049777,2.79315880274987,-3.19511510577346,1.85510401761392,-3.62580421350324,-0.212482621849197,0.407712258202765,-4.12039041110845,-1.19660459624856,-1.05258443140056
"R4784",-1.40976129769632,1.43807798429214,-0.578129786810924,-1.86862780985678,6.10452956133714,4.48492536894089,-0.558340305602242,-1.39416381335653,0.484658324439088,-1.84625926697609,0.0213750933684418,0.864706568209406,3.32527083321791,0.68927193321099
"R4785",21.3377385339031,9.54503468289231,-9.88201139514783,0.78697715749145,-3.79132673012094,3.15243928480268,-0.584657095869843,1.53278385921757,2.04220106023578,-2.66996225163235,1.07390335129196,-1.38786729328553,-0.10479381086388,1.12722023712104
"R4786",17.8205732016936,-0.697872198790303,-8.59642706157489,-13.2268643931895,-8.47079572754484,-3.09064326675173,-4.54742079482451,3.59383769224411,-1.93844427462832,-2.15010774255497,0.45834665508898,-1.86059669711846,1.79609435126887,1.53182293939866
"R4787",17.6706981356542,6.56953936497668,-3.29238143817741,0.570300766283395,6.3783324112438,0.499811594015798,-2.22567694082073,-0.991869346437135,-3.62929213552034,2.61171328293541,1.83557780944075,0.691432865264481,1.46417360079123,0.0652264531325613
"R4788",10.5481064760342,5.32862862748757,1.96074709634026,1.3761120969265,4.45558303540249,-0.358187972720086,-2.7496928849686,0.876684545078351,-0.16296097811047,4.00658638484991,0.867852806203899,0.311792276418779,1.4052564778405,-0.650030379236279
"R4793",12.2661005792203,1.81353560430681,-0.925131800888286,-1.93251246379758,5.47981990560294,2.02566445608247,-1.97756848428738,0.0207054484301153,0.469231123399207,3.66423208181807,2.87605725895892,1.26552136956164,1.41957507370757,0.202338827652842
"R4795",10.6451293622474,5.02686097179798,-6.3273439010524,-2.60928435002366,-0.363390934623967,-2.84432143692304,3.32844956140895,-2.9905698543546,3.68866142069656,-4.5971724755134,-0.899631197555556,0.0488293127209279,1.10801449374546,-1.37212642901299
"R4797",-15.6947821949713,0.0204312515452633,-1.48865713357331,-2.49086939528697,-1.16311842464913,-1.32885592976372,0.0935027963360107,-1.697687733757,-3.14819402300543,-0.0995981133739357,1.39639594699891,1.24479570318277,0.737105921723377,1.13236632622567
"R4798",5.03851406648287,8.91274429062583,-7.42659841115855,2.19888164176508,-4.16610671404936,3.21145069474717,-0.960730997455725,2.91387770339137,-4.39095216601626,0.0414597248049456,-0.211257937862682,-3.80786691143616,-1.38437600054874,1.2217509042815
"R4799",-18.1343930029849,3.82856862724962,-5.03688767747118,4.27224553579183,0.928382682503912,-2.55918972103428,-2.56297174630802,-1.0486806742194,-1.40835516055718,1.06783610536513,2.69275775129248,-1.04799444921917,-2.6642931591876,0.347234721916332
"R4800",-0.0918106504339878,0.688993222581665,2.93636265024073,-0.974455214576711,-1.76000497046327,2.48168567966042,2.76058612931383,-2.04988897416288,3.01595935314313,-1.38887335370033,3.5306811979419,4.19295685754378,-0.741744837192902,-0.0225509853901406
"R4801",9.1145554687523,8.81261234200288,-3.76207108888313,4.83031418983514,-7.07698965243694,1.42650933089214,-1.33872279030027,4.04838237383938,-1.99300711482779,1.19406029174205,0.356997455146565,-0.615564726640901,-0.978419818062025,1.27736350454005
"R4802",26.3342225859435,7.57527005626866,-6.32528537085617,-3.55543370746898,-7.19647258788811,1.34045876734137,-1.50230703883339,4.03264308256177,-2.79422073019285,0.726723537303524,0.110514093222253,-3.05679643335367,-0.445221733049459,0.713807750352556
"R4805",-13.9371404310232,2.21615375273086,-4.11481162576297,2.11001914979355,0.271945122433956,-0.692141358025497,0.267023403246015,1.00434097469847,-2.2178752401276,2.96791969350188,0.631057545241011,1.46404861305902,-0.99202283347759,-0.255555847141151
"R4806",-2.99467606968451,3.78482436857124,3.97192225536518,6.05772038884399,-1.98413274280227,-3.86741165010105,1.5783790940764,-4.93528621066185,-2.99381207394794,-7.65120493194216,0.565704125196897,-0.777248964589292,1.59402768899981,-2.2192206164675
"R4809",1.44056975239353,2.48120334940016,3.78960159419792,-0.634992579433791,0.127529174883395,-1.51553601955193,-1.5894041034476,5.93107342385644,2.07169349146219,-2.52071643664523,-1.08951666277357,1.78278229460664,-1.64777966667465,-0.255016439378459
"R4810",11.1056597974958,5.12868886456351,-5.6654277475648,-1.74573172272724,-6.59484521728182,5.83228987952467,-1.57898834019277,3.67312897438635,-3.11511256530162,1.84643426924436,-0.504643855459991,-0.450337040726699,0.566815216097837,-0.59033815122399
"R4811",-18.0843367035262,3.18085905018201,5.8770026556277,4.46286065614345,-2.45553373699628,-2.45059704075217,2.03191847282846,0.879280525502068,0.0700417687222537,1.15436243293488,-0.985585899301623,1.22430354499297,0.823041064474854,0.907263737498026
"R4812",0.576558822678901,2.63399375948106,4.47242765696669,0.048536225365354,0.504978677912704,-0.494718880282426,0.145423936792059,4.03109822178373,2.30865353738446,-1.89883168781186,-3.30096051966025,2.17577393054157,-1.50005341771899,-1.24866029605426
"R4813",1.65513747270089,6.75935290062112,-6.29258779594867,3.05859196004149,1.10595954053944,-0.360249279032832,1.37054577476377,-2.13339078786028,-1.62807608016715,1.65991466559146,-1.09021467836454,0.161167997577332,0.256268144291986,0.27734909229793
"R4815",4.92687429677217,5.56048124438503,-4.86539288304516,2.25255696538851,0.662459956980417,-1.60341407412346,0.964530530226476,-1.37219840939609,0.232303236378894,0.949417412815464,1.30406377096841,-0.321591767207842,0.148335294320485,0.217667099030086
"R4817",3.11769165072098,2.25523306890263,-7.35003482734804,-6.54781455625984,-8.20227041413077,0.224839264693364,-1.96375368563639,2.82720578866328,-1.76268073313331,-2.14224351136751,0.871727660673408,0.528841876534396,0.800425973805509,1.89894156875505
"R4818",-8.50959062213694,2.14498992078315,4.23077395503486,1.86967031218543,-0.424531969755435,-1.84522801672788,-4.67638535421127,0.757492147875243,-2.00858306574721,-3.00622947088229,1.75563640128026,-2.48176034776494,-0.972836938273508,-0.112074834678363
"R4819",9.40872969093003,5.1711839457329,-5.78504652012487,2.26361658363075,-0.262489129442471,-1.55404198457548,2.33907907602927,-1.67936092436397,2.91665172381615,-0.0677422612938481,-0.399506805029708,-0.126764102431827,1.30529408597732,1.45744249871152
"R4820",-3.30482853582014,-4.62530952669005,-7.34469571004283,-8.84385438614015,-10.0841728616177,1.80411977134508,-0.413861282861947,4.34504486318197,-1.09562394765566,-2.38805903714436,-0.208646180579999,2.2295858861179,0.774698943944191,-5.9409626569848
"R4821",19.2056699073206,3.55152182699293,-0.221621934490366,-1.09743842102156,2.81260584375409,1.57529144637293,-1.37876878835893,-2.21817294073678,-1.40903409660759,-0.517233901284266,2.0567248476543,1.99390619307312,-2.10159244747141,-0.94478715761194
"R4822",-10.6263806402209,0.773699363399558,-7.83374080161081,-1.37233727470424,1.51759185052361,-3.27741277480902,0.305036874625756,2.49311245644664,0.212116969689472,-0.493982739358912,-0.0619678216565923,2.36484170612307,-1.67005267895437,1.31509559811646
"R4824",10.035250061439,3.76368987851169,3.87565474843167,0.450214513956661,-0.847232406390206,-1.5420671985288,0.440389834398636,-0.119878231025326,-2.11000912473447,2.1880756512147,0.383125961811016,1.79507428188289,-1.70510940188636,-3.0569263361309
"R4825",15.1828549679237,6.07896610556055,-6.4535337695995,0.866889012076428,2.4391103377632,-0.191014747705413,0.548902216347672,-1.74474579327461,-1.32220556802508,1.66811069749264,-0.139443939122035,-0.717570055286698,-0.576437514364775,0.120873498390362
"R4826",-0.595609924624027,4.01566157128503,-4.45927031654954,1.07309632542288,-0.664816112417375,-0.463532999092823,2.28452370998431,-3.11310578109401,-0.430399219226152,2.35964804188995,1.22711875091559,-0.644534156697432,-1.16091514990651,-0.0811957201773977
"R4827",-8.63804629546449,1.2500976508953,-2.64253350660869,0.532694031252806,4.9619006613869,2.49722253122588,-3.41843733920751,0.63247736326135,-0.771841082266346,0.351414824894233,2.4865445188383,1.44859188495233,0.717650095783558,0.838938322804638
"R4828",1.85777343694929,5.80701465768837,-6.26431273674583,3.3543014767816,2.90919823833606,-3.58710664861773,0.984492117158575,2.64157537132624,1.59927663297808,0.981529201288577,0.117406728856784,1.81491802804341,-2.7196197776372,0.958139017908938
"R4842",3.7759739803189,4.12431084937243,7.5831278666151,4.57656751784285,3.10700154695888,-2.77971734949655,1.6395132542654,7.33797853580006,-4.06709708575211,3.8723546003389,3.9968917514261,-1.6023962729565,3.00455869539722,-0.235443531891446
"R4846",-22.3434871585173,-8.12120258593079,10.7741201492913,-3.10021948921984,1.26040089901297,2.15664861870896,2.93668541087493,5.76606661039616,-0.865756500892348,-1.60593769403843,4.47133133198903,-1.66697712767055,1.42331871526635,-0.233893526270439
"R4850",-45.0243339251088,-7.8011456315179,-4.61861768555194,0.0464569062979215,6.80836800774369,1.5874017321279,2.94873067534862,2.9869419210988,0.626539887972165,-3.8476663603007,2.17121527912855,-1.34694639954168,-0.886464776379009,1.91703028583472
"R4854",-12.1947152262085,-2.28599199111157,-3.88242630984086,-2.94266221417707,7.40771943591782,3.09438688474058,7.91896171585326,0.052065970153562,-1.06749325799371,-4.54111184467265,-1.05109491242063,0.110283922453959,3.39875712106726,1.85222552039281
"R4855",11.9396103233782,4.92397755255646,-6.11432169836954,1.09092397428453,-3.16727590051955,3.28723730095901,2.01157440630166,6.92697609379046,-0.653286628417281,1.44239222501583,1.35257200026533,-0.739611608675538,0.456386581935164,1.76918086319695
"R4857",-19.2545211660006,-1.46408029723391,12.4621659597541,7.14320966811208,2.60393481447878,-6.74825228602725,13.2397036025487,12.4176769363637,-2.43559043201693,-0.58346627496582,7.29386511767246,-0.355929592570522,8.1110011201708,-0.0751722590832486
"R4858",-0.572281343806705,1.34403738380535,-1.65373684141877,2.13439181650699,0.813197407189072,-2.47502015544618,5.39855262148334,4.68203520225842,-4.53807353508225,2.05619917858802,1.78144423175321,-0.0683631057383091,1.42859502055203,-3.30873272590659
"R4859",-4.07515121363081,-0.685155447653393,12.6150748547293,5.540918170881,-3.21158676457854,-2.48608337947035,13.258883399891,13.4668905113514,-4.17635051576011,-0.832204020618072,9.26977627501096,-3.49707881639068,9.04916400671561,-0.299188570682318
"R4861",18.9303259951131,-2.37553555240526,0.0992185034769025,-4.13389036981356,7.56725664587348,-1.58971424128612,10.472713475571,3.21430973842356,0.424850543796338,0.138554151971215,3.14734579244406,-1.94909317088169,0.14349187103537,1.63780504887487
"R4863",14.9027317202797,-1.81882116015277,9.11410945064808,-3.98403443053142,5.99698347620583,0.653040536571486,7.03683524161607,6.53998725310881,1.27163894379557,-2.38026935864611,1.17307255832851,-1.62338293059692,0.275960803621749,2.6462689728311
"R4864",-3.41676668224555,2.34000562017227,7.79817084853645,1.95097914044159,1.83574616943793,-3.1596907876496,1.79756365263477,9.66829243845593,0.941061299758746,-1.3313444020935,0.246068656155856,-1.434450519948,0.203987829398883,2.41014353705567
"R4865",5.28758660598497,4.28487140679795,5.33173884316439,1.36424746122893,0.147278657494716,-0.970751636932365,-0.838903800980508,2.16610389252388,4.84511867578582,-4.51433485660012,-2.59077097365223,2.82892621982019,1.3042183284798,1.96617857437103
"R4866",15.465576459843,3.59460094976432,4.49616865441007,0.528968604532011,2.28203000741618,-0.270163503755855,0.0385850630363558,3.53354927193515,4.93506477642841,-2.10588158313819,-1.04235869033926,-1.46007381485738,-1.66125975578339,1.77117199098578
"R4867",11.4733673760882,9.57618906151823,-5.34718096311365,4.27436026233665,-5.9179850116074,3.06853093443924,-0.892438875293653,1.32639967967674,-1.46364301798423,-1.46893093092908,0.483171503851032,-1.4102680717667,-0.134119988369055,0.353519397841441
"R4868",12.9785195969507,6.62488131884246,-6.12741518970872,2.80885560950556,2.60413678710999,-2.94127471396105,1.82236148715839,-0.450489041280268,2.61090250273659,-0.616760542930993,0.43992582605887,-0.733282983599738,-2.56459563189161,0.715151144174558
"R4869",5.27734408040204,3.01046586139539,-4.84277720064881,-2.22894124552839,-7.58068721200626,8.05079963762456,0.157794314634708,0.725082440336653,-0.964916636991017,3.68800681653162,1.30930905093535,-1.90121800374451,-0.465905664526253,0.508215899985711
"R4872",-7.40696951601948,0.493762202177781,0.292828614507628,-1.34246268843529,-3.16541885698896,-1.74477820017185,1.36008745407896,-0.93551621346972,-4.29475908484775,3.7266249824478,0.49560293816227,3.1376243717284,0.409921978950949,0.27109792700108
"R4873",12.5587167757244,6.33604237995754,-0.0849802886376807,1.30838270646882,4.03954370076596,-2.24375918578145,-2.64421740670244,0.887208493347325,2.483964651595,1.87565024995362,1.86064509349585,-1.06643789753049,2.12942116048386,-0.877650952658306
"R4875",17.5314734481757,4.49784577110981,-0.76221281190006,-0.319182818987164,5.83262416760545,1.51221508050908,-1.53905577027319,-1.70478472005475,-0.751878003396555,1.87610168610602,3.23878892579079,-1.03770698377634,0.0220588764195987,-0.979935380601995
"R4878",-14.024332945284,5.69828665750325,-5.31144245891466,5.00476712255889,-6.52146873505918,1.68207649809257,-0.605001368914896,3.91142697638778,-1.92209550290984,-0.442324641691969,1.57511487685222,-0.337529460630644,-0.787338386057749,0.623341586273487
"R4880",-19.4143653730275,-5.0550843086272,-0.382657638516569,-3.27595201417308,1.02181804304832,0.9033535464959,-1.60298211609386,5.55658691706778,3.01146041931712,-4.29942780819961,-2.59706099783003,1.45320535300324,-2.44791444834838,-8.08866266842683
"R4881",-32.8497069484804,-0.083900097981452,0.279774172568596,3.43077923966217,-0.87017232037684,-0.752764527711572,0.565815997924978,0.779494782951795,-0.0350422064912446,0.716404481987168,1.46290054696823,0.690811147227755,-1.86704299669849,0.90832054376557
"R4882",-16.6090180641307,1.45488711945273,7.73002867707485,2.11878244163523,-2.50622447179672,1.02732689053268,-0.162624806349619,0.786056661091971,1.58257870478641,1.69582382370161,-0.369444816812671,-0.529779658262229,-0.48354460387198,0.686684872242185
"R4883",-0.479467697153583,4.5150362277089,5.78561714337596,3.73298498822453,-1.95185045323252,0.70894469017355,-2.30611632361582,-1.13116112336356,0.148874187705806,-4.30076152343396,-1.24466413071899,-0.00545594047253228,2.05832934940156,-0.0672407825021633
"R4884",9.45432395441877,5.7633024958758,6.1410893736154,0.601344613283516,0.147511777457636,0.388366862833147,-1.02958096213476,-1.34244675832169,1.21738674429598,-0.818298252663619,-0.611673906519009,-1.06456581886548,-0.107930937331244,0.585563597487933
"R4885",-6.14148745959507,2.70513985325745,8.40600344607999,0.825339404366963,-2.30416701270167,0.434628162971684,-1.14051240060081,1.63600137196891,-0.0660343457692063,2.3845856172459,-1.7469081107133,-1.75377769428936,-1.37393152846342,0.601277357823455
"R4886",-30.4418735227024,-3.38035550464512,-2.9367915297781,0.0663114726330498,-0.86190546227867,-4.09167428229967,-1.75995809293351,-0.364041194630156,2.81475589443243,-2.04943316250311,3.76046427698076,-5.36139342087577,2.13362963326574,-1.44001963121137
"R4888",4.55371254000309,3.51701923777528,3.63294889898911,0.964563812239051,-1.69858278906077,0.398153292970465,3.20323444161571,-2.8442360235468,0.808458780214548,2.53917113533506,0.335669153915113,-0.590378632500777,0.299624886259748,-0.699937084218349
"R4892",-10.6066916537874,4.32089873615045,7.61703993253031,4.3594950515674,-1.99543173871215,-0.9797040081668,-2.12291123974828,0.260373532820316,1.05962885904406,-1.39742426600792,-0.22537849614929,-0.481346427635562,1.24606942836419,-0.146244795811705
"R4893",9.77081687185509,2.40237326282104,1.57390181859359,0.373679431551724,-1.54244438254806,-0.0451354374784291,2.8505783608163,-3.14907774522285,-0.824370293037442,1.56795899969628,1.11780930326314,2.594395514448,0.46938492955961,-2.19261784677568
"R4894",-10.2954619747911,3.88515791618444,0.140286431585784,1.65052016510155,3.46977321129185,-0.135911719904799,-2.23596761521759,1.67734217121315,3.45092000544727,0.783524902451082,2.02010152858802,-2.04567013335524,1.84752971062922,0.276258354232609
"R4896",31.2949229450031,-14.8426631138331,1.94835312978461,2.22630782238862,0.644192139802374,2.74074713720984,1.85681985697003,-1.34857781869546,-1.31201623551559,1.24711123396868,-4.1155899244113,2.17560172142338,3.1181157129005,-1.21751624684564
"R4897",24.7160117033518,-34.994650531671,-7.63686310686306,3.43657436355937,2.89566925071736,-0.782461276719437,3.70039589298295,0.225645785297136,-1.13044660872583,-0.781092235497674,-0.71873770631355,-1.7335824295288,-2.33577478624855,0.245720029145655
"R4898",16.4937225361699,-31.5018704445046,3.26049716093499,5.11707427827669,-2.59706262905406,1.50259572075376,-2.98269794755339,-0.479790178667522,0.510359301954782,-1.992718218433,-0.879570436230727,-0.989732557397919,-0.868211503158873,-0.0412137884017914
"R4900",23.8041670770314,-25.6517803969819,-1.42830348234598,6.81561772871446,2.95792962050594,0.899198847574235,-3.49951140232696,0.900301308632551,0.690110183887406,0.490577031018342,0.99748657869462,0.58033257425612,3.55438201021286,-0.488077831645629
"R4902",23.6344410202574,-34.9521370450988,-2.65988843400511,5.31982520693626,4.43854745604914,2.07860695006333,-3.89375673230666,-2.21314926848835,-0.948010819832274,0.651015214242436,3.67401797660936,-0.603457351295368,-0.267462279402396,-0.556983967629103
"R4903",21.8733579546485,-25.8445233313578,-7.97540529677779,5.06744626204044,-0.300124418218935,1.09333184902087,-0.365144244050003,-1.6806618435379,-2.99028346285915,1.54027713744757,-1.74099016062766,-0.259402417108407,-1.24607299152471,0.331694039563355
"R4904",-9.03731916427754,-2.43151931570054,6.45599983162471,-1.55681139482579,1.70010113565304,2.44382078584253,1.35983663088208,3.46159047475211,3.59239951407587,0.815929431197119,-4.55238890304973,-1.95345462002452,-0.960945044369181,1.99527553097281
"R4905",15.7070175490566,2.47619254298279,-2.76466095037505,-1.60182879491028,5.87107055160449,0.72649461519785,-3.91517025954668,-1.76976442646583,2.7462372555326,-0.381211701028324,3.84279632961825,1.01525129466296,0.875722457060844,0.687808361985054
"R4906",3.16070146328126,1.60784784709678,-1.04052680958439,0.618297025056922,5.09405710337471,3.04844020259477,-3.72141868611982,-2.83020772373292,-1.87654815922642,-1.90212457488461,-1.33225346020813,0.905143898754617,3.59563365402762,-0.380577268653304
"R4907",17.7169095254531,5.49446028716593,7.83985796033583,1.33778712174549,0.343452178433238,1.91565929562661,-1.49908896289516,-1.61535818449429,0.294711121490616,-1.40836635563802,-2.47363866931276,-1.66134347376782,1.11704231240571,-0.00319700551747945
"R4908",9.47524399134805,0.399919645273874,6.36546609413167,-1.45206668975548,-0.268422007054147,4.53644112605151,-1.59653793950316,-0.980303164056517,2.62031999035258,-1.17381387337608,0.21352552033359,0.293246136940221,0.677873846452838,0.512060815601991
"R4909",4.36786809979645,3.23881402411614,5.01483465508843,2.17411113703842,-2.7144479403199,-1.32412867218888,4.04187926372241,-1.77720641872002,2.48291153375809,-0.026184219076224,-0.555084020636434,1.24295569268028,0.936690346459659,-0.648158916653159
"R4910",1.79009232567511,-1.45321073787355,-7.1467173263893,-2.25353843346132,2.0383428599973,2.65089100446087,3.91762944149437,-1.37645274048783,5.0207238484435,-1.13630483372203,2.92269638525146,1.07060159572459,-1.28481759758322,0.119253369308106
"R4911",13.8037322630518,-26.8795407218719,3.0862298189527,6.44471044119107,-1.00951584061882,2.30643863568611,-3.49900712156062,-0.444148652178412,-1.01775903131036,-1.32606054373267,-0.583916185615024,0.182943292609669,0.0798393372309736,1.38029207283595
