"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13"
"R13243",-20.1587257030957,-0.922158782732507,-1.96760379478254,1.49313012854246,-0.0173501011063697,-8.04815594446694,-1.06104443506642,-2.99891450897386,1.52219025340459,-0.777083039560725,0.533786598515912,2.30075088629486,-0.909400491840583
"R13244",-5.71010582009308,-6.53287362141754,1.27377976421819,3.94300535300573,4.23195574812769,-0.812042416493497,0.716117918473252,-1.79552104669899,5.0999715460109,0.675781755180505,-2.44921772116531,0.957100289749973,0.801926263994434
"R13245",7.04399918091898,5.53397423962698,0.560331784356649,3.23222983845806,-0.183559086185129,7.77961682953589,1.95358845660279,-6.32916145310447,0.547205822256935,-6.94799342705784,-1.35612450242807,4.46358301683046,2.44114653434829
"R13246",13.9397938392019,-8.8562275629666,6.34793436089359,3.60098438788974,1.47965964012591,0.379236320722746,7.04423710487079,-8.18997454173147,-1.43479982690664,0.0628058606262892,1.68121279487768,0.145071728136337,3.37113643699515
"R13247",-17.088098303165,1.15611434827787,-0.629596715361441,-3.65508601673782,3.07159944962098,0.0112683873973091,3.4525618392852,-0.671891046458637,-0.101456477701413,-0.0818578698280261,-2.46896064171296,-0.704625439283071,-0.815730359519301
"R13248",25.5558765656633,7.68359181795087,-10.6777014307452,-0.105109206460132,0.129399219861794,2.57231058247069,-1.33302926293934,1.13435206958886,2.92464927323883,-2.78248052607384,-2.99096374442732,-1.86197383399066,-0.746622250493072
"R13249",1.04243538776839,7.26598225195336,1.29023358889414,1.59459979713718,3.29191572396324,-1.18410685335907,3.32948359117429,-2.43685370073474,-3.13540860478218,0.772285468165368,-2.27724319773979,0.0238345006335968,1.69808574539823
"R13250",25.227310378757,-15.5096518445709,0.226197351592947,-0.453042925477424,0.0700768434903538,0.899480406147983,-2.92396764410958,1.47632082820367,-0.699986476106157,-0.51110235581802,1.62691968425753,-3.16483277097833,-2.90361859598459
"R13251",-18.6229682595651,-6.23535668311953,-5.37110900655212,-2.58743516576842,2.59649709323329,5.21534208811369,-5.04651875509995,-2.4387179282558,3.20856190471945,-2.5286746902337,3.10096536534964,2.88822405933523,2.0185360335733
"R13252",8.65930894033963,-4.89952821178096,5.86513759136271,-3.38406549184338,2.44766156570137,-3.69227469385617,2.40447575047212,-0.349731082603417,-0.187782691728874,1.81738014046665,-2.2232707358706,-0.823559050282602,3.41280408058567
"R13253",-19.9813419061337,-7.98496269645298,-2.17642145356537,-6.90807257958204,0.441318307519282,4.04247102655929,-1.18742836968439,-1.73614734771175,-0.863907620874102,-2.50992874441967,2.05826497620384,0.739711039971378,4.05859205546893
"R13254",26.9754328876279,6.09281974637435,-6.63369516940083,-0.184462434003414,0.277393134557307,0.625571551378748,-3.10343915106137,4.03142918463652,1.18885645416536,-1.12603502525046,-0.762839809388344,-0.940346031931741,-0.659764214733208
"R13255",-30.4596048515502,-9.27540841002316,-5.91785050365636,0.696603879232061,3.74889982647844,0.419155277548988,1.32822099048895,-0.675625354934005,0.44337115720364,0.594202091672124,-1.61259321546351,-2.27057178873118,-3.67845788400214
"R13256",22.1262262972675,-11.4149899167632,-10.3097011035705,-4.96544430650356,0.435532862779642,0.577880888762701,-1.93068871849302,5.45090756114719,-4.08606584008443,-3.65171458084504,-1.76892637173537,-2.84388935296028,-2.10052079347798
"R13257",-0.909463894052028,14.5729679849661,-3.29197286415758,2.54944878342921,-4.84009173716308,-1.19397300426422,2.76018159683299,-2.37055673630461,1.23962781797803,-1.38818604979486,2.97839751986615,-3.31984915667937,0.225393288023687
"R13258",8.36182398076514,7.95918565676845,-3.02727779773412,-5.24531820977496,2.6542069418329,1.07096062461636,-5.0565770566061,0.091062144248029,1.3309199611234,-3.45109152883438,2.193954398183,3.25786255628585,0.787736917755407
"R13261",-24.7021426612545,-2.45301760831096,-1.88076115082257,0.561686843905285,3.22463575156441,-2.73931639004024,0.642263277733054,-2.48606617476283,-2.91442930607152,-2.15056213856798,-1.44359807551131,3.06398222990569,0.640246564240125
"R13262",2.98335786202267,-0.0713971182824784,6.37319726619186,-4.63440672580399,0.122052482478463,-6.49876627324199,-0.1962903306694,1.15609929821004,0.397863541919808,-2.53346238921764,1.71135198193449,4.27431255173238,0.598902281150968
"R13263",-25.2434851175798,-3.29916260748653,-1.47880633289721,2.35563943553962,-0.784205061696088,-1.84207798693333,-2.90931145526328,0.681226841526781,0.496233454595402,-0.918192172643643,-2.93338251677715,0.226317317850899,4.24622894121885
"R13264",-11.9143532673609,2.98656635790566,-1.4215228005079,1.54985395346434,-1.06845340940199,0.150334423145537,-4.52944531837681,-3.16936064490824,-1.25692208560719,0.955964295361053,-1.7481170065402,0.424138710788227,-0.942792313817316
"R13265",-17.9203220787517,2.39388193047902,-6.77154353267189,1.48535137689578,-0.437486945691353,-4.80667155689418,0.760693174674038,-3.30584782292222,1.35801853631176,-1.41190992957155,1.63185240760765,-1.3954943861664,0.434193612369335
"R13266",17.8106124198046,-2.8410082445206,5.68721527830261,4.08618223170698,1.31183365826165,-3.97995153877434,2.03599023623867,-1.82967366732884,-0.350651023291271,0.389325217213057,0.493450488610333,-1.78538377537863,-0.897695869459762
"R13268",-20.9126904477149,-3.44696041477425,-1.659060426587,2.9126838815583,-1.72609837160322,2.07684904822522,-0.951526198065516,2.359709350571,-0.185324057020718,-0.966069688118329,0.0463830224013068,-0.830640842565127,-1.92012201888405
"R13269",1.89387570187336,8.29241080330139,1.98839703388446,-2.35420091775415,-1.73295976248718,-2.7249412828396,0.107845778055741,1.50841828143907,1.97967309534548,-0.173377462385954,-1.09104717165988,-0.419595378670238,1.96829408039002
"R13270",-9.22871333953739,2.05581973344436,1.7614978663534,3.76794139620281,2.44306021942872,-2.5326317166755,4.20404452846408,3.30307773814791,1.45434535338582,1.37671047291099,-4.41474200167428,-1.79053353002363,3.38510861239205
"R13271",3.31992624860695,9.91919801683147,-1.88951995748324,-2.30272701853433,3.97203628343992,-1.26009315802406,0.670012962588523,-5.13515641201078,-3.88821784482385,3.14298823556515,1.24855039019091,-0.545264099220277,-1.2048830579282
"R13272",-0.512272099499255,8.4551606409523,0.109440160873462,2.05292827583941,-0.238517550035402,-3.40960407178997,3.80757846125346,-0.622443344058305,1.8403311552151,1.20383778703895,1.69393007588228,-1.83154783892058,-1.26579935754575
"R13273",-3.25237364064784,6.10927024398193,2.90387765288514,3.10788579731095,-4.26968748555353,-1.11972000852875,-0.639397174878497,0.332962757034084,-0.33825971806794,1.11856249125077,2.69298814036414,-3.00710315204255,2.18615785325391
"R13274",-1.25222684952322,-0.069403193387415,1.47834826096909,-6.46517488453781,1.02764245986162,2.98489466557692,-2.60318664686962,-0.819745722155697,-0.651100012584344,0.537916794965689,-1.83849909093078,-0.74361716541444,0.287920946368268
"R13277",-17.9048180199752,0.440155993800265,0.608487657655341,-1.62925742450691,1.61740114433808,-3.13941078288082,2.92463482671738,2.00284221256068,1.10580692322086,-2.49497070346206,-1.54808027871501,-0.604809596018416,0.636817614962893
"R13278",-22.3673340112133,-5.94369984796243,-1.45197489560228,-3.49710059971215,3.5776607201614,-3.00986701622821,1.73092419514192,-1.29632110831893,-0.0651639541291921,-0.00309892037239171,0.603823506815386,0.0277666621475499,0.291832322975657
"R13279",10.4709425031732,-6.26758857689637,3.93937688770431,0.463339459965552,3.84867365977537,-1.5292756173273,1.85658319084652,-1.32624513385064,2.73071219629203,2.15702425483435,0.172127944298351,-1.84990690365734,-0.941890682516826
"R13280",-10.0242176486655,3.5077140959994,-0.0448140152226345,-4.08481149524423,3.7853884564218,-0.964504765191812,1.45925228446876,-1.34883532889169,0.153814131699995,-0.859408579721221,-2.42661894595911,-2.1677880064133,0.611724197441598
"R13283",-9.39837830411992,0.740754701788096,0.393324265944446,2.30385203808121,1.48110938958627,-5.0541893971163,-3.14705711363884,-4.47860918523719,-0.887105493963793,1.65093382063842,-0.557157088300196,-0.431398821792777,-1.12727815354877
"R13284",-35.9319049324129,-9.936228431491,-5.75684832422217,8.21749775352385,4.08439615418459,-1.02240419517447,1.0728704996819,-0.969613183880021,2.49678080441236,1.43757975151146,-1.25788282719354,-0.243162199248125,2.2886985387566
"R13285",-18.8889150986585,-1.86950481692372,-4.20937681117388,-3.95145136050689,1.16049322152348,2.02699729998505,-3.66268662873029,1.5433232716824,1.13243316950798,-3.83828103358166,2.98324004032861,0.433550867725798,0.651988472596031
"R13286",-14.0508126992113,-2.52192472203517,-1.69762451542874,-5.14172811109728,3.98644226801983,-2.46187987703973,0.721411906920825,-2.62071510203203,1.57928787581259,-1.54965206700773,-0.0522849013141596,0.760878780312009,0.386882783115147
"R13287",-27.3909634980635,-6.01394598257546,1.10559882306588,0.956273462846083,-5.36779591428369,-2.22098834416128,-1.45936800478211,-1.78729217412614,0.919061849868453,-3.70336787931176,1.13677171305834,0.502395056203432,0.825242226811225
"R13288",-7.55080685346634,7.43587357797076,-3.54883117068684,-3.48199319795766,1.99083391572126,-4.26051750829061,1.05101218055186,-1.79215829011681,-0.500306537864831,-2.57346695981315,2.57116442388302,0.903651561513732,0.711012371773782
"R13289",-14.1780952135203,-6.62026052019997,2.31641279413025,-2.91516441066815,2.61539351664449,-4.77738545033089,0.0815465186639378,-1.09510643675545,-0.186094372926899,1.73266279781815,-3.2251645803076,-1.27806973022272,3.21036770812193
"R13291",14.2225779191182,2.4734187519261,4.70178231464324,-1.27385176179811,-1.17634635943549,0.736605991086498,-2.05548516289733,-0.0300845010515724,0.180459526575389,-0.58595214184511,-0.128821333974787,-0.151735016568995,1.09954331335
"R13292",20.6648434185298,-12.0671931267928,4.61651173483631,7.15065192925801,-0.262784678976877,9.60857857881511,4.59138006386603,-8.89566613406524,-0.741725770398065,-8.36173386756049,-7.34740323880692,2.41894766650762,4.52259272916855
"R13293",5.29520985212677,-9.73362947684772,7.85139719750931,0.369027918037785,-2.99682380990963,0.072159471063157,0.548968483558026,-0.903354080528855,-0.0277149337961306,1.59729490972519,-2.44206334230063,-2.32546682178623,4.03647267396616
"R13294",-23.2225596238596,-11.6789697862944,-1.82247614227788,-1.5210696960406,5.45305161761765,-0.639326548459651,1.89539733423846,-2.36038248243958,1.10538381532676,-0.707948123621529,1.85600301605387,-1.38471496030087,0.0376054946713817
"R13295",-20.4820021189591,-7.91009938224036,-2.26228071050215,-2.4233606538944,3.6676813921921,-3.90908618945056,1.16934127513153,-0.0900048449506468,0.926060098959929,-5.52610474564583,-0.85808408377359,-0.431118054583763,1.29345551429756
"R13296",-1.67792845486302,2.78644100168624,2.51633142449494,-3.66583964195494,1.10379428864123,2.30743256179641,-1.64159163211716,-0.762391780827723,-0.890871076671911,1.79359520805832,-0.611663434188371,-3.5115765478421,-0.170197213387242
"R13298",-32.9153228146316,-3.01284188970293,-6.313157195581,3.07429554192453,-2.9877201738064,-4.12732298321468,-4.89844150265,-1.47344001652309,1.89128469734033,-0.736663464323548,2.17060511510839,-1.20358711602932,2.60068897563396
"R13299",-11.0124218796745,2.69856517284532,0.648922021214108,-2.79949478130461,-0.746098358601074,1.37336524506077,-1.36717062490318,1.30754161950307,0.101189765721403,-2.41586533639805,-0.324963353764192,-0.287815688705134,0.15918860255161
"R13300",-3.036621143899,5.57700555850465,1.73185463841789,-6.97116898897423,0.13127069564415,-6.32243686902253,1.31367844668034,1.68686402860031,2.16199312010729,-2.58005651095154,0.832568206935989,3.01135380875375,-0.0541380108514208
"R13301",-23.2185749616633,-4.52402790070201,1.53930055179641,-0.18941088663577,-0.97820440107628,-4.7590162468882,1.24549477451031,0.259173659108956,-0.571108710520752,-1.55287404873426,3.18744681514615,0.046643473658624,0.121796249346517
"R13302",5.50042776521861,-2.15157998585568,-1.6579722167885,-2.64466948687976,-1.83479695131899,0.554168692380792,-4.02998402697522,-2.24020704085476,-1.31907515354934,4.62701700471383,2.06576087335536,2.00297332315441,-0.140684735674364
"R13303",9.55993231458328,-0.0507716188490296,1.31139102128954,2.24039538063866,-0.95878603910248,-0.642961358382092,-7.12657115991559,0.52900446425991,1.85679794284425,2.08240075255372,-0.613962752309661,4.35988760422237,-2.72351532011118
"R13304",-28.1490502878158,3.35803923483193,-2.20650720393015,0.629629230990649,-5.31980154107811,-3.55397591931221,-1.3737482459168,-1.78413091080934,1.04236648800569,-3.32549654409144,2.84231419391537,0.0880366678417874,0.638165672751386
"R13305",-9.68315604954679,3.81748957636587,1.33097146363697,-5.85816107954314,-3.31989056858216,-2.79075898918388,-2.53163437340553,0.857973741344005,0.309797591843336,-2.7485052498671,-0.623077974891858,1.09187555122194,1.59308255914143
"R13306",-13.7200359354238,6.51272226470563,-1.82097776526225,-0.225804499865094,-0.103932241274056,2.68001995586634,-0.818800829910908,0.196814821383613,1.68036030968958,0.481780175075811,-0.977229561893608,-3.06619432159518,-1.92248277397316
"R13311",-14.7834830759947,1.06655060353645,0.914508455481934,-3.30297067443507,-1.11845280341531,0.198627587290195,-2.24154183120089,-0.535743372077787,-0.185262553203704,-2.27160200988304,-1.71915223361956,-0.763860455884745,-0.723268096094322
"R13312",18.8959466810025,-2.54698272676353,-6.22358808064628,-6.00823087322912,-7.171663766109,0.904597765069107,4.16773791529394,0.533992485688021,1.90045856858437,4.60999171105275,4.41076717703516,0.0652073819616694,0.0267251892946883
"R13313",31.4553538725029,-2.12100574237038,-1.16479604472329,1.90337997335048,0.458928078440237,2.29020588213057,1.16899210313861,-4.15870136301048,-5.57245924992173,-10.5647367526441,-3.14383505554502,4.31676675582794,-1.55404757827718
"R13314",-15.2208341899916,4.03646773126602,-2.13512852988508,-3.31369642063612,4.42649079607164,-1.77593615792247,1.8364974334013,-0.638732377423368,0.52255410810258,0.186821428920149,-0.357181959769857,-0.624940996999093,-2.88882274690763
"R13316",26.2420999138272,-8.806013788024,-9.09233349882962,-6.46393459243895,-1.60229721942461,-2.89803428620803,-2.57035242498998,1.52715895153345,-4.02079667200998,-0.400980168709609,-3.29803899271467,-5.03715896864567,1.38593254774126
"R13318",-12.4352539160694,-0.717759522175059,-0.899601046222223,-1.71044728334338,-2.50659480585279,-1.42724138060461,-4.30649189204375,-0.830294615113718,3.34163833804169,-1.05287026573993,-2.34260090698008,0.594017418092225,-1.21553483595813
"R13319",22.178865261488,-9.23086202712619,-0.400392658896199,0.562730283430809,-3.73047153417445,-5.15922691268309,-4.08594188197468,1.14299098152949,0.362070384058259,-1.71584533401441,1.96375647940263,-0.774422686158736,-0.884523271291373
"R13320",-4.84295969212929,-1.1094593143617,0.901664766796324,-0.286001123991907,-2.72181962959145,-1.25200676253582,-4.44091023018046,-1.36502019482025,-4.33180606829527,2.40517236584699,-0.184783785961556,1.55021282899128,-0.964325016601312
"R13321",34.0463733533349,18.0826681414657,-2.61054657231997,6.19454567248043,2.12808121081561,-0.209796024808983,4.1174898014658,-1.81822427932207,2.25377712862161,-1.86854578697575,-0.407971077706241,2.42689089236179,-1.8556667041896
"R13322",-3.98276977288393,0.599497220785928,2.0303955094405,-1.92144916107436,-1.54462917098309,0.653755936842501,-0.54242318268155,-0.626635601426873,0.976226909839019,-2.60990329054293,-1.30367084260873,-0.947020941705941,-1.99922155486314
"R13323",-1.92169119480435,6.78339288854384,-2.21598843109319,4.28470679440723,-1.09393096692707,-4.15764911530357,3.83470112153076,-6.46849807844968,-4.34952700333573,2.20023645931989,0.420539575278778,-0.798560391052759,3.68751319240885
"R13324",-22.2110753215769,-3.56082275838783,-1.01093427828628,2.97331271967803,-2.91772936738292,-3.39377904370126,-2.65534162107938,-1.5490143779068,-0.166896077753803,2.30281903083388,2.32927996411656,-2.03366747995287,-0.0465877477868714
"R13326",-28.6409319194651,-9.40699098526994,-5.46444891519999,1.97864842946923,2.92130070630167,4.73654922433904,-4.00241546143664,-2.57227540231218,4.44262130363039,-2.74764174553032,4.70484679870483,-1.66258615429077,2.30229597219253
"R13327",5.62851952435119,15.8376289340824,-8.23104892471335,1.51983851682767,-2.12227519042185,0.411160653301844,-2.31291206883201,-1.82760132664082,1.52219661539731,0.769710198874758,2.56236000609038,-0.960539807135548,-2.78220365647801
"R13328",-22.8865752468031,-2.64691564302667,-0.812907066235452,-4.0401172026213,-0.122086021687055,-3.74922457133402,-0.352711037898919,-1.31596693138127,-1.02053702194185,-3.18717826333247,1.34459952528522,1.94709301798932,0.682000048482727
"R13330",0.0384428559636577,3.13136395365662,1.03275203973792,-3.48551427006376,5.38418025288326,0.244821044066954,-0.0591718847989162,-0.807566088498253,-0.173660595270515,1.05756318058979,0.538453709513294,0.928833352551038,-1.6163445114438
"R13331",-5.88945630637355,-0.786466150464738,0.727348350682203,-4.44204166383806,3.72314670097666,-0.0550451921982538,-1.01298658737726,-1.29746611264713,1.1528643695814,-2.43531850837318,2.60341510929568,2.09996347500932,2.56992407609189
"R13332",11.08906471265,-8.02127008436118,-1.17839170786307,3.20854878854196,-1.68442621689943,-1.51415432984222,-3.50300980210757,-0.642658999816254,7.72326864867312,-2.14481609611005,-2.34535781398473,-0.860066306288757,1.19471457306035
"R13333",-15.3174624580178,-2.35630501181285,3.09217144001091,1.18808600316429,1.6828984867765,-4.69926413919235,0.989720083353218,-4.26088586071505,-2.81052394731529,2.79715306102764,-1.84928926620684,-0.32716342797523,2.50209110270053
"R13334",6.18557240856039,11.0405230390311,-0.462596556488851,-5.36898025675417,1.84738209321692,2.92099104956246,0.116080837410807,-1.54417328980453,0.121119636101352,-1.01032845012136,-1.09652039411557,-0.973865089147578,0.230764514203604
"R13335",-5.37795497182643,4.76241867796335,1.18851877766083,-2.41327173235835,4.87042146380849,-0.673176152624688,1.87561150154319,-0.391406699845736,-0.273054200469667,1.17386237733713,-0.754981134414566,-2.2718610667012,-1.79065795450427
"R13336",20.8051648171699,5.42248116944156,-16.5372356650359,3.44896227258478,2.61869408319722,-2.35101951310661,2.09191171529674,1.07094319283865,1.74240275725892,-1.07112316524937,-2.99977942683123,-0.675396648669777,-4.55808457806895
"R13337",-2.24348424033902,17.6679901785606,-0.069592590163722,0.946399483089755,-4.59062474579159,-2.34676658473724,-2.11875482761688,0.750999412478321,1.23994559038042,-0.33392783921198,3.36017460554276,2.15057154667832,0.0456407169675632
"R13338",6.68339279779184,1.03482934190597,5.61038010854124,-6.28351233936146,2.83300776253418,-2.47563290350955,0.139160902263748,2.38694475796057,0.850255487901696,-0.248070112657605,0.173670681303145,4.09106211421815,-1.72274716856467
"R13339",-5.10844953760247,11.3994976100725,-5.84382479601452,2.91480456755699,-4.02558669048522,3.97143259705915,4.1141344713762,-2.58489019754794,1.05915262791406,-0.911980110727197,2.70791477742306,-5.47452090671049,-0.59970662175016
"R13340",-10.0277502935048,7.10925539930531,-4.936742082781,-1.97543847551312,2.68187639700777,0.0792523801715759,3.35009895989296,-1.12674346065157,1.85286386720832,1.62995090246013,-0.877275308265156,-2.31755848708056,-3.7696879805328
"R13341",-20.2966986257487,1.75240530832425,-3.43007800706763,-0.799094760416644,2.1031337832328,-3.14952001981249,0.506903582686704,3.00146109733002,-1.12383457111706,3.47429169168282,-0.693424562759882,1.75600938423193,2.13881359056916
"R13342",17.9581850048092,-4.27321349519736,-4.74690340861959,-1.11154832163285,-3.3697666201036,-2.39047067429448,-1.31527421940718,3.90937762417406,0.0748954255200427,-1.97333706825315,-3.61148303356252,-2.34354119631837,3.52594891610301
"R13343",-12.1761547062345,0.866457018109178,2.3385778784413,0.365394491043012,2.51862820293849,-3.66295593582267,1.52790215236342,-0.192692135242148,-1.60878860669046,-0.448085231354486,0.306450268664823,0.771210422485544,-1.83598142993645
"R13344",10.9695617026109,2.80611876916426,-6.5706647933301,-2.84529071042701,-2.12936199422915,-9.68978398548582,1.02827121422041,3.14100957859414,-1.63535672585944,-2.19535244989601,1.02296399349065,-1.51903062907561,0.300941130208598
"R13346",-19.9411678236266,2.36334387045354,0.241148222907829,-1.86105874972755,1.17408707708756,-4.38422341349206,1.91402701383047,-0.39843204317224,-0.604594029985345,-0.890317896616265,-1.9038146479278,1.6544725150688,3.29950313028706
"R13347",-15.0690985913497,-2.22211799414492,0.229687696636729,-0.418452416147632,4.5118230297514,-0.246655091899415,3.28297517733309,0.0806035965064205,-0.530104760702625,-0.109637498357942,-0.117041119948991,-1.34237043407621,-1.23085756543692
"R13348",-3.09932866490951,1.63066579370487,2.50343079320567,-6.10602522157595,-2.96723671243482,-1.27745732421965,-2.68299171432492,0.950908833146363,0.41348605014938,-2.06000331809503,1.55172972841262,2.29706312049091,0.0364449741122681
"R13349",-10.3613789496316,-7.38815511046023,3.58618446082062,0.551434659342108,1.47677051842067,-2.59452513657248,-0.0828576893415185,-1.52644455768059,3.09095380212468,-0.121677991390133,0.159084380873629,0.587722262143709,-1.65569058595654
"R13350",16.6420545204317,6.26631773316684,1.53581423736938,5.17384745486971,-5.7493970033841,-3.40574052448119,-1.71224563524171,-1.33286247159102,1.6136418763278,-1.66276068811094,1.52998149856109,0.0453762042045868,-1.91618941775856
"R13351",-5.82447302535499,-6.00295679100269,2.76406029960665,-3.55627286239102,0.855017778060038,0.717284285901976,-3.98550868327885,-3.03883785884289,1.7123745883047,2.04928241951335,-1.341935291474,-3.50450633554208,-0.566522085221955
"R13352",-1.33669372778028,-4.4428517676962,-0.245551312458393,0.908510728974509,7.30161023369786,2.94586674784646,0.543130648471314,-2.2236871124524,6.13549058924759,0.0813997585963523,2.97592112646534,1.10730193016186,-2.77276035206378
"R13353",30.7730179426627,-2.59387457588798,1.09383919644007,-0.537958581738057,1.07116634790671,0.48500396977607,-4.22990550600063,1.3871951791404,-0.630041817951881,0.222852581224198,1.40897459187008,0.120075810806429,2.31564611889568
"R13354",5.78774416247315,6.66222128693172,3.30811993157077,5.5428175211792,1.77461156145824,5.1967527678447,0.453245276538896,-5.30129364337332,-1.37665529871636,-2.46671015483202,-4.00526277791572,2.37563399894243,-2.68311481024114
"R13355",-4.70202992422054,-4.93852038944442,5.82335811754846,-0.674681965456455,-0.148263753018715,-4.09520296328156,1.64319285474211,-2.54269976826474,1.11971138565397,0.298672390073914,1.21869012324636,0.765488123666131,-0.844609471085251
"R13357",23.8674741190733,5.90999594149433,-23.846986896707,-0.271888109862847,3.97252933439655,6.34575146594055,-5.38165907591383,-4.00082150448768,-2.72339460810733,4.75000189349584,4.7550378240807,8.41754478970515,8.54128724826454
"R13358",20.5390393476064,-4.19454275391429,2.03311088902383,1.81154686005134,-2.96414284240418,-2.86773691252533,-4.56122272866799,-1.55188070515,-3.42402434114494,1.49014206553432,3.52031063827375,-3.51506146957279,-1.46930734753827
"R13359",16.8732322189969,6.89701494019291,1.71312984519662,5.10121275221211,-0.033613238315428,0.880429942776673,-1.09280007393505,-0.224787616255626,3.21729161070178,-1.14617995170214,-2.26073291356528,-0.163870167753383,-0.555442638954782
"R13360",29.3267880528571,-5.04268224028701,-4.28205145328066,2.01478656523189,0.409045566375966,-6.35396569319392,-0.0928349658293056,0.220765001871663,-3.29504398570543,-2.87823580934602,-2.01617828429625,0.263775122778916,-3.39535840682354
"R13361",32.7393256043847,-14.5450617857658,-2.56702498061824,-3.03124008631193,14.4126608845975,4.84693136709735,-3.23540824553082,-0.558401484656454,-5.2853600596989,-0.435039920417807,14.5401814536656,3.54923694566761,3.46460393895648
"R13362",-40.6272244068743,-12.6120254046316,-5.78594436929307,9.29901211883921,0.113695622342229,0.5247991615368,-0.469278238672862,2.48339830744552,2.74494800054182,-1.03616412753172,1.21345802801881,0.181989287076487,-1.18183501763595
"R13363",11.2047275124019,0.197862981869235,5.05424859405888,-0.624537247558372,-0.440908122990157,0.367644950374709,-2.42398014056566,1.26908548208085,-1.06388882012774,-0.790019234721881,-3.91982498854589,2.19928556338073,1.48301866553375
"R13364",-9.83418203433314,-7.07190956611612,0.934575330855714,-3.45767032863703,1.57385522514009,2.90240274389686,-1.99176424491793,-2.36048579529938,-0.443327144315108,-1.40489990086571,2.52032287262652,1.33724146782225,1.64451638688643
"R13365",-14.8074479521294,-1.39867509639336,0.982971942858462,-4.77210667632324,-1.55662392659462,-0.558315115105977,-3.36612297691685,-1.12637414695386,-0.607584200681493,-0.583267662326918,1.38878303347447,0.856589601606871,-1.21990390641251
"R13366",-0.743364574371951,-3.86102564242965,3.88800560078555,-0.49429091925596,3.28288587948142,-2.20362356485983,1.86897959889131,-4.60915544176298,-0.345463432619822,3.20417292491346,2.29558678249302,0.307475206585296,-2.52376693757596
"R13368",12.04277679466,-9.69184240457135,6.58474843652377,4.63403617859139,0.995874133321167,-3.48864020240126,2.17969850747005,-0.229261151596599,2.4631924989146,0.77855147299226,0.3626570517873,3.66060625469136,-1.36355658655931
"R13370",9.35769039886418,-4.3393492249341,6.52010851505248,0.434962685809397,-3.23684516282367,-1.46283764091303,-1.3541739276391,-0.701731910219592,-0.351903415817474,-0.773062840974275,0.368398934037445,-0.29001962639132,-1.12108840172235
"R13371",-20.892916087732,-8.32619373034197,-3.95027451372741,-11.5237746653211,-5.57340923771982,4.49193066055216,3.69716053424772,-2.11750740069865,2.04692274508808,1.64302509657614,0.40109125570236,1.61585317781618,-0.412278380452828
"R13372",-20.3502099455505,-2.5661152419285,-0.90790851681171,-1.53728479093247,2.13912159038966,-4.53983014243167,0.714847181622527,-1.32542923021037,0.454093666856638,-2.63763414783592,-0.0276476127874534,-1.003598320926,0.940464988872531
"R13373",-14.4712351799717,2.75045346501874,-0.579112617703675,-1.12486269054522,0.628006941229223,-3.99666120630136,2.79160622505585,-1.8297179422797,0.909912382099163,-0.346031262391345,2.34225796828217,-2.09281890688559,-1.17757962071638
"R13374",-11.3004761695136,5.38741875725097,-0.139056083763999,5.06182907620994,2.55820281786387,-2.28570821089834,-0.451734764965764,-3.60446433164156,-2.92151108769551,-0.955292910822285,-1.10247895256885,6.45675091152301,-1.94017965605911
"R13375",3.68049757893507,11.8353629825879,2.78247162983428,3.31856394802658,-3.25012299773684,-0.274229308449192,-2.18186243696369,-1.07607155471413,-0.374997827410262,-0.867204622912339,-0.162953355160833,1.04090696724015,-0.292183659391812
"R13376",6.6044391696242,11.7562141838889,0.735887905375976,0.561443436494823,0.490445825683536,5.15116163563615,1.07939735062407,-1.04724366667781,0.385154136473616,-1.21854038811624,-1.66960367266406,-2.18802221850037,-1.96061080246517
"R13378",-16.3512227185546,-2.2083829517142,-1.98578340133969,1.24680733044491,0.350151984006445,0.326092441127481,-7.91289268819476,-1.67896307691461,-1.14465818397931,3.78420246493145,0.482999845085091,0.898045334818588,-3.07376782114199
"R13379",-12.8385958197551,2.57955252651156,-1.94291185301537,-4.24527420860553,3.6019660601918,-1.40131680016613,3.02929307713255,1.7045088923793,2.02054644354684,-3.50618205380552,-0.0779241067258057,3.03533957788675,0.0697753027491876
"R13380",-6.92979032296704,3.81482422567892,-0.919741041385958,0.367190668112583,-0.790307958334368,1.78333252113765,-2.06119294559691,-2.25691574954463,0.129397484437726,1.52154532269036,-0.0350709401368136,-2.40981045278339,-1.23947562790567
"R13381",-14.9216258780307,-2.1345946168749,-0.537124286085867,-1.60553582470294,1.14428802945159,-4.7305678618075,-0.25282353464791,0.314670285506346,1.59974551514537,-0.41961982502661,-1.26990671884791,0.103116729983778,0.529017241989509
"R13382",-1.96357998788892,0.862901440944151,0.986415429171637,2.16663058630019,3.67145210760514,-1.60301112716275,-2.11058323749014,-4.34392451848163,0.975841741727758,3.39249949221365,3.64049427932285,-1.57006718678053,-1.05899661940477
"R13383",-19.316236214803,-3.38159468959201,-0.127203966996984,-3.29141891962301,-3.04396775565689,-2.26938520966268,-3.60934345989448,-1.23295605031552,-1.47849663962555,-1.44809013192451,1.7455903459927,-0.11655283833767,1.30241132195818
"R13385",26.9935387237575,-9.30742191940926,0.600241249939175,-0.706480012502951,0.0966185442271101,1.6324952875557,-4.08811607611902,2.80747369758312,3.7919633428781,0.438436436810186,1.75014958619167,0.100456086074599,1.41518255730145
