tissue	comparison	annotation	estimate	std_error	z_value	p_value	or	ci_lo_log	ci_hi_log	ci_lo_or	ci_hi_or	n_vmrs	n_in_peak	fdr
Caudate	Intergenic_VMRs	ERV1	0.523591136511234	0.358073020741785	1.46224682168615	0.143673585235066	1.68807889953353	-0.180903356928481	1.22432358765421	0.834516004988728	3.40186424141003	1676	170	0.208979760341915
Caudate	All_VMRs	ERVL	1.64927003581112	0.298870992344163	5.51833425812003	3.42228026393709e-08	5.20318030529998	1.06346177840064	2.2362363100494	2.89638028099393	9.3580441474552	7194	196	1.36891210557484e-07
Caudate	Intergenic_VMRs	ERVL	1.5221984382714	0.481326475764627	3.16250718569607	0.00156416875264066	4.58228800717925	0.58630346476057	2.47742480929652	1.79733221866111	11.9105529456535	1676	84	0.00306449388272455
Caudate	All_VMRs	ERVL_MaLR	2.21447092717066	0.210211390863554	10.5344953861613	5.99036841738436e-26	9.15656334096525	1.80307753584242	2.62744694298699	6.06829414952231	13.8383945534404	7194	449	9.58458946781498e-25
Caudate	Intergenic_VMRs	ERVL_MaLR	1.36106868720648	0.328288987664639	4.14594682839885	3.38412358427187e-05	3.90035933942987	0.718248217455372	2.00641389789725	2.05083744082932	7.43660106158194	1676	212	8.78042875919187e-05
Caudate	All_VMRs	ERVK	0.642931344811625	0.57391395721426	1.12025737783477	0.262604099341988	1.90204827468201	-0.50328182352291	1.75683121345464	0.604543395834523	5.79404817213898	7194	55	0.345342377216862
Caudate	Intergenic_VMRs	ERVK	0.371899192919937	0.902355946568058	0.412142452581363	0.680235014167045	1.45048675458854	-1.41265892106828	2.16330014008208	0.24349498769935	8.69980089774574	1676	20	0.759332108837631
Caudate	All_VMRs	SVA	-0.356654958641496	0.967027338131152	-0.368815797214955	0.712265029037584	0.70001398984786	-2.39175317113561	1.45018783683578	0.0914691820952214	4.26391536032166	7194	28	0.782518286068714
Caudate	Intergenic_VMRs	SVA	-3.13419431943496	1.94136571118114	-1.61442756580268	0.106434716523267	0.0435348148576452	-7.7459174888543	0.254507828436926	0.000432504646259158	1.28982664863032	1676	8	0.1596520747849
DLPFC	All_VMRs	any_repeat	2.49205270414456	0.346293709601436	7.19635568030609	6.18431797472992e-13	12.0860597799839	1.82683186381538	3.18522406314704	6.21416810864979	24.1727040112369	4954	2976	3.29830291985596e-12
DLPFC	Intergenic_VMRs	any_repeat	3.02113408997721	0.809978943738938	3.72989213278974	0.00019156176207523	20.5145438352356	1.51904361979013	4.70816022909883	4.56785449980686	110.848037200475	820	545	0.000427672771144699
DLPFC	All_VMRs	LINE	1.4088482447271	0.298385241058274	4.72157483302587	2.3402549459796e-06	4.09124058151905	0.819572406721261	1.99032915035416	2.26952919459748	7.3179420691641	4954	935	7.24724112303359e-06
DLPFC	Intergenic_VMRs	LINE	1.0785888919008	0.54717626662924	1.97119092636312	0.0487020413919931	2.9405272202843	-0.00537664927353239	2.14550179451385	0.994637779034939	8.54632866233725	820	186	0.0792439995530735
DLPFC	All_VMRs	SINE	1.20903678363545	0.271673844589971	4.45032456274989	8.57406112213385e-06	3.35025607641171	0.676376106987917	1.74217070074438	1.96673755594148	5.70972408277319	4954	1598	2.42091137566132e-05
DLPFC	Intergenic_VMRs	SINE	0.263728836323548	0.521877077240988	0.505346656951874	0.613315378018054	1.30177515430022	-0.768932465871591	1.28225583558841	0.463507614489044	3.60476231162575	820	268	0.700931860592061
DLPFC	All_VMRs	LTR	3.16868050839182	0.314103999194821	10.0879979768308	6.24297626789701e-24	23.7760912966027	2.54906311118324	3.78162641670462	12.7951105693849	43.8873628609963	4954	524	6.65917468575681e-23
DLPFC	Intergenic_VMRs	LTR	2.96975469640456	0.552510494012192	5.37501953101188	7.65743812737161e-08	19.4871387444762	1.89307237344792	4.06431232644051	6.63973712733522	58.2248550589474	820	176	2.82736177010644e-07
DLPFC	All_VMRs	DNA	-0.134032719967364	0.428053356538894	-0.313121525435778	0.754188335879972	0.874561448513125	-1.00250047702163	0.678905693014844	0.366960716186104	1.9717188854762	4954	452	0.80323353105534
DLPFC	Intergenic_VMRs	DNA	0.400645799395985	0.764733916405917	0.523902223768149	0.60034654802898	1.49278842828476	-1.17577143360842	1.84075911802455	0.308580838215148	6.30131989139416	820	70	0.694376730250386
DLPFC	All_VMRs	Satellite	-0.145305402920649	1.753728939966	-0.0828551092527822	0.933966748877557	0.864758153112615	-4.25355317546003	2.79610650037491	0.0142136405199405	16.3807440284382	4954	28	0.953838381832399
DLPFC	Intergenic_VMRs	Satellite	-1.11494762048685	4.89522246221668	-0.227762400808639	0.819830958257916	0.327932455392097	-16.1790762356055	5.83303651607901	9.4084150636846e-08	341.393754389483	820	4	0.855475782529999
DLPFC	All_VMRs	Simple_repeat	-0.564672313610749	0.366683875342226	-1.53994312698844	0.123574217115873	0.568546421159952	-1.30074411056346	0.138502244681825	0.272329074679724	1.14855225970167	4954	746	0.182509612971136
DLPFC	Intergenic_VMRs	Simple_repeat	-0.594780072791642	0.705100172255521	-0.843539820574742	0.398926604907184	0.551683882823137	-2.04346207435586	0.734095956009954	0.12957932017385	2.08359747701416	820	109	0.478711925888621
DLPFC	All_VMRs	Low_complexity	-1.01685641972836	0.780685381062346	-1.30251756263789	0.1927395182135	0.361730282898594	-2.67488783007312	0.403633474708767	0.0689145581020775	1.49725506452606	4954	158	0.268159329688348
DLPFC	Intergenic_VMRs	Low_complexity	0.0204584577629546	1.40689903594422	0.0145415251843031	0.988397950453437	1.02066916648201	-3.12826711048868	2.52813220159466	0.0437936210432196	12.5300806018234	820	20	0.988397950453437
DLPFC	All_VMRs	L1	2.37758004790454	0.332180205254039	7.15750068877902	8.21611775358412e-13	10.7787871287633	1.71777859149543	3.02155265373006	5.57213671391704	20.5231322769711	4954	481	4.15130160181093e-12
DLPFC	Intergenic_VMRs	L1	1.57995560661126	0.604175729342671	2.61505970842327	0.00892118585218369	4.85474028808072	0.372539196480308	2.74889471213906	1.45141536840212	15.6253518245328	820	110	0.0164698815732622
DLPFC	All_VMRs	Alu	1.79226822252651	0.280736005286501	6.38417655297703	1.72322189379188e-10	6.00305329641221	1.23919775682636	2.34065626154188	3.45284233415876	10.3880516050256	4954	1085	7.51951371836456e-10
DLPFC	Intergenic_VMRs	Alu	0.673886574229727	0.54800198118718	1.22971558016968	0.218803630413852	1.96184738801151	-0.417634068632082	1.73681952621037	0.658603187900287	5.67925195621335	820	193	0.295847162249715
DLPFC	All_VMRs	MIR	-0.522234385821582	0.384014800180167	-1.35993296502261	0.17385113805165	0.593193642648435	-1.29588586863397	0.211704354182437	0.273655334245282	1.23578247714472	4954	661	0.249100138103856
DLPFC	Intergenic_VMRs	MIR	0.0346779255583993	0.733147398027995	0.0473000731526501	0.962274069782143	1.03528621586786	-1.47501005682881	1.41575934923334	0.228776426268299	4.11961350392193	820	93	0.972403270516692
DLPFC	All_VMRs	ERV1	2.854111379024	0.418157857747068	6.82544002497347	8.76562169793463e-12	17.359004776114	2.01285710906784	3.65567383034199	7.4846713498193	38.6935852445526	4954	220	4.00714134762726e-11
DLPFC	Intergenic_VMRs	ERV1	1.36153044662187	0.680309250537207	2.00134048676648	0.045355709447348	3.90216078296302	-0.0169786257324052	2.66278584488913	0.98316469883569	14.3361718704106	820	85	0.0771598840259491
DLPFC	All_VMRs	ERVL	2.41962116369761	0.559896766150645	4.32154873894483	1.5493781718824e-05	11.2415997820056	1.27027663258869	3.47456168810936	3.56183774647854	32.2836751163539	4954	116	4.13167512501973e-05
DLPFC	Intergenic_VMRs	ERVL	2.80509678877998	0.81420719141817	3.44518793047518	0.000570662485544561	16.5286756189921	1.16471470335323	4.37750715197947	3.20500837461376	79.6392571839403	820	39	0.00114132497108912
DLPFC	All_VMRs	ERVL_MaLR	3.10137092387812	0.420267043870803	7.37952444548933	1.58855913195327e-13	22.2284038522075	2.2592335564497	3.91009606245374	9.57574708388598	49.9037456194144	4954	200	9.53135479171959e-13
DLPFC	Intergenic_VMRs	ERVL_MaLR	2.64670334702575	0.68023633101259	3.89085855365282	9.98901523740001e-05	14.1074545198153	1.28869257492836	3.96634867725336	3.6280400630478	52.7914199865754	820	64	0.000243119803701913
DLPFC	All_VMRs	ERVK	4.5230272099291	0.87467581466213	5.17108983020899	2.32732647226438e-07	92.1140248278381	2.7270894217446	6.19237909423535	15.288324335404	489.008119795288	4954	27	7.9794050477636e-07
DLPFC	Intergenic_VMRs	ERVK	5.63875206368079	2.1687074996577	2.60005190398926	0.00932096612199684	281.111690002538	1.40955338663474	10.2911399182974	4.09412650408021	29470.3490024758	820	5	0.0168832593907867
DLPFC	All_VMRs	SVA	1.60851114844519	1.77606325362455	0.905660958393559	0.365115333027103	4.995368326621	-2.60748624158473	4.62287869503211	0.0737196243677581	101.786623434137	4954	16	0.443684455324075
DLPFC	Intergenic_VMRs	SVA	-2.97154934907036	5.16942207671681	-0.574832022800824	0.565404907125838	0.0512238851403116	-19.9522038124182	4.02364005954391	2.16206119694883e-09	55.9042306375856	820	3	0.661937452244883
Hippocampus	All_VMRs	any_repeat	2.06204808833172	0.281572067632391	7.32334036422904	2.41873284406074e-13	7.8620555163886	1.51959054519737	2.62405354427175	4.57035345879915	13.7915149487225	4965	3374	1.36587266488136e-12
Hippocampus	Intergenic_VMRs	any_repeat	2.3558846981629	0.624393169050788	3.77307891075162	0.000161245260258777	10.5474560502047	1.17750992259288	3.63209991748923	3.24628064019356	37.792093628824	1092	814	0.000377549877679088
Hippocampus	All_VMRs	LINE	1.65804203859165	0.219375971140737	7.5579929286237	4.09336293877265e-14	5.24902339128359	1.22764129041246	2.08790297245851	3.41316935892698	8.06797863892158	4965	1121	2.6197522808145e-13
Hippocampus	Intergenic_VMRs	LINE	1.63609475346216	0.403709277128203	4.05265582475728	5.06394732887016e-05	5.13507656384001	0.845224656464126	2.42945879553843	2.32850086858615	11.3527362655624	1092	303	0.000127931300939878
Hippocampus	All_VMRs	SINE	0.776914822354402	0.199851681646075	3.88745701790125	0.00010129991820913	2.17475240733843	0.385145678862281	1.16884839918425	1.46982842877856	3.21828432483601	4965	1892	0.000243119803701913
Hippocampus	Intergenic_VMRs	SINE	-0.268047429341075	0.377147625562434	-0.71072283417227	0.47725600688288	0.764871502891156	-1.01192942901626	0.468062743090342	0.363516922406595	1.59689759383387	1092	434	0.565636748898229
Hippocampus	All_VMRs	LTR	2.43217777594336	0.231433942047873	10.5091662632625	7.83834182063461e-26	11.3836461356337	1.97764771880482	2.88523538816926	7.22572603920302	17.9077823795553	4965	756	1.07497259254417e-24
Hippocampus	Intergenic_VMRs	LTR	1.89432890702631	0.406696960048283	4.65783886558045	3.1954616382426e-06	6.64808542384642	1.09735002460063	2.69333160152675	2.99621559675817	14.7808378429256	1092	277	9.58638491472781e-06
Hippocampus	All_VMRs	DNA	0.490833941009156	0.291807678223873	1.68204601056656	0.0925599182809039	1.63367804315229	-0.0905213647254339	1.05435946297229	0.913454817981095	2.87013613651486	4965	464	0.143318583144625
Hippocampus	Intergenic_VMRs	DNA	1.41674674565432	0.508700006438543	2.78503386617408	0.00535221326656504	4.12368320442472	0.407237415279334	2.40536214735819	1.50266081795364	11.0824430330058	1092	114	0.0100747543841224
Hippocampus	All_VMRs	Satellite	-1.41222094025142	1.41190421400601	-1.0002243255897	0.31720195958842	0.243601657190852	-4.58180642436597	1.0505354486949	0.0102363883235232	2.85918165334981	4965	34	0.406018508273178
Hippocampus	Intergenic_VMRs	Satellite	-3.06645511815485	3.1734806663011	-0.966275027517029	0.333906578554495	0.0465860043799285	-10.997245910743	2.01615679637833	1.67477621644193e-05	7.50940921606179	1092	10	0.421776730805678
Hippocampus	All_VMRs	Simple_repeat	-0.662712827686077	0.255720307422721	-2.59155338254217	0.00955437172232593	0.515451106029914	-1.17046040343342	-0.167479382348715	0.310224080149504	0.84579405539597	4965	871	0.0169855497285794
Hippocampus	Intergenic_VMRs	Simple_repeat	-0.611819597940091	0.467483945176297	-1.30874996725152	0.190619059890554	0.542363087907214	-1.5459109410036	0.289404403562504	0.213117645170531	1.33563175356646	1092	195	0.268159329688348
Hippocampus	All_VMRs	Low_complexity	-2.27711084118131	0.633889075403533	-3.59228598431312	0.000327789831466533	0.102580149340145	-3.59773290130244	-1.10283211133419	0.0273857382943261	0.331929689425041	4965	172	0.0007151778141088
Hippocampus	Intergenic_VMRs	Low_complexity	-2.17229898881698	1.23623785279137	-1.75718530532941	0.0788862291301642	0.113915425349624	-4.87807408271474	0.0472289395009408	0.00761165934651929	1.0483619930792	1092	30	0.124148819614685
Hippocampus	All_VMRs	L1	2.0635652297897	0.239209555766093	8.626600317788	6.3202565695419e-18	7.87399241945312	1.59276487530276	2.5308864781032	4.9173259433571	12.5646394789798	4965	679	5.05620525563352e-17
Hippocampus	Intergenic_VMRs	L1	1.48698371012198	0.422311369978231	3.52106008938057	0.000429825202554357	4.423732116781	0.655250837934922	2.31264769642715	1.92562547671958	10.1011340167156	1092	217	0.000877940839259963
Hippocampus	All_VMRs	Alu	1.04582248239025	0.20576513711335	5.08260289892613	3.72297505910488e-07	2.84573813087691	0.641325706395912	1.44823950565528	1.89899672340321	4.25561592872021	4965	1453	1.19135201891356e-06
Hippocampus	Intergenic_VMRs	Alu	-0.0513223403811252	0.391760738136675	-0.131004297738535	0.895771907604174	0.949972406706843	-0.826674354582211	0.710827648984694	0.437501845642381	2.03567538628397	1092	343	0.924667775591405
Hippocampus	All_VMRs	MIR	-0.339704860529725	0.282542322947442	-1.20231495581254	0.229241524592265	0.711980425281875	-0.903290830990254	0.205149370206789	0.405233906778718	1.22770843433059	4965	614	0.305655366123019
Hippocampus	Intergenic_VMRs	MIR	-0.504711817490384	0.547585285843645	-0.921704491589456	0.356682737072647	0.603679520241057	-1.60929893923816	0.542759531204823	0.200027796570632	1.72074877638971	1092	127	0.438994137935565
Hippocampus	All_VMRs	ERV1	1.69381313614113	0.310615988130145	5.45307775796603	4.95054084228781e-08	5.44018537264494	1.076253568349	2.29507062367698	2.93366815000352	9.92513693719918	4965	329	1.90100768343852e-07
Hippocampus	Intergenic_VMRs	ERV1	0.168141986472513	0.55013592790483	0.305637167005026	0.759880918581699	1.18310458356902	-0.937277536204695	1.22490129026341	0.3916927544418	3.40383007503737	1092	115	0.80323353105534
Hippocampus	All_VMRs	ERVL	2.20679624703521	0.386271428446042	5.7130713910503	1.10955103061659e-08	9.08655862170781	1.43796589209276	2.95452084528702	4.2121191921086	19.1925243277971	4965	168	4.63116951909535e-08
Hippocampus	Intergenic_VMRs	ERVL	2.14568324692804	0.599287769804664	3.58038884662609	0.000343083267099246	8.54787955500788	0.960586650661815	3.3168222960951	2.61322907639503	27.5725936610998	1092	71	0.000731910969811724
Hippocampus	All_VMRs	ERVL_MaLR	2.48447869611204	0.306672762369789	8.10139993168426	5.43303245031063e-16	11.9948656545978	1.87864092469948	3.08179715398786	6.54460420530259	21.7975407541269	4965	292	3.72550796592729e-15
Hippocampus	Intergenic_VMRs	ERVL_MaLR	1.82197876831242	0.512807834360825	3.55294643769117	0.00038094202093602	6.18408321881673	0.808769960824087	2.82269722844449	2.2451446716303	16.8221627520265	1092	111	0.000795009434996912
Hippocampus	All_VMRs	ERVK	1.28351193202984	0.775661891849407	1.65473119862776	0.0979790355578335	3.60929308568646	-0.321531041284648	2.74231265167687	0.725038123563355	15.5228425453058	4965	46	0.149301387516699
Hippocampus	Intergenic_VMRs	ERVK	1.39308152517467	1.27060176190988	1.09639508375991	0.272905914491831	4.02724099620159	-1.21763798926042	3.84750247057629	0.295928327956273	46.8758431147252	1092	15	0.3540401052867
Hippocampus	All_VMRs	SVA	-0.476153654527706	1.56812670667112	-0.303644885647349	0.761398451312875	0.621168029634067	-4.07310514117417	2.24856033409239	0.0170244430493851	9.47408649413831	4965	19	0.80323353105534
Hippocampus	Intergenic_VMRs	SVA	-0.835205331376542	2.3068252317504	-0.362058347498997	0.717308428896321	0.433785402534131	-6.44941127441674	3.23594937674991	0.00158145293652839	25.4305034507263	1092	5	0.782518286068714
