feature_id	Br1615	Br1657	Br1571	Br1644	Br1228	Br1069	Br1556	Br1193	Br1111	Br1611	Br1227	Br1185	Br1160	Br1137	Br1539	Br1105	Br1157	Br1263	Br1281	Br1410	Br1039	Br1348	Br1494	Br1135	Br1187	Br1250	Br1390	Br1134	Br1517	Br1325	Br1522	Br1004	Br1122	Br1473	Br1275	Br1053	Br1054	Br1007	Br1314	Br1324	Br1573	Br1099	Br1003	Br1283	Br1321	Br1898	Br1420	Br1459	Br1276	Br1585	Br1102	Br1665	Br1509	Br1056	Br1884	Br1605	Br1703	Br1905	Br1722	Br1021	Br1030	Br1067	Br1576	Br1590	Br1740	Br1538	Br1579	Br1664	Br1167	Br1504	Br1663	Br1447	Br1503	Br1840	Br1298	Br1399	Br1320	Br1326	Br1974	Br1536	Br1235	Br1340	Br1179	Br1142	Br1143	Br1721	Br1588	Br1527	Br2038	Br1084	Br1455	Br1941	Br2020	Br1912	Br1265	Br1688	Br2267	Br1017	Br1832	Br2074	Br2263	Br1927	Br2053	Br2076	Br2046	Br2064	Br1563	Br1280	Br1464	Br1733	Br1528
VMR1081	0.581087804237167	0.614603104997896	0.479192741232773	0.664089801000244	0.408886442957805	0.658184231354707	0.521103306860763	0.528333904670672	0.467211401866627	0.653410817301609	0.677072577830431	0.569299599504798	0.647441023505901	0.592968151966543	0.672316997041905	0.690647917588514	0.596963846456831	0.368802400636354	0.575893920527881	0.714227317349991	0.742023366909093	0.612740349616786	0.635501010638724	0.718121075733827	0.638841531221081	0.642614357245712	0.585383857822372	0.354638654164231	0.477383775500105	0.593981516145284	0.549069262646386	0.617079720253491	0.409886846261373	0.500109946779365	0.532909867702425	0.541014301333864	0.600580259616936	0.604011477517249	0.687203059087447	0.600835923935402	0.564441401974735	0.50219485122973	0.640657754235342	0.510965228108503	0.665715732323595	0.625652738109646	0.649054548668586	0.617495630021592	0.669804895385146	0.638603972747029	0.543165758768469	0.680842812991501	0.709035784021926	0.623176096192771	0.662788079133905	0.580490682505902	0.69092618557045	0.596556857576544	0.688140374735534	0.662674969651834	0.698613728068862	0.512524505897927	0.624887702759842	0.633800912326671	0.681877944625675	0.712621298040345	0.704765462192967	0.623093421989166	0.632945854867788	0.700612922104451	0.479739940654918	0.652348503698141	0.658696581876599	0.676330397759231	0.471527331002353	0.657966565463459	0.632669276880823	0.721469244002118	0.5331033715602	0.533538622901546	0.656179735506746	0.574541825316077	0.567682258934813	0.685046794949712	0.531629269965832	0.633796408845243	0.585473495604081	0.78499125910074	0.65696967874883	0.611202043418238	0.528113579955439	0.633992312249446	0.686185452598967	0.613891547755172	0.596541986786668	0.722546862835555	0.728270340097052	0.518078109618305	0.635248157427992	0.659550464562821	0.546732115008454	0.443744622653206	0.521081740052955	0.609272315522754	0.653617202904605	0.639133071179983	0.558450780722779	0.256597407693642	0.624868411597903	0.61815938499654	0.616833644915199
VMR1082	0.831264691945605	0.637684043919635	0.778382642117214	0.798969043114831	0.771811995741237	0.758084623689216	0.827372901502667	0.845317126975004	0.450785964126754	0.736526995417612	0.805240800223802	0.606237812052918	0.780563623928112	0.780849424639591	0.755866990488097	0.847133787899137	0.603935440742779	0.69550525624629	0.730106967940962	0.813538415030233	0.819874946733747	0.829687078624888	0.6405298164915	0.719434730402599	0.87182030808627	0.733175190240808	0.814099697646661	0.763986277602771	0.809366037415861	0.804822659831151	0.841477346990417	0.694170148312891	0.464661945303267	0.534856858108199	0.747930097636513	0.756787776278497	0.749510060996193	0.838679312304395	0.870500275204323	0.852997298568066	0.81055073992815	0.816589081176297	0.619014996345308	0.693637643855715	0.532444679872705	0.570503330398217	0.694036514220501	0.775867077386757	0.748999509570704	0.815356111912148	0.796014695569614	0.699245068613872	0.839103758758603	0.817373914370019	0.880350010859705	0.846266616782429	0.803333011860736	0.614716257579923	0.810562032192008	0.774184617742631	0.859385776172215	0.524279658272111	0.7553606884913	0.736740956017231	0.799734648147652	0.856843010521023	0.728657904047843	0.829556033772661	0.801011841505471	0.530960912139823	0.838757305681339	0.782340413830173	0.564346463636207	0.557031118825205	0.712884378589872	0.795959062732804	0.735758098908506	0.922558709446589	0.563781866801436	0.765603124667953	0.871251763938229	0.854663669896441	0.572860796959272	0.884039786856777	0.541712560906609	0.567131992340493	0.749794504103962	0.81556945041644	0.830003965565687	0.820746164465574	0.750554440054057	0.699840934096704	0.875056014601953	0.691707403041117	0.709406203161906	0.713130327542296	0.752324446387511	0.756898281709327	0.871072112764378	0.895291069073606	0.702035416130983	0.746050235807564	0.820695954911454	0.630893245259385	0.791809113155976	0.842053582476936	0.775533223837493	0.774292564071408	0.549619480861642	0.704981295802639	0.822184375987819
VMR1083	0.541717095902002	0.723092380596908	0.862785596365604	0.614571438602478	0.707168825608853	0.587054078264409	0.524257879403483	0.760443298193414	0.657297837248912	0.702167513621752	0.677711908938923	0.49691194488452	0.940423226527978	0.827544181404595	0.584602870104121	0.676934977536587	0.643965455626152	0.607815656243791	0.88926985642767	0.594843968090919	0.624685127099734	0.628485941150617	0.660082228583885	0.821882655968696	0.784740240953153	0.911194459827339	0.833095956266714	0.797748383352846	0.761029952222659	0.904923694013463	0.795196878913225	0.735868793818966	0.58008298449941	0.410615675208064	0.848436304242673	0.658166096345687	0.896303095043716	0.716613087126725	0.764754796451345	0.642006407560436	0.772108312822809	0.596009733978593	0.524061313522653	0.77948257548217	0.405001714522008	0.816115012418109	0.689590332490067	0.814206340213334	0.629303352277296	0.846494190168624	0.678701608013326	0.673559739182512	0.90907268044434	0.919520302287561	0.823191813404601	0.782697992655707	0.591203322117377	0.825948640459414	0.708458913814508	0.554633449745335	0.674861792713878	0.80975113237018	0.860526598848942	0.679697556411764	0.706370100256705	0.555764572595601	0.835896909434597	0.846440520627445	0.963580342210411	0.60001483641105	0.843678827514973	0.660175710056735	0.458556971157763	0.821887042304541	0.900572708532167	0.792774337956253	0.807638263321449	0.788838400467265	0.787862483888969	0.908534190371029	0.896311386922317	0.667813149388486	0.61215183283125	0.502308241956144	0.876935506392715	0.689888015474017	0.865466208521329	0.739275150846315	0.901357849363808	0.783080993243345	0.847614286158783	0.598452067678508	0.923988474111906	0.68536666412397	0.83706760607087	0.930296170912059	0.886005463208199	0.700355061554258	0.679893525693439	0.666680593751322	0.698059271148502	0.913407175108918	0.708023172187045	0.896805821008181	0.92966990201125	0.80115283524937	0.805315892710687	0.768625589027517	0.794159923557924	0.669728570399415	0.646198319765299
VMR1084	0.641488331562319	0.791563007127409	0.724289356314466	0.568004549577136	0.714152477092284	0.678407902988388	0.489928279388818	0.771600807787457	0.637008278443646	0.759059730043924	0.73569531433847	0.528649522644468	0.70411529697781	0.617666674475687	0.60974383686787	0.711646357971153	0.786127482204623	0.742072357476204	0.77941234976284	0.724841789039068	0.727939255533851	0.721950180466903	0.773662375931006	0.719512025432749	0.777265049116979	0.715791086949582	0.440871953934615	0.69519433843935	0.528455562657107	0.674461488242913	0.66074747435902	0.735364139084635	0.569786961426166	0.752511220151161	0.654530209479635	0.537037152130404	0.591793658329836	0.720988935595525	0.76335010591379	0.737934488840287	0.662888654311757	0.573372949944762	0.666443989865615	0.812666948570809	0.74363541357551	0.715418588055979	0.779655981436906	0.568026744763591	0.748983730781842	0.748658450415127	0.72456592116968	0.744046186788314	0.771655349772753	0.647560779307742	0.682560863684296	0.624033789121709	0.565762141306563	0.60449412586198	0.781162602725521	0.558351198769964	0.669791284345121	0.723158394855918	0.867578269701901	0.680681377498406	0.814365888494501	0.615798738581637	0.699875431394021	0.80287501937959	0.840204632159392	0.620420307698217	0.672313147607305	0.631901576241343	0.608483887311373	0.687803794123885	0.671045544621002	0.686204912268841	0.71885743119547	0.56648061600578	0.765702318143483	0.725507920021925	0.630474422747904	0.569533851585328	0.687526804728487	0.765163967799031	0.659915387821294	0.747855972960087	0.743450811181582	0.852601276737451	0.772622085793636	0.726054576579815	0.660965860999141	0.662752688669728	0.762882368407291	0.746781408187829	0.685566940008145	0.788873096588518	0.812271563586672	0.697831923053012	0.644352708132459	0.654165838589364	0.667073686407487	0.617662794847774	0.768878598484446	0.489463806394796	0.773286100335031	0.777719580268834	0.720328937051226	0.532977138470789	0.788959183056422	0.817440868800637	0.643430970672072
VMR1085	0.463367872880154	0.445719344927787	0.439794485425408	0.552336628957575	0.50649844429834	0.443137080243104	0.347947693727592	0.648111556229065	0.456816764674799	0.47862641147737	0.436742409987755	0.484169642991048	0.645676693940775	0.564525293386415	0.506180952675606	0.612410068278508	0.387616854579373	0.529591640094546	0.638871482051383	0.578630680426101	0.637568786940777	0.637607535896742	0.556361510268534	0.686673996870265	0.470956252607502	0.393764869083988	0.428022225322342	0.393294172353204	0.678585450957314	0.570075597659397	0.4991095972531	0.431163942307815	0.532274545339959	0.710510227903073	0.588690326791545	0.47557619957024	0.655395743536314	0.457674027165173	0.550719728630685	0.30209991465562	0.62068267352497	0.467642578674763	0.433027183917249	0.473382846459345	0.560307994917268	0.641752331322686	0.428065832521959	0.557685090448568	0.498475714727275	0.499498531577559	0.536851674471402	0.345342028698276	0.481106347225332	0.550036528209063	0.454281204104748	0.506152024826239	0.516343474506989	0.46203396276023	0.445642576966066	0.431857625076319	0.492178641801757	0.406792496914026	0.62942186498089	0.379033071473353	0.599730062857046	0.415624751361867	0.590949582691664	0.600939733060491	0.543879729962816	0.558296309657067	0.427761996690717	0.48881434496529	0.538110466044147	0.611417709621315	0.611712427589234	0.433243929630375	0.619403531990261	0.596489602570194	0.591760501399904	0.642556834558605	0.415651321230725	0.386024420042898	0.597678488457868	0.526238347305478	0.28846374171169	0.708286456471558	0.512121553773618	0.388193435082995	0.600139704813935	0.516508811737671	0.570879711010029	0.666408920589887	0.645601832509363	0.560246624801777	0.51496258247279	0.426296520062905	0.413531421600769	0.483977206513445	0.424115768025299	0.542259726266038	0.512717421831195	0.503364818406116	0.526709074064673	0.636722076165707	0.611294007177807	0.439204689175956	0.649831271119005	0.4682567552732	0.658893884690568	0.596325221019026	0.38034558407445
VMR1086	0.755838246348829	0.695804117622656	0.641056737782857	0.70172083221274	0.654030078276209	0.512303249552826	0.606104640306619	0.832826994959181	0.647474024764211	0.636491600418669	0.744901181119796	0.628758894486225	0.561679532079245	0.697964084587351	0.777716281917943	0.798415956945668	0.618486991841573	0.688733580450143	0.685302060610963	0.707504079852276	0.697562865072188	0.620395835263107	0.717739149856369	0.733625911300453	0.750925421102863	0.629866804416716	0.500167133368329	0.636780776215359	0.697641973106202	0.664881609878489	0.818688856196231	0.763729807770658	0.537231147454555	0.622695298607958	0.570977612475178	0.722988957777821	0.607110586797259	0.696962102586711	0.727573682116331	0.612076265910231	0.62926215331104	0.710461217981899	0.483284255395568	0.755994892585992	0.706131973139583	0.723009182278875	0.837708441254231	0.425494145864841	0.84649339222118	0.695336733315775	0.639697084136878	0.684063198557656	0.656744110003743	0.717015131690476	0.803467648618698	0.694737798613829	0.635302885043609	0.621657185366486	0.829078878065205	0.730692193261561	0.746649582104011	0.585970247814201	0.847533396440663	0.620755838016235	0.728806912809478	0.672821759240661	0.783357411941103	0.711455463750256	0.755132219886579	0.744551834877129	0.702200233851066	0.67396879078506	0.691713643602015	0.706497857081246	0.65908779094121	0.625974668602005	0.775406957432545	0.651554639139327	0.718369048871769	0.742067470453216	0.835818428831108	0.700852996291653	0.683191966870375	0.731226525471503	0.607799218129614	0.679003012943403	0.570162883010229	0.777194203894235	0.726834104934816	0.674664227194919	0.705891517711744	0.57829319724726	0.697469302084612	0.533603789125738	0.755743853836509	0.729245953938102	0.806893025603178	0.769338775691298	0.739365286071992	0.655216643660944	0.680237598452338	0.685577596479263	0.807314576879669	0.675916419775348	0.67477995962191	0.735810126421162	0.61685668058965	0.541550661223404	0.690586660401419	0.722259007120073	0.686995664991461
VMR1087	0.723816774985549	0.562285993509989	0.748546521797331	0.635585994525898	0.751478064593148	0.645278693144975	0.67042328084525	0.726373121005299	0.492747940975653	0.711751349176535	0.619770695471068	0.506312026653203	0.671421674049549	0.570841423509137	0.662032745905216	0.708846000881412	0.540634090555286	0.735315933265097	0.8124662808886	0.636079249361205	0.549864261427528	0.688459084938861	0.533907289919651	0.530026376311128	0.6916435931692	0.767348945126103	0.652269096247399	0.740135761681461	0.740892334554478	0.710311385699335	0.70418456677917	0.61055720029116	0.552280378084057	0.602170094549281	0.634762258923803	0.695420323718643	0.706196030360211	0.766084617726417	0.751191478614748	0.675645584409446	0.66401376546034	0.727379540181332	0.512690842989068	0.575938360056339	0.535713963660078	0.553866852788999	0.674399150249415	0.757162313524913	0.763414182699115	0.550204862032191	0.646714867286312	0.538729204434603	0.737862830920081	0.699744317832454	0.734300923196037	0.727702867223549	0.518631489857159	0.447782713056329	0.683383254931323	0.606060853155449	0.684622952425397	0.50159845809204	0.759514178573763	0.533341954697388	0.692124278142713	0.730598146103549	0.543531309191837	0.667676787754867	0.744603396982671	0.450498389822803	0.664678796355094	0.654370364309496	0.461877747645506	0.509165583132185	0.588272527022136	0.717196252014353	0.732073917453949	0.751040879709647	0.581752679564102	0.775331363235858	0.690711286699736	0.682717060591835	0.526565973236138	0.589519818683931	0.410815102604524	0.556507941970361	0.726687208756321	0.699650474588026	0.690079065593057	0.744193263712113	0.629232238803719	0.530558387729635	0.769371319149772	0.69464099709547	0.660563612482415	0.745743375748936	0.718349826270162	0.690468370233041	0.665573989716282	0.712903591379346	0.789520794276285	0.750641320161138	0.675475999479228	0.602489306203628	0.679564537881765	0.684127391794639	0.614279605154237	0.613443524016675	0.562078304934048	0.712703593626489	0.613689684109439
VMR1088	0.708186058355326	0.813407357506158	0.865207995760988	0.766861332284094	0.531287616147597	0.648408457680644	0.678658173643641	0.84353683964881	0.556490338448939	0.90004036097211	0.858199601780958	0.684622231791247	0.730305880134683	0.819153298801188	0.795104826939288	0.920570488763003	0.600033382585251	0.836890667899216	0.825338750514683	0.870091713642952	0.813706027043779	0.665692707167647	0.697920971581602	0.811686195485375	0.800615728196505	0.70141000701905	0.663578500273436	0.603809530519025	0.749921300748447	0.79491124258788	0.848955335033733	0.766501328738559	0.661207394303015	0.712801261976315	0.786069008792747	0.637151673768304	0.841535052498404	0.694496222323783	0.839372339538465	0.627876750824204	0.767009212655998	0.679639709103067	0.475423899579598	0.7333966975469	0.737440230082807	0.746567812159749	0.80305372710233	0.60381790125104	0.741874378918853	0.700711788523835	0.927478749524527	0.689510512193647	0.735205215607265	0.829075415628884	0.735861449586165	0.719547789803869	0.639621741488744	0.639050129316855	0.753889012475107	0.701185492408386	0.809675280958579	0.605472192180792	0.86579016310147	0.544909747191366	0.792944494618112	0.74367025853055	0.718217000006684	0.892431307838854	0.795783417637161	0.657761415419953	0.74248073092284	0.798531433461666	0.711330752716	0.764570323866523	0.602054442288076	0.790819547495988	0.669413742397495	0.787494192910497	0.786281118880557	0.751613977835345	0.730455356215513	0.663986977366211	0.717255750964362	0.816354616628844	0.59737249528619	0.801804652103206	0.672775016848738	0.763710024993138	0.750856661736651	0.728215975361786	0.765907773804571	0.740049490272738	0.741588571538559	0.750035640690086	0.719272358093354	0.841423848618489	0.79109972327817	0.742214595658111	0.790165855252714	0.853515795233207	0.855250515577086	0.830794458823731	0.841718444480834	0.850208644259341	0.804061225545682	0.870033308875673	0.77224496203457	0.506948196623722	0.791757876135091	0.856856634724121	0.74408096236944
VMR1089	0.565856613947811	0.735992986248991	0.690004941367383	0.673824493374522	0.486630951927157	0.562653321365216	0.712872653717814	0.585494401945548	0.451858782957014	0.671381362765247	0.518372794366935	0.520793198448605	0.521287107855869	0.733154188908532	0.683306359925469	0.818553716657695	0.412350228261837	0.685709798180055	0.733566096227637	0.766733598965592	0.718292235818752	0.698676167788519	0.448827481622364	0.703282722688168	0.615954700755611	0.667749387973212	0.483524643674368	0.4840864289056	0.668189227050321	0.583844505166738	0.803789390283312	0.581282388498398	0.587961300414048	0.494445782278601	0.588212492196485	0.523445174616565	0.642408756461551	0.561500196630549	0.597030579060804	0.63180347983897	0.640332472827065	0.45181049764297	0.415563098967494	0.6831489440199	0.632310101716639	0.719715863271647	0.719324347396118	0.485875605102427	0.585297713757403	0.599227038668041	0.78286520522898	0.710504789684489	0.744112622088481	0.643583346391103	0.64377846987477	0.698994712063357	0.550175089103615	0.530278599249289	0.739237255387299	0.54382027633251	0.582914282787289	0.562794160809125	0.826177726753729	0.376832147248332	0.577085995233534	0.653122084312879	0.570027010895749	0.662512239259015	0.625919312223272	0.693378154705196	0.751451567901879	0.72318530526523	0.571055920226832	0.665404509659118	0.423486974718946	0.642016828085551	0.574702115529133	0.610179030386677	0.674346569933661	0.591450859388646	0.614531271298136	0.57654640597274	0.6248831703288	0.693645954504553	0.488295301646926	0.741653774658475	0.610881158129502	0.738295076154903	0.68811581369426	0.676248341666973	0.614388109688538	0.611689440662162	0.667843791980552	0.732552187597767	0.509035290642122	0.73266767684837	0.674797724880496	0.568182398332904	0.656259879319878	0.676702740542427	0.66371748827117	0.598494508519745	0.707916580248067	0.781588821006488	0.702384182619631	0.71947039190139	0.593058424742611	0.556877475603747	0.647896738927827	0.839792297334916	0.745885480673225
VMR1090	0.336463170995113	0.518681469131618	0.395503226980775	0.254110455871444	0.360634618142958	0.300876957196442	0.310160363691043	0.318519730145442	0.493608085506157	0.327632227047127	0.448484728999585	0.382049611583887	0.448750294482658	0.321380927810955	0.459863349216981	0.334574209225509	0.129075333328493	0.361607188219169	0.310365608755032	0.325761286479074	0.0729152082528791	0.493640574695626	0.230689206584915	0.298116451495367	0.325205510772699	0.345850188507046	0.423976636141314	0.47421808958331	0.308342060390036	0.291319005684943	0.166631179393855	0.330675948121718	0.494539311643155	0.319707752533424	0.360006659638889	0.320221712535979	0.463873285596165	0.307126513831056	0.317310642748646	0.255207074486506	0.332963172480623	0.345863458883725	0.351342965161665	0.26062009981889	0.57462624245332	0.377912882954768	0.315629545782648	0.46457639095615	0.369361764586312	0.263789264747307	0.629008425015083	0.219259091321117	0.356673105507026	0.502819464799596	0.227805312828529	0.474772955193223	0.239725348757917	0.524119220725385	0.433971443019887	0.381824765358286	0.423000053921868	0.113934591094381	0.445017810028499	0.232195565070876	0.330957206094785	0.370588907837051	0.307481453171911	0.367787668393901	0.385635233941596	0.177721713972033	0.519538415228641	0.37678098266772	0.445676356409291	0.278785221245951	0.467598497473928	0.392587470090924	0.293663562382898	0.334493728559382	0.220205403335119	0.247643932991912	0.375521520174371	0.443252311949654	0.10981969270814	0.369637805837419	0.255008852885852	0.214035834265095	0.35155097643139	0.3621004662215	0.40974416184614	0.29639935270702	0.33574906233333	0.313530905192292	0.333659561043284	0.325947335952429	0.44881726696174	0.420477107014093	0.380378805559456	0.4939374001169	0.562130956872856	0.37707630127951	0.32876189669217	0.35793829672718	0.401520373836828	0.325393518205886	0.379230439061021	0.32062556135402	0.404600707472116	0.55298722817542	0.134689830245421	0.576863653269533	0.520245048378198
VMR1091	0.465741035796233	0.471024034753923	0.537423010826835	0.532559856022763	0.56515985711326	0.677170245658831	0.471251811241736	0.581881773926688	0.55810360526838	0.504989257024139	0.5475697417456	0.640921595997984	0.695751349692792	0.696975210253565	0.557755954738219	0.635683087749495	0.477753755408439	0.4578702076645	0.569159380184329	0.463224556491268	0.536425921719731	0.617076418923657	0.612347643353444	0.451525736652237	0.635988503541667	0.57089795711065	0.64593503632887	0.516092321588337	0.513386482419544	0.46082600601261	0.511647512157262	0.590503255354919	0.552014215829866	0.636562665968688	0.615760360690967	0.548533304108334	0.687659649637415	0.450483716935848	0.509117337475766	0.430070343095633	0.674350142613028	0.671569086948371	0.579064108942313	0.598116419108114	0.497411997415392	0.738800288995012	0.470623012398498	0.497074528399229	0.556619852019833	0.529154146449201	0.802756255609889	0.52500779952309	0.601971383193189	0.681631283803367	0.5418031329781	0.597252609604697	0.71641016212329	0.660953718697902	0.77047015239185	0.557810751571096	0.562307071412119	0.527434635780555	0.575869612862623	0.488663147013401	0.558241417499471	0.482849640357381	0.6731967576004	0.672759678251916	0.700115532039061	0.620127114664619	0.665425312306357	0.548676751277824	0.464770962206192	0.611032985752813	0.571739127334587	0.440569437057898	0.563159213021382	0.580796996130884	0.578577179034502	0.535812309114378	0.450145284590206	0.428564842123953	0.496577237004374	0.645002886531214	0.555371999714382	0.685386303114343	0.427555523556552	0.560177514010474	0.446204149632271	0.529254124375425	0.574359179378472	0.633751270863246	0.518383557479502	0.489121450931345	0.590712445819931	0.535883595587816	0.566956937703258	0.53977756585707	0.583446189489545	0.516118929324063	0.486236619563651	0.505149292366889	0.513533383075986	0.598992781791179	0.684283634772581	0.51720155975668	0.666423801918935	0.511781721418771	0.62684299381335	0.620020121246928	0.664501840102499
VMR1092	0.128582027605805	0.113726433737895	0.157788439405081	0.149765811923955	0.145264667539851	0.159678162418701	0.436675624924165	0.0937710863176042	0.115928120740068	0.108603088153023	0.170111963881795	0.113082577004582	0.550331396402551	0.376182396829934	0.212074725593812	0.101007433698877	0.400163319816852	0.0822324221131883	0.092012318564702	0.439487216267383	0.109651117414266	0.467869319119292	0.34786952976206	0.0876593520663638	0.502080940394069	0.0913917363007567	0.14069202779802	0.522162166425739	0.129497431887707	0.113658228210807	0.0999945784608925	0.109934633435132	0.14206325781332	0.116678704900695	0.56698881005105	0.132052773613639	0.162682046856357	0.16690750673262	0.396780930742376	0.0973813632720936	0.424080829685578	0.155079082625347	0.515197016492063	0.0793511555600023	0.530532884624856	0.538819724951596	0.123255888133748	0.158747344661362	0.0927102036495784	0.398942416889822	0.584991678302954	0.0840331911056633	0.171550380581625	0.137199579490697	0.0937920932799238	0.165878417404377	0.560256456332851	0.215428153455296	0.125446144257339	0.132046921651021	0.43201871969721	0.117355124501208	0.0839535984555713	0.132904565271456	0.197031227197851	0.100973405634732	0.408482084706005	0.3276763860509	0.149698848651543	0.357605175213345	0.529424136148843	0.0940092598411958	0.361412424297661	0.120038555317146	0.156624898785399	0.369957577308182	0.216347035465282	0.119540322825199	0.0927916564194999	0.103312089997331	0.0917063144070279	0.108311254345849	0.121657518709335	0.260378678992985	0.413348498341817	0.444542276565502	0.386990862704226	0.0920885938137827	0.353809238106759	0.0932870040164398	0.0680436802134246	0.154161200401088	0.153354443797126	0.0846114311296933	0.163328370546087	0.0747755157028814	0.431735012436587	0.495206657998064	0.225883198137407	0.0829220928549049	0.480307857497485	0.138267412551637	0.14143199275399	0.131138554949385	0.12741472186603	0.454811152149995	0.0780190598663861	0.250984048040367	0.526036400895502	0.54313254552191	0.405202156784054
VMR1093	0.588553708631458	0.342998924237407	0.605199556710798	0.424324656986318	0.554219797848443	0.619713575585771	0.590913894644355	0.595359636877352	0.447258811116617	0.707688678521755	0.470829805319077	0.630566369992722	0.622995070307783	0.598224187537842	0.830628762859091	0.814802532406601	0.541638004403702	0.612381763339984	0.634177178494184	0.619227970361731	0.417036635547428	0.71269556393438	0.606853823011093	0.317270804117442	0.553787605670846	0.583150863815045	0.56281472594725	0.732058622624143	0.504442887028536	0.534336817800384	0.446800095810338	0.881906647523462	0.649037786353102	0.529729242675827	0.68507256148356	0.493528836857949	0.655753612537659	0.495252069150199	0.395303523048933	0.623654410697744	0.440711215598781	0.708537873728246	0.511682427498399	0.474775165640585	0.537395626867248	0.654676242896593	0.580074412588474	0.828343881864827	0.644614424695807	0.707840213540245	0.801638268157735	0.418060171502739	0.496360612493451	0.831109069629535	0.443415853893451	0.714331023299887	0.662778037711025	0.572873670058672	0.724823156964768	0.596789429209954	0.671583774263695	0.470437579114403	0.667089985513817	0.518178449966783	0.662003336924773	0.698325143136539	0.613383582517497	0.566519902715645	0.701238177520589	0.435301027296744	0.753288024858694	0.570712691998701	0.481723348120909	0.538583399993917	0.647170682502036	0.584541585063925	0.69773661966974	0.560871945824991	0.599713635249826	0.8046063680715	0.635158073465017	0.634033357526815	0.527428978095272	0.457210456379993	0.595183154274355	0.705772375823459	0.680919493290289	0.564958614572503	0.521998972120311	0.486160203806062	0.481060046057483	0.553376046448468	0.494600438078938	0.379641179577754	0.746015260418112	0.516745794089969	0.769572261397403	0.708161402839367	0.816788175690629	0.652708722348042	0.45232009308278	0.680224885952871	0.652521896861873	0.408981724714266	0.78046571414294	0.72196683687352	0.545743847942077	0.619525682840706	0.534243924962474	0.702631789143857	0.552685278485033
VMR1094	0.364237448145921	0.473330720821716	0.528185004065446	0.475014056902154	0.543097192327664	0.587192938960499	0.515181834681298	0.669116350825845	0.538650112019766	0.607568693524358	0.702669228670112	0.445380851997318	0.624321484422967	0.484729294709517	0.50895860943744	0.414396089324974	0.456424567321272	0.432113015851005	0.627873104032043	0.547319814176592	0.444663696221716	0.63173651938037	0.394515946922298	0.54033395775225	0.414766485570502	0.419736463505909	0.372872322332306	0.551631678282884	0.468283224406174	0.513786893640934	0.56421493169378	0.535427361665759	0.504709389744073	0.431461746003438	0.606269286173061	0.520580993318452	0.536900261191368	0.500284072426616	0.449991650061204	0.420095848671682	0.456553059053393	0.634437194646024	0.47613202110081	0.444417594031564	0.471738726084337	0.542189463579594	0.491100001492376	0.691254635462386	0.50295502682666	0.379906024904914	0.553182460356865	0.361976464686374	0.60429406038824	0.546716544625307	0.714764561044325	0.636181260121813	0.580963377628111	0.373044468395736	0.480355757206649	0.537708372975682	0.614069047122806	0.321484140981117	0.631592153553445	0.524807411696751	0.664507504131227	0.559694364502763	0.561797497551758	0.626583466508577	0.564777080863973	0.416661166527796	0.644801012411125	0.38464962250654	0.353348025095839	0.344671620460939	0.608248123327389	0.593050257227199	0.559853001937931	0.517985230978488	0.46318726382649	0.482653238066208	0.501423238568586	0.546921835700294	0.418325023554849	0.350798175559788	0.47002330547131	0.577051038209675	0.534295692465733	0.519484486187536	0.388588617585504	0.391606737225453	0.410207701298151	0.542264334340441	0.643119733137716	0.554751901405175	0.685290791664299	0.64486877324934	0.655372469987773	0.593780933626574	0.626066428510471	0.468168760681941	0.347815029509734	0.674011328945208	0.426683318619029	0.632616016670087	0.607487763702967	0.529207814956083	0.492609408912875	0.423469582396301	0.401776363626691	0.518197963868451	0.535388168858921
VMR1095	0.558975249461891	0.751211593977899	0.549936975919332	0.610555656265592	0.514244331627005	0.54818875987675	0.573127434937798	0.556143335256364	0.785255975668395	0.523031889271379	0.589430828715221	0.737823956303161	0.5111634304542	0.554746481420712	0.587714333611596	0.62864782380969	0.71222328896221	0.575735407330225	0.532776492521774	0.579704498003964	0.824412799095586	0.575701377523375	0.805551000867115	0.797606075854172	0.578508155159658	0.501079461272664	0.646322609136222	0.517923232710261	0.572862947203777	0.561737521750925	0.584114940338187	0.592321354972743	0.601810962128419	0.773572958861528	0.585005883316759	0.568730135870315	0.53378417335888	0.514727627528597	0.540793561624152	0.459233879690666	0.623358234968666	0.535590678118418	0.752422627391799	0.802763521430108	0.834850588635236	0.748461635837192	0.537316983198421	0.480760250868238	0.620214904040617	0.773572826846098	0.633201633760468	0.802574107066029	0.602380356688713	0.558532714233767	0.64907810889345	0.632297320359753	0.70639420054599	0.754552290662813	0.514941531864484	0.534427695497002	0.681561757012413	0.781308253453193	0.621495829565954	0.741993779384736	0.608905017176426	0.658495058104187	0.748135325723916	0.546784151896062	0.618979598869325	0.798792606529179	0.597986488938283	0.540270568354161	0.789252002679869	0.769337756351382	0.514006759655033	0.495549918720513	0.566021902030447	0.573621299261266	0.794770757870863	0.596802125011296	0.710773947316194	0.579045070547685	0.760641424642287	0.855302211024997	0.750885570433621	0.733625440166666	0.581391777981654	0.537164780259508	0.506930253892656	0.584389307834951	0.540191167750179	0.769887197329105	0.601174438550472	0.52534529876095	0.584800701460381	0.594160879651481	0.58442515501197	0.604629691854152	0.566622644886599	0.586677454531157	0.711971654530112	0.464401584135376	0.595115914495986	0.619517758487823	0.559350123467856	0.605549406469393	0.608572263448412	0.613909775565005	0.792674973489444	0.532888567310865	0.742788540247196
