Disorder	BrainRegion	h2Metric	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
ad	hippocampus	heritable	DGF_ENCODE.flanking.500L2_0	0.4028609201666991	0.4528119121116652	0.2385915519367349	1.1239906614031885	0.59224298012825	0.8342205397442278	-2.3314233555594356e-11	1.047771725653836e-09	-0.0222512528108598
ad	hippocampus	heritable	DHS_peaks_TrynkaL2_0	0.1099598249266627	0.1894440342734096	0.1872687991311795	1.722847725519375	1.7030656356180784	0.6699963107920714	1.2332281524270903e-09	3.74905980946108e-09	0.3289433124846211
ad	hippocampus	heritable	DHS_TrynkaL2_0	0.1657427691494221	0.1663601771438304	0.2117895698903512	1.0037250976170895	1.2778208725317997	0.997675119630422	-1.4490760521350116e-09	3.1052524659129104e-09	-0.4666532167808775
ad	hippocampus	heritable	DHS_Trynka.flanking.500L2_0	0.3300626606336116	0.4398723295778169	0.2578421218934281	1.3326934004997923	0.7811914301316486	0.6704616106531296	1.2028904733483882e-09	1.5128606147949664e-09	0.7951099140163767
ad	hippocampus	heritable	Enhancer_AnderssonL2_0	0.0043137584486506	0.0713374689870023	0.0407626024647562	16.53719600579778	9.44944019234702	0.1003071714897071	1.7251169402667212e-08	1.1578773290459545e-08	1.4898961202463046
ad	hippocampus	heritable	Enhancer_Andersson.flanking.500L2_0	0.0147088846313275	-0.0096537695390187	0.0612958331044615	-0.6563223372122812	4.167265883227561	0.6873701025761358	-3.0495117445857798e-09	5.0157163917993395e-09	-0.6079912631367496
ad	hippocampus	heritable	Enhancer_HoffmanL2_0	0.041923223319492	0.2654828672256393	0.1007453800235933	6.332596737670309	2.4030924162444385	0.0269769055612666	3.6212545839423397e-09	3.4523930484233396e-09	1.0489114458146986
ad	hippocampus	heritable	Enhancer_Hoffman.flanking.500L2_0	0.0478821316458762	-0.1577120106552543	0.1240275058157986	-3.293755002840125	2.59026700676306	0.0860670712001132	-7.844325110951701e-09	3.392087724745314e-09	-2.312536039008446
ad	hippocampus	heritable	FetalDHS_TrynkaL2_0	0.083682887841106	0.1870078224896745	0.1574064307099011	2.234719992512184	1.8809870783711315	0.5139581639017428	9.66399732009994e-10	3.099258049264714e-09	0.3118164788631486
ad	hippocampus	heritable	FetalDHS_Trynka.flanking.500L2_0	0.1995174092823224	0.0685265592714976	0.1787383071698554	0.3434615531446216	0.8958531880139643	0.4565081196959039	-1.963876857053356e-09	1.3847775366527723e-09	-1.4181894239852846
ad	hippocampus	heritable	H3K27ac_HniszL2_0	0.3890438084271867	0.7028279849952148	0.0909604718042953	1.806552295065649	0.2338052163637491	0.0018459750187077	7.174851395082797e-10	5.829906922360226e-10	1.2306974177519243
ad	hippocampus	heritable	H3K27ac_Hnisz.flanking.500L2_0	0.0314153673807392	0.1107855457302738	0.1002919347739809	3.5264762110723096	3.192448254973137	0.4057132083705658	3.741333699058236e-09	3.7243782130325165e-09	1.004552568255927
ad	hippocampus	heritable	H3K27ac_PGC2L2_0	0.268521272457252	0.6019744176710922	0.1361420106584447	2.241812770222609	0.5070064260183268	0.0180896181033369	1.492492586657534e-09	1.0002079330221274e-09	1.4921823126796931
ad	hippocampus	heritable	H3K27ac_PGC2.flanking.500L2_0	0.0666234535935042	0.0761314437484961	0.1376829431969859	1.142712357918337	2.066583699443795	0.9449124980105088	2.92542663173992e-10	2.5853622408254153e-09	0.113153452369055
ad	hippocampus	heritable	H3K4me1_peaks_TrynkaL2_0	0.1688701811174639	0.2883404575003084	0.2205747733567434	1.7074681604074464	1.3061795273572572	0.5795442318510458	-2.0161377995317964e-10	3.007071480106318e-09	-0.0670465538604527
ad	hippocampus	heritable	H3K4me1_TrynkaL2_0	0.4234550697272124	0.6987091686435588	0.149766247957515	1.650019609149239	0.3536768329494642	0.0777286142167666	-3.2957723270879904e-11	1.4049802740778395e-09	-0.0234577836279671
ad	hippocampus	heritable	H3K4me1_Trynka.flanking.500L2_0	0.1822456002263989	0.0228837310125587	0.1652330981999123	0.1255653414081375	0.906650684541342	0.3342396426740649	-1.3421898427444575e-09	1.2588616680196627e-09	-1.066193273527726
ad	hippocampus	heritable	H3K4me3_peaks_TrynkaL2_0	0.0413684654276123	-0.0567187728220065	0.1294229280863238	-1.3710630122660614	3.128540707239713	0.4472177508295279	-8.663604127015648e-09	4.955612298449391e-09	-1.7482409045046736
ad	hippocampus	heritable	H3K4me3_TrynkaL2_0	0.1328867423264502	0.326670995829768	0.113477482901997	2.4582662657744017	0.8539413406886572	0.0965375687032855	2.332504337621946e-09	1.7118835105111807e-09	1.362536833435263
ad	hippocampus	heritable	H3K4me3_Trynka.flanking.500L2_0	0.1221544333912247	0.1432339654023472	0.202523081482515	1.1725646087982002	1.6579265758934272	0.9158550417311652	5.32921194791822e-10	2.18834686979398e-09	0.2435268385226303
ad	hippocampus	heritable	H3K9ac_peaks_TrynkaL2_0	0.0381863661076646	0.1874418336869103	0.1316389130742978	4.908606206687148	3.447275205583799	0.262015230645638	5.885623339422634e-09	5.406780548751218e-09	1.088563385614386
ad	hippocampus	heritable	H3K9ac_TrynkaL2_0	0.1253023111780779	0.238081468577731	0.1614031556932621	1.9000564821136687	1.288109965217466	0.4876020849978659	-4.302361131939325e-09	2.0014053620629595e-09	-2.149670033613102
ad	hippocampus	heritable	H3K9ac_Trynka.flanking.500L2_0	0.1044697851541956	0.0939598177734818	0.1412619594508318	0.8993970614067854	1.3521800513165745	0.9407052789093046	-1.8287894707888422e-09	1.896252684387525e-09	-0.9644228777345288
ad	hippocampus	heritable	Intron_UCSCL2_0	0.3874513328700006	0.4411480693880013	0.0571665207281182	1.1385896291032176	0.1475450356685159	0.3332813142825696	1.7158468983135974e-10	2.25026756913416e-10	0.7625079443213978
ad	hippocampus	heritable	Intron_UCSC.flanking.500L2_0	0.0093402977508232	0.1192870331091354	0.0715089003793034	12.7712238187076	7.655955119096755	0.1303748838998911	-3.460724594062469e-09	1.2472818628347409e-08	-0.2774613098435634
ad	hippocampus	heritable	PromoterFlanking_HoffmanL2_0	0.008276913935696	0.0224490133434953	0.058474429084613	2.7122443845500093	7.064762245796573	0.8067307083487338	-4.301581208158456e-09	6.988729007559018e-09	-0.6155026476925719
ad	hippocampus	heritable	PromoterFlanking_Hoffman.flanking.500L2_0	0.0248872744377393	0.0580909273658509	0.0741691796246189	2.334161883061052	2.98020499633933	0.6518605896951716	-2.5514213777812123e-09	4.839289771765091e-09	-0.527230543760268
ad	hippocampus	heritable	Promoter_UCSCL2_0	0.0463352847994827	0.1662450067045609	0.0852565976244276	3.587870613593739	1.839992955549488	0.1624800107055166	-1.1697022440664623e-09	2.765996584361981e-09	-0.4228863660496066
ad	hippocampus	heritable	Promoter_UCSC.flanking.500L2_0	0.0105898869666116	0.0286439531559991	0.0718337919258534	2.7048403109786885	6.783244443716393	0.8024469251266608	-8.385812426212331e-10	7.844439678550944e-09	-0.1069013565002183
ad	hippocampus	heritable	Repressed_HoffmanL2_0	0.4600180937968606	0.1841387320067767	0.1389834328705287	0.400285846339102	0.3021260136169826	0.0396436751390671	1.5129878077583944e-09	9.077396844533737e-10	1.6667639783419754
ad	hippocampus	heritable	Repressed_Hoffman.flanking.500L2_0	0.2584374951246896	0.3108382185523655	0.1707228926909239	1.2027597559030423	0.6605964533457285	0.7554422230587685	1.1816619441619206e-09	1.0087834744386076e-09	1.171373217448393
ad	hippocampus	heritable	SuperEnhancer_HniszL2_0	0.1672067462048907	0.4346730470300428	0.0528346349178664	2.599614291264337	0.3159838709684854	2.673944593735913e-06	5.788235286775674e-10	6.340351815801277e-10	0.9129202061548648
ad	hippocampus	heritable	SuperEnhancer_Hnisz.flanking.500L2_0	0.0031733761840608	0.0144991918173885	0.0342928332180351	4.569011354599144	10.806419166526878	0.7372968599514209	1.6759247885122983e-09	1.2600519917716598e-08	0.1330044156476363
ad	hippocampus	heritable	TFBS_ENCODEL2_0	0.1309715107414514	0.1729872932402892	0.2042845809758033	1.3208009303777553	1.559763492222961	0.8353931967791584	-1.679401005823456e-09	2.385989103123047e-09	-0.7038594617323566
ad	hippocampus	heritable	TFBS_ENCODE.flanking.500L2_0	0.2100698874161887	0.3413119276734941	0.2845251401291729	1.6247541800091023	1.3544308688349709	0.6431292813918061	5.544551571426922e-10	1.687433484946172e-09	0.3285789704240572
ad	hippocampus	heritable	Transcr_HoffmanL2_0	0.345192604324092	0.6117622713168263	0.133930449940421	1.7722345833992992	0.3879875995682613	0.0361456947901541	1.8231376075986799e-09	8.823423311129443e-10	2.0662474680309866
ad	hippocampus	heritable	Transcr_Hoffman.flanking.500L2_0	0.4167105759131739	0.2350949667622821	0.1728761790843799	0.5641684669199916	0.414859111040178	0.2789440747219454	2.844117760414017e-10	9.299824816924187e-10	0.3058248748124996
ad	hippocampus	heritable	TSS_HoffmanL2_0	0.0178069398920579	0.0628066521855186	0.0877937042681158	3.527088459119869	4.930308340473076	0.5991301904781137	-6.67140492488597e-10	8.16657688887674e-09	-0.0816915706012973
ad	hippocampus	heritable	TSS_Hoffman.flanking.500L2_0	0.0165316845264486	0.2431480386649922	0.1307124152207293	14.708001370095449	7.906781369533502	0.0885043557236821	1.58936507496126e-08	8.448953075216215e-09	1.8811384804863376
ad	hippocampus	heritable	UTR_3_UCSCL2_0	0.0111681302243406	0.0582243173364422	0.0354210605620432	5.213434672309259	3.1716195863157206	0.1798939314737077	1.921392654760163e-09	4.408384353090462e-09	0.4358496221894051
ad	hippocampus	heritable	UTR_3_UCSC.flanking.500L2_0	0.0152752174535186	0.020767177637659	0.0361105130485471	1.359534009964306	2.363993387225333	0.8792691958418581	-7.884634951892014e-10	3.1099490944396573e-09	-0.2535293894677927
ad	hippocampus	heritable	UTR_5_UCSCL2_0	0.0054601798073159	0.0013763875067778	0.0393848820736251	0.2520773226064125	7.213110824821943	0.91666832998788	-9.2312049484609e-09	1.1243048899584232e-08	-0.8210588632058933
ad	hippocampus	heritable	UTR_5_UCSC.flanking.500L2_0	0.021387283915762	0.0237393500812135	0.0522823126101473	1.1099749820835412	2.4445512958106987	0.9640654861815854	-2.2503838291644902e-09	3.494154273740047e-09	-0.6440424929365643
ad	hippocampus	heritable	WeakEnhancer_HoffmanL2_0	0.020905666163241	-0.0980001768103501	0.0857217084879933	-4.687732791919644	4.10040549861644	0.1619711979067948	-6.396698249959055e-09	4.938032432285549e-09	-1.295394134744143
ad	hippocampus	heritable	WeakEnhancer_Hoffman.flanking.500L2_0	0.0678186909626131	0.2254038262639671	0.1057050433685817	3.323623960660447	1.558641753006623	0.138291692219534	2.521403379900048e-09	2.1814721541036296e-09	1.155826525292548
ad	hippocampus	heritable	GERP.NSL2_0	1.7453162562850617	2.2257906367317486	0.3139895539751822	1.2752935914717174	0.179904102104403	0.1314828594559321	1.9652196312490279e-10	3.1778323501222904e-10	0.6184151379708251
ad	hippocampus	heritable	GERP.RSsup4L2_0	0.0081499252074974	-0.0272323987370178	0.0498363779106452	-3.341429282316084	6.114949112023637	0.4759843087620292	-1.1160934508947112e-08	9.833475200393573e-09	-1.1349939143081795
ad	hippocampus	heritable	MAFbin1L2_0	0.1023572764960639	0.0530628538649316	0.0324841075493916	0.5184082234443985	0.3173600222807885	0.1225694574966105	-2.957609117535845e-10	4.6291276673488764e-10	-0.6389128427796595
ad	hippocampus	heritable	MAFbin2L2_0	0.0998554140226758	0.0773703358571786	0.035356947038329	0.77482364491132	0.3540814224684899	0.5179393332192632	-7.062791422194765e-11	4.96623496726687e-10	-0.1422162154780549
ad	hippocampus	heritable	MAFbin3L2_0	0.0996066368972879	0.063702961689912	0.0287130000078586	0.6395453523403373	0.2882639239940091	0.2014457649015596	-2.477531389738158e-10	3.7928192958874945e-10	-0.6532163007144878
ad	hippocampus	heritable	MAFbin4L2_0	0.100695686862236	0.0275688842139526	0.0345542198997096	0.2737841616957265	0.3431549153340006	0.0293632568540246	-7.28936516271101e-10	4.3838896364239454e-10	-1.6627620143870994
ad	hippocampus	heritable	MAFbin5L2_0	0.0983171225595559	0.1176099183373171	0.0417987623654836	1.196230272769369	0.4251422466128813	0.6446064242916612	2.9494152067623397e-10	5.845122956469793e-10	0.5045942110589341
ad	hippocampus	heritable	MAFbin6L2_0	0.099642200451288	0.0817874531632098	0.0501948377565154	0.8208113910851771	0.5037507956385823	0.7277827624180366	-2.2258399696960318e-10	6.608478938087247e-10	-0.3368157772082236
ad	hippocampus	heritable	MAFbin7L2_0	0.0997337933780998	0.113056359498242	0.0419130158292061	1.1335812633701317	0.4202488886621423	0.7511404901970882	7.151452143879105e-11	5.679759337777956e-10	0.1259111824740959
ad	hippocampus	heritable	MAFbin8L2_0	0.100229334597517	0.1427713940039127	0.0416365639748904	1.4244471898095348	0.4154129541225342	0.3017332329056136	3.6466830840112384e-10	5.319870539652435e-10	0.685483426115382
ad	hippocampus	heritable	MAFbin9L2_0	0.1010999706600679	0.1612775118321513	0.0422253678176552	1.595228077507762	0.4176595457147175	0.1409158568916169	5.257786372284815e-10	5.56005434428225e-10	0.945635788199035
ad	hippocampus	heritable	MAFbin10L2_0	0.0984625640752075	0.1617923275392131	0.0400436488875267	1.6431862105036508	0.4066890727824298	0.112802844867864	4.506202762689739e-10	4.975002686006144e-10	0.9057689105103276
ad	hippocampus	heritable	MAF_Adj_Predicted_Allele_AgeL2_0	3.39243741661591e-06	-0.4473490883118748	0.1623070841565418	-131866.57066119826	47843.79613359223	0.0119745738575821	-2.870132994638874e-10	2.729868916413807e-10	-1.0513812503529767
ad	hippocampus	heritable	MAF_Adj_LLD_AFRL2_0	0.002796474238471	-0.3709602334042721	0.099677992320798	-132.65283416559814	35.64416612516158	0.0034875184652564	-9.249226599208472e-11	1.4482716267614747e-10	-0.6386389423295514
ad	hippocampus	heritable	Recomb_Rate_10kbL2_0	1.5524244420888622	1.616231838126741	0.5585899762189328	1.0411017723684015	0.359817818551815	0.9081841719594836	-3.437808040338247e-11	1.1895542293463505e-10	-0.288999690432549
ad	hippocampus	heritable	Nucleotide_Diversity_10kbL2_0	4.608695340678549	3.895943004644576	0.2546509909443033	0.8453461807850737	0.0552544640338084	0.0040302366795878	-1.0837158868210336e-11	7.039537895616705e-11	-0.1539470207974629
ad	hippocampus	heritable	Backgrd_Selection_StatL2_0	0.1777198118687993	0.2710233170432132	0.0219482740167259	1.52500339828907	0.1234993093112723	1.5798980186962477e-08	1.0311824692036623e-09	9.26906574914366e-10	1.112498818231956
ad	hippocampus	heritable	CpG_Content_50kbL2_0	0.0100518737376365	0.0145006075211495	0.0009275107158793	1.4425775631120257	0.0922724200570233	1.0967056861134093e-05	5.830630605204025e-08	3.833817185277405e-08	1.5208421068158304
ad	hippocampus	heritable	MAF_Adj_ASMCL2_0	-2.3485270052117152e-14	-0.4773973981073036	0.1250699519084697	20327524318344.688	-5325463647253.015	4.1874339745299255e-05	-2.040258696297816e-10	1.8451931120719687e-10	-1.105715538904656
ad	hippocampus	heritable	GTEx_eQTL_MaxCPPL2_0	0.0103404094611467	0.1643759674549616	0.0628599027095927	15.896466002878444	6.0790535370754775	0.0143060733958405	2.7006395036134072e-08	1.241485986669226e-08	2.175328221673233
ad	hippocampus	heritable	BLUEPRINT_H3K27acQTL_MaxCPPL2_0	0.0165455490697362	0.1252265396606077	0.0406648245087556	7.568593773032386	2.457750077520024	0.0100578646878818	1.0696696712672418e-08	6.9231653169737966e-09	1.545058686732051
ad	hippocampus	heritable	BLUEPRINT_H3K4me1QTL_MaxCPPL2_0	0.0133725355131443	0.0668659115719444	0.0277338425077917	5.000241839419272	2.073940464060174	0.0469946200656423	2.6549095423761833e-09	5.792272792903603e-09	0.4583536786507781
ad	hippocampus	heritable	BLUEPRINT_DNA_methylation_MaxCPPL2_0	0.0317309714813847	0.1600216968516695	0.0626850385145964	5.043075877634182	1.9755158946637117	0.0450295688018401	5.179935482091242e-09	4.997175319984987e-09	1.0365726936526225
ad	hippocampus	heritable	synonymousL2_0	0.0031200308530606	0.0645933126617587	0.0465990101035237	20.70278010180425	14.9354324678591	0.172995228516276	1.859559978559332e-08	2.3778466888628908e-08	0.7820352705113178
ad	hippocampus	heritable	non_synonymousL2_0	0.0027154115500022	0.0970272453976948	0.0478698129381166	35.73205888352859	17.6289347145469	0.0571821814046214	4.025754545422944e-08	1.7840446462370917e-08	2.2565323989587758
ad	hippocampus	heritable	Conserved_Vertebrate_phastCons46wayL2_0	0.0294360542974948	0.0622746953365159	0.1059295054419086	2.1155924876051007	3.598631269372397	0.7544298005212946	-3.834176958600155e-09	4.822782289993024e-09	-0.7950134855881502
ad	hippocampus	heritable	Conserved_Vertebrate_phastCons46way.flanking.500L2_0	0.3775344693875805	0.1608750532339728	0.178375406134158	0.4261201725366617	0.4724744906697145	0.222367250467474	-3.3906978020790635e-09	2.163584897557085e-09	-1.567166514199428
ad	hippocampus	heritable	Conserved_Mammal_phastCons46wayL2_0	0.0214394549784697	0.0491373919783226	0.0910183744625519	2.2919142313863894	4.245367923482924	0.7596258736519006	-1.5415535064056345e-08	9.050666383909956e-09	-1.7032486239313482
ad	hippocampus	heritable	Conserved_Mammal_phastCons46way.flanking.500L2_0	0.3177801497997285	0.2865798934678255	0.1508486576845329	0.9018181080487058	0.474695029817315	0.8359398587255058	2.914479206874013e-09	2.5368415102884193e-09	1.1488613675919626
ad	hippocampus	heritable	Conserved_Primate_phastCons46wayL2_0	0.0192690716687811	0.0170781995444482	0.0728662118816875	0.8863011066650124	3.781511280574133	0.9758826442595288	-8.60944098120076e-09	5.935863885202353e-09	-1.4504107822727246
ad	hippocampus	heritable	Conserved_Primate_phastCons46way.flanking.500L2_0	0.1565502614508353	0.1676343043336217	0.1453858399229213	1.0708018164905295	0.9286847468381892	0.9390162297909548	-1.0828812610516764e-10	1.60487940158826e-09	-0.0674743074140031
ad	hippocampus	heritable	BivFlnkL2_0	0.013549378568832	0.0905130870303041	0.0557105185268692	6.680238991809837	4.111665951604721	0.1675817579446768	2.5432261858748907e-09	5.022585592848729e-09	0.5063579582388787
ad	hippocampus	heritable	BivFlnk.flanking.500L2_0	0.0176299608851231	0.0094886797647952	0.0779794161724563	0.5382133191686298	4.423119068758584	0.9160552261296204	-2.728136286367862e-09	5.14524769069106e-09	-0.5302244809912048
ad	hippocampus	heritable	Human_Promoter_VillarL2_0	0.0152170072967354	0.1633009087555932	0.0878146470155153	10.73147338180136	5.770822429345532	0.094704450977309	9.554774383308135e-10	1.4297293867426129e-08	0.0668292508491904
ad	hippocampus	heritable	Human_Promoter_Villar.flanking.500L2_0	0.0035888994069777	0.0840290148745544	0.0443018037263476	23.413588776319727	12.344119659696682	0.0743463722901923	7.580262517124447e-09	1.7355061082206508e-08	0.4367753291802703
ad	hippocampus	heritable	Human_Enhancer_VillarL2_0	0.0332274311086149	0.0642621107556118	0.0508590527246997	1.934007794510196	1.5306345097353435	0.5437007515775516	9.612183936987599e-11	3.4823250366995603e-09	0.0276027764085391
ad	hippocampus	heritable	Human_Enhancer_Villar.flanking.500L2_0	0.0097977591270422	0.0351447062711501	0.0587422686081024	3.587014726066214	5.995479971126379	0.662801079933325	2.5912603990077767e-09	6.818261930400189e-09	0.3800470597138948
ad	hippocampus	heritable	Ancient_Sequence_Age_Human_PromoterL2_0	0.004170665469584	0.1134975036507079	0.0511769212567776	27.213283941957627	12.270684769613522	0.0352237515537558	3.4409544766092856e-08	1.6734950616015108e-08	2.056148569280116
ad	hippocampus	heritable	Ancient_Sequence_Age_Human_Promoter.flanking.500L2_0	0.0053204418805135	0.0738775568134419	0.0525163383679895	13.885605457701503	9.870672313954673	0.1726346331313618	1.4756491823698906e-08	1.812465893020183e-08	0.8141665937288113
ad	hippocampus	heritable	Ancient_Sequence_Age_Human_EnhancerL2_0	0.0051380947899561	-0.002312091360745	0.0362372827317826	-0.4499900167791102	7.052669172748395	0.837474870074429	-4.798737473686746e-09	8.799232792543069e-09	-0.5453586223736969
ad	hippocampus	heritable	Ancient_Sequence_Age_Human_Enhancer.flanking.500L2_0	0.009026768116737	0.0089485663800531	0.0587243370317581	0.9913366848829424	6.505577220143061	0.9989229026555988	-2.1325267974502407e-09	8.837960882200288e-09	-0.2412917216849379
ad	hippocampus	heritable	Human_Enhancer_Villar_Species_Enhancer_CountL2_0	0.0662830835413046	0.2531226385384429	0.1338585770861419	3.8188120560309833	2.01949833855764	0.1566149326790755	7.763309652227951e-10	6.552695563637172e-10	1.18475054682974
ad	hippocampus	heritable	Human_Promoter_Villar_ExACL2_0	0.0024966621423786	0.0278459963844157	0.0193094604358206	11.153289791099066	7.734110317955806	0.1949533475555222	-3.609041263257767e-09	9.315603505996361e-09	-0.3874189429525058
ad	hippocampus	heritable	Human_Promoter_Villar_ExAC.flanking.500L2_0	0.0005770689894364	0.0507268283427347	0.0181305468178556	87.90427015021758	31.418334982029474	0.0052289796908178	9.003419838273716e-08	4.014046764288184e-08	2.242978312653092
ad	hippocampus	heritable	L2_1	0.0025568853305204	0.0006759631528469	0.0128706922103162	0.2643697567420419	5.033738532066429	0.8835055928667757	-1.1007867832078867e-09	5.935757509065821e-09	-0.1854500931897284
ad	hippocampus	non_heritable	baseL2_0	1.0	1.0000000000000164	2.835950096186001e-08	1.0000000000000164	2.835950096186001e-08		-1.9015103029642667e-09	9.866801995110426e-10	-1.9271799554775453
ad	hippocampus	non_heritable	Coding_UCSCL2_0	0.0142591398753161	0.1964155542573503	0.0610824229437035	13.774712638688868	4.283738253346016	0.0033883790451608	2.299200089753457e-09	5.715328286994163e-09	0.4022866184232201
ad	hippocampus	non_heritable	Coding_UCSC.flanking.500L2_0	0.0493628839626656	-0.0230276088905106	0.0715039914760639	-0.4664964248832576	1.4485375597208647	0.3169106609052927	-2.437669812777664e-09	1.9648442842572356e-09	-1.2406427482873887
ad	hippocampus	non_heritable	Conserved_LindbladTohL2_0	0.0246705380614742	0.2893840199539872	0.1325575155558462	11.72994359640221	5.373110032117586	0.0499452406326314	2.8249421138659408e-08	1.1421275171688912e-08	2.4734034259750746
ad	hippocampus	non_heritable	Conserved_LindbladToh.flanking.500L2_0	0.3055313572411002	-0.0015030981304877	0.1676613969752015	-0.0049196198519866	0.548753484713181	0.0656549505834954	-1.3240653289462619e-09	1.2267235151777416e-09	-1.079351062047927
ad	hippocampus	non_heritable	CTCF_HoffmanL2_0	0.0238146642288856	0.1206543885626974	0.0954035338831706	5.066390498017238	4.006083519223092	0.3141545596066991	5.836698504701056e-09	4.825758884648465e-09	1.2094882160956186
ad	hippocampus	non_heritable	CTCF_Hoffman.flanking.500L2_0	0.0469797903394289	0.0322168332516462	0.1190932185670413	0.6857594088623987	2.5349882940428823	0.9011424465815518	-6.186896017462807e-10	2.960403878655033e-09	-0.2089882418433268
ad	hippocampus	non_heritable	DGF_ENCODEL2_0	0.1353626031447911	0.2678378197648351	0.2155183165681843	1.9786692449933263	1.5921555256857336	0.5281900921514675	5.842761543553787e-10	2.419631169640508e-09	0.2414732301709381
ad	hippocampus	non_heritable	DGF_ENCODE.flanking.500L2_0	0.4028609201666991	0.4528425592490874	0.2383396022818579	1.1240667351444922	0.5916175790474684	0.8339157617408948	-2.6698116173688287e-11	1.0470522975997948e-09	-0.0254983597618663
ad	hippocampus	non_heritable	DHS_peaks_TrynkaL2_0	0.1099598249266627	0.1891376680362535	0.1868937603677836	1.720061560323492	1.6996549466355706	0.6705112272832136	1.2023724006965423e-09	3.7480664905203096e-09	0.3207980444684235
ad	hippocampus	non_heritable	DHS_TrynkaL2_0	0.1657427691494221	0.1676039622119711	0.2112022882950557	1.0112294073044663	1.2742775409082885	0.9929723026823032	-1.3967098062431496e-09	3.0959825401057352e-09	-0.4511362025302147
ad	hippocampus	non_heritable	DHS_Trynka.flanking.500L2_0	0.3300626606336116	0.4429157801283932	0.2587669696185153	1.3419142270687048	0.7839934669428159	0.6630523595313753	1.212109214735888e-09	1.5176620598187684e-09	0.7986687200183629
ad	hippocampus	non_heritable	Enhancer_AnderssonL2_0	0.0043137584486506	0.0704741431282648	0.040754396888646	16.33706290399938	9.447538005145796	0.1047821734153485	1.6990410981919662e-08	1.1594673964761174e-08	1.4653634102655535
ad	hippocampus	non_heritable	Enhancer_Andersson.flanking.500L2_0	0.0147088846313275	-0.0084408786283088	0.0613354834200077	-0.5738625898479823	4.169961554350152	0.7023067916495722	-2.974228096077356e-09	5.021579062398887e-09	-0.5922894091916419
ad	hippocampus	non_heritable	Enhancer_HoffmanL2_0	0.041923223319492	0.2639379772325566	0.1011580942415253	6.295746279362051	2.412936941193932	0.0287815386686883	3.6460908988064446e-09	3.430048765148165e-09	1.062985149323073
ad	hippocampus	non_heritable	Enhancer_Hoffman.flanking.500L2_0	0.0478821316458762	-0.1552654519480679	0.1251011989258988	-3.242659560279619	2.612690676578785	0.0927445386455653	-7.806428013855247e-09	3.4083339492878678e-09	-2.290394113372109
ad	hippocampus	non_heritable	FetalDHS_TrynkaL2_0	0.083682887841106	0.1856197828517058	0.1570986244666254	2.2181330931618146	1.8773088324212528	0.5184617497682438	9.279388492636017e-10	3.102802530070256e-09	0.2990647455874643
ad	hippocampus	non_heritable	FetalDHS_Trynka.flanking.500L2_0	0.1995174092823224	0.0733040176307707	0.1775140641198153	0.3674066232839039	0.889717166829428	0.4697220746958542	-1.9529436000953743e-09	1.3793273873950147e-09	-1.4158666158175008
ad	hippocampus	non_heritable	H3K27ac_HniszL2_0	0.3890438084271867	0.7029840219217178	0.0909679185642	1.8069533731013947	0.2338243575497631	0.0019016363800056	7.146811176463013e-10	5.840267157552897e-10	1.223713056896795
ad	hippocampus	non_heritable	H3K27ac_Hnisz.flanking.500L2_0	0.0314153673807392	0.1099967953985237	0.1004415127056273	3.501369061370992	3.197209553156716	0.4104336675025013	3.708406227484281e-09	3.725126234004928e-09	0.9955115597511792
ad	hippocampus	non_heritable	H3K27ac_PGC2L2_0	0.268521272457252	0.5975964568514311	0.1348647354226126	2.225508807487746	0.5022497256491393	0.0185904708263747	1.4285308592548655e-09	9.909343502491922e-10	1.4415998990201822
ad	hippocampus	non_heritable	H3K27ac_PGC2.flanking.500L2_0	0.0666234535935042	0.0797990139693771	0.1364229466566754	1.1977615939315032	2.047671492520416	0.9230094685547264	3.4273986749860235e-10	2.5695780511994896e-09	0.1333837154075199
ad	hippocampus	non_heritable	H3K4me1_peaks_TrynkaL2_0	0.1688701811174639	0.2865726188447182	0.2201182069130345	1.696999535077078	1.3034758739313672	0.5838809415218356	-2.1142665056639358e-10	3.0063845341145794e-09	-0.0703258841865555
ad	hippocampus	non_heritable	H3K4me1_TrynkaL2_0	0.4234550697272124	0.7042625150310935	0.1495635639676725	1.663133978971549	0.3531981895128109	0.0724423190393278	-9.308218151927176e-12	1.4055046561963775e-09	-0.0066226875242927
ad	hippocampus	non_heritable	H3K4me1_Trynka.flanking.500L2_0	0.1822456002263989	0.0177054724692314	0.1645136316047545	0.0971517142100351	0.9027028987277802	0.3172236386135008	-1.3836899293872992e-09	1.2537540082946334e-09	-1.1036374920702392
ad	hippocampus	non_heritable	H3K4me3_peaks_TrynkaL2_0	0.0413684654276123	-0.0599240689990646	0.1278195838819307	-1.4485446433569404	3.089783064484056	0.4275005121437997	-8.743516511443511e-09	4.940039582661199e-09	-1.7699284317745037
ad	hippocampus	non_heritable	H3K4me3_TrynkaL2_0	0.1328867423264502	0.327681999473038	0.1134606159710462	2.4658742756147385	0.8538144135727119	0.0948941893035997	2.3614585282376715e-09	1.7140236126281987e-09	1.3777281192857829
ad	hippocampus	non_heritable	H3K4me3_Trynka.flanking.500L2_0	0.1221544333912247	0.1470831519029156	0.2005426761125674	1.20407542992608	1.6417142673020155	0.8995732528867121	5.718086978182081e-10	2.1703984469075714e-09	0.2634579372432434
